PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,PSUWGT,NATWGT,RATWGT,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
78,057C,57,C,4,9,20.000,201.180,197.614,0,C,1,1,1,U,U,U,U,U,U,0,0,0,73,U,8,0,0,5,3,0,0,0,0,0,0,4,4,4,2,106,0,0,3,0,6,6,1,2,98,0,0,1,2,1,55,0,92,6,0,0
78,057C,57,C,4,9,20.000,201.180,197.614,0,C,2,1,1,61,100,100,1,2,4,0,0,0,72,1,1,0,0,5,3,0,0,1,0,0,0,4,4,4,2,106,0,0,3,0,6,6,1,2,98,0,0,1,2,1,55,0,0,0,0,0
78,058D,58,D,4,9,59.000,593.481,600.894,0,C,1,1,1,36,103,6,0,0,1,0,0,0,88,9,1,0,0,6,3,0,1,1,0,0,0,2,2,13,4,145,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,1,3,1,0
78,058D,58,D,4,9,59.000,593.481,600.894,U,C,2,1,1,U,U,U,U,U,U,0,0,0,89,U,9,0,0,U,U,U,U,U,U,U,U,3,6,15,2,155,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,1,3,0,0
78,059E,59,E,4,9,178.000,1790.502,1835.704,U,C,1,2,1,U,U,U,U,U,U,0,0,0,31,U,U,0,0,U,U,U,U,U,U,U,U,1,1,11,5,120,4,U,1,1,1,2,2,2,0,20,-4,2,1,2,55,0,90,6,1,0
78,059E,59,E,4,9,178.000,1790.502,1835.704,U,C,2,4,1,59,450,100,0,0,3,0,0,0,28,2,1,0,0,5,3,0,3,2,0,0,1,1,1,11,5,125,4,U,1,1,1,2,2,2,0,20,-4,2,1,2,55,0,0,0,1,0
78,060C,60,C,4,9,20.000,201.180,197.614,0,C,1,1,1,61,450,150,0,0,3,0,0,0,1,1,98,0,0,5,3,1,2,0,0,0,2,3,6,14,4,120,0,0,3,0,0,0,1,2,98,0,6,2,1,1,35,0,0,0,0,0
78,061D,61,D,4,9,59.000,593.481,600.894,0,C,1,1,1,61,260,200,0,0,5,0,0,0,92,1,98,98,0,5,3,0,0,0,0,0,0,5,6,16,2,197,0,0,3,0,0,3,1,2,98,0,0,1,2,2,0,0,0,0,0,0
78,061D,61,D,4,9,59.000,593.481,600.894,0,C,2,1,1,61,1,1,8,4,4,0,0,0,93,1,1,4,0,1,2,0,0,0,1,0,0,5,6,16,2,148,0,0,3,0,2,4,1,2,98,0,-2,2,2,2,25,0,0,0,0,0
78,062C,62,C,4,9,20.000,201.180,197.614,0,C,1,1,1,61,350,90,0,0,1,0,0,0,26,1,1,0,0,5,3,0,0,0,0,0,0,3,2,2,4,101,0,0,3,0,4,4,1,2,98,0,-2,2,2,2,55,0,1,3,1,0
78,062C,62,C,4,9,20.000,201.180,197.614,0,C,2,1,1,61,U,U,2,2,1,0,0,0,24,3,4,0,0,5,3,0,0,0,0,0,0,3,2,2,4,101,0,0,3,0,4,4,1,2,98,0,-2,2,2,2,55,0,1,3,1,22
78,063E,63,E,4,9,178.000,1790.502,1835.704,0,C,1,U,1,61,U,U,8,4,1,2,1,1,21,1,1,0,0,5,3,0,0,0,0,0,0,2,2,13,5,124,0,0,3,0,0,0,1,2,98,0,-2,2,2,2,35,0,2,3,1,0
78,063E,63,E,4,9,178.000,1790.502,1835.704,0,C,2,1,1,24,140,140,0,0,2,0,0,0,20,8,1,0,0,5,3,1,0,0,0,0,0,2,2,13,5,124,0,0,3,0,0,0,1,2,98,0,U,3,2,2,35,0,2,3,1,22
78,064B,64,B,4,9,8.500,85.501,84.155,1,D,1,1,1,61,170,200,1,4,4,0,0,0,2,1,4,98,0,5,3,0,1,0,1,1,0,5,4,6,2,140,0,0,3,0,6,6,1,2,98,0,3,2,4,1,50,0,20,6,0,0
78,065D,65,D,4,9,59.000,593.481,600.894,0,C,1,1,1,29,5,50,1,2,1,0,0,0,25,1,1,0,0,5,3,0,0,0,0,0,0,3,2,14,2,113,0,0,3,0,0,0,1,2,98,0,4,2,2,1,40,0,0,0,1,0
78,065D,65,D,4,9,59.000,593.481,600.894,0,C,2,1,1,61,530,160,0,0,1,0,0,0,24,2,7,98,0,5,3,0,1,1,0,0,2,3,2,14,2,113,0,0,3,0,0,0,1,2,98,0,4,2,2,1,40,0,0,0,1,26
78,066E,66,E,4,9,178.000,1790.502,1835.704,U,C,1,1,1,U,U,U,U,U,U,U,U,U,11,U,U,0,0,U,U,U,U,U,U,U,U,5,6,16,2,53,0,0,3,0,0,0,1,2,98,0,-2,2,2,1,25,0,0,0,0,U
78,067C,67,C,4,9,20.000,201.180,197.614,0,C,1,1,1,36,110,140,0,0,1,0,0,0,86,9,12,98,0,5,3,0,0,0,0,0,1,3,6,13,3,122,3,4,3,1,0,0,1,2,98,0,-4,2,1,1,40,0,1,3,0,0
78,067C,67,C,4,9,20.000,201.180,197.614,0,C,2,3,1,36,500,150,1,4,1,0,0,0,87,3,1,0,0,5,3,0,2,1,0,0,1,3,6,14,3,132,3,5,3,1,0,0,3,3,3,110,-5,2,1,1,40,0,1,3,0,0
78,068C,68,C,4,9,20.000,201.180,197.614,1,D,1,1,1,U,U,U,U,U,U,0,0,0,68,1,4,2,0,5,3,1,2,3,1,0,0,2,3,13,3,119,3,5,3,1,0,0,3,2,0,70,0,1,1,2,35,0,0,0,1,0
78,068C,68,C,4,9,20.000,201.180,197.614,0,C,2,3,1,61,200,100,1,4,1,0,0,0,69,3,0,0,0,5,3,0,0,0,0,0,1,2,3,13,3,120,3,5,3,1,0,0,1,2,98,0,0,1,1,2,35,0,0,0,1,0
78,069E,69,E,4,9,178.000,1790.502,1835.704,0,C,1,1,1,3,1,140,0,0,5,0,0,0,72,1,23,98,0,5,3,1,0,0,0,0,0,3,6,13,3,105,0,0,3,3,0,0,1,2,98,0,-5,2,2,1,25,0,90,6,0,0
78,069E,69,E,4,9,178.000,1790.502,1835.704,0,C,2,2,1,61,1,100,1,4,4,0,0,0,73,8,1,0,0,5,3,0,0,0,0,0,0,3,6,13,3,187,0,0,3,3,0,0,1,2,98,0,-5,2,2,1,25,0,0,0,0,0
78,070C,70,C,4,9,20.000,201.180,197.614,0,C,1,2,1,1,450,120,0,0,2,0,0,0,13,2,1,0,0,5,3,0,0,0,0,0,0,3,6,14,2,163,0,0,3,0,0,0,1,2,98,0,5,2,2,1,30,0,0,0,0,5
78,071D,71,D,4,9,59.000,593.481,600.894,0,C,1,1,1,61,U,20,1,3,5,0,0,0,26,1,1,0,0,5,3,1,0,0,0,0,0,1,1,11,1,155,0,0,1,3,1,2,2,3,4,110,3,2,2,1,55,0,0,0,1,0
78,071D,71,D,4,9,59.000,593.481,600.894,0,C,2,1,1,61,610,U,1,4,1,0,0,0,24,2,7,0,0,5,3,1,0,0,0,0,0,1,1,11,1,155,0,0,1,3,1,2,2,3,4,110,3,2,2,1,55,0,0,0,1,0
78,072E,72,E,4,9,178.000,1790.502,1835.704,U,C,1,1,1,N,N,N,N,N,N,0,0,0,11,N,U,0,0,5,3,0,0,0,0,0,0,3,6,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
78,073B,73,B,4,9,8.500,85.501,84.155,0,C,1,1,1,1,1,1,0,0,1,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,2,2,13,5,105,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,1,0
78,074C,74,C,4,9,20.000,201.180,197.614,0,C,1,3,1,18,5,30,0,0,5,0,0,0,88,2,11,98,0,5,3,1,0,0,0,0,0,5,6,16,2,116,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,20,6,0,0
78,074C,74,C,4,9,20.000,201.180,197.614,0,C,2,1,1,61,U,150,1,2,1,3,1,1,89,9,1,0,0,5,3,0,0,0,0,0,1,3,6,14,3,125,0,0,3,3,0,0,1,2,98,0,-4,2,1,1,30,0,0,0,0,0
78,074C,74,C,4,9,20.000,201.180,197.614,0,C,3,2,1,61,1,200,8,3,5,0,0,0,98,9,1,0,0,5,3,0,0,0,0,0,0,3,6,14,3,100,0,0,3,3,0,0,1,2,98,0,-4,2,1,1,30,0,0,0,0,0
78,075C,75,C,4,9,20.000,201.180,197.614,0,C,1,3,1,61,200,230,8,4,2,0,0,0,68,1,9,98,0,5,3,0,1,0,0,0,0,3,6,13,3,168,3,4,3,1,0,0,1,2,98,0,0,1,1,2,45,0,1,3,0,0
78,075C,75,C,4,9,20.000,201.180,197.614,0,C,2,1,1,61,30,100,0,0,4,0,0,0,69,3,1,0,0,5,3,1,0,0,0,0,0,3,6,13,3,109,3,11,3,1,0,0,1,2,98,0,0,1,1,2,45,0,1,3,0,0
78,076D,76,D,4,9,59.000,593.481,600.894,0,C,1,1,1,N,N,N,N,N,N,0,0,0,77,N,1,0,0,U,U,U,U,U,U,U,U,2,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,55,0,N,N,1,0
78,076D,76,D,4,9,59.000,593.481,600.894,0,C,2,1,1,N,N,N,N,N,N,0,0,0,76,N,9,U,U,5,3,0,0,3,0,1,0,2,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,55,0,N,N,1,0
78,077E,77,E,4,9,178.000,1790.502,1835.704,0,C,1,1,1,N,N,N,N,N,N,0,0,0,20,N,7,98,0,5,3,1,0,0,0,0,0,2,2,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,35,0,N,N,1,0
78,077E,77,E,4,9,178.000,1790.502,1835.704,0,C,2,1,1,N,N,N,N,N,N,0,0,0,21,N,7,98,0,5,3,0,0,0,0,0,0,2,2,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,35,0,N,N,1,0
78,077E,77,E,4,9,178.000,1790.502,1835.704,0,C,3,2,1,N,N,N,N,N,N,0,0,0,98,N,1,0,0,5,3,1,1,1,0,0,0,2,2,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,35,0,N,N,1,0
78,078C,78,C,4,9,20.000,201.180,197.614,0,C,1,1,1,61,80,70,0,0,1,0,0,0,68,1,9,98,0,5,3,0,0,0,0,0,0,5,6,16,2,53,0,0,3,0,0,0,1,2,98,0,-4,2,2,1,25,0,20,6,0,0
78,078C,78,C,4,9,20.000,201.180,197.614,0,C,2,1,1,48,50,200,0,0,5,0,0,0,69,9,1,98,0,6,3,0,1,1,0,0,0,5,6,16,2,187,0,0,3,0,0,0,1,2,98,0,-5,2,2,1,30,0,0,0,0,0
78,079E,79,E,4,9,178.000,1790.502,1835.704,0,C,1,4,1,N,N,N,N,N,N,0,0,0,24,N,0,0,0,6,3,0,1,3,0,0,1,3,6,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
78,079E,79,E,4,9,178.000,1790.502,1835.704,0,C,2,1,1,N,N,N,N,N,N,0,0,0,25,N,6,98,0,5,3,0,0,0,0,0,0,3,6,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,35,0,N,N,0,0
78,080B,80,B,4,9,8.500,85.501,84.155,1,24,1,1,1,U,U,U,U,U,U,0,0,0,50,1,14,0,0,U,U,U,U,U,U,U,U,3,6,14,4,110,0,0,3,0,0,0,1,2,98,0,4,2,1,2,35,0,91,6,0,0
78,080B,80,B,4,9,8.500,85.501,84.155,0,0,2,1,1,61,997,140,1,4,1,0,0,0,51,2,1,0,0,5,3,2,1,1,0,0,0,3,6,14,4,110,0,0,3,0,0,0,1,2,98,0,3,2,2,2,35,0,0,0,0,0
78,082D,82,D,4,9,59.000,593.481,600.894,U,C,1,1,1,U,U,U,U,U,U,0,0,0,6,U,2,0,0,U,U,U,U,U,U,U,U,5,6,16,2,50,0,0,3,0,0,0,1,2,98,0,1,1,2,1,25,0,0,0,0,0
78,083E,83,E,4,9,178.000,1790.502,1835.704,0,C,1,1,1,N,N,N,N,N,N,0,0,0,12,N,U,0,0,5,3,1,0,0,0,0,0,2,2,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,45,3,N,N,1,26
78,084C,84,C,4,9,20.000,201.180,197.614,0,C,1,2,1,19,U,120,0,0,1,0,0,0,20,2,7,98,0,5,3,1,0,0,0,0,1,3,2,13,4,96,0,0,3,0,0,0,1,2,98,0,-4,2,2,1,40,0,0,0,1,0
78,084C,84,C,4,9,20.000,201.180,197.614,0,C,2,2,1,61,U,U,U,U,1,0,0,0,22,1,1,0,0,5,3,0,0,0,0,0,0,3,2,13,4,96,0,0,3,0,0,0,1,2,98,0,-4,2,2,1,40,0,0,0,1,0
78,085C,85,C,4,9,20.000,201.180,197.614,0,C,1,1,1,48,U,150,8,2,1,0,0,0,20,3,5,98,0,5,3,0,1,0,0,0,1,3,3,13,2,U,0,0,3,0,0,0,1,2,98,0,U,2,2,1,35,0,20,6,0,0
78,085C,85,C,4,9,20.000,201.180,197.614,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,3,3,13,3,114,3,13,3,1,0,0,1,2,98,0,-3,2,2,1,35,0,0,0,1,0
78,086E,86,E,4,9,178.000,1790.502,1835.704,U,C,1,2,1,U,U,U,U,U,U,0,0,0,88,U,12,0,0,U,U,U,U,U,U,U,U,3,6,15,2,121,0,0,3,0,0,0,1,2,98,0,-7,2,2,1,25,0,4,3,0,0
78,086E,86,E,4,9,178.000,1790.502,1835.704,U,C,2,2,1,61,130,130,0,0,3,0,0,0,89,3,1,0,0,5,3,0,0,0,0,0,0,3,6,14,3,123,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,4,3,0,0
78,087C,87,C,4,9,20.000,201.180,197.614,1,3,1,2,1,61,50,150,0,0,2,0,0,0,7,4,3,98,0,5,2,0,1,2,0,0,0,1,1,11,3,115,2,U,1,2,1,0,3,3,U,U,-2,2,1,1,55,0,93,6,1,0
78,088C,88,C,4,9,20.000,201.180,197.614,0,C,1,1,1,24,120,60,1,2,1,0,0,0,21,1,1,0,0,5,3,1,0,0,0,0,0,2,3,13,2,123,3,18,3,1,0,2,1,2,98,0,6,2,1,2,40,0,1,3,1,0
78,088C,88,C,4,9,20.000,201.180,197.614,0,C,2,2,1,18,12,50,0,0,1,0,0,0,98,1,1,0,0,5,3,1,0,0,0,0,0,2,3,13,2,123,3,18,3,1,0,2,1,2,98,0,6,2,1,2,40,0,1,3,1,0
78,088C,88,C,4,9,20.000,201.180,197.614,0,C,3,2,1,61,10,150,8,3,1,0,0,0,20,3,7,98,0,5,3,0,0,1,0,0,0,2,3,13,2,123,3,18,3,1,0,2,1,2,98,0,6,2,1,2,40,0,1,3,1,0
78,088C,88,C,4,9,20.000,201.180,197.614,0,C,4,1,1,61,300,120,1,4,2,0,0,0,98,3,7,98,0,5,3,1,0,0,0,0,0,2,3,13,2,123,3,18,3,1,0,2,1,2,98,0,6,2,1,2,40,0,1,3,1,22
78,089D,89,D,4,9,59.000,593.481,600.894,0,C,1,1,1,61,20,45,1,4,3,0,0,0,20,3,4,0,0,5,3,0,0,0,0,0,0,3,6,13,3,121,0,0,3,0,0,5,1,2,98,0,-3,2,2,2,35,0,0,0,0,22
78,089D,89,D,4,9,59.000,593.481,600.894,0,C,2,1,1,61,32,60,0,0,1,0,0,0,21,1,4,0,0,5,3,1,0,0,0,0,0,3,6,13,3,121,0,0,3,0,0,5,1,2,98,0,-3,2,2,2,35,0,0,0,0,22
78,090C,90,C,4,9,20.000,201.180,197.614,0,C,1,2,1,61,110,130,0,0,2,0,0,0,51,1,1,0,0,5,3,1,0,0,0,0,0,3,6,15,2,170,0,0,3,0,0,0,1,2,98,0,2,2,1,1,25,0,0,0,0,0
78,090C,90,C,4,9,20.000,201.180,197.614,1,D,2,2,1,U,U,U,U,U,U,0,0,0,50,U,0,2,0,0,0,0,U,U,U,U,U,3,6,15,2,170,0,0,3,0,0,0,1,2,98,0,4,2,1,1,25,0,0,0,0,0
78,091D,91,D,4,9,59.000,593.481,600.894,U,U,1,2,1,61,60,150,0,0,1,0,0,0,7,9,3,0,0,5,3,0,0,0,0,0,0,2,2,13,3,162,3,4,3,1,0,0,1,2,98,0,4,2,1,1,35,0,2,3,1,0
78,092E,92,E,4,9,178.000,1790.502,1835.704,0,C,1,1,1,61,200,250,1,4,1,1,2,1,20,2,2,98,0,5,3,0,0,0,0,0,1,3,6,13,4,122,3,3,3,1,0,0,1,2,98,0,0,1,2,1,40,0,2,3,0,0
78,092E,92,E,4,9,178.000,1790.502,1835.704,0,C,2,1,1,61,1,1,0,0,1,0,0,0,21,1,0,0,0,5,3,1,0,0,0,0,0,3,6,13,4,122,3,3,3,1,0,0,1,2,98,0,0,1,2,1,40,0,2,3,0,0
78,093B,93,B,4,9,8.500,85.501,84.155,0,C,1,1,1,61,200,100,1,3,4,0,0,0,86,1,12,98,0,U,U,U,U,U,U,U,U,2,2,13,5,124,0,0,3,0,0,0,1,2,98,0,-5,2,2,1,35,0,2,3,1,0
78,093B,93,B,4,9,8.500,85.501,84.155,0,C,2,1,1,61,50,120,0,0,3,0,0,0,87,1,1,0,0,5,3,0,1,0,0,0,0,3,6,14,4,109,0,0,3,0,0,0,1,2,98,0,7,2,1,1,35,0,2,3,0,0
78,094C,94,C,4,9,20.000,201.180,197.614,1,C,1,1,1,61,60,40,0,0,5,0,0,0,76,1,1,0,0,5,3,1,0,0,0,0,0,2,2,13,4,141,0,0,3,3,0,0,1,2,98,0,3,2,1,2,35,0,1,3,1,0
78,094C,94,C,4,9,20.000,201.180,197.614,0,C,2,1,1,61,230,70,1,3,1,0,0,0,77,1,12,0,0,5,3,1,0,0,0,0,0,3,6,15,3,104,0,0,3,3,0,0,2,2,0,90,1,1,1,2,35,0,1,3,0,22
78,095E,95,E,4,9,178.000,1790.502,1835.704,0,C,1,1,1,61,200,60,0,0,1,0,0,0,44,1,1,0,0,5,3,1,0,0,0,0,1,1,1,11,3,125,4,25,1,1,1,0,3,2,0,50,-5,2,1,1,55,0,0,0,1,0
78,095E,95,E,4,9,178.000,1790.502,1835.704,U,C,2,1,1,U,U,U,U,U,U,0,0,0,45,U,21,0,0,5,3,0,0,0,0,0,0,1,1,11,3,125,4,25,1,1,1,0,3,2,0,50,-5,2,1,1,55,0,0,0,1,0
78,096C,96,C,4,9,20.000,201.180,197.614,U,C,1,2,1,15,1,5,0,0,2,0,0,0,7,9,3,0,0,5,3,0,0,0,0,0,0,5,4,6,2,104,0,0,3,0,6,6,2,2,0,380,1,1,2,1,55,0,92,6,0,0
78,097D,97,D,4,9,59.000,593.481,600.894,U,U,1,1,1,U,U,U,U,U,U,0,0,0,2,9,7,0,0,U,U,U,U,U,U,U,U,3,6,14,4,126,0,0,3,0,0,0,1,2,98,0,2,2,1,1,35,0,0,0,0,0
78,098C,98,C,4,9,20.000,201.180,197.614,0,C,1,1,1,1,5,U,0,0,2,0,0,0,7,9,16,0,0,U,U,U,U,U,U,U,U,2,2,13,2,113,4,42,3,1,1,2,1,2,98,0,-4,2,1,1,45,0,93,6,1,24
78,099E,99,E,4,9,178.000,1790.502,1835.704,8,C,1,1,1,U,U,U,U,U,U,0,0,0,11,U,1,98,0,5,3,0,0,0,0,1,0,5,6,16,2,53,0,0,3,0,0,0,1,2,98,0,-2,2,2,1,25,0,21,6,0,0
78,100C,100,C,4,9,20.000,201.180,197.614,0,C,1,3,1,61,120,20,1,3,5,0,0,0,88,2,11,0,0,6,3,0,0,0,0,0,0,5,6,16,2,50,0,0,3,0,0,0,1,2,98,0,2,2,2,1,25,0,20,6,0,5
78,100C,100,C,4,9,20.000,201.180,197.614,0,C,2,2,1,61,40,50,1,3,1,0,0,0,89,9,1,0,0,5,3,0,5,2,0,0,0,5,6,16,2,88,0,0,3,0,0,0,1,2,98,0,-5,2,2,1,25,0,0,0,0,5
78,101C,101,C,4,9,20.000,201.180,197.614,0,C,1,1,1,U,U,U,U,U,U,0,0,0,7,U,98,0,0,6,3,0,0,1,0,2,2,1,1,11,1,130,0,0,1,3,1,2,2,2,0,997,0,1,1,1,55,0,93,6,1,0
78,102D,102,D,4,9,59.000,593.481,600.894,0,C,1,1,1,61,150,250,1,4,5,0,0,0,14,1,1,0,0,5,3,1,1,0,0,0,0,5,4,5,2,111,0,0,3,0,6,6,1,2,98,0,1,1,1,2,55,0,20,6,0,0
78,103E,103,E,4,9,178.000,1790.502,1835.704,0,C,1,1,1,61,35,150,1,3,1,0,0,0,13,7,1,0,0,U,U,U,U,U,U,U,U,1,1,1,2,115,4,32,1,1,1,2,1,2,98,0,4,2,1,1,55,0,0,0,1,0
78,104C,104,C,4,9,20.000,201.180,197.614,0,C,1,2,1,61,6,50,0,0,3,0,0,0,72,1,1,0,0,5,3,5,2,0,0,0,0,5,6,16,2,133,0,0,3,0,0,0,1,2,98,0,1,1,2,1,25,0,0,0,0,0
78,104C,104,C,4,9,20.000,201.180,197.614,0,C,2,1,1,61,30,120,0,0,1,0,0,0,73,8,98,98,0,1,2,0,1,0,0,U,0,5,6,16,2,133,0,0,3,0,0,0,1,2,98,0,1,1,2,1,25,0,0,0,0,0
78,105B,105,B,4,9,8.500,85.501,84.155,0,C,1,2,1,1,1,1,0,0,5,0,0,0,11,1,4,98,0,0,0,0,0,0,0,0,0,5,6,16,2,119,0,0,3,0,0,6,1,2,98,0,0,1,1,1,25,0,0,0,0,0
78,106C,106,C,4,9,20.000,201.180,197.614,0,C,1,2,1,61,1,75,0,0,4,0,0,0,64,1,14,98,98,5,3,0,0,0,1,1,0,3,6,15,2,153,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,91,6,0,0
78,106C,106,C,4,9,20.000,201.180,197.614,U,C,2,1,1,U,U,U,U,U,U,0,0,0,65,U,1,0,0,U,U,U,U,U,U,U,U,3,6,15,2,150,0,0,1,0,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
78,106C,106,C,4,9,20.000,201.180,197.614,0,C,3,1,1,U,U,U,U,U,U,0,0,0,98,U,1,98,0,3,2,1,0,0,0,0,0,3,6,15,2,153,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
78,107E,107,E,4,9,178.000,1790.502,1835.704,0,C,1,2,1,36,60,U,1,3,3,0,0,0,25,1,1,0,0,5,3,0,0,0,0,0,0,3,6,13,4,122,0,0,3,0,0,0,1,2,98,0,-4,2,1,1,35,0,0,0,0,0
78,107E,107,E,4,9,178.000,1790.502,1835.704,0,C,2,1,1,61,10,60,1,3,2,0,0,0,24,2,7,98,0,5,3,1,0,0,0,0,0,3,6,13,4,122,0,0,3,0,0,0,1,2,98,0,-4,2,1,1,35,0,0,0,0,0
78,108D,108,D,4,9,59.000,593.481,600.894,0,C,1,1,1,61,U,120,0,0,1,0,0,0,68,1,1,98,0,5,3,0,0,0,0,0,0,3,3,13,3,115,3,5,3,1,0,0,1,2,98,0,0,1,1,1,35,0,2,3,1,0
78,108D,108,D,4,9,59.000,593.481,600.894,0,C,2,1,1,61,500,300,0,0,2,0,0,0,69,1,1,0,0,5,3,1,0,2,0,0,0,3,3,13,4,119,3,5,3,1,0,0,1,2,98,0,1,1,1,1,35,0,2,3,1,0
78,108D,108,D,4,9,59.000,593.481,600.894,0,C,3,2,1,16,70,100,1,2,1,0,0,0,98,1,1,0,0,5,3,1,0,2,0,0,2,3,6,14,3,125,3,5,3,1,0,0,1,2,98,0,-1,1,1,1,35,0,2,3,0,0
78,109C,109,C,4,9,20.000,201.180,197.614,0,C,1,1,1,30,50,150,0,0,1,0,0,0,98,8,1,0,0,6,3,0,2,1,0,2,0,1,1,11,2,116,4,66,1,1,1,2,1,2,98,0,-2,2,1,1,55,0,0,0,1,0
78,110C,110,C,4,9,20.000,201.180,197.614,0,C,1,3,1,61,70,100,0,0,1,0,0,0,98,1,1,0,0,6,3,0,0,0,0,0,0,1,1,11,3,125,4,40,1,1,1,2,1,2,98,0,0,1,2,1,55,0,0,0,1,0
78,110C,110,C,4,9,20.000,201.180,197.614,0,C,2,2,1,61,660,160,0,0,4,0,0,0,98,0,1,0,0,U,U,U,U,U,U,U,U,1,1,11,3,125,4,40,1,1,1,2,1,2,98,0,0,1,2,1,55,0,0,0,1,0
78,111D,111,D,4,9,59.000,593.481,600.894,0,C,1,3,1,17,20,100,0,0,1,0,0,0,7,9,98,0,0,6,3,0,0,0,0,0,0,5,4,16,2,125,0,0,3,0,6,6,1,2,98,0,-5,2,4,1,45,0,0,0,0,26
78,112E,112,E,4,9,178.000,1790.502,1835.704,U,U,1,1,1,U,U,U,U,U,U,0,0,0,11,U,14,0,0,U,U,U,U,U,U,U,U,3,6,15,2,130,0,0,3,0,0,0,1,2,98,0,3,2,1,1,30,0,2,3,0,0
78,113C,113,C,4,9,20.000,201.180,197.614,0,C,1,1,1,61,450,350,0,0,2,3,1,1,88,2,12,98,0,6,3,1,0,0,0,0,0,2,3,13,2,122,0,0,3,0,2,2,1,2,98,0,0,1,1,2,50,0,1,3,1,0
78,113C,113,C,4,9,20.000,201.180,197.614,0,C,2,1,1,61,250,150,0,0,1,0,0,0,89,1,1,0,0,U,U,U,U,U,U,U,U,3,6,14,2,115,4,9,3,1,2,5,2,2,0,100,-5,2,1,2,40,0,1,3,0,0
78,114C,114,C,4,9,20.000,201.180,197.614,0,C,1,1,1,61,997,120,1,3,2,0,0,0,13,1,1,0,0,5,3,1,0,4,0,0,1,3,6,14,3,239,0,0,3,3,0,0,1,2,98,0,0,1,2,1,25,0,2,3,0,2
78,115D,115,D,4,9,59.000,593.481,600.894,0,C,1,2,1,61,450,70,0,0,1,0,0,0,68,1,23,98,0,5,3,1,0,0,0,0,0,2,3,13,3,107,3,6,3,1,0,0,1,2,98,0,1,1,1,2,40,0,2,3,1,0
78,115D,115,D,4,9,59.000,593.481,600.894,0,C,2,1,1,61,1,15,1,3,4,0,0,0,69,3,1,0,0,5,3,0,0,3,0,0,0,2,3,13,3,138,3,6,3,1,0,0,1,2,98,0,-1,1,1,2,40,0,2,3,1,22
78,116E,116,E,4,9,178.000,1790.502,1835.704,0,C,1,5,1,36,200,22,0,0,2,0,0,0,46,1,28,98,0,5,3,0,0,1,0,1,1,5,6,16,2,183,0,0,3,0,0,0,1,2,98,0,5,2,2,1,15,0,28,6,0,0
78,116E,116,E,4,9,178.000,1790.502,1835.704,0,C,2,2,1,48,10,10,0,0,2,0,0,0,46,1,1,0,0,5,3,0,1,1,0,0,3,5,6,16,2,113,0,0,3,0,0,0,1,2,98,0,5,2,2,1,15,0,0,0,0,0
78,117B,117,B,4,9,8.500,85.501,84.155,1,D,1,2,1,61,50,100,0,0,1,0,0,0,73,1,21,2,3,5,2,0,0,0,1,1,0,3,6,14,4,103,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,2,3,0,0
78,117B,117,B,4,9,8.500,85.501,84.155,1,D,2,2,1,61,U,U,0,0,1,0,0,0,72,1,1,98,0,3,2,1,0,1,0,1,0,3,6,14,4,91,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,2,3,0,0
