PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT
7,126E,126,E,2,1,1,2,2,R,D,A,W,3,,,,,,,,,96,1,7,11,13,8,1,1,,,,,,,,,0,1,900,406.83705,25.05
7,127G,127,G,2,1,2,42,12,F,R,E,E,3,1,68,12,F,L,E,E,1,65,12,7,3,4,4,11,0,,,,,,,,,0,1,1140,1583.4975,97.5
7,128C,128,C,2,2,1,1,6,B,Z,E,W,4,2,68,U,9,9,9,9,U,61,10,12,18,23,26,31,0,,,,,,,,,0,1,1003,37.3543,2.3
7,128C,128,C,2,3,3,1,6,B,Z,E,W,6,4,5,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1083,37.3543,2.3
7,129F,129,F,2,2,1,1,9,L,F,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1330,345.9333,21.3
7,131D,131,D,2,2,1,1,12,F,D,E,W,2,,,,,,,,,66,2,7,14,21,14,7,0,,,,,,,,,0,1,1055,56.68109,3.49
7,133G,133,G,2,1,1,2,9,L,F,E,W,3,,,,,,,,,37,4,7,13,15,16,13,67,,,,,,,,,0,1,1031,1055.665,65
7,134E,134,E,2,1,1,2,1,F,Z,E,W,1,2,2,U,9,9,9,9,U,60,1,2,3,2,,,16,,,,,,,,,0,1,942,271.2247,16.7
7,134E,134,E,2,2,1,1,U,9,9,9,9,U,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,U,1143,271.2247,16.7
7,135H,135,H,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,970,1526.654,94
7,136D,136,D,2,2,1,1,11,F,D,E,W,4,,,,,,,,,50,28,21,20,20,12,6,-5,,,,,,,,,0,1,897,56.68109,3.49
7,137E,137,E,2,1,1,2,12,F,D,E,W,2,,,,,,,,,63,14,12,10,8,6,4,0,,,,,,,,,0,1,1043,271.2247,16.7
7,137E,137,E,2,2,1,1,9,L,D,E,W,3,,,,,,,,,113,0,2,10,10,4,1,14,,,,,,,,,0,1,1140,271.2247,16.7
7,139E,139,E,2,1,1,71,12,F,D,E,W,2,,,,,,,,,63,15,15,18,17,14,15,0,,,,,,,,,0,1,1042,271.2247,16.7
7,140F,140,F,2,1,1,63,4,R,F,W,N,1,2,63,3,R,B,W,N,1,,,,,,,,,,,,,,,,,0,1,937,345.9333,21.3
7,141F,141,F,2,2,1,1,3,R,Z,A,W,2,,,,,,,,,98,0,4,8,8,2,0,-78,,,,,,,,,0,1,1240,345.9333,21.3
7,142E,142,E,2,1,1,2,11,L,B,E,W,2,,,,,,,,,35,28,13,9,4,3,3,-95,,,,,,,,,0,0,945,271.2247,16.7
7,142E,142,E,2,2,1,1,11,L,Y,A,W,2,,,,,,,,,81,0,2,4,3,4,0,37,,,,,,,,,0,0,945,271.2247,16.7
7,143D,143,D,2,1,1,2,2,R,F,E,E,2,,,,,,,,,24,7,10,10,0,,,83,,,,,,,,,0,0,1087,56.68109,3.49
7,143D,143,D,2,2,1,1,11,F,L,E,E,1,,,,,,,,,58,3,1,1,1,0,0,-22,,,,,,,,,0,1,1012,56.68109,3.49
7,146H,146,H,2,1,4,42,12,F,R,E,E,3,3,58,12,R,D,E,S,1,68,0,0,0,0,0,9,31,,,,,,,,,0,1,1055,1526.654,94
7,147E,147,E,2,2,1,1,3,R,Y,A,W,2,,,,,,,,,77,0,1,7,2,0,0,-3,,,,,,,,,0,1,937,271.2247,16.7
7,151A,151,A,2,2,2,1,6,B,Z,A,W,3,3,3,2,F,Z,E,W,5,74,3,3,4,6,7,11,21,,,,,,,,,1,1,1250,16.241,1
7,151A,151,A,2,3,3,2,12,F,Y,E,W,4,4,4,U,9,9,9,9,U,69,41,29,20,12,5,0,-20,,,,,,,,,0,1,1126,16.241,1
7,152F,152,F,2,1,1,2,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,994,345.9333,21.3
7,153E,153,E,2,1,1,2,12,F,D,E,W,1,,,,,,,,,61,0,2,6,10,8,10,5,,,,,,,,,0,1,1024,271.2247,16.7
7,153E,153,E,2,2,1,1,12,F,R,E,W,2,,,,,,,,,61,4,2,4,6,10,15,4,,,,,,,,,0,1,1034,271.2247,16.7
7,157D,157,D,2,1,1,2,10,F,D,E,W,2,,,,,,,,,61,7,10,10,11,11,9,0,,,,,,,,,0,1,1049,56.68109,3.49
7,157D,157,D,2,2,1,1,1,F,Z,E,W,2,2,3,U,9,9,9,9,U,56,0,1,6,6,9,16,4,,,,,,,,,0,1,1094,56.68109,3.49
7,501C,501,C,2,1,1,2,12,F,L,E,W,2,,,,,,,,,72,17,7,3,0,0,0,-26,,,,,,,,,0,1,1160,0,0
7,501C,501,C,2,2,1,1,12,F,L,E,E,6,,,,,,,,,58,11,6,5,4,4,3,-23,,,,,,,,,0,1,1034,0,0
8,1G,1,G,2,1,1,54,11,F,D,L,W,1,3,54,5,B,R,E,E,1,58,3,4,3,2,1,0,0,60,2,3,5,5,7,9,0,1,1,906,739.816,77
8,2D,2,D,2,1,1,2,9,L,F,E,W,2,,,,,,,,,53,0,2,4,5,6,5,58,,,,,,,,,0,1,966,43.62032,4.54
8,2D,2,D,2,2,1,1,12,F,D,E,W,1,,,,,,,,,56,0,1,2,2,3,3,0,,,,,,,,,0,1,992,43.62032,4.54
8,3G,3,G,2,1,1,76,12,F,D,E,W,2,,,,,,,,,59,2,5,6,6,1,1,0,,,,,,,,,0,1,978,739.816,77
8,4C,4,C,2,1,6,52,12,F,L,E,E,6,1,63,12,F,R,W,N,3,62,25,1,1,0,0,0,0,,,,,,,,,1,1,940,28.824,3
8,5F,5,F,2,1,1,2,11,L,F,E,W,3,,,,,,,,,93,0,0,0,2,10,6,36,,,,,,,,,0,1,1003,308.4168,32.1
8,5F,5,F,2,2,1,1,1,F,R,E,W,1,,,,,,,,,76,0,0,0,0,2,4,0,,,,,,,,,0,0,1645,308.4168,32.1
8,7C,7,C,2,1,3,42,12,F,L,E,N,3,2,43,12,F,D,E,W,1,59,17,24,12,7,3,0,0,,,,,,,,,0,1,1012,44.29288,4.61
8,8C,8,C,2,2,2,3,9,L,D,A,W,4,1,1,U,9,9,9,9,U,110,0,5,12,21,13,4,-12,,,,,,,,,0,1,970,44.29288,4.61
8,9C,9,C,2,1,3,56,U,9,9,9,9,U,4,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,1,1,1060,44.29288,4.61
8,10G,10,G,2,1,2,51,12,F,R,E,E,4,1,50,12,F,R,L,N,1,63,0,0,0,1,1,2,0,,,,,,,,,0,1,1060,1258.648,131
8,11H,11,H,2,1,1,52,12,F,Z,E,W,3,,,,,,,,,60,0,0,6,13,23,29,0,,,,,,,,,0,1,973,1844.736,192
8,12C,12,C,2,1,1,2,10,L,P,E,W,3,,,,,,,,,82,1,6,13,10,7,1,-13,,,,,,,,,0,1,970,44.29288,4.61
8,12C,12,C,2,2,1,1,12,F,D,E,W,1,,,,,,,,,56,1,2,5,7,3,0,0,,,,,,,,,0,1,973,44.29288,4.61
8,13D,13,D,2,1,5,51,3,R,P,A,W,4,1,57,12,F,D,E,W,1,65,3,6,15,11,6,1,-6,57,0,0,1,2,2,2,0,1,1,970,72.82864,7.58
8,14E,14,E,2,1,1,2,1,F,Z,E,W,2,,,,,,,,,63,2,3,5,9,11,3,0,,,,,,,,,0,1,1049,389.124,40.5
8,14E,14,E,2,2,1,1,11,F,Y,E,W,1,,,,,,,,,59,8,2,1,0,0,0,0,,,,,,,,,0,1,984,389.124,40.5
8,15F,15,F,2,1,1,2,12,F,D,E,W,4,,,,,,,,,70,21,21,22,22,20,19,0,,,,,,,,,0,1,1127,515.9496,53.7
8,16C,16,C,2,1,1,2,1,F,R,E,E,3,,,,,,,,,61,0,0,1,1,1,2,0,,,,,,,,,0,1,1003,44.29288,4.61
8,16C,16,C,2,2,1,1,11,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,44.29288,4.61
8,17D,17,D,2,2,1,1,12,F,D,E,W,2,,,,,,,,,74,2,3,10,13,6,9,0,,,,,,,,,0,1,1330,72.82864,7.58
8,18F,18,F,2,1,1,2,11,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1012,515.9496,53.7
8,18F,18,F,2,2,1,1,2,R,P,E,W,1,2,3,10,L,Z,E,W,2,86,0,0,1,3,2,0,-10,89,0,4,5,1,0,0,-57,0,1,1081,515.9496,53.7
8,18F,18,F,2,3,2,2,11,F,L,E,E,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1315,515.9496,53.7
8,19G,19,G,2,1,1,68,12,U,F,D,W,1,2,57,12,U,F,D,W,1,,,,,,,,,,,,,,,,,0,1,934,1258.648,131
8,20H,20,H,2,1,4,54,4,R,Z,E,W,2,3,54,U,9,9,9,9,U,116,5,4,2,0,0,0,-32,,,,,,,,,1,1,1010,1844.736,192
8,21E,21,E,2,1,1,60,U,9,9,9,9,U,2,56,2,R,D,E,W,2,,,,,,,,,123,0,0,0,2,3,0,14,0,1,943,389.124,40.5
8,22E,22,E,2,1,1,2,3,R,Z,A,W,3,3,64,1,F,Z,E,W,1,102,0,13,11,13,3,0,-25,58,0,0,0,1,1,2,0,1,1,943,389.124,40.5
8,22E,22,E,2,2,1,1,11,F,D,E,W,1,2,1,1,R,P,L,S,1,62,6,4,9,3,2,1,0,,,,,,,,,0,1,1003,389.124,40.5
8,23G,23,G,2,1,1,52,12,F,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,934,1258.648,131
8,24F,24,F,2,1,2,31,0,T,D,D,O,1,1,50,2,R,P,E,W,1,,,,,,,,,41,1,1,2,3,2,0,12,0,1,1049,515.9496,53.7
8,25G,25,G,2,2,1,1,6,B,D,E,W,6,2,58,0,U,D,D,W,1,63,4,5,17,21,24,22,0,,,,,,,,,1,1,1060,4054.576,422
8,26F,26,F,2,1,1,2,7,L,D,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,992,2692.1616,280.2
8,27H,27,H,2,1,1,2,9,L,Y,E,W,2,,,,,,,,,91,0,0,4,6,3,0,-2,,,,,,,,,0,0,1159,8109.152,844
8,27H,27,H,2,2,1,1,12,F,D,E,W,1,,,,,,,,,65,0,0,0,0,1,1,0,,,,,,,,,0,1,1043,8109.152,844
8,28D,28,D,2,1,1,2,12,F,D,E,W,2,,,,,,,,,64,28,24,28,28,21,14,0,,,,,,,,,0,1,1080,124.904,13
8,28D,28,D,2,2,1,1,12,F,Y,E,W,4,,,,,,,,,65,34,31,21,9,2,0,0,,,,,,,,,0,1,1049,124.904,13
8,29G,29,G,2,1,3,56,2,R,D,E,W,2,1,56,1,F,D,E,W,1,,,,,,,,,,,,,,,,,1,1,937,4054.576,422
8,30E,30,E,2,1,1,2,12,F,L,E,W,3,,,,,,,,,76,7,3,0,0,0,0,0,,,,,,,,,0,1,1270,914.6816,95.2
8,30E,30,E,2,2,1,1,12,F,L,E,E,6,,,,,,,,,61,5,1,0,0,0,0,0,,,,,,,,,0,1,1120,914.6816,95.2
8,31F,31,F,2,1,1,2,11,F,Y,E,W,1,,,,,,,,,58,5,4,3,3,2,2,0,,,,,,,,,0,1,913,1346.0808,140.1
8,31F,31,F,2,2,1,1,1,F,R,E,E,3,,,,,,,,,60,0,0,0,1,1,2,0,,,,,,,,,0,1,1179,1346.0808,140.1
8,32C,32,C,2,1,2,31,0,T,D,D,O,4,1,44,1,F,R,E,E,3,,,,,,,,,60,1,1,1,1,2,4,0,0,1,1010,99.73104,10.38
8,33B,33,B,2,1,2,42,10,L,D,A,W,5,3,42,12,F,L,E,N,1,134,0,2,27,14,12,5,-6,,,,,,,,,1,1,942,36.31824,3.78
8,34C,34,C,2,1,1,42,12,F,Z,E,N,3,,,,,,,,,58,0,7,16,26,20,15,0,,,,,,,,,0,1,1012,99.73104,10.38
8,35C,35,C,2,1,2,58,0,F,Z,E,W,2,3,31,0,T,Y,D,O,4,60,4,9,15,19,7,5,0,,,,,,,,,0,1,1031,45.54192,4.74
8,36E,36,E,2,2,1,1,1,F,R,E,E,4,,,,,,,,,57,0,1,1,1,2,7,0,,,,,,,,,0,1,1034,339.1624,35.3
8,37G,37,G,2,1,1,2,10,L,Y,A,W,2,,,,,,,,,97,0,0,0,3,3,1,41,,,,,,,,,0,1,1049,1258.648,131
8,37G,37,G,2,2,1,1,2,F,Z,E,W,2,,,,,,,,,62,4,1,2,4,4,9,0,,,,,,,,,0,1,940,1258.648,131
8,38H,38,H,2,2,1,1,6,B,Y,E,W,1,2,3,12,F,Z,E,W,1,69,3,2,1,0,0,0,0,69,1,1,1,1,0,0,0,0,0,1215,1691.008,176
8,38H,38,H,2,3,2,2,6,B,Z,E,W,1,,,,,,,,,61,0,0,1,1,1,1,0,,,,,,,,,0,0,1031,1691.008,176
8,39C,39,C,2,1,1,2,1,F,R,E,E,6,2,3,9,F,Z,E,S,1,74,0,0,0,0,1,11,0,,,,,,,,,0,1,1160,45.54192,4.74
8,39C,39,C,2,2,1,1,11,F,D,E,W,2,,,,,,,,,58,1,5,8,11,14,18,0,,,,,,,,,0,1,1012,45.54192,4.74
8,39C,39,C,2,3,2,1,9,F,Y,E,S,1,,,,,,,,,74,0,1,1,1,1,0,0,,,,,,,,,0,0,1315,45.54192,4.74
8,40E,40,E,2,2,1,1,11,F,Z,E,W,2,,,,,,,,,57,0,3,7,13,14,15,0,,,,,,,,,0,1,1004,339.1624,35.3
8,42D,42,D,2,1,2,31,0,T,D,D,O,4,1,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,942,72.82864,7.58
8,43F,43,F,2,2,1,1,10,F,R,E,W,1,,,,,,,,,69,0,0,0,0,0,1,0,,,,,,,,,0,1,1080,448.6936,46.7
8,44A,44,A,2,1,1,52,12,F,Y,E,N,3,,,,,,,,,57,3,16,21,13,6,1,0,,,,,,,,,0,1,937,11.43352,1.19
8,45G,45,G,2,1,1,88,0,F,R,W,N,4,2,61,0,U,Y,Z,W,1,,,,,,,,,,,,,,,,,0,1,1049,1258.648,131
8,46E,46,E,2,1,1,2,10,L,Y,E,W,3,2,2,11,L,P,E,S,1,122,0,0,0,2,4,1,16,,,,,,,,,0,1,1140,339.1624,35.3
8,46E,46,E,2,2,1,1,2,F,Z,E,W,1,2,1,U,9,9,9,9,U,62,1,2,3,4,4,7,0,,,,,,,,,0,1,1024,339.1624,35.3
8,47G,47,G,2,1,1,2,10,L,F,E,W,3,,,,,,,,,50,1,2,5,9,15,13,62,,,,,,,,,0,1,1034,1258.648,131
8,47G,47,G,2,2,1,1,1,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1315,1258.648,131
8,48D,48,D,2,1,1,51,2,R,P,A,W,4,,,,,,,,,111,0,7,14,11,5,3,-35,,,,,,,,,0,1,948,72.82864,7.58
8,49E,49,E,2,2,1,1,9,L,F,E,E,8,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1010,339.1624,35.3
8,50G,50,G,2,1,2,52,11,L,Z,E,W,3,1,2,12,F,R,E,E,7,142,0,8,9,1,0,0,-23,59,1,1,1,1,2,4,0,0,1,1014,1258.648,131
8,50G,50,G,2,2,1,1,7,L,D,E,S,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1012,1258.648,131
8,51H,51,H,2,1,3,42,12,F,Y,E,W,1,4,42,11,L,F,E,S,2,58,0,6,5,2,0,0,0,,,,,,,,,1,1,969,1691.008,176
8,52F,52,F,2,1,1,2,2,R,Y,E,W,4,2,60,U,9,9,9,9,U,130,0,0,0,2,11,1,19,,,,,,,,,0,1,1049,448.6936,46.7
8,52F,52,F,2,2,1,1,11,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1315,448.6936,46.7
8,53G,53,G,2,2,1,1,6,B,D,E,W,3,2,3,12,F,D,E,W,1,62,10,8,8,7,5,3,0,56,2,2,2,2,2,2,0,0,1,999,1258.648,131
8,53G,53,G,2,4,3,3,6,B,D,E,W,1,,,,,,,,,62,2,1,1,1,0,1,0,,,,,,,,,0,0,942,1258.648,131
8,54C,54,C,2,1,2,31,0,T,D,D,O,5,4,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1014,45.54192,4.74
8,55A,55,A,2,1,2,52,12,F,D,E,W,3,1,56,U,9,9,9,9,U,60,13,23,28,27,12,3,0,,,,,,,,,0,1,1034,9.608,1
8,56E,56,E,2,1,3,42,12,F,Z,E,N,2,1,43,12,F,D,E,W,1,56,0,3,8,17,18,0,0,,,,,,,,,1,1,1012,339.1624,35.3
8,57H,57,H,2,1,4,57,12,F,D,A,W,1,2,63,12,F,R,W,N,3,73,0,0,0,0,0,0,0,,,,,,,,,0,0,1160,1691.008,176
8,58F,58,F,2,1,2,54,10,L,F,E,W,4,4,56,12,F,D,E,W,1,49,0,2,4,10,13,16,58,,,,,,,,,1,1,1031,448.6936,46.7
8,59B,59,B,2,1,3,58,12,F,R,E,W,3,4,31,0,T,Y,D,O,4,72,0,2,10,16,27,35,0,,,,,,,,,1,1,1120,23.34744,2.43
8,60E,60,E,2,1,1,52,12,F,Z,E,W,3,,,,,,,,,59,0,1,7,14,21,18,0,,,,,,,,,0,1,945,339.1624,35.3
8,61E,61,E,2,1,3,51,12,F,Y,E,N,2,1,50,11,L,Z,A,S,1,56,0,4,16,5,1,0,0,,,,,,,,,1,1,1012,339.1624,35.3
8,62F,62,F,2,1,3,44,32,F,D,E,W,2,2,56,U,9,9,9,9,U,70,18,14,12,9,5,2,0,,,,,,,,,1,1,1127,448.6936,46.7
8,63G,63,G,2,1,1,2,12,F,D,E,W,1,,,,,,,,,59,1,1,0,0,0,0,0,,,,,,,,,0,1,1012,1258.648,131
8,64A,64,A,2,1,1,2,63,R,D,E,W,5,3,45,U,9,9,9,9,U,94,10,27,34,31,13,0,0,,,,,,,,,0,1,934,9.608,1
8,64A,64,A,2,2,1,1,11,F,D,E,W,2,,,,,,,,,72,10,11,13,15,17,19,0,,,,,,,,,0,1,1215,9.608,1
8,65B,65,B,2,1,1,2,12,F,Z,E,W,5,,,,,,,,,56,2,11,21,28,35,43,0,,,,,,,,,0,1,944,23.34744,2.43
8,65B,65,B,2,2,1,1,12,F,D,E,W,3,,,,,,,,,59,0,40,8,12,4,8,0,,,,,,,,,0,1,963,23.34744,2.43
8,66B,66,B,2,1,1,2,9,L,Y,A,W,5,4,71,12,F,L,E,E,2,134,2,5,17,18,16,0,16,,,,,,,,,1,1,1120,23.34744,2.43
8,66B,66,B,2,2,1,1,12,F,D,E,W,1,,,,,,,,,76,3,2,2,2,2,5,0,,,,,,,,,0,0,1315,23.34744,2.43
8,67D,67,D,2,1,1,2,10,F,Y,E,W,1,,,,,,,,,71,3,2,4,5,7,8,0,,,,,,,,,0,1,1160,72.82864,7.58
8,67D,67,D,2,2,5,52,12,F,R,E,N,1,1,1,2,R,Y,E,W,1,71,0,1,3,5,7,6,0,135,0,0,0,2,0,0,21,1,1,1160,72.82864,7.58
8,68E,68,E,2,1,1,42,12,F,Y,E,W,2,,,,,,,,,66,7,13,13,6,0,0,0,,,,,,,,,0,1,1108,339.1624,35.3
8,69G,69,G,2,1,1,2,12,F,Y,E,W,3,,,,,,,,,58,10,8,5,2,1,0,0,,,,,,,,,0,1,945,1258.648,131
8,70C,70,C,2,1,1,68,12,F,D,E,W,6,2,31,0,R,D,A,O,1,62,9,51,51,51,,,0,,,,,,,,,0,1,1139,45.54192,4.74
8,71D,71,D,2,2,1,1,12,F,D,E,W,2,2,1,9,L,Y,E,W,1,67,21,17,14,15,19,22,0,,,,,,,,,0,1,1100,72.82864,7.58
8,72E,72,E,2,2,1,1,6,B,D,E,W,2,2,3,12,F,D,E,W,1,,,,,,,,,62,2,4,4,5,4,2,0,0,1,1003,339.1624,35.3
8,72E,72,E,2,3,2,2,6,B,D,E,W,1,,,,,,,,,65,1,1,1,1,1,0,0,,,,,,,,,0,0,1091,339.1624,35.3
8,73E,73,E,2,2,1,1,6,B,Y,E,W,3,,,,,,,,,58,7,8,9,4,2,0,0,,,,,,,,,0,1,978,339.1624,35.3
8,74F,74,F,2,1,1,51,12,F,Y,E,N,2,,,,,,,,,60,0,4,15,15,2,0,0,,,,,,,,,0,1,921,448.6936,46.7
8,75H,75,H,2,1,1,2,10,L,F,E,W,3,,,,,,,,,101,0,0,0,9,16,11,25,,,,,,,,,0,1,962,1691.008,176
8,75H,75,H,2,2,1,1,1,F,Z,E,W,1,,,,,,,,,74,0,0,2,1,2,4,0,,,,,,,,,0,0,1315,1691.008,176
8,76C,76,C,2,1,1,51,12,F,C,E,N,2,2,50,12,R,Y,M,S,1,58,2,9,22,11,2,0,0,,,,,,,,,0,1,1034,45.54192,4.74
8,78E,78,E,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,940,339.1624,35.3
8,78E,78,E,2,2,1,1,6,B,Y,E,W,3,,,,,,,,,58,14,10,6,3,0,0,0,,,,,,,,,0,1,1012,339.1624,35.3
8,79D,79,D,2,1,1,2,10,L,Y,E,W,4,,,,,,,,,76,0,2,7,13,25,24,56,,,,,,,,,0,1,1160,72.82864,7.58
8,80F,80,F,2,1,1,2,1,F,Z,E,W,2,,,,,,,,,67,0,1,7,8,12,17,11,,,,,,,,,0,1,1140,448.6936,46.7
8,80F,80,F,2,2,1,1,11,F,D,E,W,2,,,,,,,,,60,2,8,7,6,2,0,0,,,,,,,,,0,1,945,448.6936,46.7
8,81G,81,G,2,1,1,2,12,F,D,E,W,1,,,,,,,,,57,0,0,4,4,1,1,0,,,,,,,,,0,1,991,1258.648,131
8,82D,82,D,2,1,1,31,0,T,Y,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,970,72.82864,7.58
8,83E,83,E,2,1,1,2,11,F,Y,E,W,4,,,,,,,,,68,28,17,14,6,0,0,0,,,,,,,,,0,1,1119,339.1624,35.3
8,83E,83,E,2,2,1,1,1,F,D,E,W,4,,,,,,,,,60,33,27,18,10,2,0,0,,,,,,,,,0,1,1012,339.1624,35.3
8,84B,84,B,2,1,5,51,12,F,Y,E,N,3,2,50,12,F,R,E,N,1,62,7,27,21,14,6,0,0,,,,,,,,,1,1,1001,23.34744,2.43
8,85F,85,F,2,2,1,1,1,F,Y,E,W,2,,,,,,,,,68,0,10,11,19,11,2,0,,,,,,,,,0,1,1081,448.6936,46.7
8,86G,86,G,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,972,1258.648,131
8,87H,87,H,2,1,1,2,12,F,D,E,W,1,,,,,,,,,67,2,2,6,3,1,0,0,,,,,,,,,0,1,1081,1691.008,176
8,87H,87,H,2,2,1,1,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1330,1691.008,176
8,88C,88,C,2,1,2,51,12,F,R,E,W,2,1,56,12,F,D,E,W,1,60,0,3,6,8,11,14,0,,,,,,,,,0,1,1012,45.54192,4.74
8,90D,90,D,2,1,2,52,12,F,R,A,E,7,1,63,12,F,R,W,N,3,67,0,3,12,19,34,46,27,,,,,,,,,0,1,1160,72.82864,7.58
8,91E,91,E,2,2,1,1,10,F,D,E,W,1,,,,,,,,,67,10,12,12,13,11,12,0,,,,,,,,,0,1,1173,339.1624,35.3
8,92F,92,F,2,2,1,1,12,F,Z,E,W,1,,,,,,,,,54,0,2,3,3,4,10,11,,,,,,,,,0,0,1010,448.6936,46.7
8,93H,93,H,2,1,1,56,12,F,L,E,E,9,2,56,12,F,Y,E,W,2,74,14,3,0,0,0,0,-12,,,,,,,,,0,1,1315,1691.008,176
8,94E,94,E,2,1,1,2,10,F,Y,E,W,1,2,44,8,B,D,L,W,1,,,,,,,,,,,,,,,,,0,1,1120,339.1624,35.3
8,94E,94,E,2,2,1,1,1,R,D,E,S,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1315,339.1624,35.3
8,96B,96,B,2,1,1,2,12,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,997,23.34744,2.43
8,96B,96,B,2,2,1,1,12,F,Z,E,W,6,,,,,,,,,78,0,0,0,4,9,16,20,,,,,,,,,0,1,1276,23.34744,2.43
8,97C,97,C,2,1,2,31,0,T,Y,D,O,4,1,44,12,F,D,L,W,1,,,,,,,,,,,,,,,,,0,1,990,45.54192,4.74
8,98C,98,C,2,1,4,42,12,F,L,E,N,2,5,42,10,L,P,A,W,2,63,0,12,6,2,0,0,-17,82,0,0,0,3,4,0,26,1,1,1060,45.54192,4.74
8,100E,100,E,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1110,566.401208,58.951
8,101G,101,G,2,1,5,44,12,F,D,E,W,1,2,57,U,9,9,9,9,U,74,1,1,1,1,1,1,0,,,,,,,,,1,1,1143,2101.94216,218.77
8,102F,102,F,2,1,1,2,32,F,D,E,W,2,,,,,,,,,72,21,13,16,19,11,2,0,,,,,,,,,0,1,1160,448.6936,46.7
8,102F,102,F,2,2,1,1,26,B,D,E,W,6,,,,,,,,,74,40,56,56,55,49,54,0,,,,,,,,,0,1,1190,448.6936,46.7
8,105G,105,G,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,739.816,77
8,106H,106,H,2,1,1,2,7,L,F,E,W,2,,,,,,,,,72,0,1,2,6,10,3,82,,,,,,,,,0,1,1010,1037.664,108
8,106H,106,H,2,2,1,1,12,F,R,E,W,1,,,,,,,,,62,0,0,0,0,0,0,21,,,,,,,,,0,0,965,1037.664,108
8,108E,108,E,2,1,1,2,1,F,L,E,E,3,,,,,,,,,54,5,2,1,1,1,1,-20,,,,,,,,,0,0,990,209.4544,21.8
8,112F,112,F,2,2,1,1,1,F,Y,E,W,1,,,,,,,,,63,7,3,1,0,0,0,-20,,,,,,,,,0,1,1055,267.1024,27.8
8,116E,116,E,2,1,1,51,12,F,R,E,N,2,,,,,,,,,64,3,6,11,17,21,10,22,,,,,,,,,0,1,1049,209.4544,21.8
8,117G,117,G,2,2,1,1,11,F,D,E,W,2,,,,,,,,,68,17,10,7,5,2,0,-1,,,,,,,,,0,1,1081,739.816,77
8,118E,118,E,2,1,3,2,0,R,Z,A,W,4,2,31,0,T,Y,D,O,3,78,1,4,9,12,11,0,-46,,,,,,,,,1,1,1012,209.4544,21.8
8,118E,118,E,2,2,3,1,12,F,D,E,W,2,4,1,9,L,Z,E,W,1,61,3,2,7,6,1,1,-66,41,0,0,2,1,1,0,-68,0,1,1003,209.4544,21.8
8,119E,119,E,2,1,1,2,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1330,209.4544,21.8
8,119E,119,E,2,2,1,1,7,L,D,A,W,4,3,68,12,L,Y,E,S,5,113,0,0,1,11,15,1,-23,,,,,,,,,0,1,957,209.4544,21.8
8,120E,120,E,2,1,1,2,12,F,L,E,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1024,209.4544,21.8
8,120E,120,E,2,2,1,1,11,L,Y,A,W,2,,,,,,,,,63,1,5,6,4,4,5,70,,,,,,,,,0,1,1063,209.4544,21.8
8,121H,121,H,2,1,2,56,1,R,D,E,S,1,1,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,1171,1037.664,108
