PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
58,086C,86,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,086C,86,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,69,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,087D,87,D,4,9,0,C,1,6,1,N,N,N,N,N,N,N,N,N,83,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,087D,87,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,088B,88,B,4,9,0,C,1,5,1,N,N,N,N,N,N,N,N,N,25,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,088B,88,B,4,9,1,19,2,1,1,N,N,N,N,N,N,N,N,N,24,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,089B,89,B,4,9,0,C,1,5,1,N,N,N,N,N,N,N,N,N,69,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,089B,89,B,4,9,1,20,2,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,090C,90,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,82,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,090C,90,C,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,83,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,091D,91,D,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,11,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,092A,92,A,4,9,1,23,1,2,1,N,N,N,N,N,N,N,N,N,2,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,093B,93,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,7,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,094C,94,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,86,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,094C,94,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,095D,95,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,8,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,096A,96,A,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,097B,97,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,097B,97,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,69,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,098B,98,B,4,9,0,C,1,U,1,N,N,N,N,N,N,N,N,N,62,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
58,098B,98,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,55,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
58,099C,99,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,24,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,099C,99,C,4,9,U,U,2,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,100D,100,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,89,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,100D,100,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,88,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,101A,101,A,4,9,1,5,1,3,1,N,N,N,N,N,N,N,N,N,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,102B,102,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,102B,102,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,86,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,103B,103,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,103B,103,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,25,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,103B,103,B,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,24,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,103B,103,B,4,9,0,C,4,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,103B,103,B,4,9,0,C,5,1,1,N,N,N,N,N,N,N,N,N,98,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,103B,103,B,4,9,0,C,6,1,1,N,N,N,N,N,N,N,N,N,98,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,104C,104,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,20,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,104C,104,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,105D,105,D,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,69,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,105D,105,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,106A,106,A,4,9,1,24,1,1,1,N,N,N,N,N,N,N,N,N,64,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,106A,106,A,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,65,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,107B,107,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,107B,107,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,108C,108,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,93,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,108C,108,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,92,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,109A,109,A,4,9,U,24,1,1,1,N,N,N,N,N,N,N,N,N,2,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,110B,110,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,98,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,110B,110,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,24,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,110B,110,B,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,25,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,110B,110,B,4,9,0,C,4,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,110B,110,B,4,9,0,C,5,2,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,111B,111,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,11,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,111B,111,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,69,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,112C,112,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,112C,112,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,88,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,113D,113,D,4,9,1,C,1,1,1,N,N,N,N,N,N,N,N,N,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,114B,114,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,114B,114,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,114B,114,B,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,20,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,115C,115,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,69,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,115C,115,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N
58,116D,116,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,2,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,117B,117,B,4,9,1,U,1,1,1,N,N,N,N,N,N,N,N,N,11,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,118C,118,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,118C,118,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,119B,119,B,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
58,119B,119,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,68,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
58,120C,120,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,69,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,120C,120,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,121D,121,D,4,9,0,C,1,5,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,121D,121,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,29,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,121D,121,D,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,28,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,121D,121,D,4,9,0,C,4,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,122B,122,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,72,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,122B,122,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,73,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,123C,123,C,4,9,,,1,0,2,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,123C,123,C,4,9,1,C,2,2,1,N,N,N,N,N,N,N,N,N,20,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,124A,124,A,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,124A,124,A,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,83,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,125B,125,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,125B,125,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,86,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,126C,126,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,126C,126,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,86,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,127B,127,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,127B,127,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
58,128C,128,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,88,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,128C,128,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,129D,129,D,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,129D,129,D,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,129D,129,D,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,20,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,130B,130,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,130B,130,B,4,9,0,C,2,4,1,N,N,N,N,N,N,N,N,N,20,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,131C,131,C,4,9,0,C,1,4,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,131C,131,C,4,9,0,C,2,U,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,132D,132,D,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,88,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,132D,132,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,133B,133,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,7,98,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,134B,134,B,4,9,1,7,1,3,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,134B,134,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,86,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,135C,135,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,69,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,135C,135,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,136D,136,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,7,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,137B,137,B,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,14,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
58,138C,138,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,6,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,138C,138,C,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,98,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,139D,139,D,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,139D,139,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,78,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,140B,140,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,140B,140,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,69,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,141B,141,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,141B,141,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,88,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,142C,142,C,4,9,1,D,1,2,1,N,N,N,N,N,N,N,N,N,1,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,143D,143,D,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,82,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,143D,143,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,83,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
58,144A,144,A,4,9,1,16,1,1,1,N,N,N,N,N,N,N,N,N,7,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
58,145B,145,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,1,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
58,146C,146,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
