PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,HITRUN,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,REGISTRA,VIN,BODYTYPE,TOWHITCH,SEATCAP,TCAXLE1,TCAXLE2,TCAXLE3,TCAXLE4,TCTIRE1,TCTIRE2,TCTIRE3,TCTIRE4,TCCOND1,TCCOND2,TCCOND3,TCCOND4,LMIRROR,RMIRROR,OVERRIDE,REARTURN,CABCONF,AXLESP,AXLEST1,AXLEST2,AXLEST3,TRAILER1,TRAILER2,TRAILER3,MAXWIDTH,MAXLEN,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,OBJCONT1,OBJCONT2,DOF1,DOF2,GAD1,GAD2,SHL1,SHL2,SVL1,SVL2,TDD1,TDD2,EXTENT1,EXTENT2,ACCSEQ1,ACCSEQ2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,SPECUSE,ODOMETER,PCINTEG,DPCOMPNT,DPINTRSN,DOCOMPNT,DOINTRSN,PPCOMPNT,PPINTRSN,POCOMPNT,POINTRSN,STEERSEP,STEERDEF,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,TRAVELSP,VINLNGTH,VINJSER,VINJURED,VTREAT,DRIVE,OTVEHWGT,OTBDYTYP,VAIS,WHEELSHT,WHEELLNG
11,044C,44,C,3,9,1,0,1,2,2,73,8,10,N,YM43T3,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,9,9,L,L,Y,Z,E,E,W,W,03,01,1,2,111,0,6,8,8,9,4,46,123,2,5,5,1,0,0,-66,1,N,78,7,7,2,98,3,0,0,0,0,1,1,0,2,1,0,0,N,50,1,2,6,U,U,U,U,U,13,0,0,0,1,32,4,0,127.0,U
11,044C,44,C,3,9,2,0,1,1,2,76,9,3,N,VL41C6,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,32,U,U,6,U,U,U,U,U,13,0,1,4,1,50,4,1,111.0,U
11,045D,45,D,3,9,1,0,2,1,2,85,6,7,N,1C3BC51E7F,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,43,44,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,30,U,U,7,U,U,U,U,U,17,0,0,0,1,998,98,0,U,U
11,046B,46,B,3,9,1,0,1,1,2,77,21,2,N,3Q35K7,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,82,,F,,Z,,E,,W,,01,,1,,79,5,6,,,,,0,,,,,,,,,1,N,102,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,42,0,0,1,12,-4,-11,572,U,13,0,0,0,1,36,2,0,116.0,U
11,046B,46,B,3,9,2,0,2,2,2,73,9,2,N,RH23G3,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,40,11,3,L,R,D,B,A,A,W,N,06,02,1,4,123,0,9,7,6,3,0,0,102,0,2,7,2,1,0,-22,2,N,118,8,7,4,98,4,7,1,0,0,1,0,0,2,1,0,0,N,36,0,1,1,13,-11,8,364,U,13,1,2,3,1,42,6,3,115.0,U
11,047C,47,C,3,9,1,0,1,0,2,83,51,58,N,4V1AX4720,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,69,32,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,50,U,U,U,U,U,U,U,U,U,U,U,0,5,6,2,0,N,31,U,U,6,U,U,U,U,U,16,0,1,4,U,998,98,1,U,U
11,048B,48,B,3,9,1,0,1,1,2,81,18,1,N,1G4A347A1B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,33,,61,,F,,Z,,E,,N,,03,,1,,66,0,32,26,22,19,16,0,,,,,,,,,1,N,35,3,5,1,98,4,9,3,98,4,1,1,0,1,6,0,0,N,33,1,2,7,U,U,U,U,U,17,1,1,3,1,998,98,3,U,U
11,049C,49,C,3,9,1,0,1,1,2,83,20,15,N,1G1AX08ZXD,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,25,0,0,8,U,U,U,U,U,17,0,0,0,2,28,4,0,U,U
11,049C,49,C,3,9,2,0,1,3,2,86,22,17,N,1G2AG19WSG,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,40,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,3,1,0,0,N,28,U,U,8,U,U,U,U,U,17,0,1,U,2,25,3,7,U,U
11,050D,50,D,3,9,1,0,2,1,2,80,12,4,N,0H87,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,33,U,U,8,U,U,U,U,U,11,0,1,4,1,U,40,1,108.4,U
11,050D,50,D,3,9,2,0,1,2,1,78,12,74,N,E14H,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,4,1,0,0,N,U,U,U,8,U,U,U,U,U,11,0,0,0,8,33,2,0,U,U
11,051A,51,A,3,9,1,0,3,1,2,86,2,2,N,1JCCM87E0G,12,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,69,49,0,12,L,F,D,L,A,W,O,N,03,09,2,1,,,,,,,,,,,,,,,,,1,N,8,8,11,0,98,3,0,0,0,0,1,0,0,2,6,4,0,N,26,0,0,7,U,U,U,U,U,17,1,3,1,2,998,98,7,U,U
11,052B,52,B,3,9,1,0,2,1,2,86,35,42,N,JN1HT2112H,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,69,,0,,L,,D,,A,,W,,02,,1,,,,,,,,,,,,,,,,,,1,N,5,8,5,1,0,0,5,1,0,0,1,0,0,2,6,4,0,N,23,0,0,7,U,U,U,U,U,17,0,2,4,2,998,98,2,U,U
11,053B,53,B,3,9,1,0,3,1,2,78,2,2,N,J8F83A,12,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,59,69,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,6,1,0,N,27,0,0,8,U,U,U,U,U,13,0,1,4,2,998,98,1,U,U
11,054C,54,C,3,9,1,0,2,1,2,79,49,32,N,TE5,9,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,22,U,U,6,U,U,U,U,U,10,0,0,4,1,21,3,0,93.3,U
11,054C,54,C,3,9,2,0,1,3,2,82,14,14,N,2MEBP6124C,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,12,6,F,B,D,D,E,E,W,W,01,01,2,1,56,4,3,2,1,2,2,0,56,2,1,,,,,0,1,N,44,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,21,0,0,6,U,U,U,U,U,17,0,0,0,2,30,4,0,U,U
11,054C,54,C,3,9,3,0,3,2,1,83,14,6,N,1MEBP89X8D,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,6,,B,,D,,E,,W,,01,,2,,63,1,1,1,1,1,1,0,,,,,,,,,1,N,61,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,30,0,0,6,U,U,U,U,0,17,0,0,0,1,21,3,0,U,U
11,055D,55,D,3,9,1,0,1,1,2,84,14,15,N,2MEBP76R2E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,D,,E,,W,,01,,1,,56,1,2,,,,,0,,,,,,,,,1,N,17,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,24,0,0,1,11,-11,0,109,U,17,0,1,0,2,22,3,1,U,U
11,055D,55,D,3,9,2,0,0,2,2,84,12,14,N,1FABP0148E,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,D,,L,,W,,01,,1,,60,1,2,,,,,0,,,,,,,,,1,N,41,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,22,0,0,1,13,13,0,115,0,17,0,0,0,2,24,4,0,U,U
11,056B,56,B,3,9,1,0,1,1,2,76,20,1,N,1D35V6,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,40,45,92,U,F,9,Y,9,E,9,W,9,03,99,2,1,74,37,39,40,26,11,0,0,,,,,,,,,1,N,104,1,1,2,23,2,0,0,0,0,2,1,0,1,6,0,0,N,44,1,2,7,U,U,U,U,U,13,0,1,3,1,998,98,2,112.0,116.0
11,057C,57,C,3,9,1,0,2,1,3,86,37,U,N,9999999999,20,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,N,U,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,N,U,U,U,6,U,U,U,U,U,17,0,0,U,8,22,3,0,U,U
11,057C,57,C,3,9,2,0,1,2,3,86,14,13,N,1MEBP5192G,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,12,,L,,Y,,E,,S,,01,,1,,101,0,3,1,2,1,4,32,,,,,,,,,1,N,6,7,7,1,98,0,0,0,0,0,1,0,0,2,8,0,0,N,22,0,0,6,U,U,U,U,U,17,0,1,4,2,U,20,1,U,U
11,058D,58,D,3,9,1,0,1,1,2,78,1,7,N,A8A067,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,33,,12,,F,,R,,E,,N,,02,,1,,64,0,1,3,6,8,11,0,,,,,,,,,1,N,10,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,30,0,0,1,13,-13,0,175,48,13,0,1,0,1,998,98,7,108.0,U
11,059B,59,B,3,9,1,0,3,0,2,77,22,10,N,2K57Y7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,69,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,6,U,0,N,39,0,0,7,U,U,U,U,U,13,0,3,4,1,998,98,1,116.0,U
11,060D,60,D,3,9,1,0,1,1,2,83,12,73,N,1FTEX15F2D,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,37,43,12,12,F,R,D,F,E,E,W,S,02,01,2,1,72,6,1,1,1,1,5,0,49,1,0,1,2,1,0,74,2,N,79,2,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,39,0,0,6,U,U,U,U,U,17,0,0,0,8,998,98,0,U,U
11,061A,61,A,3,9,1,0,1,1,2,84,22,17,N,2G2AG19R8E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,33,,12,,F,,D,,E,,W,,04,,1,,64,26,41,43,40,35,20,0,,,,,,,,,1,N,22,1,1,2,98,3,3,4,26,1,2,1,0,1,6,0,0,N,27,0,0,1,52,-52,-9,2752,U,17,1,1,1,2,998,98,3,U,U
11,062B,62,B,3,9,1,0,2,1,2,81,12,12,N,1FABP22B6B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,33,,80,,R,,P,,A,,W,,05,,1,,,,,,,,,,,,,,,,,,1,N,78,8,5,4,23,3,4,3,0,0,1,0,0,3,6,1,0,N,28,0,0,6,U,U,U,U,U,17,2,2,3,1,998,98,4,U,U
11,063C,63,C,3,9,1,0,1,0,2,86,12,14,N,1FABP01J7G,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,69,,0,,T,,D,,D,,O,,03,,1,,,,,,,,,,,,,,,,,,1,N,12,8,0,0,0,0,5,2,97,2,1,0,0,5,6,3,0,N,23,0,0,7,U,U,U,U,U,17,0,1,3,2,998,98,2,U,U
11,064B,64,B,3,9,1,0,1,1,2,83,7,2,N,JB3B3D4377,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,U,U,8,U,U,U,U,U,17,0,1,4,1,27,2,1,U,U
11,064B,64,B,3,9,2,0,2,2,2,85,20,17,N,1G1AW27X7F,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,9,U,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,27,0,0,8,U,U,U,U,U,17,1,2,3,2,U,3,3,U,U
11,065C,65,C,3,9,1,0,2,1,2,80,18,1,N,4J47AA,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,2,2,0,0,N,32,U,U,8,U,U,U,U,U,13,0,0,0,1,20,5,0,108.1,U
11,065C,65,C,3,9,2,0,2,1,1,85,46,39,N,1XMAW9937F,5,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,9,,L,,Y,,E,,S,,01,,1,,81,0,1,4,1,2,0,39,,,,,,,,,1,N,67,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,N,20,0,0,8,U,U,U,U,U,17,0,1,4,2,32,2,1,U,U
11,066D,66,D,3,9,1,0,1,1,2,85,20,10,N,1G1GZ37Z7E,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,31,,12,,F,,R,,E,,N,,02,,1,,31,0,0,0,6,7,9,16,,,,,,,,,1,N,40,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,32,0,0,8,U,U,U,U,U,17,0,1,0,1,998,98,1,U,U
11,067B,67,B,3,9,1,0,1,1,2,86,14,13,N,1MEBP5890G,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,1,,F,,Y,,E,,W,,01,,1,,61,9,7,6,4,2,1,0,,,,,,,,,1,N,7,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,22,0,0,3,16,-16,-4,171,U,17,0,1,0,2,26,4,1,U,U
11,067B,67,B,3,9,2,0,4,2,2,83,6,14,N,1C3BT56G7D,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,12,,F,,L,,E,,W,,01,,1,,,,,,,,,,,,,,,,,,1,N,57,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,N,26,0,0,3,12,-10,6,203,U,17,0,4,4,2,22,6,1,U,U
11,068C,68,C,3,9,1,0,1,1,2,69,95,88,N,9999999999,30,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,U,U,U,6,U,U,U,U,U,17,0,0,U,8,37,4,0,U,U
11,068C,68,C,3,9,2,0,2,2,2,79,20,2,N,1N69G9,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,D,,E,,W,,01,,1,,70,1,1,3,3,1,1,0,,,,,,,,,1,N,66,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,37,0,0,6,U,U,U,U,0,13,0,2,4,1,U,30,1,116.0,U
11,069B,69,B,3,9,1,0,1,1,1,86,23,84,N,9999999999,75,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,1,N,U,U,U,6,U,U,U,U,U,17,0,0,U,8,29,6,0,U,U
11,069B,69,B,3,9,2,0,1,2,2,79,12,12,N,9X94,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,L,,A,,W,,03,,1,,63,16,12,9,6,5,0,0,,,,,,,,,1,N,41,7,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,29,0,0,6,U,U,U,U,U,11,0,1,4,1,U,75,1,105.5,U
11,070C,70,C,3,9,1,0,1,1,2,86,22,17,N,1G2AG19R3G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,47,42,0,12,U,F,Y,L,D,L,W,N,02,01,2,1,,,,,,,,,,,,,,,,,1,N,9,1,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,N,27,0,0,7,U,U,U,U,U,17,0,0,4,2,998,98,0,U,U
11,071D,71,D,3,9,1,0,1,1,2,80,14,12,N,0E32,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,73,,12,,F,,D,,M,,W,,01,,1,,48,2,2,2,3,3,2,0,,,,,,,,,1,N,65,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,27,0,0,7,U,U,U,U,U,11,0,0,0,1,998,98,0,105.5,U
11,072B,72,B,3,9,1,0,1,1,2,84,14,13,N,1MEBP5751E,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,72,,F,,Z,,E,,W,,06,,1,,58,4,11,21,30,39,52,0,,,,,,,,,1,N,44,8,8,2,20,2,4,4,23,4,2,1,0,1,1,0,0,N,21,0,0,1,40,-40,0,1323,U,17,1,1,3,2,32,4,3,U,U
11,072B,72,B,3,9,2,0,1,1,2,85,18,3,N,1G4CW6938F,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,72,,F,,R,,E,,W,,03,,1,,64,0,4,11,17,23,34,0,,,,,,,,,1,N,28,8,0,0,0,0,4,2,22,2,1,0,0,1,1,0,0,N,32,0,0,1,25,-25,0,611,U,17,0,1,4,1,21,3,1,U,U
11,073C,73,C,3,9,1,0,2,1,2,85,20,10,N,1G1GZ37G8F,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,11,,F,,D,,E,,W,,02,,1,,59,14,7,4,2,0,0,0,,,,,,,,,1,N,31,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,N,33,1,2,1,15,-14,5,186,U,17,0,2,4,1,30,2,1,U,U
11,073C,73,C,3,9,2,0,1,2,2,83,20,9,N,1G1AS8719D,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,72,3,11,R,F,Y,L,E,E,W,W,03,01,1,3,124,0,3,17,13,2,0,12,63,15,6,4,3,5,7,0,1,N,72,7,0,0,0,0,7,4,98,3,1,1,0,3,1,0,0,N,30,0,0,1,17,3,-17,424,U,17,0,0,0,1,33,2,0,U,U
11,074B,74,B,3,9,1,0,1,1,2,69,6,10,N,CE41G9C,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,43,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,42,0,0,7,U,U,U,U,U,14,0,1,4,1,998,98,1,U,U
11,075C,75,C,3,9,1,0,1,1,2,83,14,3,N,1MEBP793OD,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,69,45,0,9,T,L,D,P,Y,E,O,N,03,02,2,1,,,,,,,,,56,0,3,4,1,1,0,-11,1,N,65,8,10,3,24,3,8,3,25,3,1,1,0,5,6,2,0,N,28,0,0,7,U,U,U,U,U,17,0,1,4,1,998,98,1,U,U
11,076D,76,D,3,9,1,0,1,2,2,80,20,13,N,1B089A,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,54,2,12,R,F,Y,L,A,E,W,E,02,01,1,2,,,,,,,,,,,,,,,,,1,N,U,7,0,0,0,0,7,2,0,0,1,0,0,3,2,0,0,N,21,0,0,8,U,U,U,U,U,13,0,1,6,1,39,40,1,U,U
11,076D,76,D,3,9,2,0,1,1,1,86,23,74,N,2GDEG25H9G,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,10,,L,,F,,E,,E,,06,,1,,,,,,,,,,,,,,,,,,1,N,6,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,N,39,3,2,8,U,U,U,U,U,17,0,0,0,8,21,3,0,U,U
11,077B,77,B,3,9,1,0,1,3,2,83,12,6,N,2FABP43F0D,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,40,2,3,10,R,L,B,Z,E,E,W,W,02,01,2,1,114,0,7,2,0,0,0,-57,99,0,0,2,2,1,0,-64,1,N,100,7,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,N,37,0,0,1,4,0,-4,73,U,17,0,1,4,1,998,98,1,U,U
11,077B,77,B,3,9,2,0,1,1,2,85,18,17,N,1G4AL19R5F,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,1,,F,,D,,E,,W,,01,,1,,64,6,5,5,5,5,5,0,,,,,,,,,1,N,27,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,N,28,0,0,1,10,-9,-5,286,U,17,0,0,0,2,37,4,0,U,U
11,078C,78,C,3,9,1,0,1,1,2,78,22,9,N,2W87Z8,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,43,,9,,L,,P,,E,,N,,04,,1,,46,6,7,12,17,24,6,22,,,,,,,,,1,N,91,U,7,4,23,4,3,1,0,0,1,U,0,2,6,0,0,N,35,0,0,1,15,0,15,311,U,13,0,1,U,1,998,98,7,108.2,U
11,079D,79,D,3,9,1,0,4,1,2,85,49,32,N,JT2AE82E5F,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,R,,E,,E,,06,,1,,58,0,0,0,0,0,0,0,,,,,,,,,1,N,20,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,21,0,0,1,5,-5,0,47,U,17,0,1,0,2,24,4,1,U,U
11,079D,79,D,3,9,2,0,2,2,2,84,22,16,N,1G2AB6906E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,8,,L,,Y,,E,,W,,02,,1,,52,0,1,1,2,2,0,51,,,,,,,,,1,N,39,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,N,24,0,0,1,5,2,4,17,U,17,0,0,0,2,21,4,0,U,U
11,080B,80,B,3,9,1,0,1,1,2,82,21,15,N,1G3AE69RXC,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,52,,12,,F,,D,,L,,W,,02,,1,,60,15,14,12,10,8,5,0,,,,,,,,,1,N,92,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,25,0,0,7,U,U,U,U,U,17,1,1,4,2,998,98,3,U,U
11,081C,81,C,3,9,1,0,3,1,2,76,21,2,N,3N57R6,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,71,,12,,F,,D,,E,,W,,01,,1,,76,11,9,8,7,3,5,0,,,,,,,,,1,N,117,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,45,0,0,1,15,-15,1,333,U,13,0,1,4,1,998,98,1,124.0,U
11,082B,82,B,3,9,1,0,1,2,2,74,20,4,N,123724,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,D,,E,,W,,01,,1,,52,2,2,2,1,2,2,0,,,,,,,,,1,N,59,1,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,N,34,0,0,8,U,U,U,U,U,13,0,0,3,1,25,2,0,U,U
