PSU,CASEID,CASENO,STRATIF,AOPSCASE,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,ALCDRUG,AINJSER,AINJURED,DAYWEEK,PSUWGT,NATWGT
41,96E,96,E,1,2,2,10,89,2100,1,0,0,2,0,0,6,29.5,315.6795
41,97B,97,B,0,2,1,10,89,2318,3,1,5,U,1,1,2,1.4,14.9814
41,98D,98,D,0,2,1,10,89,U,1,4,1,2,0,1,3,6.29,67.30929
41,99B,99,B,0,2,2,10,89,625,3,1,5,1,3,4,3,1.4,14.9814
41,100C,100,C,0,2,2,11,89,900,4,3,3,2,1,3,3,4.06,43.44606
41,101G,101,G,0,2,2,11,89,1038,1,0,1,2,0,1,5,103,1102.203
41,102F,102,F,0,2,2,10,89,423,1,4,1,1,0,2,7,37.9,405.5679
41,104E,104,E,0,2,1,11,89,344,2,4,1,2,0,4,1,19.5,208.6695
41,105C,105,C,0,2,2,11,89,700,1,4,1,2,0,1,2,2.69,28.78569
41,106C,106,C,0,2,2,11,89,1640,1,3,3,2,1,2,2,2.69,28.78569
41,108B,108,B,0,2,2,11,89,635,1,1,7,1,1,2,1,1,10.701
41,109C,109,C,0,2,1,11,89,540,1,U,7,2,0,1,2,2.69,28.78569
41,110G,110,G,1,2,2,11,89,2223,1,0,0,2,0,0,1,70,749.07
41,111E,111,E,0,2,2,11,89,853,1,4,1,2,0,3,2,19.5,208.6695
41,112C,112,C,0,2,4,11,89,1717,3,4,1,2,0,1,6,2.69,28.78569
41,113D,113,D,0,2,3,11,89,2038,2,4,1,U,0,1,4,4.08,43.66008
41,114F,114,F,0,2,2,11,89,1241,2,U,1,2,0,2,3,24.9,266.4549
41,115H,115,H,0,2,2,11,89,600,1,5,7,2,0,1,3,97,1037.997
41,116C,116,C,1,2,2,12,89,1452,2,3,1,1,0,1,2,2.69,28.78569
41,117C,117,C,0,2,2,12,89,1415,1,4,1,2,0,2,7,2.69,28.78569
41,118E,118,E,0,2,2,11,89,1822,1,6,1,2,0,2,7,19.5,208.6695
41,120A,120,A,0,2,1,12,89,1235,3,1,4,U,1,1,6,1,10.701
41,121C,121,C,0,2,2,12,89,220,1,4,1,1,0,1,7,2.69,28.78569
41,122E,122,E,0,2,2,12,89,1225,2,0,0,2,0,0,1,19.5,208.6695
41,123A,123,A,0,2,2,12,89,2207,4,1,4,1,1,3,2,1,10.701
41,124C,124,C,0,2,2,12,89,1347,2,3,3,2,1,1,4,2.69,28.78569
41,125F,125,F,0,2,1,12,89,735,2,U,7,2,0,1,4,24.9,266.4549
41,126G,126,G,1,2,3,12,89,1220,2,0,1,2,0,2,7,70,749.07
41,127A,127,A,1,2,1,12,89,2321,5,1,5,U,1,2,5,1,10.701
41,128C,128,C,0,2,4,12,89,748,3,4,2,2,0,3,4,2.69,28.78569
41,129E,129,E,0,2,4,12,89,1235,3,4,2,2,0,2,4,19.5,208.6695
41,130C,130,C,1,2,2,12,89,1811,2,4,2,2,0,2,7,2.69,28.78569
41,131H,131,H,0,2,2,12,89,927,2,0,0,2,0,0,6,97,1037.997
41,132C,132,C,1,2,2,12,89,2332,1,4,1,1,0,1,5,2.69,28.78569
41,133D,133,D,0,2,2,12,89,105,1,4,1,1,0,2,7,4.08,43.66008
41,134A,134,A,0,2,3,12,89,1800,2,1,5,2,1,3,5,1,10.701
41,502C,502,C,1,2,2,7,89,925,1,3,2,2,0,2,7,0,0
41,503C,503,C,1,2,2,8,89,2356,1,4,1,2,0,4,6,0,0
41,504D,504,D,1,2,2,9,89,755,1,4,1,2,0,1,6,0,0
41,505C,505,C,1,2,2,9,89,757,2,3,2,2,0,2,4,0,0
41,506D,506,D,1,2,2,10,89,1602,3,1,4,2,1,2,2,0,0
41,507C,507,C,1,2,2,10,89,1940,1,4,1,2,0,2,3,0,0
41,509C,509,C,1,2,2,11,89,944,5,3,2,2,0,2,3,0,0
41,510C,510,C,1,2,2,11,89,1312,1,4,3,2,1,1,3,0,0
41,511C,511,C,1,2,2,12,89,1350,4,4,1,2,0,1,3,0,0
41,512C,512,C,1,2,1,12,89,320,5,3,3,U,1,1,1,0,0
41,513C,513,C,1,2,2,12,89,1800,1,4,1,2,0,1,1,0,0
41,514C,514,C,1,2,3,12,89,1022,2,4,7,2,0,1,1,0,0
42,1E,1,E,0,2,2,1,89,1200,2,4,7,2,0,4,2,143,317.46
42,2C,2,C,0,2,1,1,89,2120,1,4,2,U,0,2,7,18.15,40.293
42,3B,3,B,0,2,1,1,89,U,1,1,5,1,1,1,5,9.14,20.2908
42,4D,4,D,0,2,1,1,89,525,2,U,7,2,0,1,3,26.61,59.0742
42,5C,5,C,0,2,1,1,89,515,1,3,3,2,1,1,1,18.15,40.293
42,6F,6,F,0,2,3,1,89,1245,3,4,1,2,0,3,2,201,446.22
42,7G,7,G,0,2,1,1,89,200,1,0,0,2,0,0,7,433,961.26
42,8E,8,E,0,2,3,1,89,1702,2,4,1,2,0,2,3,143,317.46
42,9C,9,C,0,2,2,2,89,815,1,U,7,2,0,1,3,18.15,40.293
42,10C,10,C,0,2,2,2,89,1830,2,4,1,U,0,2,6,18.15,40.293
42,12H,12,H,0,2,2,2,89,1010,1,0,0,2,0,0,3,591,1312.02
42,13E,13,E,0,2,1,2,89,1020,1,4,1,2,0,1,6,143,317.46
42,14B,14,B,0,2,3,3,89,1005,2,1,5,1,1,6,7,9.14,20.2908
42,15C,15,C,0,2,2,3,89,1850,1,4,2,2,0,4,7,18.15,40.293
42,16G,16,G,0,2,2,3,89,1400,1,U,7,2,0,1,6,433,961.26
42,17A,17,A,0,2,1,2,89,630,3,1,4,1,1,1,1,6.78,15.0516
42,18C,18,C,0,2,2,3,89,1719,1,4,2,2,0,2,3,18.15,40.293
42,19D,19,D,0,2,3,3,89,955,2,U,7,2,0,1,6,26.61,59.0742
42,20E,20,E,0,2,2,3,89,1730,1,4,1,2,0,1,2,143,317.46
42,21F,21,F,0,2,3,3,89,1650,3,U,7,2,0,2,5,201,446.22
42,22C,22,C,0,2,2,3,89,40,1,6,7,2,0,3,6,18.15,40.293
42,23B,23,B,0,2,4,4,89,1201,4,1,4,2,3,7,1,9.14,20.2908
42,24G,24,G,0,2,2,3,89,733,2,U,7,2,0,1,6,433,961.26
42,26D,26,D,0,2,2,4,89,1030,2,3,3,2,1,1,2,26.61,59.0742
42,27A,27,A,0,2,2,4,89,809,1,1,5,2,1,3,7,6.78,15.0516
42,28C,28,C,0,2,2,4,89,500,2,3,2,U,0,1,1,18.15,40.293
42,29E,29,E,0,2,2,4,89,1406,1,4,1,2,0,2,1,143,317.46
42,30C,30,C,0,2,2,4,89,1540,2,U,7,2,0,2,4,18.15,40.293
42,31F,31,F,0,2,1,4,89,423,1,3,2,1,0,2,1,201,446.22
42,32B,32,B,0,2,2,4,89,1000,1,1,6,2,1,3,2,9.14,20.2908
42,33D,33,D,0,2,1,4,89,1855,3,U,7,1,0,1,6,26.61,59.0742
42,34E,34,E,0,2,2,5,89,1054,2,4,1,2,0,3,5,143,317.46
42,35G,35,G,0,2,2,5,89,730,2,6,2,2,0,1,2,433,961.26
42,36C,36,C,0,2,2,5,89,1130,1,4,2,2,0,1,3,18.15,40.293
42,37C,37,C,0,2,2,5,89,1730,2,4,1,1,0,1,7,18.15,40.293
42,38E,38,E,0,2,1,5,89,2045,1,3,2,2,0,1,7,143,317.46
42,39F,39,F,0,2,2,5,89,1400,4,6,1,2,0,2,1,201,446.22
42,40H,40,H,0,2,2,5,89,2046,1,0,0,1,0,0,1,591,1312.02
42,41B,41,B,0,2,1,6,89,1527,2,1,6,2,2,2,1,9.14,20.2908
42,42G,42,G,0,2,2,6,89,830,1,U,7,2,0,1,5,433,961.26
42,43A,43,A,0,2,2,4,89,1224,1,1,3,2,1,2,1,6.78,15.0516
42,44C,44,C,0,2,1,6,89,1630,2,4,2,2,0,1,7,18.15,40.293
42,45D,45,D,0,2,1,6,89,928,5,3,2,2,0,1,1,26.61,59.0742
42,46C,46,C,0,2,2,6,89,926,3,3,2,2,0,2,2,18.15,40.293
42,47B,47,B,0,2,2,7,89,745,2,1,7,1,1,1,5,15.2638,33.885636
42,48C,48,C,0,2,2,7,89,700,1,4,1,2,0,3,3,18.15,40.293
42,49E,49,E,0,2,3,6,89,2215,2,4,1,2,0,2,2,238.81,530.1582
42,50F,50,F,0,2,2,7,89,1940,1,U,1,2,0,3,7,335.67,745.1874
42,51H,51,H,0,2,2,7,89,2029,3,0,1,2,0,2,6,591,1312.02
42,52A,52,A,0,2,1,2,89,205,2,1,3,1,1,1,3,6.78,15.0516
42,53C,53,C,0,2,2,8,89,655,1,U,7,2,0,1,3,18.15,40.293
42,54E,54,E,0,2,1,7,89,2325,1,U,7,2,0,1,2,143,317.46
42,55D,55,D,0,2,2,8,89,1750,4,3,3,2,1,2,4,26.61,59.0742
42,56C,56,C,0,2,2,8,89,1245,1,4,1,2,0,2,7,18.15,40.293
42,57G,57,G,0,2,2,8,89,1900,1,0,0,2,0,0,4,433,961.26
42,58D,58,D,1,2,4,8,89,715,4,4,1,2,0,3,2,26.61,59.0742
42,59E,59,E,0,2,2,8,89,925,2,4,1,2,0,2,2,143,317.46
42,60F,60,F,0,2,1,8,89,630,2,4,2,2,0,3,7,201,446.22
42,61B,61,B,0,2,2,9,89,405,2,1,4,2,1,2,2,9.14,20.2908
42,62D,62,D,0,2,2,9,89,2327,1,4,7,2,0,3,4,26.61,59.0742
42,63E,63,E,0,2,3,9,89,1817,2,4,7,2,0,3,6,143,317.46
42,64G,64,G,0,2,3,9,89,1545,2,0,0,2,0,0,1,433,961.26
42,65H,65,H,0,2,2,9,89,2145,1,0,0,U,0,0,6,591,1312.02
42,66A,66,A,0,2,1,9,89,1600,4,2,0,1,0,0,5,6.78,15.0516
42,67C,67,C,0,2,1,9,89,1415,3,3,2,2,0,1,4,18.15,40.293
42,68A,68,A,0,2,2,6,89,1915,2,1,4,U,1,1,5,6.78,15.0516
42,69B,69,B,0,2,2,3,89,1945,3,1,4,1,1,6,7,9.14,20.2908
42,70C,70,C,0,2,2,10,89,1535,1,3,3,2,1,1,3,18.15,40.293
42,71D,71,D,0,2,1,10,89,720,1,U,7,2,0,2,3,26.61,59.0742
42,73C,73,C,0,2,2,9,89,1123,1,3,2,2,0,2,6,12.97,28.7934
42,74D,74,D,0,2,2,10,89,2030,1,U,7,2,0,4,4,19.65,43.623
42,75B,75,B,0,2,2,8,89,735,1,1,5,1,1,4,1,7.11,15.7842
42,76C,76,C,0,2,2,10,89,1830,5,4,1,1,0,1,1,12.97,28.7934
42,78C,78,C,0,2,2,10,89,1830,1,U,7,2,0,2,2,12.97,28.7934
42,80F,80,F,0,2,4,10,89,1630,3,4,0,2,0,0,2,120.1,266.622
42,81G,81,G,0,2,1,10,89,310,1,0,0,2,0,0,7,335,743.7
42,82D,82,D,0,2,2,11,89,1050,2,4,1,2,0,1,5,26.61,59.0742
42,83C,83,C,0,2,2,11,89,1200,5,3,3,2,1,3,7,18.15,40.293
42,84E,84,E,0,2,2,11,89,2120,1,0,1,2,0,1,7,143,317.46
42,85G,85,G,0,2,2,11,89,850,1,4,1,2,0,1,6,433,961.26
42,86A,86,A,1,2,1,12,89,2200,3,1,7,U,1,1,2,6.78,15.0516
42,87C,87,C,0,2,2,12,89,641,3,4,1,2,0,2,5,18.15,40.293
42,88D,88,D,0,2,2,11,89,1810,1,3,4,2,1,2,5,26.61,59.0742
42,89E,89,E,0,2,2,12,89,830,2,3,2,2,0,1,4,143,317.46
42,91C,91,C,0,2,2,12,89,1800,2,U,7,2,0,1,6,18.15,40.293
42,92G,92,G,0,2,2,12,89,2056,2,4,1,2,0,2,5,433,961.26
42,93F,93,F,0,2,3,12,89,2035,2,4,2,2,0,4,7,201,446.22
42,501C,501,C,1,2,3,11,89,1854,2,U,7,U,0,2,2,0,0
42,502C,502,C,1,2,2,12,89,1425,2,3,1,2,0,2,7,0,0
42,503C,503,C,1,2,2,12,89,1910,1,4,1,1,0,1,3,0,0
43,1C,1,C,0,2,2,1,89,620,2,4,2,2,0,2,4,3.32,81.57572
43,2H,2,H,0,2,1,1,89,200,3,0,0,1,0,0,7,121,2973.091
43,3G,3,G,0,2,1,1,89,1047,4,0,1,1,0,1,3,85,2088.535
43,4D,4,D,0,2,1,1,89,1640,2,3,3,1,1,2,3,5.11,125.55781
43,5C,5,C,0,2,1,1,89,311,5,3,3,1,1,1,2,3.32,81.57572
43,6E,6,E,0,2,2,1,89,2225,2,4,1,2,0,2,6,27,663.417
43,7F,7,F,0,2,2,1,89,1945,1,3,2,1,0,2,7,34.6,850.1566
43,8G,8,G,0,2,1,1,89,45,4,6,7,1,0,1,2,85,2088.535
43,9A,9,A,0,2,2,1,89,1645,1,1,6,U,1,1,3,1.42,34.89082
43,10H,10,H,0,2,4,1,89,1350,3,0,0,2,0,0,7,121,2973.091
43,11A,11,A,0,2,2,2,89,1800,4,1,4,1,3,3,5,1.42,34.89082
43,12C,12,C,0,2,1,2,89,215,2,3,3,1,1,1,7,3.32,81.57572
43,13D,13,D,0,2,2,2,89,1744,1,3,4,2,1,4,7,5.11,125.55781
43,14B,14,B,0,2,2,2,89,1448,1,1,5,U,2,3,2,1.75,42.99925
43,15C,15,C,0,2,1,2,89,1410,1,U,7,2,0,1,2,3.32,81.57572
43,16E,16,E,0,2,2,2,89,2100,1,3,3,2,1,2,2,27,663.417
43,17G,17,G,0,2,2,2,89,805,1,0,0,2,0,0,3,85,2088.535
43,18C,18,C,0,2,2,2,89,1240,4,U,7,2,0,1,6,3.32,81.57572
43,19E,19,E,0,2,2,2,89,657,2,4,1,2,0,1,2,27,663.417
43,20F,20,F,0,2,2,2,89,1430,1,U,7,2,0,2,6,34.6,850.1566
43,21G,21,G,0,2,1,2,89,1545,1,U,0,2,0,0,4,85,2088.535
43,22H,22,H,0,2,2,2,89,1149,2,U,0,2,0,0,5,121,2973.091
43,23B,23,B,0,2,2,2,89,740,1,1,5,2,1,2,2,9.34,229.49314
43,24H,24,H,0,2,2,3,89,1530,1,0,0,2,0,0,4,289,7101.019
43,25E,25,E,0,2,2,3,89,1052,1,3,3,2,1,1,6,64.8,1592.2008
43,26D,26,D,0,2,1,3,89,1429,1,U,0,2,0,0,5,13,319.423
43,27C,27,C,0,2,2,4,89,709,1,U,7,2,0,1,5,8.59,211.06489
43,28G,28,G,0,2,3,4,89,743,4,6,1,2,0,1,6,254,6241.034
43,29F,29,F,0,2,2,4,89,1129,2,3,3,2,1,3,7,162.6,3995.2446
43,30E,30,E,0,2,2,4,89,1237,1,4,1,2,0,1,6,64.8,1592.2008
43,31D,31,D,0,2,3,5,89,1711,2,U,7,2,0,1,3,13,319.423
43,32C,32,C,0,2,2,5,89,1750,1,4,2,2,0,2,6,17.18,422.12978
43,33C,33,C,0,2,1,5,89,2135,1,3,3,1,1,2,1,8.59,211.06489
43,34D,34,D,0,2,1,5,89,1802,1,4,2,2,0,1,4,13,319.423
43,35G,35,G,0,2,1,5,89,2300,2,0,0,U,0,0,1,254,6241.034
43,36F,36,F,0,2,3,6,89,1359,2,U,7,2,0,1,2,81.3,1997.6223
43,37E,37,E,0,2,2,6,89,925,1,U,7,2,0,1,3,129.6,3184.4016
43,38C,38,C,0,2,1,6,89,2030,3,3,2,1,0,1,6,34.36,844.25956
43,39G,39,G,0,2,2,8,89,1345,3,0,0,2,0,0,5,510,12531.21
43,40B,40,B,0,2,3,8,89,645,2,1,6,2,1,4,5,9.4,230.9674
43,41F,41,F,0,2,1,8,89,2100,3,4,1,2,0,2,5,292.8,7194.3888
43,43C,43,C,0,2,1,9,89,2130,2,4,2,1,0,1,3,19.5,479.1345
43,44E,44,E,0,2,2,9,89,1545,1,3,1,2,0,2,4,37,909.127
43,45F,45,F,0,2,1,9,89,1030,1,4,0,2,0,0,3,46.5,1142.5515
43,46B,46,B,0,2,2,9,89,1650,1,1,3,1,1,4,5,4.5,110.5695
43,47H,47,H,0,2,2,9,89,1650,1,0,0,2,0,0,4,247.5,6081.3225
43,48D,48,D,0,2,1,10,89,2200,2,3,1,1,0,1,1,6.5,159.7115
43,49C,49,C,0,2,1,10,89,1941,2,4,2,1,0,1,4,4.25,104.42675
43,50D,50,D,0,2,2,10,89,1649,1,4,1,2,0,3,7,9.75,239.56725
43,51E,51,E,0,2,1,10,89,1259,1,4,1,1,0,1,1,55.5,1363.6905
43,52C,52,C,0,2,2,10,89,1213,1,3,3,2,1,3,4,4.25,104.42675
43,53C,53,C,0,2,1,10,89,129,1,4,1,1,0,1,6,4.25,104.42675
43,54C,54,C,0,2,1,10,89,2224,1,4,1,2,0,1,3,4.25,104.42675
43,55H,55,H,0,2,3,10,89,2007,2,0,0,2,0,0,4,165,4054.215
43,56F,56,F,0,2,2,10,89,1642,1,3,2,2,0,3,5,46.5,1142.5515
43,57D,57,D,0,2,1,10,89,117,1,U,7,2,0,1,5,6.5,159.7115
43,58E,58,E,0,2,2,10,89,2214,1,4,1,2,0,1,7,37,909.127
43,59C,59,C,0,2,2,11,89,1528,1,4,1,2,0,1,6,4.25,104.42675
43,60G,60,G,0,2,1,10,89,105,1,0,0,1,0,0,6,145,3562.795
43,61D,61,D,0,2,1,11,89,1450,1,U,7,2,0,1,5,6.5,159.7115
43,62A,62,A,0,2,2,11,89,1732,3,1,3,1,4,7,1,2,49.142
43,63C,63,C,0,2,1,11,89,430,1,3,2,2,0,1,7,4.25,104.42675
43,64E,64,E,0,2,2,11,89,1028,1,4,3,2,1,2,4,37,909.127
43,65F,65,F,0,2,3,11,89,1730,2,4,1,2,0,3,4,30.5,749.4155
43,66G,66,G,0,2,2,11,89,1237,1,6,2,2,0,1,5,85,2088.535
43,68E,68,E,0,2,2,11,89,1645,1,U,0,2,0,0,4,23.5,577.4185
43,69H,69,H,0,2,2,11,89,909,1,5,0,2,0,0,7,121,2973.091
43,70B,70,B,0,2,1,11,89,1012,2,1,6,2,1,1,5,1.4,34.3994
43,71C,71,C,0,2,3,12,89,1727,3,4,1,2,0,2,6,3.24,79.61004
43,72E,72,E,0,2,2,12,89,1359,1,4,1,2,0,1,2,23.5,577.4185
43,73C,73,C,0,2,3,12,89,1241,2,3,2,2,0,2,6,3.24,79.61004
43,74F,74,F,0,2,2,12,89,1435,2,U,1,2,0,1,5,30.5,749.4155
43,75G,75,G,0,2,2,12,89,600,1,0,0,2,0,0,5,85,2088.535
43,76G,76,G,1,2,3,12,89,1451,2,0,0,2,0,0,7,85,2088.535
43,77D,77,D,0,2,1,12,89,11,5,4,1,1,0,1,6,4.93,121.13503
43,78E,78,E,0,2,1,12,89,1119,1,4,1,2,0,1,4,23.5,577.4185
43,79H,79,H,0,2,2,12,89,1839,1,0,0,2,0,0,4,121,2973.091
43,80C,80,C,0,2,1,12,89,327,2,U,7,1,0,1,1,3.24,79.61004
43,81F,81,F,0,2,2,12,89,1750,3,U,1,1,0,2,6,30.5,749.4155
43,82B,82,B,0,2,1,12,89,1348,1,1,4,U,1,1,3,1.4,34.3994
43,83G,83,G,1,2,2,12,89,1455,1,6,1,2,0,1,4,85,2088.535
43,84E,84,E,0,2,2,12,89,1650,1,4,1,2,0,1,6,23.5,577.4185
43,85B,85,B,0,2,3,12,89,1535,2,1,3,2,1,4,6,1.4,34.3994
44,1C,1,C,0,2,1,1,89,1900,2,U,7,2,0,1,6,1.62,113.3271
44,2D,2,D,0,2,1,1,89,1750,2,4,1,2,0,2,1,2.5,174.8875
44,3F,3,F,0,2,1,1,89,1330,2,4,1,1,0,1,6,17.6,1231.208
44,4G,4,G,0,2,1,1,89,1300,1,4,1,2,0,2,2,40,2798.2
44,5F,5,F,0,2,2,1,89,1015,1,4,1,2,0,2,3,17.6,1231.208
44,6E,6,E,0,2,2,1,89,130,1,3,2,1,0,3,1,13.4,937.397
44,7D,7,D,0,2,1,1,89,2216,5,3,7,2,0,1,2,2.5,174.8875
44,8C,8,C,0,2,1,1,89,2145,3,3,2,2,0,2,1,1.62,113.3271
44,9C,9,C,0,2,1,2,89,705,5,3,2,U,0,3,1,1.62,113.3271
44,10D,10,D,0,2,1,2,89,2315,10,4,2,1,0,1,5,3.325,232.600375
44,11G,11,G,0,2,2,1,89,1850,1,6,1,2,0,2,2,53.2,3721.606
44,12H,12,H,0,2,1,2,89,1425,5,U,7,2,0,3,1,79.8,5582.409
44,13F,13,F,0,2,3,2,89,1412,5,4,1,2,0,3,2,17.6,1231.208
44,14D,14,D,0,2,2,2,89,1540,3,4,1,2,0,1,6,2.5,174.8875
44,15E,15,E,0,2,3,2,89,1555,2,4,1,2,0,1,5,13.4,937.397
44,16C,16,C,0,2,2,2,89,1545,2,4,2,2,0,2,6,1.62,113.3271
44,17B,17,B,0,2,2,2,89,940,2,1,2,2,1,2,6,1.42,99.3361
44,18D,18,D,0,2,1,2,89,1755,4,3,3,1,1,2,1,2.5,174.8875
44,19B,19,B,0,2,2,3,89,110,1,1,5,1,2,4,7,1.42,99.3361
44,20E,20,E,0,2,2,3,89,1258,3,4,1,2,0,4,7,13.4,937.397
44,21F,21,F,0,2,1,3,89,115,2,4,1,2,0,1,6,17.6,1231.208
44,22G,22,G,0,2,2,3,89,1639,1,0,0,2,0,0,3,40,2798.2
44,23H,23,H,0,2,1,3,89,1601,2,0,1,2,0,1,6,60,4197.3
44,24C,24,C,0,2,1,3,89,822,2,4,1,2,0,1,4,1.62,113.3271
44,25C,25,C,0,2,2,3,89,1212,2,3,1,2,0,4,7,1.62,113.3271
44,26A,26,A,0,2,1,3,89,2230,3,1,2,1,1,1,1,1.67,116.82485
44,27D,27,D,0,2,2,3,89,1830,2,4,1,2,0,1,4,2.5,174.8875
44,28C,28,C,0,2,2,3,89,1320,2,3,2,2,0,3,6,1.62,113.3271
44,29D,29,D,0,2,2,3,89,1600,2,4,2,2,0,1,7,2.5,174.8875
44,30C,30,C,0,2,1,3,89,820,5,3,3,2,1,1,6,1.62,113.3271
44,31F,31,F,0,2,2,3,89,1750,1,4,2,2,0,3,6,17.6,1231.208
44,32C,32,C,0,2,1,4,89,1627,2,U,7,1,0,2,2,1.62,113.3271
44,33D,33,D,0,2,1,4,89,2,2,4,2,1,0,1,2,2.5,174.8875
44,34G,34,G,0,2,1,4,89,1345,6,0,1,1,0,1,2,40,2798.2
44,35E,35,E,0,2,2,4,89,800,3,3,1,2,0,4,7,13.4,937.397
44,36H,36,H,0,2,2,4,89,2225,1,0,0,1,0,0,6,60,4197.3
44,37D,37,D,0,2,2,4,89,1700,2,4,1,2,0,2,7,2.5,174.8875
44,38B,38,B,0,2,2,4,89,1329,2,1,4,2,1,3,2,1.42,99.3361
44,39F,39,F,0,2,2,4,89,1420,2,4,2,2,0,3,5,17.6,1231.208
44,40E,40,E,0,2,3,4,89,1834,2,4,1,2,0,3,7,13.4,937.397
44,41B,41,B,0,2,1,5,89,415,2,1,2,1,1,1,7,1.42,99.3361
44,42C,42,C,0,2,1,5,89,1330,6,4,1,1,0,1,3,1.62,113.3271
44,43D,43,D,0,2,1,5,89,1445,2,4,1,2,0,1,5,2.5,174.8875
44,44D,44,D,0,2,1,5,89,2150,1,4,2,2,0,1,2,2.5,174.8875
44,45G,45,G,0,2,2,5,89,1215,2,0,1,2,0,1,1,40,2798.2
44,46C,46,C,0,2,1,5,89,1754,4,3,3,2,1,1,4,1.62,113.3271
44,47E,47,E,0,2,1,5,89,2311,2,4,1,2,0,1,5,13.4,937.397
44,48F,48,F,0,2,1,5,89,130,1,4,2,2,0,2,1,17.6,1231.208
44,49H,49,H,0,2,1,5,89,30,2,0,1,2,0,1,7,60,4197.3
44,50C,50,C,0,2,2,5,89,1810,1,4,1,2,0,3,2,1.62,113.3271
44,51C,51,C,0,2,2,6,89,1730,1,3,3,2,1,3,1,1.62,113.3271
44,52D,52,D,0,2,1,6,89,1500,5,3,3,2,1,1,1,2.5,174.8875
44,53E,53,E,0,2,2,6,89,1432,1,3,2,2,0,2,5,13.4,937.397
44,54F,54,F,0,2,2,6,89,1245,1,4,1,2,0,3,6,17.6,1231.208
44,55B,55,B,0,2,2,6,89,1745,2,1,6,1,4,7,6,1.42,99.3361
44,56C,56,C,0,2,1,6,89,130,3,4,1,2,0,1,5,1.62,113.3271
44,57D,57,D,0,2,1,6,89,1110,2,3,3,2,1,1,6,2.5,174.8875
44,58G,58,G,0,2,2,6,89,1755,3,6,1,2,0,3,6,40,2798.2
44,59E,59,E,0,2,2,6,89,2227,1,0,0,2,0,0,6,13.4,937.397
44,60H,60,H,0,2,2,6,89,1130,3,0,1,2,0,1,5,60,4197.3
44,61E,61,E,0,2,1,6,89,200,1,4,2,2,0,1,2,12.1,846.4555
44,62F,62,F,0,2,3,6,89,1700,2,4,1,2,0,3,5,16.4,1147.262
44,63H,63,H,0,2,1,6,89,1250,4,N,N,U,N,N,3,60,4197.3
44,64C,64,C,0,2,1,7,89,1136,2,4,3,U,1,1,2,1.5,104.9325
44,65D,65,D,0,2,2,6,89,557,1,4,7,1,0,1,6,2.5,174.8875
44,66B,66,B,0,2,2,7,89,1645,1,1,6,2,1,1,6,1.21,84.64555
44,67E,67,E,0,2,2,7,89,1602,1,3,3,2,1,2,5,12.1,846.4555
44,68F,68,F,0,2,2,7,89,1857,1,4,1,2,0,1,1,16.4,1147.262
44,69G,69,G,0,2,2,7,89,701,2,0,0,2,0,0,4,40,2798.2
44,70E,70,E,0,2,1,7,89,1315,2,4,1,2,0,1,1,12.1,846.4555
44,71H,71,H,0,2,1,8,89,300,1,0,0,U,0,0,7,60,4197.3
44,72D,72,D,0,2,1,8,89,400,3,U,7,1,0,1,4,2.5,174.8875
44,73F,73,F,0,2,2,8,89,1025,1,4,1,2,0,3,3,16.4,1147.262
44,74C,74,C,0,2,1,8,89,1210,3,4,1,1,0,1,7,1.5,104.9325
44,75E,75,E,0,2,2,8,89,2239,1,4,1,U,0,1,3,12.1,846.4555
44,76B,76,B,0,2,2,8,89,1940,2,1,3,1,3,3,3,1.21,84.64555
44,77D,77,D,0,2,1,8,89,1550,3,4,1,2,0,2,2,2.5,174.8875
44,78G,78,G,0,2,1,8,89,130,3,U,0,U,0,0,4,40,2798.2
44,79D,79,D,0,2,2,8,89,1245,2,3,5,2,1,2,6,2.5,174.8875
44,80B,80,B,0,2,2,8,89,2045,1,1,4,2,3,3,5,1.21,84.64555
44,81A,81,A,0,2,2,9,89,1345,5,1,5,2,2,3,1,1,69.955
44,82H,82,H,0,2,2,9,89,1510,1,0,0,2,0,0,5,60,4197.3
44,83F,83,F,0,2,2,9,89,1221,1,3,2,2,0,4,2,16.4,1147.262
44,84C,84,C,0,2,1,9,89,2200,2,3,2,1,0,2,7,1.5,104.9325
44,85E,85,E,0,2,2,9,89,2110,1,4,1,2,0,1,1,12.1,846.4555
44,86H,86,H,0,2,1,9,89,745,1,U,0,2,0,0,5,37,2588.335
44,87D,87,D,0,2,1,9,89,106,2,3,3,2,1,1,4,1.54,107.7307
44,88G,88,G,0,2,2,9,89,1835,1,0,1,2,0,1,2,26,1818.83
44,89C,89,C,0,2,1,9,89,1800,1,3,3,1,1,1,6,1.02,71.3541
44,90D,90,D,0,2,1,9,89,1025,2,3,3,2,1,1,6,1.54,107.7307
44,91E,91,E,0,2,1,9,89,1220,2,6,1,1,0,1,7,7.4,517.667
44,92F,92,F,0,2,2,9,89,1215,2,4,2,2,0,2,7,9.4,657.577
44,93C,93,C,1,2,2,9,89,2134,1,3,2,2,0,3,5,1.02,71.3541
44,94C,94,C,0,2,2,10,89,1350,1,3,3,2,1,4,1,1.02,71.3541
44,95A,95,A,0,2,1,9,89,930,6,1,6,2,2,2,3,1,69.955
44,96A,96,A,0,2,2,10,89,755,3,1,6,2,1,3,5,1,69.955
