PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,NATWGT,PSUWGT,RATWGT
1,65E,65,E,3,1,1,13,F,73,0,0,376.71857143,4.714,501.61195682
1,65E,65,E,3,2,1,13,F,73,0,0,376.71857143,4.714,501.61195682
1,66C,66,C,3,1,1,9,L,2,2,F,115.42555556,1.444,157.40036463
1,67F,67,F,3,1,1,2,L,2,15,F,1298.5375,16.250,1573.1117795
1,67F,67,F,3,2,1,2,B,51,0,0,1298.5375,16.250,1573.1117795
1,67F,67,F,3,3,2,15,F,63,0,0,1298.5375,16.250,1573.1117795
1,68C,68,C,3,1,1,1,F,50,0,0,79.91,1.000,108.9694832
1,68C,68,C,3,2,1,1,F,51,0,0,79.91,1.000,108.9694832
1,69C,69,C,3,1,1,1,L,2,13,F,79.91,1.000,108.9694832
1,70D,70,D,3,1,1,15,R,51,0,0,79.91,1.000,127.73721554
1,71F,71,F,3,1,1,1,L,51,0,0,239.73,3.000,290.42063622
1,72C,72,C,3,1,1,4,F,50,0,0,79.91,1.000,108.9694832
1,72C,72,C,3,2,1,4,F,60,0,0,79.91,1.000,108.9694832
1,72C,72,C,3,3,1,4,R,31,0,N,79.91,1.000,108.9694832
1,73E,73,E,3,1,1,15,F,2,4,R,220.70380952,2.762,293.87367167
1,74E,74,E,3,1,1,2,F,2,14,F,220.70380952,2.762,293.87367167
1,74E,74,E,3,2,2,14,F,57,0,0,220.70380952,2.762,293.87367167
1,74E,74,E,3,3,2,14,F,59,0,0,220.70380952,2.762,293.87367167
1,75G,75,G,3,1,1,15,B,2,15,F,772.46333333,9.667,1059.8415376
1,75G,75,G,3,2,1,15,F,3,11,F,772.46333333,9.667,1059.8415376
1,75G,75,G,3,3,3,11,R,59,0,0,772.46333333,9.667,1059.8415376
1,76E,76,E,3,1,1,15,F,42,0,0,85.617857143,1.071,114.00271746
1,77F,77,F,3,1,1,4,L,2,1,F,149.83125,1.875,181.51289764
1,78G,78,G,3,1,1,1,B,2,1,F,299.6625,3.750,411.14542408
1,79H,79,H,3,1,1,3,F,2,9,B,599.325,7.500,839.93602871
1,79H,79,H,3,2,2,9,F,3,9,B,599.325,7.500,839.93602871
1,79H,79,H,3,3,3,9,F,4,5,B,599.325,7.500,839.93602871
1,80D,80,D,3,1,1,3,F,2,3,R,79.91,1.000,127.73721554
1,81D,81,D,3,1,1,5,F,42,0,0,79.91,1.000,127.73721554
1,82E,82,E,3,1,1,2,F,2,1,F,256.85357143,3.214,342.00815237
1,83G,83,G,3,1,1,1,R,2,1,F,898.9875,11.250,1233.4362722
1,83G,83,G,3,2,1,1,L,3,22,L,898.9875,11.250,1233.4362722
1,84D,84,D,3,1,1,2,L,2,1,F,79.91,1.000,127.73721554
1,85E,85,E,3,1,1,3,B,2,15,F,167.43047619,2.095,222.93864747
1,86E,86,E,3,1,1,18,B,2,1,F,167.43047619,2.095,222.93864747
1,87G,87,G,3,1,1,1,F,2,1,F,586.00666666,7.333,804.0177182
1,88B,88,B,3,1,1,2,F,73,0,0,79.91,1.000,87.423074123
1,88B,88,B,3,2,1,2,F,2,15,F,79.91,1.000,87.423074123
1,89E,89,E,3,1,1,2,L,2,1,F,136.98857143,1.714,182.40434793
1,89E,89,E,3,2,1,2,F,2,1,L,136.98857143,1.714,182.40434793
1,90F,90,F,3,1,1,2,R,2,5,F,239.73,3.000,290.42063622
1,90F,90,F,3,2,1,2,T,31,0,N,239.73,3.000,290.42063622
1,91G,91,G,3,1,1,1,L,2,3,F,479.46,6.000,657.83267853
1,91G,91,G,3,2,1,1,F,51,0,0,479.46,6.000,657.83267853
1,92C,92,C,3,1,1,5,F,2,15,F,79.91,1.000,108.9694832
1,93E,93,E,3,1,1,13,L,51,0,0,114.15714286,1.429,152.00362328
1,94G,94,G,3,1,1,5,B,2,1,F,399.55,5.000,548.19389877
1,95H,95,H,3,1,1,1,F,88,0,0,799.1,10.000,1119.914705
1,96B,96,B,3,1,1,12,T,31,0,N,79.91,1.000,87.423074123
1,96B,96,B,3,2,1,12,L,51,0,0,79.91,1.000,87.423074123
1,97E,97,E,3,1,1,1,R,2,5,F,197.87238095,2.476,263.47294701
1,98F,98,F,3,1,1,12,F,2,1,F,346.27666666,4.333,419.49647454
1,98F,98,F,3,2,2,1,U,60,0,0,346.27666666,4.333,419.49647454
1,99G,99,G,3,1,1,2,B,2,5,F,692.55333333,8.667,950.20275787
1,100C,100,C,3,1,1,2,F,51,0,0,79.91,1.000,108.9694832
1,101E,101,E,3,1,1,4,F,2,4,F,235.9247619,2.952,314.14082144
1,103G,103,G,3,1,1,2,F,3,15,F,825.73666666,10.333,1132.9340575
1,103G,103,G,3,2,2,9,F,3,15,F,825.73666666,10.333,1132.9340575
1,104A,104,A,3,1,1,5,R,2,4,R,79.91,1.000,134.40310906
1,104A,104,A,3,2,1,5,L,3,2,F,79.91,1.000,134.40310906
1,104A,104,A,3,3,1,5,F,50,0,0,79.91,1.000,134.40310906
1,105E,105,E,3,1,1,1,T,31,0,N,190.26190476,2.381,253.33937213
1,106E,106,E,3,1,1,2,R,2,2,F,190.26190476,2.381,253.33937213
1,106E,106,E,3,2,1,2,R,2,2,L,190.26190476,2.381,253.33937213
1,106E,106,E,3,3,1,2,F,50,0,0,190.26190476,2.381,253.33937213
1,107G,107,G,3,1,1,1,F,63,0,0,665.91666666,8.333,913.65649796
1,107G,107,G,3,2,1,1,F,56,0,0,665.91666666,8.333,913.65649796
1,108E,108,E,3,1,1,15,L,2,3,F,94.179642857,1.179,125.4029892
1,108E,108,E,3,2,1,15,F,50,0,0,94.179642857,1.179,125.4029892
1,109E,109,E,3,1,1,4,F,2,2,R,94.179642857,1.179,125.4029892
1,109E,109,E,3,2,1,4,F,2,2,R,94.179642857,1.179,125.4029892
1,109E,109,E,3,3,2,2,F,62,0,0,94.179642857,1.179,125.4029892
1,110E,110,E,3,1,1,9,F,2,3,F,94.179642857,1.179,125.4029892
1,111G,111,G,3,1,1,1,F,2,5,F,329.62875,4.125,452.25996649
1,112E,112,E,3,1,1,1,F,2,9,B,219.7525,2.750,292.60697481
1,113E,113,E,3,1,1,4,F,2,3,F,219.7525,2.750,292.60697481
1,114E,114,E,3,1,1,11,F,2,1,B,219.7525,2.750,292.60697481
1,115G,115,G,3,1,1,9,F,2,1,B,769.13375,9.625,1055.2732551
1,115G,115,G,3,2,2,1,F,3,13,B,769.13375,9.625,1055.2732551
1,116D,116,D,3,1,1,24,R,2,2,F,79.91,1.000,127.73721554
1,117G,117,G,3,1,1,1,R,51,0,0,293.00333333,3.667,402.0088591
1,118G,118,G,3,1,1,2,F,76,0,0,293.00333333,3.667,402.0088591
1,119H,119,H,3,1,1,2,U,76,0,0,586.00666666,7.333,821.27078363
1,120A,120,A,3,1,1,1,F,2,2,F,79.91,1.000,134.40310906
1,120A,120,A,3,2,2,2,F,31,0,N,79.91,1.000,134.40310906
1,120A,120,A,3,3,2,2,T,3,12,F,79.91,1.000,134.40310906
1,120A,120,A,3,4,2,2,N,32,0,N,79.91,1.000,134.40310906
1,121C,121,C,3,1,1,1,F,50,0,0,79.91,1.000,108.9694832
1,121C,121,C,3,2,1,1,L,42,0,0,79.91,1.000,108.9694832
1,121C,121,C,3,3,1,1,F,42,0,0,79.91,1.000,108.9694832
1,122F,122,F,3,1,1,5,L,60,0,0,629.29125,7.875,762.35417008
1,122F,122,F,3,2,1,5,L,53,0,0,629.29125,7.875,762.35417008
1,122F,122,F,3,3,1,5,L,43,0,0,629.29125,7.875,762.35417008
1,122F,122,F,3,4,1,5,T,31,0,N,629.29125,7.875,762.35417008
1,122F,122,F,3,5,1,5,9,43,0,0,629.29125,7.875,762.35417008
1,123H,123,H,3,1,1,2,F,63,0,0,2517.165,31.500,3527.7313206
1,123H,123,H,3,2,1,2,F,51,0,0,2517.165,31.500,3527.7313206
1,123H,123,H,3,3,1,2,T,31,0,N,2517.165,31.500,3527.7313206
1,124C,124,C,3,1,1,2,L,2,2,F,79.91,1.000,108.9694832
1,125E,125,E,3,1,1,9,B,2,15,F,270.17190476,3.381,359.74190842
1,126E,126,E,3,1,1,3,B,2,2,F,270.17190476,3.381,359.74190842
1,127G,127,G,3,1,1,2,F,2,9,F,945.60166667,11.833,1297.3922271
1,128E,128,E,3,1,1,2,L,51,0,0,131.28071429,1.643,174.80416677
1,128E,128,E,3,2,1,2,L,50,0,0,131.28071429,1.643,174.80416677
1,129F,129,F,3,1,1,11,F,2,15,L,229.74125,2.875,278.31977637
1,129F,129,F,3,2,2,15,F,51,0,0,229.74125,2.875,278.31977637
1,129F,129,F,3,3,2,15,F,50,0,0,229.74125,2.875,278.31977637
1,129F,129,F,3,4,2,15,F,50,0,0,229.74125,2.875,278.31977637
1,130G,130,G,3,1,1,18,T,31,0,N,459.4825,5.750,630.42298359
1,131H,131,H,3,1,1,1,F,56,0,0,918.965,11.500,1287.9019107
1,131H,131,H,3,2,1,1,B,56,0,0,918.965,11.500,1287.9019107
1,132D,132,D,3,1,1,18,F,2,3,L,79.91,1.000,127.73721554
1,133E,133,E,3,1,1,1,L,2,1,F,91.325714285,1.143,121.60289862
1,134G,134,G,3,1,1,9,9,57,0,0,319.64,4.000,438.55511902
1,135G,135,G,3,1,1,15,L,2,15,F,319.64,4.000,438.55511902
1,135G,135,G,3,2,1,15,L,2,15,R,319.64,4.000,438.55511902
1,135G,135,G,3,3,2,15,F,50,0,0,319.64,4.000,438.55511902
2,1H,1,H,3,1,1,4,R,2,4,F,343.28,14.000,404.9299722
2,2D,2,D,3,1,1,1,R,2,5,F,73.56,3.000,106.11269797
2,2D,2,D,3,2,1,1,R,2,5,L,73.56,3.000,106.11269797
2,3E,3,E,3,1,1,3,R,52,0,0,183.9,7.500,235.43478101
2,4G,4,G,3,1,1,1,R,42,0,0,245.2,10.000,353.25857216
2,4G,4,G,3,2,1,1,R,42,0,0,245.2,10.000,353.25857216
2,5H,5,H,3,1,1,U,F,2,5,B,343.28,14.000,404.9299722
2,6F,6,F,3,1,1,3,F,63,0,0,78.463995323,3.200,108.04937648
2,6F,6,F,3,2,1,3,F,63,0,0,78.463995323,3.200,108.04937648
2,6F,6,F,3,3,1,3,F,64,0,0,78.463995323,3.200,108.04937648
2,7D,7,D,3,1,1,12,F,52,0,0,49.04,2.000,70.74179865
2,7D,7,D,3,2,1,12,9,50,0,0,49.04,2.000,70.74179865
2,7D,7,D,3,3,1,12,R,42,0,0,49.04,2.000,70.74179865
2,7D,7,D,3,4,1,12,T,31,0,N,49.04,2.000,70.74179865
2,8G,8,G,3,1,1,1,R,41,0,0,490.4,20.000,706.51714432
2,8G,8,G,3,2,1,1,F,42,0,0,490.4,20.000,706.51714432
2,9E,9,E,3,1,1,15,F,2,3,R,61.3,2.500,78.478260337
2,10F,10,F,3,1,1,1,L,2,3,F,78.463995323,3.200,108.04937648
2,11G,11,G,3,1,1,1,F,56,0,0,245.2,10.000,353.25857216
2,12H,12,H,3,1,1,3,9,41,0,0,343.28,14.000,404.9299722
2,12H,12,H,3,2,1,3,U,60,0,0,343.28,14.000,404.9299722
2,13E,13,E,3,1,1,13,L,2,15,F,61.3,2.500,78.478260337
2,13E,13,E,3,2,1,13,R,41,0,0,61.3,2.500,78.478260337
2,14E,14,E,3,1,1,1,L,U,0,0,61.3,2.500,78.478260337
2,14E,14,E,3,2,1,1,F,42,0,0,61.3,2.500,78.478260337
2,15G,15,G,3,1,1,1,T,31,0,N,1716.4,70.000,2472.8100051
2,16H,16,H,3,1,1,11,9,41,0,0,2402.96,98.000,2834.5098054
2,16H,16,H,3,2,1,11,R,31,0,N,2402.96,98.000,2834.5098054
2,17E,17,E,3,1,1,15,B,2,9,F,214.55,8.750,274.67391118
2,17E,17,E,3,2,1,15,T,31,0,N,214.55,8.750,274.67391118
2,18F,18,F,3,1,1,3,T,88,0,0,274.62398363,11.200,378.17281766
2,19E,19,E,3,1,1,3,U,68,0,0,153.25,6.250,196.19565084
2,19E,19,E,3,2,1,3,F,42,0,0,153.25,6.250,196.19565084
2,19E,19,E,3,3,1,3,F,42,0,0,153.25,6.250,196.19565084
2,19E,19,E,3,4,1,3,T,31,0,N,153.25,6.250,196.19565084
2,20H,20,H,3,1,1,13,L,31,0,N,858.2,35.000,1012.3249305
2,21G,21,G,3,1,1,9,B,56,0,0,367.8,15.000,529.88785824
2,22H,22,H,3,1,1,15,R,2,9,L,514.92,21.000,607.3949583
2,22H,22,H,3,2,1,15,L,56,0,0,514.92,21.000,607.3949583
2,22H,22,H,3,3,2,9,9,60,0,0,514.92,21.000,607.3949583
2,23F,23,F,3,1,1,1,F,2,9,F,235.39198597,9.600,324.14812943
2,24H,24,H,3,1,1,15,B,2,3,F,1029.84,42.000,1214.7899166
2,25F,25,F,3,1,1,9,F,51,0,0,117.69599298,4.800,162.07406471
2,26H,26,H,3,1,1,2,F,56,0,0,514.92,21.000,607.3949583
2,26H,26,H,3,2,1,2,F,56,0,0,514.92,21.000,607.3949583
2,27F,27,F,3,1,1,22,L,2,1,F,235.39198597,9.600,324.14812943
2,28G,28,G,3,1,1,12,F,60,0,0,735.6,30.000,1059.7757165
2,28G,28,G,3,2,1,12,R,31,0,N,735.6,30.000,1059.7757165
2,29A,29,A,3,1,1,1,F,56,0,0,49.04,2.000,66.768699265
2,30E,30,E,3,1,1,2,F,2,2,R,122.6,5.000,156.95652067
2,30E,30,E,3,2,1,2,L,2,2,R,122.6,5.000,156.95652067
2,31F,31,F,3,1,1,2,T,31,0,N,117.69599298,4.800,162.07406471
2,32G,32,G,3,1,1,2,B,2,3,F,367.8,15.000,529.88785824
2,32G,32,G,3,2,2,3,B,3,3,F,367.8,15.000,529.88785824
2,33E,33,E,3,1,1,3,F,56,0,0,214.55,8.750,274.67391118
2,33E,33,E,3,2,1,3,L,56,0,0,214.55,8.750,274.67391118
2,33E,33,E,3,3,1,3,R,31,0,N,214.55,8.750,274.67391118
2,34H,34,H,3,1,1,U,B,2,3,F,1201.48,49.000,1417.2549027
2,35G,35,G,3,1,1,1,R,2,2,F,245.2,10.000,353.25857216
2,36A,36,A,3,1,1,2,L,71,0,0,134.86,5.500,183.61392298
2,37E,37,E,3,1,1,14,R,54,0,0,337.15,13.750,431.63043185
2,37E,37,E,3,2,1,14,F,56,0,0,337.15,13.750,431.63043185
2,38E,38,E,3,1,1,2,U,88,0,0,61.3,2.500,78.478260337
2,38E,38,E,3,2,1,2,L,42,0,0,61.3,2.500,78.478260337
2,39C,39,C,3,1,1,2,U,56,0,0,61.3,2.500,84.099036966
2,39C,39,C,3,2,1,2,T,31,0,N,61.3,2.500,84.099036966
2,40F,40,F,3,1,1,5,F,2,9,L,196.15998831,8.000,270.12344119
2,40F,40,F,3,2,1,5,F,56,0,0,196.15998831,8.000,270.12344119
2,40F,40,F,3,3,1,5,F,64,0,0,196.15998831,8.000,270.12344119
2,41E,41,E,3,1,1,3,F,42,0,0,61.3,2.500,78.478260337
2,42F,42,F,3,1,1,1,L,2,9,F,78.463995323,3.200,108.04937648
2,43D,43,D,3,1,1,5,F,2,3,F,36.78,1.500,53.056348987
2,43D,43,D,3,2,2,3,R,56,0,0,36.78,1.500,53.056348987
2,43D,43,D,3,3,1,5,F,3,9,9,36.78,1.500,53.056348987
2,44F,44,F,3,1,1,1,F,56,0,0,117.69599298,4.800,162.07406471
2,45D,45,D,3,1,1,1,R,31,0,N,61.3,2.500,88.427248312
2,46F,46,F,3,1,1,3,F,2,9,F,196.15998831,8.000,270.12344119
2,46F,46,F,3,2,2,9,9,88,0,0,196.15998831,8.000,270.12344119
2,47G,47,G,3,1,1,3,B,56,0,0,245.2,10.000,353.25857216
2,48H,48,H,3,1,1,9,L,2,15,L,343.28,14.000,404.9299722
2,50E,50,E,3,1,1,9,9,2,24,9,275.85,11.250,353.15217151
2,50E,50,E,3,2,1,9,9,31,0,N,275.85,11.250,353.15217151
2,51F,51,F,3,1,1,1,F,2,1,F,78.463995323,3.200,108.04937648
2,52H,52,H,3,1,1,1,F,63,0,0,343.28,14.000,404.9299722
2,52H,52,H,3,2,1,1,F,51,0,0,343.28,14.000,404.9299722
2,53C,53,C,3,1,1,1,F,2,9,L,61.3,2.500,84.099036966
2,54G,54,G,3,1,1,2,F,76,0,0,613,25.000,883.1464304
2,55E,55,E,3,1,1,2,F,51,0,0,153.25,6.250,196.19565084
2,55E,55,E,3,2,1,2,T,31,0,N,153.25,6.250,196.19565084
2,56H,56,H,3,1,1,15,F,63,0,0,858.2,35.000,1012.3249305
2,56H,56,H,3,2,1,15,F,63,0,0,858.2,35.000,1012.3249305
2,56H,56,H,3,3,1,15,F,71,0,0,858.2,35.000,1012.3249305
2,57F,57,F,3,1,1,12,U,88,0,0,78.463995323,3.200,108.04937648
2,57F,57,F,3,2,1,12,F,42,0,0,78.463995323,3.200,108.04937648
2,57F,57,F,3,3,1,12,R,42,0,0,78.463995323,3.200,108.04937648
2,57F,57,F,3,4,1,12,F,88,0,0,78.463995323,3.200,108.04937648
2,57F,57,F,3,5,1,12,9,88,0,0,78.463995323,3.200,108.04937648
2,57F,57,F,3,6,1,12,9,88,0,0,78.463995323,3.200,108.04937648
2,58H,58,H,3,1,1,9,9,76,0,0,343.28,14.000,404.9299722
2,58H,58,H,3,2,1,9,L,56,0,0,343.28,14.000,404.9299722
2,59E,59,E,3,1,1,1,L,2,3,F,91.95,3.750,117.71739051
2,59E,59,E,3,2,1,1,L,2,3,R,91.95,3.750,117.71739051
2,60G,60,G,3,1,1,3,F,50,0,0,367.8,15.000,529.88785824
2,60G,60,G,3,2,1,3,F,56,0,0,367.8,15.000,529.88785824
2,60G,60,G,3,3,1,3,L,56,0,0,367.8,15.000,529.88785824
2,61H,61,H,3,1,1,3,L,42,0,0,343.28,14.000,404.9299722
2,62B,62,B,3,1,1,15,F,2,4,B,122.6,5.000,205.00866181
2,63E,63,E,3,1,1,13,F,2,4,B,306.5,12.500,392.39130168
2,64F,64,F,3,1,1,3,F,2,5,B,78.463995323,3.200,108.04937648
2,65H,65,H,3,1,1,2,R,2,2,F,343.28,14.000,404.9299722
2,66E,66,E,3,1,1,15,F,42,0,0,306.5,12.500,392.39130168
2,67F,67,F,3,1,1,22,F,2,9,B,392.31997661,16.000,540.24688238
2,68E,68,E,3,1,1,2,U,60,0,0,153.25,6.250,196.19565084
2,69E,69,E,3,1,1,2,F,56,0,0,153.25,6.250,196.19565084
2,69E,69,E,3,2,1,2,B,2,1,R,153.25,6.250,196.19565084
2,69E,69,E,3,3,1,2,F,44,0,0,153.25,6.250,196.19565084
2,70C,70,C,3,1,1,1,F,50,0,0,98.08,4.000,134.55845915
2,70C,70,C,3,2,1,1,U,56,0,0,98.08,4.000,134.55845915
2,70C,70,C,3,3,1,1,T,31,0,N,98.08,4.000,134.55845915
2,71E,71,E,3,1,1,9,F,56,0,0,245.2,10.000,313.91304135
2,72E,72,E,3,1,1,2,F,58,0,0,91.95,3.750,117.71739051
2,73H,73,H,3,1,1,1,R,51,0,0,514.92,21.000,607.3949583
2,73H,73,H,3,2,1,1,R,50,0,0,514.92,21.000,607.3949583
2,73H,73,H,3,3,1,1,T,31,0,N,514.92,21.000,607.3949583
2,74C,74,C,3,1,1,2,F,2,4,L,73.56,3.000,100.91884436
2,75D,75,D,3,1,1,13,B,3,3,F,73.56,3.000,106.11269797
2,75D,75,D,3,2,1,13,F,2,18,F,73.56,3.000,106.11269797
2,76C,76,C,3,1,1,4,F,56,0,0,171.64,7.000,235.47730351
2,76C,76,C,3,2,1,4,L,56,0,0,171.64,7.000,235.47730351
2,76C,76,C,3,3,1,4,F,54,0,0,171.64,7.000,235.47730351
2,77F,77,F,3,1,1,5,B,2,15,F,549.24796726,22.400,756.34563533
2,78C,78,C,3,1,1,13,F,63,0,0,24.52,1.000,33.639614786
2,78C,78,C,3,2,1,13,F,42,0,0,24.52,1.000,33.639614786
2,79D,79,D,3,1,1,2,F,51,0,0,52.9632,2.160,76.401142542
2,80E,80,E,3,1,1,1,L,56,0,0,153.60028571,6.264,196.64409804
2,80E,80,E,3,2,1,1,L,56,0,0,153.60028571,6.264,196.64409804
2,80E,80,E,3,3,1,1,T,31,0,N,153.60028571,6.264,196.64409804
2,81F,81,F,3,1,1,3,L,50,0,0,268.8005,10.962,370.15355007
2,81F,81,F,3,2,1,3,R,68,0,0,268.8005,10.962,370.15355007
2,81F,81,F,3,3,1,3,9,50,0,0,268.8005,10.962,370.15355007
2,82H,82,H,3,1,1,5,F,42,0,0,1075.202,43.850,1268.2985201
2,82H,82,H,3,2,1,5,F,42,0,0,1075.202,43.850,1268.2985201
2,83E,83,E,3,1,1,1,F,2,12,F,49.7756,2.030,63.724347394
2,84F,84,F,3,1,1,2,F,54,0,0,60.155733333,2.453,82.837860235
2,85G,85,G,3,1,1,15,F,44,0,0,120.31146667,4.907,173.33220607
2,86H,86,H,3,1,1,2,L,50,0,0,240.62293333,9.813,283.83662813
2,86H,86,H,3,2,1,2,L,52,0,0,240.62293333,9.813,283.83662813
2,87A,87,A,3,1,1,15,T,31,0,N,90.611430909,3.695,123.36882913
2,88B,88,B,3,1,1,1,F,50,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,2,1,1,F,45,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,3,1,1,9,41,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,4,1,1,F,42,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,5,1,1,9,41,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,6,1,1,9,41,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,7,1,1,9,41,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,8,1,1,9,41,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,9,1,1,9,41,0,0,90.611430909,3.695,151.51817451
2,88B,88,B,3,10,1,1,T,31,0,N,90.611430909,3.695,151.51817451
2,89C,89,C,3,1,1,2,T,31,0,N,110.74730444,4.517,151.93705792
2,90F,90,F,3,1,1,4,B,2,9,L,1245.907175,50.812,1715.6849183
2,91E,91,E,3,1,1,1,9,42,0,0,128.4848,5.240,164.49043367
2,91E,91,E,3,2,1,1,9,42,0,0,128.4848,5.240,164.49043367
2,91E,91,E,3,3,1,1,9,42,0,0,128.4848,5.240,164.49043367
2,91E,91,E,3,4,1,1,9,42,0,0,128.4848,5.240,164.49043367
2,91E,91,E,3,5,1,1,9,42,0,0,128.4848,5.240,164.49043367
2,92E,92,E,3,1,1,1,U,44,0,0,110.25826667,4.497,141.15623093
2,93F,93,F,3,1,2,1,B,3,9,F,192.95196667,7.869,265.70581325
2,93F,93,F,3,2,1,9,B,2,1,F,192.95196667,7.869,265.70581325
2,94G,94,G,3,1,1,18,R,60,0,0,385.90393333,15.738,555.97011615
2,94G,94,G,3,2,1,18,R,50,0,0,385.90393333,15.738,555.97011615
2,94G,94,G,3,3,1,18,R,51,0,0,385.90393333,15.738,555.97011615
2,95D,95,D,3,1,1,1,U,61,0,0,26.931133333,1.098,38.849037758
2,95D,95,D,3,2,1,1,F,44,0,0,26.931133333,1.098,38.849037758
2,95D,95,D,3,3,1,1,L,31,0,N,26.931133333,1.098,38.849037758
2,95D,95,D,3,4,1,1,R,51,0,0,26.931133333,1.098,38.849037758
2,95D,95,D,3,5,1,1,B,41,0,0,26.931133333,1.098,38.849037758
2,96E,96,E,3,1,1,15,F,2,1,B,115.41914286,4.707,147.76335303
2,97F,97,F,3,1,1,2,F,42,0,0,201.9835,8.237,278.14274743
2,97F,97,F,3,2,1,2,F,51,0,0,201.9835,8.237,278.14274743
2,98H,98,H,3,1,1,15,F,2,3,B,807.934,32.950,953.03161315
2,99A,99,A,3,1,1,1,F,42,0,0,128.4848,5.240,174.93399207
2,100D,100,D,3,1,1,2,L,2,3,F,49.7756,2.030,71.802925629
2,101F,101,F,3,1,1,5,F,58,0,0,215.80665,8.801,297.17800981
2,102G,102,G,3,1,1,2,F,68,0,0,431.6133,17.602,621.82340165
2,102G,102,G,3,2,1,2,F,62,0,0,431.6133,17.602,621.82340165
2,102G,102,G,3,3,1,2,F,59,0,0,431.6133,17.602,621.82340165
2,103D,103,D,3,1,1,14,R,42,0,0,57.3768,2.340,82.76790442
2,103D,103,D,3,2,1,14,9,41,0,0,57.3768,2.340,82.76790442
2,104D,104,D,3,1,1,3,L,42,0,0,67.9204,2.770,97.97739113
2,104D,104,D,3,2,1,3,L,51,0,0,67.9204,2.770,97.97739113
2,105G,105,G,3,1,1,9,F,71,0,0,518.598,21.150,747.14188012
2,106H,106,H,3,1,1,3,R,56,0,0,1037.196,42.300,1223.4669874
2,106H,106,H,3,2,1,3,F,71,0,0,1037.196,42.300,1223.4669874
2,108F,108,F,3,1,1,1,F,54,0,0,171.19046667,6.982,235.73899221
2,109G,109,G,3,1,1,9,9,60,0,0,342.38093333,13.963,493.26671959
2,110H,110,H,3,1,1,3,F,50,0,0,684.76186667,27.927,807.73888265
2,110H,110,H,3,2,1,3,L,60,0,0,684.76186667,27.927,807.73888265
2,111B,111,B,3,1,1,3,F,42,0,0,57.3768,2.340,95.944053725
2,112C,112,C,3,1,1,2,R,41,0,0,47.674145185,1.944,65.405378438
2,112C,112,C,3,2,1,2,R,41,0,0,47.674145185,1.944,65.405378438
2,112C,112,C,3,3,1,2,R,41,0,0,47.674145185,1.944,65.405378438
2,112C,112,C,3,4,1,2,U,88,0,0,47.674145185,1.944,65.405378438
2,112C,112,C,3,5,1,2,T,31,0,N,47.674145185,1.944,65.405378438
2,113E,113,E,3,1,1,1,F,76,0,0,306.47664762,12.499,392.3614052
2,113E,113,E,3,2,1,1,T,31,0,N,306.47664762,12.499,392.3614052
2,114G,114,G,3,1,1,2,B,88,0,0,1072.6682667,43.747,1545.3885004
2,115C,115,C,3,1,1,4,U,88,0,0,74.612997778,3.043,102.36347893
2,115C,115,C,3,2,1,4,F,51,0,0,74.612997778,3.043,102.36347893
2,116D,116,D,3,1,1,9,F,2,2,L,111.91949667,4.564,161.44752239
2,117D,117,D,3,1,1,4,U,60,0,0,111.91949667,4.564,161.44752239
2,117D,117,D,3,2,1,4,R,60,0,0,111.91949667,4.564,161.44752239
2,118G,118,G,3,1,1,9,R,56,0,0,1678.79245,68.466,2418.6289716
2,118G,118,G,3,2,1,9,9,50,0,0,1678.79245,68.466,2418.6289716
2,119C,119,C,3,1,1,1,L,2,9,F,67.9204,2.770,93.181732959
2,120E,120,E,3,1,1,1,9,31,0,N,128.4848,5.240,164.49043367
2,121E,121,E,3,1,1,5,F,2,15,F,127.0136,5.180,162.60695542
2,121E,121,E,3,2,2,15,R,41,0,0,127.0136,5.180,162.60695542
2,121E,121,E,3,3,2,15,L,42,0,0,127.0136,5.180,162.60695542
2,122G,122,G,3,1,1,15,9,52,0,0,444.5476,18.130,640.45779133
2,122G,122,G,3,2,1,15,9,44,0,0,444.5476,18.130,640.45779133
2,123E,123,E,3,1,1,12,L,51,0,0,53.3923,2.177,68.354564754
2,123E,123,E,3,2,1,12,T,31,0,N,53.3923,2.177,68.354564754
2,124G,124,G,3,1,1,3,9,60,0,0,186.87305,7.621,269.22718931
2,125G,125,G,3,1,1,4,F,56,0,0,186.87305,7.621,269.22718931
2,126H,126,H,3,1,1,5,L,88,0,0,373.7461,15.242,440.86750723
2,126H,126,H,3,2,1,5,U,88,0,0,373.7461,15.242,440.86750723
2,126H,126,H,3,3,1,5,L,42,0,0,373.7461,15.242,440.86750723
2,127D,127,D,3,1,1,3,F,51,0,0,52.9632,2.160,76.401142542
2,128D,128,D,3,1,1,5,F,2,4,L,67.9204,2.770,97.97739113
2,128D,128,D,3,2,1,5,R,2,4,L,67.9204,2.770,97.97739113
