PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT,RATWGT
7,107E,107,E,3,3,2,2,6,B,D,E,W,5,3,4,12,F,D,E,W,1,62,23,21,20,14,6,0,-7,62,1,1,1,1,1,0,-1,0,1,999,160.40307643,9.876,207.19526612
7,108G,108,G,3,1,2,2,12,F,L,E,E,7,1,63,1,R,P,W,U,1,64,11,7,3,0,,,-28,,,,,,,,,0,1,1055,561.4107675,34.567,674.34833252
7,108G,108,G,3,2,2,1,12,F,L,E,E,9,,,,,,,,,72,4,1,0,0,0,0,-31,,,,,,,,,0,1,1087,561.4107675,34.567,674.34833252
7,109H,109,H,3,1,1,2,12,F,L,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1015,1122.821535,69.135,1408.3902277
7,110D,110,D,3,1,1,71,12,F,D,E,W,2,,,,,,,,,56,3,7,9,11,12,17,0,,,,,,,,,0,1,966,35.08056,2.160,52.313685099
7,111E,111,E,3,1,1,58,12,F,D,E,W,1,2,58,U,9,9,9,9,U,60,3,1,1,1,1,3,-2,,,,,,,,,0,1,1011,146.59435952,9.026,189.3583216
7,112E,112,E,3,1,1,56,11,L,D,E,S,2,,,,,,,,,162,1,0,0,0,3,0,-3,,,,,,,,,0,1,942,146.59435952,9.026,189.3583216
7,114E,114,E,3,3,2,2,6,B,C,L,N,1,,,,,,,,,65,0,0,0,0,0,0,-4,,,,,,,,,0,0,1080,76.970739286,4.739,99.424357466
7,115E,115,E,3,1,1,2,2,R,P,E,W,3,,,,,,,,,72,0,3,9,3,2,0,-25,,,,,,,,,0,1,884,76.970739286,4.739,99.424357466
7,117H,117,H,3,1,1,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1065,538.795175,33.175,675.82766767
7,118C,118,C,3,1,2,3,12,F,D,E,W,6,1,2,12,F,L,E,E,8,76,30,23,23,19,14,6,1,,,,,,,,,0,1,1100,33.665788444,2.073,48.035064458
7,119D,119,D,3,1,1,2,8,L,Y,E,W,3,2,63,12,F,L,W,N,3,100,0,6,13,18,5,0,20,,,,,,,,,0,1,970,50.498682667,3.109,75.305872624
7,119D,119,D,3,2,1,1,2,F,D,E,W,1,,,,,,,,,62,4,3,3,3,3,5,9,,,,,,,,,0,1,1038,50.498682667,3.109,75.305872624
7,120E,120,E,3,1,1,2,6,B,D,E,W,1,,,,,,,,,61,3,2,5,5,3,4,0,,,,,,,,,0,0,1067,216.42292571,13.326,279.55701777
7,120E,120,E,3,2,1,1,12,F,D,E,W,2,2,3,6,B,D,E,W,1,59,0,0,7,11,6,7,9,58,3,2,1,1,1,2,0,0,1,957,216.42292571,13.326,279.55701777
7,121F,121,F,3,2,1,1,9,L,F,E,W,2,,,,,,,,,50,1,8,6,5,3,4,56,,,,,,,,,0,1,1012,378.74012,23.320,431.94163053
7,123F,123,F,3,1,1,2,12,F,D,E,W,2,,,,,,,,,64,1,1,1,0,0,2,0,,,,,,,,,0,1,1040,142.52492562,8.776,162.54535898
7,124G,124,G,3,1,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,285.04985125,17.551,342.39259915
7,126C,126,C,3,1,1,2,1,F,Z,E,W,2,,,,,,,,,59,2,1,0,1,4,7,5,,,,,,,,,0,1,937,45.131934444,2.779,64.395205945
7,127D,127,D,3,2,1,1,46,B,D,E,W,7,2,3,1,F,D,E,W,1,60,27,29,29,30,30,30,-2,,,,,,,,,0,1,999,67.697901667,4.168,100.9541099
7,129E,129,E,3,1,1,2,12,F,L,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1083,290.13386428,17.864,374.77063756
7,129E,129,E,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1005,290.13386428,17.864,374.77063756
7,131E,131,E,3,1,1,2,12,F,D,E,W,1,,,,,,,,,52,0,2,7,3,1,0,0,,,,,,,,,0,1,942,141.01054905,8.682,182.14562267
7,131E,131,E,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,141.01054905,8.682,182.14562267
7,132F,132,F,3,1,1,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1010,246.76846083,15.194,281.43195217
7,134E,134,E,3,1,1,2,12,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1042,325.46964,20.040,420.41443452
7,134E,134,E,3,2,1,1,6,B,D,E,W,4,,,,,,,,,68,35,34,31,29,23,11,-6,,,,,,,,,0,1,1081,325.46964,20.040,420.41443452
7,136E,136,E,3,1,1,2,4,R,Z,A,W,2,,,,,,,,,135,2,0,7,8,3,0,-58,,,,,,,,,0,1,1110,194.03354714,11.947,250.63629284
7,138C,138,C,3,1,1,2,11,L,D,A,S,2,,,,,,,,,123,0,7,7,4,5,0,11,,,,,,,,,0,1,1049,76.17029,4.690,108.68139316
7,140E,140,E,3,1,1,2,2,R,Z,E,W,3,,,,,,,,,69,0,6,7,7,9,0,-52,,,,,,,,,0,1,953,139.24724048,8.574,179.86792828
7,140E,140,E,3,2,1,1,11,F,D,E,W,3,,,,,,,,,67,6,7,12,19,22,29,-1,,,,,,,,,0,1,1080,139.24724048,8.574,179.86792828
7,141G,141,G,3,1,1,63,0,F,R,W,N,4,2,71,11,L,Y,E,W,1,,,,,,,,,45,1,1,2,3,0,0,74,0,1,1075,487.36534166,30.008,585.40737817
7,142E,142,E,3,2,1,1,10,L,Y,E,W,2,,,,,,,,,116,0,1,2,1,7,3,46,,,,,,,,,0,1,1060,258.69592857,15.929,334.16174401
7,143E,143,E,3,1,1,71,12,F,R,E,E,4,,,,,,,,,59,2,1,0,0,0,10,21,,,,,,,,,0,1,1010,258.69592857,15.929,334.16174401
7,146E,146,E,3,1,3,50,U,9,9,9,9,U,2,63,12,F,L,W,N,4,,,,,,,,,,,,,,,,,1,1,1049,155.27556071,9.561,200.57197056
7,147E,147,E,3,2,1,1,6,B,D,E,W,4,2,3,12,F,L,E,E,1,65,4,7,12,17,22,29,0,65,2,2,1,1,0,0,-26,0,1,1049,155.27556071,9.561,200.57197056
7,149G,149,G,3,1,1,2,1,F,R,E,E,2,2,2,2,R,B,E,W,2,76,5,4,4,3,5,10,-31,41,0,3,0,0,,,-51,1,1,1380,543.4644625,33.462,652.79181534
7,150C,150,C,3,1,1,2,12,F,D,E,W,2,,,,,,,,,68,2,8,17,23,14,6,-9,,,,,,,,,0,1,1081,325.46964,20.040,464.38701896
7,150C,150,C,3,2,1,1,12,F,D,E,W,2,,,,,,,,,62,11,8,8,7,4,3,-7,,,,,,,,,0,1,1071,325.46964,20.040,464.38701896
7,151C,151,C,3,1,1,50,1,F,R,E,W,6,,,,,,,,,78,0,0,1,3,4,25,14,,,,,,,,,0,1,1276,41.90178,2.580,59.78635274
7,152D,152,D,3,1,1,42,12,F,Z,E,W,2,,,,,,,,,60,9,10,22,21,10,4,18,,,,,,,,,0,1,913,55.9583655,3.445,83.447593523
7,154C,154,C,3,1,1,42,1,F,D,E,W,5,,,,,,,,,57,36,39,42,43,40,11,-10,,,,,,,,,0,1,971,36.54225,2.250,52.139261111
7,156G,156,G,3,1,1,2,8,L,F,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1143,420.12760166,25.868,504.64359437
7,158E,158,E,3,1,1,2,62,R,Y,E,W,6,3,42,9,L,B,E,W,3,117,0,10,28,39,17,0,3,36,0,4,8,11,4,0,-89,1,1,1160,213.79536393,13.164,276.16295341
7,158E,158,E,3,2,1,1,11,F,D,E,W,3,4,42,9,L,B,E,E,2,62,14,18,20,23,25,27,0,,,,,,,,,0,1,1130,213.79536393,13.164,276.16295341
7,159E,159,E,3,2,1,1,12,F,L,E,W,2,,,,,,,,,56,11,1,13,0,0,2,-19,,,,,,,,,0,1,940,213.79536393,13.164,276.16295341
7,160G,160,G,3,1,1,2,12,F,D,E,W,1,,,,,,,,,60,4,4,6,5,3,3,0,,,,,,,,,0,1,1043,748.28377375,46.074,898.81410242
7,161G,161,G,3,1,1,2,2,F,R,E,E,2,,,,,,,,,69,2,1,2,2,2,6,30,,,,,,,,,0,0,1250,748.28377375,46.074,898.81410242
7,165H,165,H,3,1,1,42,11,F,Y,E,W,1,3,2,9,L,Z,E,W,1,58,4,4,2,1,1,2,11,57,0,0,0,2,0,0,-15,1,1,1012,2908.357075,179.075,3648.0433937
7,166C,166,C,3,1,1,2,9,L,F,E,W,3,,,,,,,,,49,5,8,8,9,13,9,64,,,,,,,,,0,1,1003,55.463015,3.415,79.135811863
7,169G,169,G,3,1,1,2,12,F,L,E,E,1,2,U,12,F,C,L,N,1,,,,,,,,,,,,,,,,,0,0,1003,1247.9178375,76.837,1498.95827
7,171E,171,E,3,2,1,1,11,F,Y,E,W,1,2,1,10,L,B,E,N,1,62,4,4,3,3,2,0,-18,,,,,,,,,1,1,1060,92.591101071,5.701,119.60143317
7,172E,172,E,3,1,1,2,12,F,D,E,A,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1684,92.591101071,5.701,119.60143317
7,175H,175,H,3,1,1,42,11,L,Z,E,W,2,,,,,,,,,107,0,2,4,2,2,0,-20,,,,,,,,,0,1,1080,2463.840905,151.705,3090.4728357
7,178D,178,D,3,1,1,2,12,F,D,E,W,3,,,,,,,,,61,33,32,33,32,23,13,5,,,,,,,,,0,1,1004,87.154619667,5.366,129.96882969
7,182E,182,E,3,1,1,2,1,F,R,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,970,324.14715857,19.959,418.70616372
7,186C,186,C,3,1,1,42,1,F,Z,E,N,6,,,,,,,,,69,1,0,5,9,13,24,21,,,,,,,,,0,1,1120,72.396964333,4.458,103.29753168
8,1E,1,E,3,1,2,2,2,F,Z,E,W,2,3,2,3,R,B,E,W,1,67,1,1,1,1,2,8,17,,,,,,,,,1,1,1110,62.452,6.500,80.670265481
8,1E,1,E,3,2,2,1,10,L,F,E,W,4,3,1,9,L,Z,A,W,2,46,0,2,3,5,20,22,68,92,3,5,2,0,0,0,-29,0,1,1042,62.452,6.500,80.670265481
8,2G,2,G,3,2,1,1,11,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1042,249.808,26.000,300.06123502
8,4C,4,C,3,1,1,31,0,T,Y,D,O,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,11.625671204,1.210,16.587755447
8,5E,5,E,3,1,4,71,12,F,D,L,W,2,3,43,12,F,D,E,W,1,55,10,6,4,2,0,0,0,,,,,,,,,0,1,902,249.808,26.000,322.68106192
8,6G,6,G,3,1,1,2,10,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1034,999.232,104.000,1200.2449401
8,6G,6,G,3,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1024,999.232,104.000,1200.2449401
8,8E,8,E,3,1,2,51,89,L,P,A,N,4,1,88,U,9,9,9,9,U,122,0,2,18,1,0,0,-32,,,,,,,,,0,1,1005,62.452,6.500,80.670265481
8,9E,9,E,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,942,62.452,6.500,80.670265481
8,10E,10,E,3,1,1,58,11,F,L,E,E,5,,,,,,,,,63,5,4,3,2,1,1,-24,,,,,,,,,0,1,1010,124.904,13.000,161.34053096
8,15E,15,E,3,1,1,2,11,F,L,E,E,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,966,62.452,6.500,80.670265481
8,16G,16,G,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,973,249.808,26.000,300.06123502
8,17H,17,H,3,1,1,42,12,F,L,E,N,2,,,,,,,,,55,7,14,6,3,1,0,-18,,,,,,,,,0,0,945,336.28,35.000,421.80653916
8,18B,18,B,3,2,1,1,12,F,D,E,W,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,943,12.77864,1.330,20.638436773
8,19E,19,E,3,1,1,52,12,F,Y,E,N,2,,,,,,,,,60,0,7,12,3,0,0,-5,,,,,,,,,0,1,957,83.06116,8.645,107.29145309
8,21B,21,B,3,1,1,2,11,F,D,E,W,3,,,,,,,,,58,16,17,17,18,10,1,0,,,,,,,,,0,1,970,16.04536,1.670,25.914428129
8,21B,21,B,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,16.04536,1.670,25.914428129
8,22E,22,E,3,1,1,2,10,L,Y,E,W,3,,,,,,,,,73,2,11,6,8,8,3,-14,,,,,,,,,0,1,1012,104.29484,10.855,134.71934335
8,23F,23,F,3,1,2,60,1,F,D,E,W,1,3,31,0,T,Y,D,O,2,55,0,2,3,4,5,6,12,,,,,,,,,1,1,945,131.57194894,13.694,150.05382096
8,24C,24,C,3,1,1,42,21,F,R,A,E,8,2,88,0,T,F,L,N,6,60,0,2,8,13,19,27,22,,,,,,,,,0,1,978,11.625671204,1.210,16.587755447
8,25E,25,E,3,2,1,3,6,B,R,E,W,2,2,1,12,F,L,E,W,1,,,,,,,,,,,,,,,,,0,1,1012,124.904,13.000,161.34053096
8,25E,25,E,3,3,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1049,124.904,13.000,161.34053096
8,27E,27,E,3,1,2,68,0,F,D,E,W,1,1,51,U,9,9,9,9,U,58,6,5,5,4,3,2,-3,,,,,,,,,0,1,957,62.452,6.500,80.670265481
8,28F,28,F,3,1,1,2,12,F,Y,E,W,1,2,63,0,U,F,D,W,2,,,,,,,,,,,,,,,,,1,1,1075,78.785598167,8.200,89.852587403
8,28F,28,F,3,2,1,1,11,L,Z,E,W,3,5,57,3,B,D,A,W,1,92,0,15,5,7,6,1,-26,,,,,,,,,1,1,1160,78.785598167,8.200,89.852587403
8,29H,29,H,3,1,1,51,12,F,R,E,E,2,,,,,,,,,58,0,1,4,5,7,11,26,,,,,,,,,0,1,973,336.28,35.000,421.80653916
8,31G,31,G,3,1,1,56,12,F,L,E,E,9,2,56,12,F,Z,E,W,2,,,,,,,,,,,,,,,,,0,1,1075,249.808,26.000,300.06123502
8,32A,32,A,3,1,1,2,10,L,Y,E,W,3,2,2,9,L,B,E,W,1,,,,,,,,,,,,,,,,,1,1,942,9.608,1.000,13.371227984
8,33F,33,F,3,2,4,71,11,F,D,E,W,2,1,1,1,R,D,E,W,2,,,,,,,,,,,,,,,,,1,1,1190,157.57119633,16.400,179.70517481
8,35E,35,E,3,1,1,2,12,F,D,E,W,2,,,,,,,,,65,3,6,11,13,8,5,0,,,,,,,,,0,1,1049,145.51316,15.145,187.96171857
8,38C,38,C,3,1,1,2,2,F,D,E,W,2,,,,,,,,,72,20,17,16,13,3,0,0,,,,,,,,,0,1,1315,11.625671204,1.210,16.587755447
8,38C,38,C,3,2,1,1,10,L,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1250,11.625671204,1.210,16.587755447
8,39D,39,D,3,1,1,58,1,F,R,E,W,1,2,58,1,R,B,E,S,1,70,2,2,3,3,4,15,27,,,,,,,,,0,1,1160,69.177570679,7.200,103.16065788
8,40F,40,F,3,1,1,2,12,F,Z,E,W,1,,,,,,,,,60,1,1,1,1,1,1,19,,,,,,,,,0,0,1004,315.14239267,32.800,359.41034961
8,40F,40,F,3,2,1,1,10,L,F,E,W,4,,,,,,,,,46,0,1,3,6,15,12,63,,,,,,,,,0,1,1055,315.14239267,32.800,359.41034961
8,42G,42,G,3,1,1,2,1,R,Y,E,S,2,,,,,,,,,117,0,3,8,9,11,4,27,,,,,,,,,0,1,1000,249.808,26.000,300.06123502
8,43D,43,D,3,1,1,2,12,F,R,E,E,3,3,56,2,R,P,E,W,2,62,1,2,3,4,5,14,17,39,0,0,5,4,3,0,-26,0,0,1043,34.588785339,3.600,51.58032894
8,43D,43,D,3,2,1,1,11,F,D,E,W,2,2,3,U,9,9,9,9,U,56,5,9,11,12,13,13,0,,,,,,,,,1,1,997,34.588785339,3.600,51.58032894
8,43D,43,D,3,3,2,2,11,F,D,E,W,1,4,2,9,L,P,E,N,1,,,,,,,,,,,,,,,,,0,1,1091,34.588785339,3.600,51.58032894
8,45G,45,G,3,1,1,2,11,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,499.616,52.000,600.12247004
8,47E,47,E,3,1,1,51,12,F,Y,E,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,83.06116,8.645,107.29145309
8,49E,49,E,3,1,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,999,83.06116,8.645,107.29145309
8,50F,50,F,3,1,1,2,12,F,Z,E,W,1,,,,,,,,,60,1,1,1,2,3,6,25,,,,,,,,,0,1,1049,104.78484556,10.906,119.50394125
8,51G,51,G,3,1,1,58,1,F,D,E,W,1,3,58,3,B,D,L,W,1,64,1,1,1,1,7,2,0,62,0,0,0,0,0,0,0,1,1,970,332.24464,34.580,399.08144258
8,52G,52,G,3,1,1,71,12,F,D,A,A,6,,,,,,,,,58,22,17,13,9,3,0,-10,,,,,,,,,0,1,1034,249.808,26.000,300.06123502
8,53E,53,E,3,1,1,2,1,F,D,E,W,2,,,,,,,,,68,20,16,14,9,4,0,-5,,,,,,,,,0,1,1108,104.29484,10.855,134.71934335
8,53E,53,E,3,2,1,1,10,L,F,E,W,2,,,,,,,,,48,2,1,0,0,2,9,52,,,,,,,,,0,1,957,104.29484,10.855,134.71934335
8,54F,54,F,3,1,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1127,131.57194894,13.694,150.05382096
8,54F,54,F,3,2,1,1,6,B,D,E,W,1,,,,,,,,,59,1,0,0,1,1,2,-13,,,,,,,,,0,0,1012,131.57194894,13.694,150.05382096
8,55G,55,G,3,1,1,2,11,L,F,E,W,1,,,,,,,,,21,1,4,4,4,5,7,62,,,,,,,,,0,1,1034,417.17936,43.420,501.10226248
8,55G,55,G,3,2,1,1,2,F,Z,E,W,1,,,,,,,,,60,2,2,3,6,7,3,19,,,,,,,,,0,1,1034,417.17936,43.420,501.10226248
8,56G,56,G,3,1,1,2,12,F,D,E,W,1,,,,,,,,,57,0,1,3,4,6,0,0,,,,,,,,,0,1,945,249.808,26.000,300.06123502
8,56G,56,G,3,2,1,1,12,F,L,E,E,3,,,,,,,,,58,6,1,1,0,0,0,-24,,,,,,,,,0,0,1012,249.808,26.000,300.06123502
8,58B,58,B,3,1,1,2,U,9,9,9,9,U,2,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1315,19.216,2.000,31.035243268
8,58B,58,B,3,2,1,1,12,F,L,A,E,8,,,,,,,,,65,18,5,4,2,0,0,-9,,,,,,,,,0,1,1055,19.216,2.000,31.035243268
8,59E,59,E,3,2,2,1,12,F,L,E,E,1,1,3,6,B,D,E,W,3,58,4,2,1,1,1,0,-23,,,,,,,,,0,1,999,124.904,13.000,161.34053096
8,59E,59,E,3,3,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1140,124.904,13.000,161.34053096
8,60F,60,F,3,1,1,2,12,F,Z,E,W,1,,,,,,,,,77,0,0,0,0,0,1,23,,,,,,,,,0,0,1380,157.57119633,16.400,179.70517481
8,60F,60,F,3,2,1,1,46,B,D,E,W,4,2,51,1,F,Z,E,N,2,61,5,7,6,1,0,0,-7,58,0,1,4,8,10,0,10,0,1,942,157.57119633,16.400,179.70517481
8,62E,62,E,3,1,2,64,12,F,R,E,W,3,1,63,U,9,9,9,9,U,66,0,2,19,20,24,26,25,,,,,,,,,0,1,1081,62.452,6.500,80.670265481
8,63G,63,G,3,2,1,1,6,B,D,E,W,1,2,3,12,F,Y,L,W,1,63,3,4,5,4,4,2,-11,61,1,2,1,1,2,2,-18,0,1,1049,249.808,26.000,300.06123502
8,65E,65,E,3,1,1,2,2,R,Y,A,W,2,3,3,10,L,F,E,W,2,113,0,1,4,2,7,2,53,56,2,0,0,10,9,4,62,1,1,1003,104.29484,10.855,134.71934335
8,65E,65,E,3,2,1,1,11,F,D,E,W,1,2,1,9,L,P,E,W,1,,,,,,,,,,,,,,,,,0,1,1033,104.29484,10.855,134.71934335
8,65E,65,E,3,3,3,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1040,104.29484,10.855,134.71934335
8,67E,67,E,3,1,1,2,1,F,Z,E,W,1,2,68,12,L,F,E,E,1,,,,,,,,,,,,,,,,,0,1,1173,62.452,6.500,80.670265481
8,67E,67,E,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,62.452,6.500,80.670265481
8,68G,68,G,3,1,5,52,1,R,Y,E,W,3,2,50,1,F,Z,L,W,1,99,0,0,2,11,7,1,42,59,0,0,1,2,3,4,15,1,1,1012,249.808,26.000,300.06123502
8,70F,70,F,3,1,2,42,12,F,R,E,N,2,1,43,1,R,D,E,W,1,58,0,2,5,9,13,16,22,,,,,,,,,0,1,966,78.785598167,8.200,89.852587403
8,71G,71,G,3,1,1,42,12,R,F,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1087,249.808,26.000,300.06123502
8,72E,72,E,3,1,1,2,6,B,D,E,W,2,,,,,,,,,59,6,5,6,6,7,8,-5,,,,,,,,,0,1,1012,62.452,6.500,80.670265481
8,75E,75,E,3,1,1,2,12,F,Y,E,W,4,,,,,,,,,58,33,28,25,18,3,0,-11,,,,,,,,,0,1,1083,104.29484,10.855,134.71934335
8,75E,75,E,3,2,1,1,12,F,Y,E,W,3,,,,,,,,,58,31,31,23,17,8,0,-11,,,,,,,,,0,1,999,104.29484,10.855,134.71934335
8,76F,76,F,3,1,1,2,1,F,R,E,E,1,,,,,,,,,62,2,3,4,6,8,11,28,,,,,,,,,0,1,1045,131.57194894,13.694,150.05382096
8,78E,78,E,3,1,3,31,80,T,D,D,O,4,4,68,0,B,R,M,W,1,,,,,,,,,,,,,,,,,1,1,1139,104.29484,10.855,134.71934335
8,80H,80,H,3,2,1,3,6,B,D,E,W,4,2,1,12,F,Y,E,W,1,67,4,9,14,20,22,24,12,68,3,1,1,0,0,1,-14,0,1,1110,561.5876,58.450,704.4169204
8,81E,81,E,3,2,1,1,1,F,Z,E,W,2,2,63,12,F,L,W,N,4,58,0,2,10,7,3,3,10,,,,,,,,,1,1,999,83.06116,8.645,107.29145309
8,83H,83,H,3,1,2,59,12,F,L,E,E,1,1,63,12,F,L,W,N,3,62,9,0,0,0,1,1,-26,,,,,,,,,0,1,1056,447.2524,46.550,561.00269708
8,85G,85,G,3,2,1,3,12,R,D,E,W,1,2,1,12,L,F,E,S,1,167,2,2,4,3,3,8,10,,,,,,,,,0,1,1250,249.808,26.000,300.06123502
8,86D,86,D,3,1,3,42,12,F,R,E,N,1,1,68,U,9,9,9,9,U,73,0,0,1,5,8,1,15,,,,,,,,,1,1,1160,23.001542251,2.394,34.300918745
8,87E,87,E,3,1,1,71,12,F,Y,E,W,2,,,,,,,,,60,10,8,7,4,1,2,-12,,,,,,,,,0,1,957,83.06116,8.645,107.29145309
8,88E,88,E,3,1,1,2,1,F,Z,E,W,2,,,,,,,,,63,6,10,15,16,11,7,10,,,,,,,,,0,1,1049,83.06116,8.645,107.29145309
8,88E,88,E,3,2,1,1,10,L,F,E,W,2,,,,,,,,,45,1,1,2,4,4,4,61,,,,,,,,,0,1,991,83.06116,8.645,107.29145309
8,89E,89,E,3,1,1,56,8,L,D,E,W,4,2,31,0,L,D,A,O,1,177,12,4,3,3,4,2,0,,,,,,,,,0,1,991,62.452,6.500,80.670265481
8,90G,90,G,3,1,1,2,1,R,F,E,W,3,,,,,,,,,42,1,2,5,8,10,14,28,,,,,,,,,0,1,973,249.808,26.000,300.06123502
8,91H,91,H,3,1,1,2,2,R,F,E,W,2,,,,,,,,,56,0,1,0,3,6,1,68,,,,,,,,,0,1,1055,336.28,35.000,421.80653916
8,91H,91,H,3,2,1,1,10,F,D,E,W,1,,,,,,,,,74,2,3,6,7,4,3,-3,,,,,,,,,0,1,1168,336.28,35.000,421.80653916
8,92E,92,E,3,1,1,2,2,R,F,E,E,3,,,,,,,,,54,1,2,4,10,11,7,60,,,,,,,,,0,1,1004,62.452,6.500,80.670265481
8,93F,93,F,3,1,1,2,11,F,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1330,78.785598167,8.200,89.852587403
8,93F,93,F,3,2,1,1,2,R,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,78.785598167,8.200,89.852587403
8,94F,94,F,3,1,1,2,2,R,F,E,W,3,2,2,2,R,Z,E,W,2,64,5,8,16,13,11,1,39,86,2,6,6,4,4,3,-14,0,1,1080,78.785598167,8.200,89.852587403
8,95G,95,G,3,1,3,68,12,F,L,W,N,4,2,50,12,F,L,E,N,1,,,,,,,,,61,1,1,1,1,1,1,-22,1,1,1024,249.808,26.000,300.06123502
8,97E,97,E,3,1,1,2,10,L,P,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,249.808,26.000,322.68106192
8,97E,97,E,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,249.808,26.000,322.68106192
8,98F,98,F,3,2,1,1,9,L,P,E,W,2,4,51,6,B,C,E,N,1,88,0,8,8,6,4,0,-14,64,0,0,1,1,1,0,10,1,1,1049,315.14239267,32.800,359.41034961
8,99D,99,D,3,1,1,31,0,T,Y,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,866,17.29439267,1.800,25.79016447
8,100E,100,E,3,1,4,31,0,T,Y,D,O,3,2,2,0,F,D,L,W,1,,,,,,,,,,,,,,,,,1,1,1012,166.74684,17.355,215.38960883
8,100E,100,E,3,2,2,1,0,F,D,M,W,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,166.74684,17.355,215.38960883
8,101F,101,F,3,1,1,2,12,F,D,E,W,1,,,,,,,,,57,1,1,4,4,1,1,0,,,,,,,,,0,0,992,210.35754711,21.894,239.90640837
8,101F,101,F,3,2,1,1,6,B,D,E,W,1,2,3,12,F,D,L,W,1,57,0,0,0,0,0,0,7,57,0,0,0,0,0,0,-3,0,0,945,210.35754711,21.894,239.90640837
8,101F,101,F,3,3,2,2,6,B,D,L,W,1,,,,,,,,,61,0,0,0,0,0,0,-5,,,,,,,,,0,0,942,210.35754711,21.894,239.90640837
8,104E,104,E,3,1,1,2,12,F,D,E,W,1,,,,,,,,,65,8,6,5,4,2,1,-5,,,,,,,,,0,0,1049,104.29484,10.855,134.71934335
8,104E,104,E,3,2,1,1,6,B,Z,E,W,1,,,,,,,,,68,1,2,3,4,4,5,7,,,,,,,,,0,1,1173,104.29484,10.855,134.71934335
8,105F,105,F,3,2,1,1,12,R,F,E,S,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,131.57194894,13.694,150.05382096
8,106F,106,F,3,2,1,1,12,F,D,E,W,1,,,,,,,,,61,5,4,4,4,3,0,1,,,,,,,,,0,1,1049,131.57194894,13.694,150.05382096
8,107G,107,G,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1031,249.808,26.000,300.06123502
