ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
7," 95H",95,0,1,R,0,51,529.74078815,4,H,1,8
8," 95H",95,0,1,F,0,51,529.74078815,4,H,1,8
1," 96D",96,1,14,F,R,2,16.502959657,4,D,1,8
1," 97E",97,4,5,B,F,2,134.26087894,4,E,1,8
2," 97E",97,30,4,B,F,3,134.26087894,4,E,2,8
3," 97E",97,4,30,B,F,4,134.26087894,4,E,3,8
1," 98G",98,2,2,B,F,3,407.98577781,4,G,1,8
2," 98G",98,14,2,F,B,2,407.98577781,4,G,1,8
1," 99H",99,14,3,R,F,2,596.57991338,4,H,1,8
1,100E,100,14,1,B,F,3,111.72650524,4,E,2,8
2,100E,100,1,4,B,F,2,111.72650524,4,E,1,8
1,101F,101,0,3,F,0,62,158.84512074,4,F,1,8
1,102F,102,31,31,F,B,2,158.84512074,4,F,1,8
2,102F,102,31,31,F,B,3,158.84512074,4,F,2,8
1,103G,103,2,60,R,F,2,339.50936044,4,G,1,8
1,104K,104,30,3,R,F,2,11.857278099,4,K,1,8
2,104K,104,0,3,L,0,63,11.857278099,4,K,1,8
3,104K,104,0,3,U,0,63,11.857278099,4,K,1,8
4,104K,104,0,3,L,0,63,11.857278099,4,K,1,8
5,104K,104,0,3,L,0,63,11.857278099,4,K,1,8
1,105K,105,2,1,F,R,2,11.857278099,4,K,1,8
2,105K,105,0,2,L,N,31,11.857278099,4,K,2,8
3,105K,105,0,2,L,0,63,11.857278099,4,K,2,8
4,105K,105,0,2,F,0,57,11.857278099,4,K,2,8
1,106F,106,0,1,T,N,31,306.88295818,4,F,1,8
1,107H,107,0,2,R,0,51,959.12287266,4,H,1,8
2,107H,107,0,2,R,0,68,959.12287266,4,H,1,8
3,107H,107,0,2,F,0,51,959.12287266,4,H,1,8
4,107H,107,0,2,F,0,51,959.12287266,4,H,1,8
5,107H,107,0,2,U,0,63,959.12287266,4,H,1,8
6,107H,107,0,2,U,0,63,959.12287266,4,H,1,8
1,108K,108,1,2,B,F,2,14.721403623,4,K,1,8
2,108K,108,0,2,L,0,54,14.721403623,4,K,1,8
1,109K,109,0,2,L,0,52,14.721403623,4,K,1,8
1,110J,110,20,1,F,F,2,42.107629342,4,J,1,8
1,111K,111,0,1,F,0,42,17.644025053,4,K,1,8
1,112K,112,1,3,F,L,2,17.644025053,4,K,1,8
2,112K,112,1,3,R,L,2,17.644025053,4,K,1,8
1,113K,113,0,4,F,0,51,17.644025053,4,K,1,8
2,113K,113,0,4,F,0,51,17.644025053,4,K,1,8
3,113K,113,0,4,F,0,51,17.644025053,4,K,1,8
4,113K,113,0,4,L,0,42,17.644025053,4,K,1,8
5,113K,113,0,4,F,0,42,17.644025053,4,K,1,8
6,113K,113,0,4,R,0,42,17.644025053,4,K,1,8
7,113K,113,0,4,L,0,42,17.644025053,4,K,1,8
1,114K,114,31,5,L,F,2,11.857278099,4,K,1,8
1,115E,115,1,4,F,L,2,143.84956365,4,E,1,8
1,116F,116,1,1,F,B,2,192.22700848,4,F,1,8
2,116F,116,2,1,F,B,3,192.22700848,4,F,2,8
3,116F,116,3,2,F,B,4,192.22700848,4,F,3,8
1,117G,117,60,3,R,F,2,410.85850422,4,G,1,8
1,118E,118,2,30,R,F,2,90.827224148,4,E,1,8
1,119E,119,0,3,F,0,52,90.827224148,4,E,1,8
1,120G,120,1,1,F,L,2,276.00158722,4,G,1,8
2,120G,120,1,1,R,L,2,276.00158722,4,G,1,8
1,121H,121,0,31,F,0,52,403.58515407,4,H,1,8
1,122K,122,1,1,F,R,2,11.857278099,4,K,1,8
1,123D,123,2,20,F,F,2,12.003359765,4,D,1,8
1,124E,124,9,9,B,F,2,97.654097552,4,E,1,8
2,124E,124,19,9,B,F,3,97.654097552,4,E,2,8
3,124E,124,9,9,B,F,2,97.654097552,4,E,1,8
1,125F,125,31,4,F,R,2,138.83793181,4,F,1,8
1,126J,126,0,4,F,0,50,65.84418586,4,J,1,8
2,126J,126,0,4,F,0,52,65.84418586,4,J,1,8
3,126J,126,0,4,T,N,31,65.84418586,4,J,1,8
1,127K,127,2,1,L,F,2,48.207542701,4,K,1,8
2,127K,127,2,1,L,R,2,48.207542701,4,K,1,8
3,127K,127,0,2,F,0,42,48.207542701,4,K,2,8
1,128F,128,5,2,F,R,2,234.44124451,4,F,1,8
1,129H,129,20,2,R,F,2,732.71569473,4,H,1,8
1,130E,130,14,20,F,R,2,173.69603293,4,E,1,8
1,131F,131,0,1,F,0,43,246.94916629,4,F,1,8
2,131F,131,0,1,F,0,52,246.94916629,4,F,1,8
3,131F,131,0,1,F,0,42,246.94916629,4,F,1,8
1,132H,132,30,78,B,F,2,771.80758157,4,H,1,8
1,133C,133,4,2,F,R,2,16.195242055,4,C,1,8
1,134E,134,5,2,B,F,2,65.596635782,4,E,1,8
1,501G,501,0,21,U,0,61,0,4,G,1,8
2,501G,501,0,21,N,N,33,0,4,G,1,8
1,"  1B",1,31,4,R,F,2,18.223300761,5,B,1,8
2,"  1B",1,31,4,R,L,2,18.223300761,5,B,1,8
1,"  2E",2,1,4,F,R,2,1069.5807949,5,E,1,8
1,"  3E",3,0,3,U,0,60,366.10186622,5,E,1,8
1,"  4G",4,31,2,F,R,2,1025.5871083,5,G,1,8
1,"  5H",5,0,2,F,0,60,1367.9070033,5,H,1,8
1,"  6C",6,1,3,F,L,2,78.627064701,5,C,1,8
1,"  7F",7,2,4,F,L,2,696.02887671,5,F,1,8
1,"  8F",8,1,4,F,B,2,696.02887671,5,F,1,8
2,"  8F",8,3,1,F,B,3,696.02887671,5,F,2,8
3,"  8F",8,5,3,F,B,4,696.02887671,5,F,3,8
4,"  8F",8,2,5,F,B,5,696.02887671,5,F,4,8
5,"  8F",8,3,2,F,B,6,696.02887671,5,F,5,8
1,"  9H",9,0,2,L,0,63,2296.0422755,5,H,1,8
2,"  9H",9,0,2,L,0,63,2296.0422755,5,H,1,8
1," 10F",10,29,14,B,F,3,1690.4725324,5,F,2,8
2," 10F",10,14,3,B,F,2,1690.4725324,5,F,1,8
1," 11K",11,5,21,F,R,2,20.124445611,5,K,1,8
2," 11K",11,0,5,L,0,52,20.124445611,5,K,2,8
3," 11K",11,0,5,L,0,57,20.124445611,5,K,2,8
1," 12E",12,1,1,F,F,2,261.17755132,5,E,1,8
1," 13F",13,1,20,R,F,2,295.82703032,5,F,1,8
1," 14G",14,2,1,L,F,2,731.65518761,5,G,1,8
1," 15H",15,9,2,F,B,2,975.86664947,5,H,1,8
1," 16F",16,1,20,F,L,2,286.61203686,5,F,1,8
1," 17G",17,4,30,F,B,2,708.86417435,5,G,1,8
2," 17G",17,5,4,F,B,3,708.86417435,5,G,2,8
1," 18G",18,20,2,B,L,2,708.86417435,5,G,1,8
1," 19H",19,0,1,L,0,70,945.46846447,5,H,1,8
2," 19H",19,0,1,F,0,63,945.46846447,5,H,1,8
3," 19H",19,0,1,F,0,50,945.46846447,5,H,1,8
4," 19H",19,0,1,F,0,50,945.46846447,5,H,1,8
5," 19H",19,0,1,F,0,51,945.46846447,5,H,1,8
6," 19H",19,0,1,R,0,51,945.46846447,5,H,1,8
1," 20J",20,3,31,F,R,2,103.21490968,5,J,1,8
1," 21E",21,30,5,F,B,2,604.36017536,5,E,1,8
1," 22F",22,3,1,F,B,2,684.53844912,5,F,1,8
2," 22F",22,5,3,F,B,3,684.53844912,5,F,2,8
1," 23G",23,3,4,F,L,2,1693.0369982,5,G,1,8
1," 24E",24,4,5,F,L,2,293.52022595,5,E,1,8
1," 25F",25,1,5,F,L,2,332.46049036,5,F,1,8
1," 26G",26,4,4,L,F,2,822.25901461,5,G,1,8
1," 27H",27,0,1,F,0,61,1096.7121715,5,H,1,8
1," 28E",28,2,3,B,F,2,1071.7139449,5,E,1,8
1," 29E",29,20,2,F,R,2,1071.7139449,5,E,1,8
2," 29E",29,0,20,L,0,68,1071.7139449,5,E,2,8
1," 30G",30,0,31,F,0,58,3002.2682402,5,G,1,8
1," 31B",31,0,20,F,0,42,18.223300761,5,B,1,8
1," 32E",32,5,5,F,B,2,610.78386566,5,E,1,8
2," 32E",32,3,5,F,B,3,610.78386566,5,E,2,8
1," 33H",33,3,15,F,R,2,2282.1394929,5,H,1,8
1," 34J",34,0,1,R,0,63,78.627064701,5,J,1,8
2," 34J",34,2,1,R,F,2,78.627064701,5,J,1,8
1," 35E",35,2,30,F,R,2,765.58874172,5,E,1,8
1," 36F",36,15,1,L,F,2,867.15662494,5,F,1,8
1," 37E",37,0,2,F,0,44,315.14866998,5,E,1,8
2," 37E",37,0,2,F,0,42,315.14866998,5,E,1,8
3," 37E",37,0,2,T,N,31,315.14866998,5,E,1,8
1," 38F",38,4,2,F,L,2,356.95830166,5,F,1,8
1," 39H",39,30,1,F,R,2,1177.5249255,5,H,1,8
1," 40C",40,2,1,L,F,2,87.723666688,5,C,1,8
2," 40C",40,0,2,9,0,43,87.723666688,5,C,2,8
3," 40C",40,0,1,F,0,63,87.723666688,5,C,1,8
1," 41F",41,2,2,F,F,2,1002.8383946,5,F,1,8
1," 42G",42,2,2,F,B,2,948.87009608,5,G,1,8
1," 43H",43,2,3,L,F,2,1265.5834294,5,H,1,8
1," 44F",44,0,3,L,N,31,588.93589497,5,F,1,8
1," 45G",45,5,3,F,B,2,1456.5876629,5,G,1,8
2," 45G",45,5,3,F,B,2,1456.5876629,5,G,1,8
1," 46E",46,14,1,F,B,2,926.32038109,5,E,1,8
1," 47F",47,31,2,F,L,2,1049.2119483,5,F,1,8
1," 48J",48,68,1,F,R,2,109.69961604,5,J,1,8
1," 49E",49,14,1,F,L,2,1849.4410372,5,E,1,8
1," 50B",50,14,2,L,F,2,96.417115299,5,B,1,8
2," 50B",50,2,14,F,L,3,96.417115299,5,B,2,8
3," 50B",50,0,14,R,N,31,96.417115299,5,B,2,8
1," 51K",51,0,3,F,0,57,129.7014673,5,K,1,8
2," 51K",51,0,3,F,0,52,129.7014673,5,K,1,8
1," 52F",52,21,3,L,F,2,1169.9438068,5,F,1,8
2," 52F",52,21,3,L,R,2,1169.9438068,5,F,1,8
1," 53H",53,2,1,F,B,2,3859.3807385,5,H,1,8
1," 54B",54,1,30,F,F,2,69.613008908,5,B,1,8
1," 55K",55,1,2,F,F,2,45.851857723,5,K,1,8
1," 56K",56,2,2,F,F,2,79.622135073,5,K,1,8
1," 57J",57,0,14,F,0,64,55.631350237,5,J,1,8
2," 57J",57,0,14,F,0,42,55.631350237,5,J,1,8
3," 57J",57,0,14,F,0,42,55.631350237,5,J,1,8
1," 58J",58,2,1,F,F,2,261.05367589,5,J,1,8
1," 59K",59,3,1,L,F,2,189.47788326,5,K,1,8
2," 59K",59,0,1,R,0,51,189.47788326,5,K,1,8
3," 59K",59,3,1,F,L,2,189.47788326,5,K,1,8
4," 59K",59,0,1,F,0,63,189.47788326,5,K,1,8
5," 59K",59,0,1,F,0,62,189.47788326,5,K,1,8
1," 60K",60,0,3,F,0,44,109.03918005,5,K,1,8
2," 60K",60,1,3,F,F,2,109.03918005,5,K,1,8
1," 61G",61,0,1,9,0,44,3054.5560025,5,G,1,8
2," 61G",61,0,1,9,N,31,3054.5560025,5,G,1,8
3," 61G",61,0,1,9,0,41,3054.5560025,5,G,1,8
1," 62K",62,0,3,R,0,56,74.915407876,5,K,1,8
2," 62K",62,0,3,F,0,42,74.915407876,5,K,1,8
1," 63K",63,3,1,F,R,2,43.660778156,5,K,1,8
2," 63K",63,3,1,L,R,2,43.660778156,5,K,1,8
3," 63K",63,0,3,U,0,61,43.660778156,5,K,2,8
1," 64F",64,0,5,F,0,62,985.52038454,5,F,1,8
1," 65G",65,1,20,F,B,2,2437.441572,5,G,1,8
1," 66B",66,0,1,F,0,44,24.779862142,5,B,1,8
2," 66B",66,0,1,L,0,44,24.779862142,5,B,1,8
3," 66B",66,0,1,9,N,31,24.779862142,5,B,1,8
4," 66B",66,0,1,R,0,51,24.779862142,5,B,1,8
1," 67E",67,2,2,F,B,2,2472.1329702,5,E,1,8
2," 67E",67,30,2,F,B,3,2472.1329702,5,E,2,8
1," 68D",68,3,2,R,F,2,280.96023544,5,D,1,8
1," 69H",69,3,30,F,L,2,9731.7666483,5,H,1,8
1," 70K",70,3,1,F,L,2,19.611363319,5,K,1,8
2," 70K",70,3,1,R,L,2,19.611363319,5,K,1,8
3," 70K",70,0,3,R,0,63,19.611363319,5,K,2,8
4," 70K",70,0,3,R,0,51,19.611363319,5,K,2,8
1," 71G",71,28,14,F,B,2,3871.5692644,5,G,1,8
1," 72F",72,0,31,F,0,50,904.65495588,5,F,1,8
1," 73H",73,0,3,F,0,76,2984.2526552,5,H,1,8
1," 74C",74,0,2,F,0,63,66.106177491,5,C,1,8
2," 74C",74,0,2,F,0,50,66.106177491,5,C,1,8
3," 74C",74,0,2,F,0,50,66.106177491,5,C,1,8
4," 74C",74,0,2,F,0,42,66.106177491,5,C,1,8
1," 75G",75,5,3,F,B,2,1869.0668057,5,G,1,8
2," 75G",75,3,5,F,B,3,1869.0668057,5,G,2,8
1," 76E",76,1,5,F,B,2,3184.0899581,5,E,1,8
2," 76E",76,0,1,F,0,51,3184.0899581,5,E,2,8
1," 77K",77,4,2,L,F,2,42.934177145,5,K,1,8
1," 78F",78,3,31,B,F,2,769.32325302,5,F,1,8
1," 79G",79,3,30,B,F,2,1902.7312967,5,G,1,8
1," 81F",81,2,3,F,B,2,618.09439942,5,F,1,8
2," 81F",81,14,2,F,B,3,618.09439942,5,F,2,8
1," 82E",82,4,21,F,R,2,732.28251354,5,E,1,8
2," 82E",82,30,4,L,F,3,732.28251354,5,E,2,8
1," 83G",83,0,2,L,0,56,2051.3949117,5,G,1,8
2," 83G",83,0,2,L,0,56,2051.3949117,5,G,1,8
3," 83G",83,5,2,F,L,2,2051.3949117,5,G,1,8
4," 83G",83,0,5,9,0,56,2051.3949117,5,G,2,8
5," 83G",83,0,2,R,0,56,2051.3949117,5,G,1,8
6," 83G",83,0,2,R,0,56,2051.3949117,5,G,1,8
1," 84K",84,5,1,F,F,2,19.611363319,5,K,1,8
2," 84K",84,0,1,F,0,50,19.611363319,5,K,1,8
3," 84K",84,0,1,F,0,57,19.611363319,5,K,1,8
4," 84K",84,0,1,F,0,43,19.611363319,5,K,1,8
5," 84K",84,0,1,L,N,31,19.611363319,5,K,1,8
1," 85E",85,1,2,L,F,2,220.73254279,5,E,1,8
2," 85E",85,0,1,9,0,63,220.73254279,5,E,2,8
1," 86F",86,1,3,R,F,2,250.01632912,5,F,1,8
1," 87G",87,3,9,F,R,2,618.35371835,5,G,1,8
1," 88K",88,0,20,9,0,50,175.91392897,5,K,1,8
2," 88K",88,0,20,F,0,42,175.91392897,5,K,1,8
1," 89J",89,3,3,R,F,2,126.06539374,5,J,1,8
2," 89J",89,0,3,L,0,56,126.06539374,5,J,1,8
3," 89J",89,0,3,F,0,56,126.06539374,5,J,2,8
1," 90D",90,0,1,F,0,42,35.242600451,5,D,1,8
1," 91E",91,3,4,F,B,2,326.70828247,5,E,1,8
1," 92F",92,3,1,R,F,2,370.05148604,5,F,1,8
1," 93H",93,4,30,F,B,2,1220.7163876,5,H,1,8
1," 94J",94,2,1,F,F,2,78.627064701,5,J,1,8
1," 95E",95,14,1,B,F,3,344.13405742,5,E,2,8
2," 95E",95,1,30,F,F,2,344.13405742,5,E,1,8
1," 96F",96,14,2,F,B,2,389.78907539,5,F,1,8
2," 96F",96,3,14,F,B,3,389.78907539,5,F,2,8
1," 97G",97,1,31,F,L,2,964.04712837,5,G,1,8
1," 98H",98,0,4,9,0,51,1285.8262431,5,H,1,8
2," 98H",98,0,4,9,0,62,1285.8262431,5,H,1,8
3," 98H",98,0,4,9,0,50,1285.8262431,5,H,1,8
1," 99J",99,0,3,L,0,57,27.019609863,5,J,1,8
2," 99J",99,0,3,F,0,60,27.019609863,5,J,1,8
3," 99J",99,0,3,L,N,31,27.019609863,5,J,1,8
1,100J,100,0,4,R,0,52,27.019609863,5,J,1,8
2,100J,100,0,4,B,0,50,27.019609863,5,J,1,8
1,101E,101,0,1,F,0,51,752.02627108,5,E,1,8
1,102G,102,0,1,9,0,56,2106.7044992,5,G,1,8
1,103A,103,0,2,U,0,63,54.305436269,5,A,1,8
2,103A,103,0,2,R,0,51,54.305436269,5,A,1,8
1,104D,104,0,1,9,0,50,60.880208862,5,D,1,8
2,104D,104,0,1,R,0,52,60.880208862,5,D,1,8
3,104D,104,0,1,B,0,59,60.880208862,5,D,1,8
1,105E,105,0,2,F,0,56,564.37573331,5,E,1,8
2,105E,105,0,2,9,0,56,564.37573331,5,E,1,8
3,105E,105,1,2,F,F,2,564.37573331,5,E,1,8
4,105E,105,0,2,F,0,56,564.37573331,5,E,1,8
1,106F,106,0,4,F,0,51,639.24941608,5,F,1,8
2,106F,106,0,4,R,0,42,639.24941608,5,F,1,8
1,107K,107,0,3,9,0,44,79.622135073,5,K,1,8
2,107K,107,0,3,9,0,52,79.622135073,5,K,1,8
3,107K,107,0,3,T,N,31,79.622135073,5,K,1,8
1,108K,108,0,1,F,0,44,175.91392897,5,K,1,8
2,108K,108,0,1,F,0,51,175.91392897,5,K,1,8
3,108K,108,0,1,L,N,31,175.91392897,5,K,1,8
1,109F,109,1,5,F,R,2,1424.7100617,5,F,1,8
2,109F,109,1,5,L,R,2,1424.7100617,5,F,1,8
1,110G,110,4,3,F,B,2,3523.6689033,5,G,1,8
1,111J,111,1,2,F,F,2,242.36590047,5,J,1,8
2,111J,111,0,1,R,0,51,242.36590047,5,J,2,8
1,112E,112,0,1,F,0,51,618.4559335,5,E,1,8
1,113F,113,0,20,F,0,50,700.50424039,5,F,1,8
2,113F,113,0,20,R,0,52,700.50424039,5,F,1,8
3,113F,113,0,20,F,0,57,700.50424039,5,F,1,8
1,114H,114,0,4,F,0,70,2310.8054909,5,H,1,8
1,115J,115,2,4,L,F,2,27.019609863,5,J,1,8
1,116F,116,21,1,F,R,2,794.47314952,5,F,1,8
1,117G,117,3,1,F,R,2,1964.933362,5,G,1,8
1,118H,118,1,30,9,9,2,2620.7877274,5,H,1,8
1,119J,119,3,31,F,F,2,150.22903084,5,J,1,8
1,120K,120,21,3,9,F,2,109.03918005,5,K,1,8
1,121F,121,2,4,F,F,2,807.81000783,5,F,1,8
2,121F,121,20,4,B,R,3,807.81000783,5,F,1,8
1,122H,122,0,4,9,0,51,2664.7830149,5,H,1,8
1,123J,123,2,28,R,L,2,242.36590047,5,J,1,8
2,123J,123,0,2,F,0,44,242.36590047,5,J,2,8
3,123J,123,0,2,T,N,31,242.36590047,5,J,2,8
1,124K,124,0,2,F,0,51,58.441862689,5,K,1,8
1,125E,125,1,2,F,L,2,1326.2860033,5,E,1,8
1,126F,126,3,20,F,L,2,1502.2395598,5,F,1,8
2,126F,126,3,20,R,L,2,1502.2395598,5,F,1,8
3,126F,126,0,20,L,0,51,1502.2395598,5,F,1,8
4,126F,126,0,3,F,0,42,1502.2395598,5,F,2,8
5,126F,126,0,20,U,0,58,1502.2395598,5,F,1,8
6,126F,126,0,20,B,0,60,1502.2395598,5,F,1,8
1,127A,127,0,2,F,0,62,321.27679242,5,A,1,8
2,127A,127,3,2,F,F,2,321.27679242,5,A,1,8
1,128K,128,4,2,F,9,2,57.069067257,5,K,1,8
2,128K,128,2,4,9,9,3,57.069067257,5,K,2,8
1,129F,129,1,3,L,R,2,1824.8775879,5,F,1,8
2,129F,129,0,1,F,0,70,1824.8775879,5,F,2,8
1,130J,130,1,60,F,L,2,29.930972826,5,J,1,8
2,130J,130,0,1,R,0,63,29.930972826,5,J,2,8
1,131J,131,0,2,F,0,70,27.019609863,5,J,1,8
2,131J,131,0,2,R,0,59,27.019609863,5,J,1,8
1,132E,132,21,4,L,F,2,477.11050664,5,E,1,8
2,132E,132,0,4,9,0,57,477.11050664,5,E,1,8
3,132E,132,4,4,9,9,3,477.11050664,5,E,1,8
4,132E,132,4,4,9,9,4,477.11050664,5,E,1,8
5,132E,132,0,4,9,0,41,477.11050664,5,E,1,8
1,133F,133,2,5,F,B,2,540.4070281,5,F,1,8
1,134G,134,9,2,F,B,2,1336.5634814,5,G,1,8
2,134G,134,39,9,F,B,3,1336.5634814,5,G,2,8
1,135B,135,0,3,L,0,63,73.986601091,5,B,1,8
2,135B,135,0,3,L,0,50,73.986601091,5,B,1,8
3,135B,135,0,3,T,N,31,73.986601091,5,B,1,8
4,135B,135,0,3,L,0,45,73.986601091,5,B,1,8
5,135B,135,0,3,T,0,51,73.986601091,5,B,1,8
6,135B,135,0,3,T,0,42,73.986601091,5,B,1,8
1,136K,136,5,2,F,F,2,175.91392897,5,K,1,8
2,136K,136,0,5,R,0,56,175.91392897,5,K,2,8
1,137H,137,2,4,R,F,2,5656.1002762,5,H,1,8
2,137H,137,0,4,F,0,70,5656.1002762,5,H,1,8
1,138K,138,1,3,F,L,2,20.411752084,5,K,1,8
2,138K,138,1,3,F,F,3,20.411752084,5,K,1,8
1,139E,139,1,2,F,L,2,2256.7696629,5,E,1,8
1,140K,140,0,14,F,0,63,30.430217035,5,K,1,8
2,140K,140,0,14,F,0,52,30.430217035,5,K,1,8
1,141K,141,0,3,R,0,42,79.622135073,5,K,1,8
2,141K,141,0,3,F,0,68,79.622135073,5,K,1,8
1,142G,142,0,1,F,0,50,10789.851367,5,G,1,8
2,142G,142,0,1,F,0,50,10789.851367,5,G,1,8
3,142G,142,0,1,F,0,64,10789.851367,5,G,1,8
1,143G,143,0,1,F,0,56,5740.5851403,5,G,1,8
1,144J,144,31,1,F,F,2,38.069279316,5,J,1,8
1,145K,145,0,2,F,0,50,149.36994871,5,K,1,8
2,145K,145,0,2,F,0,52,149.36994871,5,K,1,8
1,146G,146,0,14,F,0,59,2061.2243319,5,G,1,8
1,147G,147,29,5,B,F,3,1161.2976185,5,G,2,8
2,147G,147,5,1,B,F,2,1161.2976185,5,G,1,8
1,"  1J",1,0,1,F,0,64,12.92993408,6,J,1,8
1,"  2F",2,0,2,F,0,51,1633.8200486,6,F,1,8
2,"  2F",2,0,2,F,0,62,1633.8200486,6,F,1,8
1,"  3K",3,3,5,F,R,2,35.356222819,6,K,1,8
2,"  3K",3,0,3,L,0,51,35.356222819,6,K,2,8
3,"  3K",3,0,3,L,0,68,35.356222819,6,K,2,8
1,"  4C",4,0,14,F,0,52,24.967474725,6,C,1,8
2,"  4C",4,0,14,R,N,31,24.967474725,6,C,1,8
1,"  5F",5,3,3,F,L,2,270.22439099,6,F,1,8
2,"  5F",5,3,3,R,L,2,270.22439099,6,F,1,8
1,"  6B",6,3,3,F,L,2,13.625088571,6,B,1,8
2,"  6B",6,0,3,R,0,50,13.625088571,6,B,2,8
3,"  6B",6,0,3,F,0,57,13.625088571,6,B,2,8
1,"  7F",7,1,2,F,R,2,419.16152859,6,F,1,8
1,"  8K",8,3,1,9,F,2,8.136658647,6,K,1,8
2,"  8K",8,3,1,R,L,2,8.136658647,6,K,1,8
3,"  8K",8,5,3,F,9,3,8.136658647,6,K,2,8
1," 10K",10,0,2,F,0,51,16.029217534,6,K,1,8
1," 11F",11,4,1,F,F,2,188.80692643,6,F,1,8
1," 12K",12,0,2,F,0,51,8.136658647,6,K,1,8
