PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2
3,99,26.931239057," 99D",D,7,1,1,1,F,56,0,0
3,100,367.74649416,100G,G,7,1,1,19,R,2,9,F
3,101,521.99109585,101G,G,7,1,1,3,B,2,9,F
3,101,521.99109585,101G,G,7,2,2,9,B,3,4,F
3,102,53.971666966,102C,C,7,1,1,19,B,2,9,F
4,1,1056.6321839,"  1F",F,7,1,1,3,R,2,1,F
4,1,1056.6321839,"  1F",F,7,2,1,3,L,3,13,L
4,2,73.307515029,"  2K",K,7,1,1,11,F,2,2,F
4,3,146.37676668,"  3F",F,7,1,1,4,B,2,13,F
4,4,568.98541823,"  4H",H,7,1,1,4,F,54,0,0
4,4,568.98541823,"  4H",H,7,2,1,4,L,2,4,B
4,4,568.98541823,"  4H",H,7,3,1,4,R,3,2,L
4,5,148.1689814,"  5E",E,7,1,1,15,F,2,1,L
4,6,595.15250305,"  6H",H,7,1,1,2,F,56,0,0
4,6,595.15250305,"  6H",H,7,2,1,2,L,56,0,0
4,6,595.15250305,"  6H",H,7,3,1,2,R,56,0,0
4,7,74.880365459,"  7J",J,7,1,1,11,L,42,0,0
4,8,32.073330597,"  8J",J,7,1,1,4,F,52,0,0
4,9,15.022735234,"  9B",B,7,1,1,1,F,63,0,0
4,9,15.022735234,"  9B",B,7,2,1,1,F,52,0,0
4,10,2068.8351436," 10H",H,7,1,1,15,F,88,0,0
4,10,2068.8351436," 10H",H,7,2,1,15,L,31,0,N
4,11,30.151571188," 11K",K,7,1,1,3,F,2,13,F
4,11,30.151571188," 11K",K,7,2,1,3,R,2,13,L
4,12,2241.9690657," 12H",H,7,1,1,2,F,2,2,L
4,13,454.98720922," 13D",D,7,1,1,1,L,2,3,F
4,14,48.205832542," 14J",J,7,1,1,15,F,2,2,B
4,15,118.18812874," 15D",D,7,1,1,2,L,2,2,F
4,16,374.81555399," 16F",F,7,1,1,2,R,2,4,F
4,16,374.81555399," 16F",F,7,2,1,2,L,63,0,0
4,16,374.81555399," 16F",F,7,3,1,2,L,50,0,0
4,16,374.81555399," 16F",F,7,4,1,2,L,31,0,N
4,16,374.81555399," 16F",F,7,5,1,2,L,51,0,0
4,17,67.843825997," 17C",C,7,1,1,13,F,2,5,L
4,18,368.47919305," 18E",E,7,1,1,4,F,63,0,0
4,18,368.47919305," 18E",E,7,2,1,4,F,63,0,0
4,18,368.47919305," 18E",E,7,3,1,4,F,57,0,0
4,18,368.47919305," 18E",E,7,4,1,4,F,59,0,0
4,19,82.496184198," 19C",C,7,1,1,3,F,2,13,F
4,20,448.0603347," 20E",E,7,1,1,3,F,2,2,R
4,20,448.0603347," 20E",E,7,2,2,2,L,63,0,0
4,21,25.556438723," 21J",J,7,1,1,2,F,2,3,F
4,22,492.49622332," 22E",E,7,1,1,3,R,2,2,F
4,23,18.375809738," 23B",B,7,1,1,3,F,52,0,0
4,24,1169.6371897," 24F",F,7,1,1,2,F,2,2,L
4,25,30.151571188," 25K",K,7,1,1,11,F,2,25,F
4,26,651.17963228," 26F",F,7,1,1,2,F,2,28,L
4,26,651.17963228," 26F",F,7,2,1,2,F,56,0,0
4,26,651.17963228," 26F",F,7,3,1,2,F,56,0,0
4,27,30.151571188," 27K",K,7,1,1,2,F,42,0,0
4,28,430.00804793," 28F",F,7,1,2,1,B,3,3,F
4,28,430.00804793," 28F",F,7,2,1,3,B,2,1,F
4,29,30.151571188," 29K",K,7,1,2,1,B,3,5,F
4,29,30.151571188," 29K",K,7,2,1,2,F,2,1,F
4,29,30.151571188," 29K",K,7,3,1,2,F,63,0,0
4,30,477.09187332," 30F",F,7,1,1,2,L,2,1,F
4,30,477.09187332," 30F",F,7,2,1,2,R,63,0,0
4,30,477.09187332," 30F",F,7,3,1,2,R,51,0,0
4,30,477.09187332," 30F",F,7,4,1,2,R,52,0,0
4,31,25.556438723," 31J",J,7,1,1,2,F,71,0,0
4,32,727.86774757," 32F",F,7,1,1,15,F,63,0,0
4,32,727.86774757," 32F",F,7,2,1,15,F,51,0,0
4,33,76.456345847," 33C",C,7,1,1,3,F,2,4,F
4,34,429.09964756," 34F",F,7,1,1,12,B,2,2,F
4,35,2586.5491066," 35G",G,7,1,1,3,F,2,1,L
4,36,45.921973603," 36K",K,7,1,2,1,F,50,0,0
4,36,45.921973603," 36K",K,7,2,2,1,U,63,0,0
4,36,45.921973603," 36K",K,7,3,1,20,L,2,1,F
4,36,45.921973603," 36K",K,7,4,2,1,B,3,3,F
4,37,15.022735234," 37B",B,7,1,1,2,R,2,13,F
4,37,15.022735234," 37B",B,7,2,1,2,F,63,0,0
4,37,15.022735234," 37B",B,7,3,1,2,F,3,1,L
4,37,15.022735234," 37B",B,7,4,3,1,R,63,0,0
4,38,146.51854503," 38D",D,7,1,1,3,F,41,0,0
4,38,146.51854503," 38D",D,7,2,1,3,F,43,0,0
4,38,146.51854503," 38D",D,7,3,1,3,F,41,0,0
4,38,146.51854503," 38D",D,7,4,1,3,F,43,0,0
4,38,146.51854503," 38D",D,7,5,1,3,F,43,0,0
4,38,146.51854503," 38D",D,7,6,1,3,F,41,0,0
4,38,146.51854503," 38D",D,7,7,1,3,F,42,0,0
4,38,146.51854503," 38D",D,7,8,1,3,F,44,0,0
4,39,405.92859773," 39E",E,7,1,1,1,F,2,11,L
4,40,931.23240284," 40G",G,7,1,1,2,R,2,2,F
4,41,104.49931542," 41D",D,7,1,1,2,F,2,4,R
4,42,331.4035785," 42F",F,7,1,1,4,B,2,2,F
4,43,44.016614235," 43A",A,7,1,1,1,R,52,0,0
4,43,44.016614235," 43A",A,7,2,1,1,F,63,0,0
4,45,899.48898749," 45E",E,7,1,1,1,F,2,2,L
4,46,31.052350871," 46J",J,7,1,1,2,R,2,2,F
4,46,31.052350871," 46J",J,7,2,1,2,T,31,0,N
4,47,35.838113477," 47J",J,7,1,1,2,R,50,0,0
4,47,35.838113477," 47J",J,7,2,1,2,F,52,0,0
4,48,42.281925171," 48K",K,7,1,1,3,F,50,0,0
4,48,42.281925171," 48K",K,7,2,1,3,L,2,14,F
4,49,284.9412902," 49F",F,7,1,1,2,B,2,5,F
4,50,1107.6036372," 50H",H,7,1,1,2,F,2,1,R
4,51,1760.6527236," 51G",G,7,1,1,15,R,52,0,0
4,51,1760.6527236," 51G",G,7,2,1,15,L,31,0,N
4,52,31.25888764," 52K",K,7,1,1,1,F,2,4,L
4,52,31.25888764," 52K",K,7,2,1,1,R,2,4,L
4,52,31.25888764," 52K",K,7,3,2,4,F,51,0,0
4,52,31.25888764," 52K",K,7,4,2,4,F,42,0,0
4,52,31.25888764," 52K",K,7,5,2,4,R,51,0,0
4,53,96.005617819," 53D",D,7,1,1,15,F,2,5,F
4,53,96.005617819," 53D",D,7,2,2,5,N,32,0,N
4,54,675.9379702," 54G",G,7,1,1,11,B,2,1,F
4,55,125.68486188," 55C",C,7,1,1,15,F,2,13,B
4,56,705.38722899," 56F",F,7,1,1,1,B,2,15,F
4,57,25.556438723," 57J",J,7,1,1,2,F,2,2,L
4,57,25.556438723," 57J",J,7,2,1,2,F,63,0,0
4,57,25.556438723," 57J",J,7,3,1,2,L,51,0,0
4,57,25.556438723," 57J",J,7,4,1,2,F,42,0,0
4,58,2007.7290535," 58H",H,7,1,1,3,F,2,1,L
4,58,2007.7290535," 58H",H,7,2,1,3,R,2,1,L
4,58,2007.7290535," 58H",H,7,3,2,1,R,51,0,0
4,58,2007.7290535," 58H",H,7,4,3,2,T,51,0,0
4,59,25.556438723," 59J",J,7,1,1,1,F,50,0,0
4,59,25.556438723," 59J",J,7,2,1,1,F,52,0,0
4,59,25.556438723," 59J",J,7,3,1,1,R,50,0,0
4,60,669.42545916," 60E",E,7,1,1,14,F,2,3,F
4,61,328.36474549," 61E",E,7,1,1,4,R,2,13,F
4,61,328.36474549," 61E",E,7,2,1,4,R,2,13,L
4,62,1318.9474501," 62H",H,7,1,1,3,F,2,15,R
4,62,1318.9474501," 62H",H,7,2,2,15,T,31,0,N
4,62,1318.9474501," 62H",H,7,3,2,15,R,42,0,0
4,63,934.68050861," 63E",E,7,1,1,11,F,51,0,0
4,64,38.068996887," 64K",K,7,1,1,2,F,52,0,0
4,64,38.068996887," 64K",K,7,2,1,2,R,51,0,0
4,65,297.43896684," 65F",F,7,1,1,1,B,2,2,F
4,66,1156.1837222," 66H",H,7,1,1,15,F,2,1,R
4,67,55.36546885," 67C",C,7,1,1,1,F,42,0,0
4,68,310.73029854," 68F",F,7,1,1,3,B,2,3,F
4,69,155.34979139," 69E",E,7,1,1,1,F,2,3,L
4,69,155.34979139," 69E",E,7,2,2,3,F,50,0,0
4,70,356.38474432," 70G",G,7,1,1,4,L,2,15,F
4,71,139.4665974," 71C",C,7,1,1,13,F,52,0,0
4,72,30.851841429," 72K",K,7,1,1,1,F,2,1,F
4,73,79.575935133," 73C",C,7,1,1,15,R,2,13,F
4,73,79.575935133," 73C",C,7,2,1,15,T,31,0,N
4,74,991.50023041," 74G",G,7,1,1,3,L,2,4,F
4,75,150.00948025," 75C",C,7,1,1,13,L,52,0,0
4,76,33.18406546," 76K",K,7,1,1,2,F,2,1,L
4,76,33.18406546," 76K",K,7,2,1,2,R,2,1,L
4,76,33.18406546," 76K",K,7,3,2,1,R,52,0,0
4,77,30.151571188," 77K",K,7,1,1,1,R,2,5,F
4,78,350.56418256," 78E",E,7,1,1,1,F,2,2,R
4,79,25.556438723," 79J",J,7,1,1,2,F,2,2,F
4,79,25.556438723," 79J",J,7,2,1,2,L,2,2,R
4,80,516.12440282," 80F",F,7,1,1,15,F,2,9,F
4,81,25.556438723," 81J",J,7,1,1,1,F,2,2,L
4,81,25.556438723," 81J",J,7,2,2,2,T,31,0,N
4,82,1837.7916788," 82H",H,7,1,1,4,U,63,0,0
4,82,1837.7916788," 82H",H,7,2,1,4,F,74,0,0
4,83,66.604820754," 83D",D,7,1,1,11,F,2,2,F
4,84,211.22699085," 84F",F,7,1,1,11,F,2,2,L
4,84,211.22699085," 84F",F,7,2,2,2,F,52,0,0
4,84,211.22699085," 84F",F,7,3,2,2,R,57,0,0
4,85,52.920569546," 85C",C,7,1,1,3,B,2,15,F
4,85,52.920569546," 85C",C,7,2,1,3,L,63,0,0
4,85,52.920569546," 85C",C,7,3,1,3,T,31,0,N
4,86,659.37970832," 86G",G,7,1,1,2,R,2,15,F
4,87,104.55961857," 87D",D,7,1,1,3,F,2,15,R
4,87,104.55961857," 87D",D,7,2,2,15,L,3,4,F
4,88,331.59482068," 88F",F,7,1,1,9,B,2,19,F
4,89,309.1143021," 89F",F,7,1,1,15,L,2,3,F
4,90,1201.5672599," 90H",H,7,1,1,2,F,63,0,0
4,90,1201.5672599," 90H",H,7,2,1,2,F,51,0,0
4,91,192.79095868," 91C",C,7,1,1,1,F,2,3,L
4,92,36.148304752," 92J",J,7,1,1,14,F,2,3,F
4,93,194.68693477," 93E",E,7,1,1,1,F,2,4,R
4,94,446.6272716," 94G",G,7,1,1,2,R,2,3,F
4,95,222.67283549," 95F",F,7,1,1,3,F,2,15,R
4,96,865.55810259," 96H",H,7,1,1,1,F,2,2,B
4,97,228.89263751," 97D",D,7,1,1,12,F,2,1,R
4,97,228.89263751," 97D",D,7,2,1,12,T,31,0,N
4,98,725.89795309," 98F",F,7,1,1,4,B,2,3,F
4,98,725.89795309," 98F",F,7,2,2,3,F,52,0,0
4,99,252.77191455," 99E",E,7,1,1,4,L,2,3,F
4,99,252.77191455," 99E",E,7,2,1,4,L,2,3,R
4,99,252.77191455," 99E",E,7,3,1,4,R,63,0,0
4,100,261.19857321,100F,F,7,1,1,15,R,2,2,F
4,101,3884.9200362,101H,H,7,1,1,3,F,2,1,R
4,101,3884.9200362,101H,H,7,2,2,1,F,63,0,0
4,102,189.65487264,102F,F,7,1,1,2,F,2,15,R
5,1,581.30829745,"  1H",H,7,1,1,1,L,76,0,0
5,2,61.793634558,"  2J",J,7,1,1,2,F,52,0,0
5,2,61.793634558,"  2J",J,7,2,1,2,F,52,0,0
5,3,256.47821454,"  3C",C,7,1,1,1,R,2,12,F
5,4,338.6168412,"  4E",E,7,1,1,1,F,51,0,0
5,4,338.6168412,"  4E",E,7,2,1,1,F,2,4,B
5,5,924.9938579,"  5G",G,7,1,1,11,F,64,0,0
5,5,924.9938579,"  5G",G,7,2,1,11,R,31,0,N
5,6,821.72189714,"  6F",F,7,1,1,3,F,88,0,0
5,6,821.72189714,"  6F",F,7,2,1,3,F,51,0,0
5,7,1392.8551147,"  7G",G,7,1,1,1,F,71,0,0
5,8,41.84433356,"  8C",C,7,1,1,11,F,2,2,L
5,9,811.40512868,"  9F",F,7,1,1,1,F,2,2,F
5,10,82.351085847," 10C",C,7,1,1,3,R,2,3,F
5,11,1879.7129822," 11G",G,7,1,1,2,R,2,1,F
5,12,323.55546004," 12E",E,7,1,1,1,9,2,1,9
5,13,883.85093952," 13G",G,7,1,1,1,F,2,1,L
5,14,1475.2706914," 14E",E,7,1,1,2,F,52,0,0
5,15,4029.9718216," 15G",G,7,1,1,2,F,2,1,R
5,15,4029.9718216," 15G",G,7,2,1,2,R,3,15,B
5,16,296.21917336," 16E",E,7,1,1,2,F,2,14,L
5,17,809.17687076," 17G",G,7,1,1,15,F,52,0,0
5,17,809.17687076," 17G",G,7,2,1,15,F,57,0,0
5,18,205.59645871," 18D",D,7,1,1,15,F,50,0,0
5,18,205.59645871," 18D",D,7,2,1,15,F,51,0,0
5,19,1336.6118739," 19F",F,7,1,1,3,F,2,1,B
5,20,151.36143841," 20D",D,7,1,1,3,F,57,0,0
5,20,151.36143841," 20D",D,7,2,1,3,F,58,0,0
5,21,1667.9614708," 21G",G,7,1,1,1,L,63,0,0
5,21,1667.9614708," 21G",G,7,2,1,1,B,50,0,0
5,22,7488.9918862," 22H",H,7,1,1,2,F,71,0,0
5,23,68.9657264," 23K",K,7,1,1,3,F,51,0,0
5,24,364.0677258," 24F",F,7,1,1,3,F,2,1,L
5,25,617.11096631," 25G",G,7,1,1,3,F,63,0,0
5,25,617.11096631," 25G",G,7,2,1,3,F,52,0,0
5,26,136.85291546," 26D",D,7,1,1,3,F,50,0,0
5,26,136.85291546," 26D",D,7,2,1,3,R,51,0,0
5,26,136.85291546," 26D",D,7,3,1,3,R,31,0,N
5,27,889.70030391," 27F",F,7,1,1,11,F,2,11,B
5,28,52.996451545," 28K",K,7,1,1,1,R,42,0,0
5,28,52.996451545," 28K",K,7,2,1,1,F,42,0,0
5,29,1790.3948376," 29F",F,7,1,1,1,F,71,0,0
5,29,1790.3948376," 29F",F,7,2,1,1,F,71,0,0
5,30,29.717905001," 30A",A,7,1,1,15,F,42,0,0
5,30,29.717905001," 30A",A,7,2,1,15,F,42,0,0
5,30,29.717905001," 30A",A,7,3,1,15,R,42,0,0
5,31,117.48954553," 31C",C,7,1,1,1,F,2,3,R
5,32,44.469586358," 32J",J,7,1,1,2,F,2,2,F
5,33,5480.9645381," 33H",H,7,1,1,15,9,2,5,R
5,34,27.520235598," 34C",C,7,1,1,11,F,2,3,F
5,34,27.520235598," 34C",C,7,2,1,11,F,51,0,0
5,35,533.645978," 35F",F,7,1,1,3,F,2,2,L
5,36,578.63808599," 36E",E,7,1,1,2,L,50,0,0
5,36,578.63808599," 36E",E,7,2,1,2,L,62,0,0
5,36,578.63808599," 36E",E,7,3,1,2,T,31,0,N
5,37,1947.0029092," 37H",H,7,1,1,2,F,2,2,L
5,38,110.16116332," 38K",K,7,1,1,2,L,2,4,F
5,38,110.16116332," 38K",K,7,2,1,2,L,2,4,R
5,38,110.16116332," 38K",K,7,3,1,2,F,68,0,0
5,38,110.16116332," 38K",K,7,4,1,2,F,51,0,0
5,39,1214.1106661," 39E",E,7,1,1,1,F,42,0,0
5,39,1214.1106661," 39E",E,7,2,1,1,F,42,0,0
5,39,1214.1106661," 39E",E,7,3,1,1,L,31,0,N
5,40,1042.9420597," 40F",F,7,1,1,5,F,71,0,0
5,41,1767.8331164," 41G",G,7,1,1,1,F,2,3,B
5,42,359.34485243," 42F",F,7,1,1,5,F,2,12,L
5,42,359.34485243," 42F",F,7,2,1,5,R,3,14,F
5,43,750.27729019," 43H",H,7,1,1,5,R,2,24,L
5,44,91.824987362," 44A",A,7,1,1,1,F,63,0,0
5,44,91.824987362," 44A",A,7,2,1,1,F,63,0,0
5,44,91.824987362," 44A",A,7,3,1,1,F,2,1,R
5,44,91.824987362," 44A",A,7,4,1,1,B,64,0,0
5,45,889.43821367," 45E",E,7,1,1,2,T,31,0,N
5,45,889.43821367," 45E",E,7,2,1,2,F,42,0,0
5,46,51.98037971," 46J",J,7,1,1,3,F,51,0,0
5,46,51.98037971," 46J",J,7,2,1,3,F,63,0,0
5,47,103.36168882," 47K",K,7,1,1,1,L,2,2,R
5,47,103.36168882," 47K",K,7,2,1,1,R,3,1,F
5,47,103.36168882," 47K",K,7,3,1,1,R,3,1,L
5,48,677.91829063," 48E",E,7,1,1,1,F,2,11,F
5,49,1851.8578484," 49G",G,7,1,1,1,L,2,2,F
5,50,568.35695181," 50E",E,7,1,1,22,F,2,3,B
5,51,915.94709195," 51F",F,7,1,1,1,F,71,0,0
5,52,88.426663534," 52K",K,7,1,1,1,F,2,2,F
5,53,1497.9948806," 53E",E,7,1,1,3,R,2,4,F
5,54,753.38133511," 54E",E,7,1,1,1,L,2,1,F
5,54,753.38133511," 54E",E,7,2,1,1,R,50,0,0
5,55,2057.9989618," 55G",G,7,1,1,1,L,2,13,R
5,56,1026.3926469," 56F",F,7,1,1,1,F,43,0,0
5,56,1026.3926469," 56F",F,7,2,1,1,F,58,0,0
5,57,2143.0085573," 57H",H,7,1,1,11,9,2,15,9
5,57,2143.0085573," 57H",H,7,2,1,11,9,2,15,9
5,58,813.41815667," 58F",F,7,1,1,11,F,2,11,B
5,58,813.41815667," 58F",F,7,2,2,11,F,3,15,B
5,59,1378.7799058," 59G",G,7,1,1,3,R,2,3,F
5,60,110.16116332," 60K",K,7,1,1,2,F,42,0,0
5,61,2697.0441655," 61E",E,7,1,1,3,F,2,1,B
5,62,35.604866289," 62J",J,7,1,1,1,F,50,0,0
5,62,35.604866289," 62J",J,7,2,1,1,F,68,0,0
5,62,35.604866289," 62J",J,7,3,1,1,F,50,0,0
5,62,35.604866289," 62J",J,7,4,1,1,F,53,0,0
5,63,35.604866289," 63J",J,7,1,1,1,9,50,0,0
5,63,35.604866289," 63J",J,7,2,1,1,9,50,0,0
5,63,35.604866289," 63J",J,7,3,1,1,R,58,0,0
5,63,35.604866289," 63J",J,7,4,1,1,T,31,0,N
5,64,647.11107496," 64F",F,7,1,1,3,F,2,11,B
5,65,1351.1053254," 65H",H,7,1,1,15,F,51,0,0
5,66,38.194186107," 66B",B,7,1,1,1,R,63,0,0
5,66,38.194186107," 66B",B,7,2,1,1,R,57,0,0
5,66,38.194186107," 66B",B,7,3,1,1,F,68,0,0
5,66,38.194186107," 66B",B,7,4,1,1,R,50,0,0
5,66,38.194186107," 66B",B,7,5,1,1,R,42,0,0
5,67,9245.4045611," 67H",H,7,1,1,3,F,2,5,B
5,68,99.644885554," 68F",F,7,1,1,2,F,2,11,B
5,68,99.644885554," 68F",F,7,2,2,11,F,3,1,B
5,69,53.474282017," 69F",F,7,1,1,4,T,31,0,N
5,70,90.641283229," 70G",G,7,1,1,1,R,2,11,F
5,70,90.641283229," 70G",G,7,2,1,1,L,3,3,9
5,71,111.64912795," 71H",H,7,1,1,1,L,2,5,F
5,71,111.64912795," 71H",H,7,2,1,1,F,3,15,L
5,72,59.90087689," 72D",D,7,1,1,1,F,50,0,0
5,72,59.90087689," 72D",D,7,2,1,1,F,68,0,0
5,73,241.64268535," 73E",E,7,1,1,2,F,2,4,B
5,74,660.091208," 74G",G,7,1,1,2,L,2,2,F
5,74,660.091208," 74G",G,7,2,2,2,F,50,0,0
5,75,813.07992466," 75H",H,7,1,1,14,L,31,0,N
5,76,29.773287385," 76K",K,7,1,1,3,F,51,0,0
5,77,762.92470456," 77F",F,7,1,1,4,F,63,0,0
5,77,762.92470456," 77F",F,7,2,1,4,L,42,0,0
5,77,762.92470456," 77F",F,7,3,1,4,F,68,0,0
5,77,762.92470456," 77F",F,7,4,1,4,F,42,0,0
5,78,1293.1912617," 78G",G,7,1,1,3,F,2,13,B
5,79,1592.9129806," 79H",H,7,1,1,1,F,2,2,F
5,79,1592.9129806," 79H",H,7,2,1,1,F,3,3,F
5,80,52.996451545," 80K",K,7,1,1,3,U,61,0,0
5,80,52.996451545," 80K",K,7,2,1,3,F,51,0,0
5,80,52.996451545," 80K",K,7,3,1,3,L,42,0,0
5,80,52.996451545," 80K",K,7,4,1,3,F,42,0,0
5,80,52.996451545," 80K",K,7,5,1,3,T,31,0,N
5,81,268.43849185," 81E",E,7,1,1,5,L,2,15,F
5,81,268.43849185," 81E",E,7,2,1,5,R,44,0,0
5,82,733.28885623," 82G",G,7,1,1,2,L,2,2,F
5,83,903.24252279," 83H",H,7,1,1,4,F,2,13,B
5,85,120.87160724," 85D",D,7,1,1,1,F,2,11,F
5,86,487.60120506," 86E",E,7,1,1,4,F,3,28,B
5,86,487.60120506," 86E",E,7,2,1,4,L,2,11,F
5,86,487.60120506," 86E",E,7,3,2,11,F,63,0,0
5,87,1331.9719072," 87G",G,7,1,1,13,F,2,2,R
5,87,1331.9719072," 87G",G,7,2,2,2,R,51,0,0
5,88,293.84106054," 88E",E,7,1,1,3,F,2,11,F
5,88,293.84106054," 88E",E,7,2,1,3,L,2,11,B
5,88,293.84106054," 88E",E,7,3,2,11,9,58,0,0
5,89,473.54547884," 89F",F,7,1,1,1,F,2,1,L
5,90,802.68062049," 90G",G,7,1,1,2,F,2,2,L
5,91,988.7171508," 91H",H,7,1,1,1,R,2,1,F
5,92,127.72740288," 92K",K,7,1,1,3,F,63,0,0
5,92,127.72740288," 92K",K,7,2,1,3,F,63,0,0
5,92,127.72740288," 92K",K,7,3,1,3,F,50,0,0
5,92,127.72740288," 92K",K,7,4,1,3,U,60,0,0
5,92,127.72740288," 92K",K,7,5,1,3,F,42,0,0
5,93,48.777795891," 93C",C,7,1,1,5,F,2,5,L
5,93,48.777795891," 93C",C,7,2,1,5,R,2,5,L
5,93,48.777795891," 93C",C,7,3,2,5,R,63,0,0
5,93,48.777795891," 93C",C,7,4,1,5,F,62,0,0
5,93,48.777795891," 93C",C,7,5,2,5,R,52,0,0
5,94,586.91343816," 94E",E,7,1,1,12,F,2,11,F
5,95,1603.2614429," 95G",G,7,1,1,15,F,2,2,B
5,95,1603.2614429," 95G",G,7,2,2,2,F,3,3,B
5,96,33.269339585," 96C",C,7,1,1,3,R,2,1,F
5,97,400.30965164," 97E",E,7,1,1,1,F,2,2,F
5,97,400.30965164," 97E",E,7,2,1,1,R,2,2,9
5,98,645.12708102," 98F",F,7,1,1,3,F,2,3,B
5,98,645.12708102," 98F",F,7,2,2,3,F,3,11,B
5,99,1093.5190575," 99G",G,7,1,1,2,F,2,13,B
5,100,3100.3340907,100F,F,7,1,1,1,B,2,13,F
5,101,29.97841551,101J,J,7,1,1,12,F,51,0,0
5,102,41.135615124,102C,C,7,1,1,13,F,2,3,R
5,102,41.135615124,102C,C,7,2,2,3,F,3,5,F
5,103,797.66234144,103F,F,7,1,1,1,F,2,U,B
5,104,1352.0730991,104G,G,7,1,1,3,F,2,2,R
5,104,1352.0730991,104G,G,7,2,2,2,L,63,0,0
5,104,1352.0730991,104G,G,7,3,2,2,L,63,0,0
5,105,1665.441806,105H,H,7,1,1,2,F,2,11,L
5,106,88.958116713,106D,D,7,1,1,2,F,71,0,0
5,107,88.958116713,107D,D,7,1,1,4,R,2,11,F
5,108,358.86082679,108E,E,7,1,1,2,L,2,4,F
5,109,980.29400855,109G,G,7,1,1,2,F,2,4,R
5,110,55.399821388,110J,J,7,1,1,13,F,51,0,0
5,111,457.91883402,111E,E,7,1,1,3,F,2,3,B
5,111,457.91883402,111E,E,7,2,2,3,F,3,1,B
5,112,737.96831908,112F,F,7,1,1,15,F,2,1,R
5,113,1250.8890798,113G,G,7,1,1,1,F,2,11,B
5,113,1250.8890798,113G,G,7,2,2,11,F,3,2,B
5,113,1250.8890798,113G,G,7,3,3,2,F,4,3,B
5,114,163.75308062,114K,K,7,1,1,14,F,2,5,R
5,114,163.75308062,114K,K,7,2,2,5,9,62,0,0
5,115,5372.8364313,115G,G,7,1,1,13,R,2,2,F
5,116,30.649452086,116J,J,7,1,1,1,L,68,0,0
5,116,30.649452086,116J,J,7,2,1,1,U,68,0,0
5,116,30.649452086,116J,J,7,3,1,1,R,50,0,0
5,116,30.649452086,116J,J,7,4,1,1,L,31,0,N
5,117,60.945671166,117K,K,7,1,1,2,L,2,2,F
5,118,233.83574934,118E,E,7,1,1,2,F,2,15,B
5,119,376.84271112,119F,F,7,1,1,3,F,63,0,0
5,119,376.84271112,119F,F,7,2,1,3,F,51,0,0
5,120,638.76513388,120G,G,7,1,1,15,F,51,0,0
5,121,786.81112645,121H,H,7,1,1,1,R,71,0,0
5,121,786.81112645,121H,H,7,2,1,1,R,71,0,0
5,121,786.81112645,121H,H,7,3,1,1,L,71,0,0
5,121,786.81112645,121H,H,7,4,1,1,F,71,0,0
5,122,50.482151432,122J,J,7,1,1,13,F,2,1,F
5,123,50.482151432,123J,J,7,1,1,2,R,2,1,F
5,123,50.482151432,123J,J,7,2,1,2,L,56,0,0
5,123,50.482151432,123J,J,7,3,1,2,L,31,0,N
5,123,50.482151432,123J,J,7,4,1,2,L,42,0,0
5,124,467.71954137,124E,E,7,1,1,13,L,2,13,F
5,126,753.7628464,126F,F,7,1,1,13,F,71,0,0
5,127,1277.6615051,127G,G,7,1,1,2,R,2,3,F
5,128,159.26749983,128E,E,7,1,1,1,F,51,0,0
5,129,256.67074687,129F,F,7,1,1,2,F,2,3,L
5,130,435.0683167,130G,G,7,1,1,1,F,2,15,L
5,131,535.90369009,131H,H,7,1,1,3,F,2,1,B
5,132,1798.8211663,132F,F,7,1,1,3,F,2,3,R
5,133,17.393547526,133J,J,7,1,1,3,F,2,1,R
5,133,17.393547526,133J,J,7,2,2,1,L,3,3,F
5,133,17.393547526,133J,J,7,3,2,1,9,50,0,0
5,134,34.586635512,134K,K,7,1,1,2,F,52,0,0
5,135,312.61951754,135D,D,7,1,1,1,F,2,9,L
5,135,312.61951754,135D,D,7,2,1,1,L,63,0,0
5,135,312.61951754,135D,D,7,3,1,1,L,68,0,0
5,135,312.61951754,135D,D,7,4,1,1,L,42,0,0
5,135,312.61951754,135D,D,7,5,1,1,T,31,0,N
5,136,360.37784326,136G,G,7,1,1,1,F,68,0,0
6,1,66.220311226,"  1K",K,7,1,1,22,F,2,2,B
6,2,117.15215388,"  2F",F,7,1,1,1,F,51,0,0
6,3,10.999944422,"  3B",B,7,1,1,1,F,71,0,0
6,4,304.8454195,"  4F",F,7,1,1,1,F,2,1,F
6,4,304.8454195,"  4F",F,7,2,2,1,R,71,0,0
6,5,16.474868631,"  5J",J,7,1,1,15,F,57,0,0
6,5,16.474868631,"  5J",J,7,2,1,15,F,71,0,0
6,6,593.25578824,"  6H",H,7,1,1,U,F,2,1,B
6,6,593.25578824,"  6H",H,7,2,2,1,L,58,0,0
6,7,40.202842558,"  7A",A,7,1,1,4,L,51,0,0
6,7,40.202842558,"  7A",A,7,2,1,4,T,31,0,N
6,7,40.202842558,"  7A",A,7,3,1,4,N,32,0,N
6,8,1380.5883684,"  8H",H,7,1,1,1,F,2,24,R
6,9,26.577224624,"  9C",C,7,1,1,2,F,2,11,F
6,10,143.89838804," 10E",E,7,1,1,9,B,71,0,0
6,10,143.89838804," 10E",E,7,2,1,9,F,71,0,0
