PSU,CASENO,RATWGT,AOPSVEH,CASEID,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKING,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,CARGOWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,DRUGS,EVALCLAS,SPECTEST,OBSNARC,SPECNARC,OBSDEPR,SPECDEPR,OBSSTIM,SPECSTIM,OBSHLUC,SPECHLUC,OBSCNAB,SPECCNAB,OBSPCP,SPECPCP,OBSINHL,SPECINHL,OBSOTH,SPECOTH,DRZIP,DRRACE,VEHUSE,ROLINTYP,ROLINLOC,ROLLOBJ,TRIPLOC,ROLINDIR,PREMOVE,PREEVENT,PRESTAB,CONSEQ
73,156,2072.9105495,0,156F,F,7,2,90,22,17,4,9999999999,0,U,0,C,48,1,72,1,1,0,U,U,0,0,0,0,0,0,310,350,6,U,U,U,U,0,0,U,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46304,U,0,0,0,0,0,0,10,10,0,0
73,157,30.523659846,0,157J,J,7,1,91,20,471,30,9999999999,1,U,1,24,56,1,89,1,1,1,U,U,0,1,0,0,0,0,180,270,6,U,U,U,U,0,0,U,0,1,8,3,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46368,U,0,0,0,0,0,0,1,17,0,0
73,157,30.523659846,0,157J,J,7,2,86,22,16,2,1G2JD2701G,1,U,1,24,56,1,88,1,1,1,110,0,0,1,0,0,0,0,270,180,6,U,U,U,U,0,1,17,0,1,2,3,U,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46312,3,0,0,0,0,0,0,1,66,0,0
73,159,27.229081417,0,159K,K,7,1,84,12,13,3,1FABP0141E,1,U,7,16,64,6,7,1,2,2,100,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,1,2,2,3,998,98,4,0,0,2,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,46341,1,0,1,4,61,1,1,97,8,4,4
73,160,23.573199452,1,160A,A,7,1,94,37,31,2,1HGEJ1121R,1,U,0,C,48,U,98,1,1,1,101,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,U,1,998,98,4,0,0,1,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,46406,2,0,0,0,0,0,0,1,91,U,U
73,161,265.37104499,1,161E,E,7,1,95,37,31,4,1HGEG8657S,1,U,0,C,72,1,68,1,1,1,105,0,0,0,0,0,0,0,180,90,6,U,U,U,U,0,0,17,0,1,U,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46404,2,0,0,0,0,0,0,10,15,0,0
73,161,265.37104499,0,161E,E,7,2,88,20,19,4,9999999999,1,U,0,C,72,U,69,1,1,1,127,U,0,0,0,0,0,0,90,180,6,U,U,U,U,0,0,U,0,0,2,0,N,N,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,U,0,0,0,0,0,0,1,62,U,U
73,162,623.22543628,0,162F,F,7,1,93,12,461,21,9999999999,1,U,0,C,56,1,68,1,1,1,U,U,0,0,0,0,0,0,120,0,6,U,U,U,U,0,2,U,0,0,8,0,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60419,U,0,0,0,0,0,0,10,15,0,0
73,162,623.22543628,0,162F,F,7,2,84,20,17,4,9999999999,1,U,0,C,56,1,69,1,2,2,126,0,0,0,0,0,0,0,20,270,5,U,U,U,U,0,1,U,1,2,2,3,136,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,1,0,0,0,0,0,0,1,62,0,0
73,162,623.22543628,0,162F,F,7,3,91,21,17,4,9999999999,0,0,0,C,56,1,98,1,1,0,128,U,0,0,0,0,0,0,270,20,6,U,U,U,U,0,0,U,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46383,U,0,0,0,0,0,0,4,98,0,0
73,162,623.22543628,0,162F,F,7,4,88,20,19,2,1G1LV11W9J,1,0,0,C,56,1,98,1,1,1,136,0,0,0,0,0,0,0,270,20,5,U,U,U,U,0,1,17,0,1,2,4,126,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46408,U,0,0,0,0,0,0,4,98,0,0
73,163,1798.3581499,0,163H,H,7,1,86,18,5,2,9999999999,1,U,0,C,89,1,0,1,1,1,150,U,0,0,0,0,0,0,997,997,5,U,U,U,U,0,0,U,0,0,2,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60618,U,0,0,0,0,0,0,1,3,0,0
73,163,1798.3581499,0,163H,H,7,2,89,21,3,4,9999999999,1,U,0,C,89,U,98,1,1,1,151,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,U,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45239,U,0,0,0,0,0,0,1,90,U,U
73,164,2964.2617302,1,164E,E,7,1,94,22,18,2,1G2NE15M9R,1,U,0,C,56,1,68,1,2,2,124,0,0,0,0,0,0,0,120,0,1,31,-20,-24,787,1,1,17,0,2,2,4,108,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46320,2,0,0,0,0,0,0,10,15,0,0
73,164,2964.2617302,0,164E,E,7,2,84,49,40,4,JT2SV16EXE,1,U,0,C,56,1,69,1,1,1,108,0,0,0,0,0,0,0,0,120,1,36,-36,6,469,1,1,17,0,1,2,3,124,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46324,1,0,0,0,0,0,0,1,62,0,0
73,165,91.445136287,0,165K,K,7,1,87,21,1,2,2G3GM11Y3H,1,U,0,14,56,1,98,1,2,2,150,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,2,17,1,2,1,3,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,1,0,0,0,0,0,0,97,91,0,0
73,166,24.325933313,0,166K,K,7,1,88,7,421,15,3B4GW12Y9J,1,U,0,C,64,1,50,1,2,2,210,9,0,1,0,0,U,0,260,90,6,U,U,U,U,0,1,17,1,2,8,3,U,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,1,0,0,0,0,0,0,1,10,0,0
73,166,24.325933313,0,166K,K,7,2,87,20,461,21,1GBEG25K4H,1,U,0,0,64,1,51,1,1,1,U,U,0,1,0,0,U,0,90,260,6,U,U,U,U,0,0,17,0,1,8,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,U,0,0,0,0,0,0,1,62,0,0
73,167,24.325933313,0,167K,K,7,1,88,55,32,9,9999999999,1,U,7,U,48,U,5,1,1,1,98,U,0,0,1,0,0,0,998,998,6,U,U,U,U,0,0,U,1,1,2,3,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46408,U,0,0,0,0,0,0,1,13,U,U
73,168,125.98755147,1,168C,C,7,1,94,7,17,3,1B3AP24D2R,1,U,0,C,56,1,6,1,1,1,118,0,0,1,6,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46408,2,0,0,0,0,0,0,1,12,0,0
73,169,683.09519216,0,169E,E,7,1,94,7,472,30,1B7FL26X0R,0,U,0,C,72,1,87,1,1,0,139,0,0,0,0,0,0,0,180,90,1,15,-9,-11,145,1,2,17,N,N,8,N,124,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,1,0,0,0,0,0,0,1,17,0,0
73,169,683.09519216,1,169E,E,7,2,90,37,32,4,1HGCB7655L,1,U,0,C,72,3,86,1,2,2,124,0,0,0,0,0,0,0,90,180,1,14,-11,9,279,1,1,17,0,1,2,4,139,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46375,1,0,0,0,0,0,0,1,66,2,1
73,170,24.325933313,0,170K,K,7,1,79,20,2,2,9999999999,1,U,0,0,40,1,50,1,2,2,169,0,0,0,0,0,U,0,80,290,6,U,U,U,U,0,0,U,0,2,1,3,N,N,2,7,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,7,46324,1,0,0,0,0,0,0,1,10,0,0
73,170,24.325933313,0,170K,K,7,2,78,20,13,5,1B68J8Y200,1,U,0,C,40,1,51,1,2,2,95,0,0,0,0,0,U,0,290,80,6,U,U,U,U,0,1,13,0,2,1,3,169,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46320,U,0,0,0,0,0,0,1,62,0,0
73,171,88.507488081,1,171C,C,7,1,92,20,34,3,2C1MR2464N,1,U,1,10,64,1,2,1,2,2,73,0,0,1,0,2,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,4,998,98,1,7,0,2,0,1,0,1,0,2,0,1,0,2,0,1,0,1,0,0,60450,1,0,6,4,44,3,1,13,13,0,0
73,172,479.88105868,1,172E,E,7,1,90,18,12,4,1G4NV54U9L,1,U,0,C,72,1,68,1,1,1,119,0,0,0,0,0,0,0,0,270,6,U,U,U,U,0,1,17,0,1,2,4,146,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46368,1,0,0,0,0,0,0,10,15,0,0
73,172,479.88105868,0,172E,E,7,2,94,12,471,30,1FTCR14XXR,0,U,0,C,72,U,69,1,2,0,146,U,0,0,0,0,0,0,270,0,6,U,U,U,U,0,2,17,N,N,8,N,119,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46383,1,0,0,0,0,0,0,1,62,U,U
73,173,1534.0167677,1,173G,G,7,1,94,6,441,20,1C4GH54L9R,1,U,0,C,89,98,98,1,7,7,180,9,0,0,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,0,8,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40513,1,0,0,0,0,0,0,1,90,1,1
73,174,23.573199452,0,174B,B,7,1,88,20,9,9,9999999999,1,U,7,18,56,U,1,1,1,1,U,U,0,1,0,U,0,0,997,997,5,U,U,U,U,0,0,U,1,1,1,1,N,N,6,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,46409,U,0,U,U,U,U,U,14,12,U,U
73,175,2101.4722194,0,175F,F,7,1,93,13,399,9,9999999999,1,U,7,C,48,1,89,1,1,1,U,U,0,0,0,0,0,0,0,90,6,U,U,U,U,0,0,U,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46404,U,0,0,0,0,0,0,1,66,0,0
73,175,2101.4722194,0,175F,F,7,2,87,12,399,9,9999999999,1,U,0,C,48,1,88,1,1,1,U,U,0,0,0,0,0,0,90,0,6,U,U,U,U,0,0,U,0,1,1,U,N,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46408,U,0,0,0,0,0,0,1,17,0,0
73,176,30.944231152,1,176J,J,7,1,90,41,45,1,JM1NA3510L,1,U,0,0,89,5,2,1,1,1,96,0,0,1,1,0,0,0,998,998,1,30,0,30,423,4,2,17,0,1,1,3,998,98,2,0,0,2,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,0,46377,1,0,0,0,0,0,0,16,13,3,4
73,177,27.604258259,0,177K,K,7,1,88,21,3,4,1G3CW51C3J,1,U,1,6,40,1,50,1,1,1,151,0,0,0,0,0,0,0,160,20,1,43,-40,-15,2035,4,1,17,1,1,1,3,172,4,4,0,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,60600,2,0,0,0,0,0,0,1,10,0,0
73,177,27.604258259,1,177K,K,7,2,94,12,16,4,2FALP71W2R,1,U,0,C,40,2,51,1,1,1,172,U,0,0,0,0,0,0,20,160,1,38,-36,13,405,4,2,17,0,1,1,4,151,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60409,1,0,0,0,0,0,0,1,62,1,2
73,178,179.96525379,0,178E,E,7,1,92,12,471,30,1FTCR10A6N,1,U,0,C,72,7,20,1,1,1,130,0,0,0,0,1,1,0,5,0,1,15,-15,1,230,4,1,17,0,0,8,0,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,1,0,7,1,2,3,1,1,50,1,1
73,178,179.96525379,1,178E,E,7,2,90,35,43,2,1N4GB22B4L,1,0,0,C,72,1,22,1,1,1,98,0,0,0,0,0,0,4,0,5,1,20,20,0,261,4,1,17,0,1,2,4,130,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,U,0,0,0,0,0,0,4,52,0,0
73,179,422.64944095,0,179F,F,7,1,88,12,3,1,9999999999,1,U,0,C,72,U,7,1,1,1,134,U,0,0,0,U,0,0,997,997,5,U,U,U,U,0,0,U,0,1,1,3,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46327,U,0,U,U,U,U,U,13,12,U,U
73,180,575.2877967,1,180G,G,7,1,94,14,443,20,4M2DV11W3R,1,U,0,C,89,U,13,1,2,2,U,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,0,8,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46310,1,0,0,0,0,0,0,1,87,U,U
73,181,1219.5828707,0,181H,H,7,1,82,19,5,2,9999999999,1,U,0,C,56,U,20,1,2,2,169,0,0,0,0,0,U,0,90,90,6,U,U,U,U,0,2,U,0,0,2,5,161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46404,U,0,0,0,0,0,0,1,50,U,U
73,181,1219.5828707,0,181H,H,7,2,86,7,7,4,1B3BG26S5G,0,U,0,C,56,1,21,1,1,0,161,0,0,0,0,0,0,U,90,90,6,U,U,U,U,0,2,17,N,N,1,N,169,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46408,1,0,0,0,0,0,0,4,52,0,0
73,182,880.19154526,0,182E,E,7,1,93,49,471,30,4TARN81AXP,1,U,0,C,48,7,67,1,1,1,120,0,0,0,0,0,0,0,190,90,1,42,-14,-40,809,1,1,17,0,1,8,4,102,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,3,0,0,0,0,0,0,14,10,4,2
73,182,880.19154526,0,182E,E,7,2,87,9,8,5,1P3BM18CXH,1,U,0,C,48,4,67,1,1,1,102,0,0,0,0,0,0,0,90,190,1,50,-47,17,1476,1,1,17,1,1,2,3,120,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,1,0,0,0,0,0,0,1,62,U,1
73,183,5964.8543754,0,183H,H,7,1,88,9,17,2,9999999999,1,U,0,C,56,U,68,1,1,1,114,U,0,0,0,0,0,0,310,180,6,U,U,U,U,0,0,U,0,0,2,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46319,U,0,0,0,0,0,0,10,15,U,U
73,183,5964.8543754,0,183H,H,7,2,88,20,17,4,9999999999,1,U,0,C,56,U,69,1,1,1,125,U,0,0,0,0,0,0,180,310,6,U,U,U,U,0,0,U,0,0,2,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46324,U,0,0,0,0,0,0,1,62,U,U
73,184,27.153214912,,184K,K,7,1,93,84,899,78,9999999999,0,U,7,U,32,1,67,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38671,U,0,,,,,,1,10,0,0
73,184,27.153214912,0,184K,K,7,2,88,13,2,2,1LNBM93E9J,1,U,0,C,32,U,67,1,1,1,171,0,0,0,0,0,0,0,270,10,4,U,U,U,U,0,1,17,0,1,1,3,N,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,U,0,0,0,0,0,0,1,62,U,U
73,185,27.153214912,1,185K,K,7,1,89,21,18,2,1G3NK14D6K,1,U,1,23,48,U,2,1,1,1,117,0,0,0,2,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,2,3,998,98,3,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,46408,2,0,0,0,0,0,0,13,13,U,U
73,186,24.325933313,0,186K,K,7,1,82,20,481,31,1GCDC14H4C,1,U,0,C,48,1,1,1,1,1,164,0,0,0,2,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,8,3,998,98,1,0,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,46406,U,0,0,0,0,0,0,1,13,0,0
73,187,90.089104336,1,187C,C,7,1,95,13,1,4,9999999999,1,U,1,13,48,1,14,1,2,2,128,0,0,1,0,0,0,0,998,998,6,U,U,U,U,0,0,U,0,2,1,3,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,4,0,0,0,0,0,0,1,14,0,0
73,188,1147.1428376,0,188F,F,7,1,77,49,33,2,RA24060300,1,U,1,19,48,1,11,1,1,1,115,0,0,0,0,0,0,0,180,180,6,U,U,U,U,0,1,10,0,1,1,4,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60625,3,0,0,0,0,0,0,1,11,0,0
73,189,3310.1564073,0,189H,H,7,1,88,23,471,30,1GTBS14E4J,1,U,0,C,64,6,1,1,1,1,117,0,0,1,0,1,0,0,997,997,5,U,U,U,U,0,2,17,0,0,8,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,1,0,5,4,31,8,1,1,13,1,4
73,190,27.269245793,0,190J,J,7,1,79,18,2,4,4P69X9H600,1,U,0,C,64,U,50,1,1,1,168,0,0,1,0,0,1,0,150,0,1,33,-28,-16,632,1,1,13,0,1,1,4,127,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46303,U,0,0,0,0,0,0,13,10,U,U
73,190,27.269245793,1,190J,J,7,2,91,7,19,4,1B3XA46K8M,1,U,0,C,64,4,51,1,3,3,127,0,0,1,0,0,4,0,0,150,1,39,-38,7,1065,1,1,17,2,3,2,3,168,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,1,0,0,0,0,0,0,1,62,1,1
73,191,482.77439884,0,191F,F,7,1,89,55,32,4,KMHLF21J1K,1,U,0,C,48,1,82,1,1,1,99,0,0,0,0,0,0,0,320,90,1,20,-13,16,281,4,1,17,0,1,2,4,184,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46407,2,0,0,0,0,0,0,10,15,0,0
73,191,482.77439884,0,191F,F,7,2,85,13,1,4,1LNBP96F0F,1,U,0,C,48,3,83,1,5,5,184,0,0,0,0,0,0,0,90,320,1,10,-10,-2,178,4,1,17,0,2,1,4,99,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46404,1,0,0,0,0,0,0,1,67,2,1
73,192,657.12667121,0,192G,G,7,1,94,12,471,30,1FTCR10A9R,1,U,0,C,32,1,45,1,1,1,132,0,0,0,0,0,0,0,270,260,6,U,U,U,U,0,1,17,0,0,8,0,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,U,0,0,0,0,0,0,1,60,0,0
73,192,657.12667121,0,192G,G,7,2,89,22,18,2,9999999999,1,U,0,C,32,1,47,1,1,1,114,U,0,0,0,0,0,0,260,270,6,U,U,U,U,0,0,U,0,0,2,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46383,U,0,0,0,0,0,0,10,10,0,0
73,193,1393.0774069,0,193H,H,7,1,79,21,2,4,3N69R9M300,1,U,0,C,40,9,2,1,3,3,167,2,0,0,1,0,0,0,998,998,1,9,-9,0,100,1,1,13,0,0,1,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47957,1,0,0,0,0,0,0,10,6,4,4
73,194,64.354834503,0,194B,B,7,1,79,12,5,4,9999999999,1,U,0,C,48,1,98,1,2,2,177,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,U,2,2,1,1,N,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46405,U,0,0,0,0,0,0,1,98,0,0
73,195,184.65763678,1,195C,C,7,1,91,12,15,4,2FAPP36XXM,1,U,0,C,48,U,2,1,1,1,117,0,0,1,2,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,U,4,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46408,U,0,0,0,0,0,0,13,13,U,U
73,196,1001.2000584,1,196E,E,7,1,91,21,5,2,1G3EV13L3M,1,U,0,C,72,8,20,1,1,1,160,0,0,0,0,0,4,0,265,270,1,25,-24,-4,303,1,1,17,0,1,2,4,170,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46319,1,0,0,0,0,0,0,1,50,2,1
73,196,1001.2000584,0,196E,E,7,2,84,19,5,2,1G6AL5781E,1,0,0,C,72,1,21,1,1,1,170,0,0,0,0,0,0,1,270,265,1,24,24,2,678,1,1,17,0,1,2,4,160,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46383,1,0,0,0,0,0,0,4,52,0,0
73,197,34.623306897,1,197J,J,7,1,91,49,32,4,9999999999,1,U,1,22,48,1,1,1,2,2,102,0,0,1,5,0,0,0,998,998,5,U,U,U,U,0,2,U,0,1,2,3,998,98,1,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,46323,2,0,0,0,0,0,0,1,13,0,0
73,198,98.526516833,0,198D,D,7,1,85,49,32,4,9999999999,1,U,0,C,72,1,87,1,1,1,U,U,0,0,0,0,0,0,0,270,6,U,U,U,U,0,0,U,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46307,1,0,0,0,0,0,0,1,17,0,0
73,198,98.526516833,0,198D,D,7,2,92,20,481,40,1GCGC24K3N,1,U,0,C,72,3,86,1,1,1,U,U,0,0,0,0,0,0,270,0,6,U,U,U,U,0,2,17,0,0,8,0,U,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410,1,0,0,0,0,0,0,1,66,2,1
73,199,399.22623979,0,199E,E,7,1,88,12,3,2,9999999999,1,U,0,C,89,U,47,1,1,1,125,0,0,0,0,0,0,0,350,0,6,U,U,U,U,0,0,U,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46176,U,0,0,0,0,0,0,1,10,U,U
73,199,399.22623979,1,199E,E,7,2,92,18,4,4,1G4BT5373N,1,U,0,C,89,1,45,1,2,2,185,0,0,0,0,0,0,0,0,350,6,U,U,U,U,0,2,17,0,0,1,0,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46341,1,0,0,0,0,0,0,1,60,0,0
73,200,1276.1907037,0,200G,G,7,1,88,14,15,2,9999999999,0,U,0,C,24,3,88,1,1,0,114,U,0,0,0,0,0,0,180,90,6,U,U,U,U,0,0,U,N,N,U,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46407,U,0,0,0,0,0,0,1,17,2,1
73,200,1276.1907037,1,200G,G,7,2,92,12,4,2,1FAPP6042N,1,U,0,C,56,2,89,1,4,4,161,9,0,0,0,0,0,0,90,180,6,U,U,U,U,0,2,17,0,0,1,0,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46403,2,0,0,0,0,0,0,1,66,1,1
73,201,152.62866071,0,201G,G,7,1,91,49,471,30,JT4RN01P9M,0,U,0,C,89,1,29,1,1,0,150,7,0,0,0,0,0,U,270,280,3,20,20,3,435,4,2,17,N,N,8,N,169,14,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46368,1,0,0,0,0,0,0,2,52,0,0
73,201,152.62866071,0,201G,G,7,2,90,49,401,14,JT3VN39W2L,1,U,0,C,89,8,28,1,2,2,169,0,0,0,0,0,U,0,280,270,3,19,-19,0,214,4,1,17,0,0,8,0,150,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60626,U,0,0,0,0,0,0,1,51,2,1
73,201,152.62866071,0,201G,G,7,3,83,18,10,9,9999999999,0,U,0,C,89,8,98,1,1,0,148,U,0,0,0,0,0,0,280,280,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46342,U,0,0,0,0,0,0,1,51,1,2
73,202,323.56552884,0,202H,H,7,1,86,22,17,4,2G2AG19WXG,1,U,1,17,89,1,47,1,1,1,127,0,0,0,6,0,0,0,998,998,6,U,U,U,U,0,2,17,0,0,2,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46312,U,0,0,0,0,0,0,5,10,0,0
73,202,323.56552884,,202H,H,7,2,93,82,881,68,9999999999,0,U,0,C,89,6,45,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16866,U,0,,,,,,1,64,1,2
73,501,0,0,501B,B,7,1,80,21,3,4,3X69RAM200,1,U,1,5,64,6,1,1,3,3,179,0,0,1,0,0,0,0,998,998,6,U,U,U,U,0,2,13,3,3,1,1,998,98,6,0,0,7,0,7,0,7,0,7,0,7,0,2,0,7,0,7,0,7,46356,1,0,0,0,0,0,0,13,13,7,5
74,1,40.355708514,0,"  1F",F,7,1,82,18,1,4,1G4AC69X0C,1,U,0,C,40,2,86,1,2,2,115,0,0,0,0,0,0,0,180,265,1,17,-9,15,317,1,1,17,0,2,1,4,162,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68111,3,0,0,0,0,0,0,1,17,1,1
74,1,40.355708514,0,"  1F",F,7,2,81,21,2,4,1G3AN69N8B,0,U,1,D,48,1,87,1,1,0,162,0,0,0,0,0,0,0,265,180,1,12,-10,-6,89,1,2,17,N,N,1,N,115,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68108,1,0,0,0,0,0,0,1,66,0,0
74,2,12.486685367,0,"  2B",B,7,1,87,20,16,4,1G1JE5112H,1,U,U,0,89,U,7,1,3,3,106,0,0,0,0,0,0,0,320,270,4,U,U,U,U,0,2,17,1,3,2,1,N,68,4,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68128,U,0,0,0,0,0,0,U,5,U,U
74,2,12.486685367,,"  2B",B,7,2,89,85,881,68,1XKAD29X7K,0,U,0,D,89,1,98,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80207,U,0,,,,,,1,60,0,0
