PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,AINJSER,AINJURED,ALCINV,DAYWEEK,DRGINV,MANCOLL,PSUSTRAT,ADMINSS,PEDSTUDY,FIRESTDY
12,46,552.54971127," 46G",G,7,1,3,94,1632,2,0,0,0,0,2,2,U,0,5,0,0,0
12,47,1171.3792069," 47H",H,7,1,3,94,2037,1,4,1,0,3,2,6,U,0,5,0,0,0
12,48,176.27201348," 48E",E,7,1,3,94,635,3,4,1,0,1,2,4,U,0,5,0,0,0
12,49,413.97584467," 49F",F,7,2,3,94,1115,2,4,1,0,1,2,1,U,4,5,0,0,0
12,50,563.48176171," 50G",G,7,2,3,94,1804,1,0,0,0,0,2,3,U,1,5,0,0,0
12,51,1194.5546359," 51H",H,7,2,3,94,406,3,U,7,0,1,2,1,U,1,5,0,0,0
12,52,28.798499394," 52B",B,7,2,4,94,39,2,1,6,4,4,1,1,U,2,5,0,0,1
12,53,113.84999352," 53E",E,7,3,4,94,1030,2,4,1,0,2,2,5,U,1,5,0,0,0
12,54,267.37736923," 54F",F,7,2,4,94,1245,2,4,1,0,2,2,4,U,4,5,0,0,0
12,55,771.53505465," 55H",H,7,3,4,94,1625,2,6,1,0,1,2,3,U,1,5,0,0,0
12,56,29.718086305," 56K",K,7,2,4,94,2019,2,3,3,1,5,2,2,U,4,5,0,0,0
12,57,29.718086305," 57K",K,7,2,4,94,1145,1,3,5,1,4,2,3,U,4,5,0,0,0
12,58,1047.4605534," 58F",F,7,2,4,94,1002,1,3,1,0,3,2,3,U,4,5,0,0,0
12,59,1425.7472399," 59G",G,7,2,4,94,1542,1,4,1,0,2,2,7,U,1,5,0,0,0
12,60,85.949659443," 60J",J,7,2,4,94,1323,1,3,1,0,2,2,3,U,4,5,0,0,0
12,61,29.718086305," 61K",K,7,2,4,94,1952,1,3,2,0,3,1,5,U,4,5,0,0,0
12,62,577.75909462," 62F",F,7,2,4,94,407,4,3,2,0,4,1,6,U,1,5,0,0,0
12,63,786.41475504," 63G",G,7,2,4,94,1255,1,0,0,0,0,2,2,U,U,5,0,0,0
12,64,55.381674223," 64A",A,7,1,4,94,24,1,1,1,1,1,1,6,U,0,5,0,0,0
12,65,571.5010882," 65D",D,7,2,4,94,1735,2,4,2,0,1,2,5,U,4,5,0,0,0
12,66,71.437636025," 66K",K,7,2,4,94,2013,2,3,3,1,5,2,4,U,4,5,0,0,0
12,67,71.437636025," 67K",K,7,1,4,94,1530,3,3,2,0,1,1,7,1,0,5,0,0,0
12,68,29.718086305," 68K",K,7,2,4,94,1235,1,3,4,1,2,1,6,U,5,5,0,0,0
12,69,42.144208791," 69D",D,7,3,5,94,1520,3,4,1,0,2,2,3,U,4,5,0,0,0
12,70,401.04720055," 70F",F,7,2,5,94,1355,2,3,2,0,1,2,2,U,4,5,0,0,0
12,71,1157.2481796," 71H",H,7,1,4,94,2215,1,0,0,0,0,2,3,U,0,5,0,0,0
12,72,28.798499394," 72A",A,7,1,4,94,5,1,1,3,1,1,2,6,U,0,5,0,0,0
12,73,2460.4487076," 73F",F,7,2,5,94,1202,1,4,1,0,1,2,6,U,4,5,0,0,0
12,74,32.31965711," 74K",K,7,1,4,94,1737,1,3,3,1,2,1,6,U,0,5,0,0,0
12,75,32.31965711," 75K",K,7,2,5,94,1151,4,3,1,0,1,2,5,U,4,5,0,0,0
12,76,199.75929443," 76E",E,7,2,5,94,1415,2,3,3,1,4,2,5,U,4,5,0,0,0
12,77,469.13586004," 77F",F,7,2,5,94,1933,1,4,2,0,3,1,2,U,4,5,0,0,0
12,78,638.56262219," 78G",G,7,2,5,94,1415,1,0,0,0,0,2,5,U,4,5,0,0,0
12,79,1353.7225026," 79H",H,7,2,5,94,2130,1,0,0,0,0,2,7,U,4,5,0,0,0
12,80,37.450732361," 80D",D,7,1,5,94,1415,1,4,1,0,2,2,4,U,0,5,0,0,0
12,81,356.38375479," 81F",F,7,1,5,94,600,4,4,1,0,1,2,5,U,0,5,0,0,0
12,82,485.09049158," 82G",G,7,1,5,94,1712,1,4,1,0,3,2,2,U,0,5,0,0,0
12,83,1028.3688576," 83H",H,7,2,5,94,1605,1,0,0,0,0,2,6,U,4,5,0,0,0
12,84,33.31382149," 84J",J,7,2,5,94,1825,1,3,3,1,3,2,7,U,4,5,0,0,0
12,85,102.23219809," 85D",D,7,1,6,94,315,1,4,2,0,1,1,4,U,0,5,0,0,0
12,86,972.8486553," 86F",F,7,2,6,94,925,2,4,1,0,3,2,4,U,1,5,0,0,0
12,87,1324.1895179," 87G",G,7,1,6,94,1822,3,0,1,0,1,2,6,U,0,5,0,0,0
12,88,64.62881369," 88J",J,7,2,6,94,2345,1,3,3,1,1,1,5,U,1,5,0,0,0
12,89,57.653087431," 89K",K,7,1,6,94,2145,1,3,3,1,1,1,7,U,0,5,0,0,0
12,90,29.718086305," 90K",K,7,1,6,94,228,2,3,3,1,1,1,7,U,0,5,0,0,0
12,91,700.31955186," 91E",E,7,2,5,94,2038,1,4,1,0,1,U,5,U,5,5,0,0,0
12,92,144.7270803," 92K",K,7,2,6,94,1405,1,3,2,0,1,2,6,U,6,5,0,0,0
12,93,60.713606819," 93J",J,7,3,5,94,1745,2,3,2,0,3,1,6,U,4,5,0,0,0
12,94,85.949659443," 94J",J,7,3,6,94,1053,2,3,5,1,5,2,6,U,4,5,0,0,0
12,95,76.672662666," 95K",K,7,1,6,94,240,5,3,4,1,1,1,3,U,0,5,0,0,0
12,96,1342.7788704," 96E",E,7,1,6,94,2229,1,U,7,0,2,2,6,U,0,5,0,0,0
12,97,46.435719351," 97J",J,7,2,6,94,210,3,3,2,0,2,1,1,U,4,5,0,0,0
12,98,33.31382149," 98J",J,7,3,6,94,1443,2,3,2,0,2,2,2,U,1,5,0,0,0
12,99,29.718086305," 99K",K,7,2,7,94,217,3,3,3,1,3,1,1,U,4,5,0,0,0
12,100,341.06831368,100E,E,7,2,6,94,1526,1,3,2,0,1,2,5,U,4,5,0,0,0
12,101,1090.2795654,101G,G,7,2,6,94,1429,1,0,0,0,0,2,4,U,4,5,0,0,0
12,102,57.653087431,102K,K,7,1,7,94,755,1,3,2,0,1,2,3,U,0,5,0,0,0
12,103,3432.2019197,103G,G,7,2,7,94,1320,3,4,1,0,2,2,2,U,4,5,0,0,0
12,104,33.122293091,104K,K,7,1,6,94,1713,4,3,2,0,7,2,5,U,0,5,0,0,0
12,105,33.122293091,105K,K,7,2,7,94,2317,1,3,4,1,2,1,6,U,4,5,0,0,0
12,106,28.798499394,106A,A,7,1,7,94,800,1,2,0,0,0,2,3,U,0,5,0,0,0
12,107,254.30405406,107E,E,7,1,7,94,1900,1,3,2,0,1,2,3,U,0,5,0,0,0
12,108,597.23454395,108F,F,7,3,7,94,2128,2,3,2,0,3,1,2,U,1,5,0,0,0
12,109,1723.3597138,109H,H,7,2,7,94,110,1,0,0,0,0,1,6,U,1,5,0,0,0
12,110,185.48991328,110E,E,7,2,7,94,900,2,3,1,0,2,2,6,U,4,5,0,0,0
12,111,435.62413576,111F,F,7,2,7,94,1420,1,4,1,0,1,2,6,U,1,5,0,0,0
12,112,435.62413576,112F,F,7,2,7,94,1745,1,4,1,0,1,1,7,1,6,5,0,0,0
12,113,592.94825681,113G,G,7,2,7,94,1355,1,0,1,0,1,2,5,U,4,5,0,0,0
12,114,28.798499394,114A,A,7,2,7,94,1633,2,1,5,1,2,2,3,U,4,5,0,0,0
12,115,33.31382149,115J,J,7,1,7,94,2222,3,3,2,0,1,1,1,U,0,5,0,0,0
12,116,545.05423493,116E,E,7,2,7,94,1157,1,4,1,0,1,2,3,U,4,5,0,0,0
12,117,1742.3532781,117G,G,7,3,7,94,1231,3,0,0,0,0,2,6,U,4,5,0,0,0
12,118,140.24869205,118B,B,7,2,7,94,1026,2,1,4,2,5,2,6,U,5,5,0,0,0
12,119,85.949659443,119J,J,7,1,8,94,222,1,3,3,1,1,2,4,U,0,5,0,0,0
12,120,386.74237503,120E,E,7,1,8,94,115,1,4,2,0,1,1,7,U,0,5,0,0,0
12,121,1236.2840278,121G,G,7,2,8,94,1515,1,6,1,0,1,2,3,U,1,5,0,0,0
12,122,64.62881369,122J,J,7,2,7,94,2320,1,3,1,0,3,2,6,U,1,5,0,0,0
12,123,57.653087431,123K,K,7,1,7,94,15,2,3,7,0,2,1,6,U,0,5,0,0,0
12,124,362.89986475,124E,E,7,1,8,94,729,1,4,1,0,1,2,5,U,0,5,0,0,0
12,125,1160.0676198,125G,G,7,2,8,94,2341,1,6,1,0,2,2,7,U,4,5,0,0,0
12,126,74.300128438,126B,B,7,2,8,94,1455,1,1,4,2,2,U,3,U,4,5,0,0,0
12,127,287.93242966,127E,E,7,2,8,94,1411,1,4,1,0,2,U,5,U,4,5,0,0,0
12,128,676.21097884,128F,F,7,1,8,94,1648,2,4,2,0,1,2,1,U,0,5,0,0,0
12,129,1951.2514317,129H,H,7,1,8,94,1425,1,0,0,0,0,U,3,U,0,5,0,0,0
12,130,28.798499394,130B,B,7,3,8,94,1555,5,1,6,5,9,U,3,U,4,5,0,0,1
12,131,29.718086305,131K,K,7,1,8,94,151,2,3,2,0,1,1,1,1,0,5,0,0,0
12,132,755.92269208,132F,F,7,2,8,94,1414,1,3,1,0,1,1,2,1,1,5,0,0,0
12,133,1028.9215077,133G,G,7,2,8,94,1745,1,0,0,0,0,2,4,U,4,5,0,0,0
12,134,85.949659443,134J,J,7,3,8,94,758,2,3,5,1,2,2,3,U,4,5,0,0,0
12,135,244.01243851,135E,E,7,3,8,94,2000,2,4,1,0,5,2,6,U,4,5,0,0,0
12,136,573.06462523,136F,F,7,1,9,94,516,2,4,1,0,1,1,1,U,0,5,0,0,0
12,137,780.02489458,137G,G,7,2,8,94,1146,1,0,1,0,1,2,7,U,4,5,0,0,0
12,138,1049.5641607,138E,E,7,2,9,94,1800,1,4,1,0,1,2,4,U,4,5,0,0,0
12,139,36.295824936,139J,J,7,2,9,94,2030,2,3,2,0,2,1,3,U,4,5,0,0,0
12,140,32.378226505,140K,K,7,1,9,94,1338,1,3,3,1,1,1,6,1,0,5,0,0,0
12,141,32.378226505,141K,K,7,3,8,94,1552,2,3,5,1,2,U,2,1,4,5,0,0,0
12,142,57.653087431,142K,K,7,2,9,94,1417,2,3,3,1,4,U,3,U,4,5,0,0,0
12,143,39.990556209,143B,B,7,1,9,94,1245,3,1,5,1,4,2,6,U,0,5,0,0,0
12,144,412.67525245,144D,D,7,2,9,94,1755,1,4,1,0,6,2,3,U,1,5,0,0,0
12,145,11331.751108,145H,H,7,1,9,94,2100,1,U,U,0,0,U,3,U,0,5,0,0,0
12,146,1308.9839184,146E,E,7,2,9,94,450,2,4,1,0,1,1,7,U,4,5,0,0,0
12,147,45.267028851,147J,J,7,1,9,94,230,2,3,1,0,1,1,7,U,0,5,0,0,0
12,148,40.381121409,148K,K,7,2,9,94,1700,1,3,3,1,2,2,1,U,4,5,0,0,0
12,149,40.381121409,149K,K,7,2,9,94,1225,1,3,3,1,4,2,2,U,4,5,0,0,0
12,150,205.32856767,150E,E,7,2,9,94,1742,2,4,2,0,4,2,1,U,2,5,0,0,0
12,151,482.21533049,151F,F,7,2,9,94,2143,1,3,1,0,2,1,6,1,4,5,0,0,0
12,152,656.36569728,152G,G,7,2,10,94,957,1,U,7,0,1,U,7,U,1,5,0,0,0
12,153,1391.4641783,153H,H,7,4,9,94,858,5,6,1,0,2,2,4,U,0,5,0,0,0
12,154,144.7270803,154K,K,7,2,10,94,1156,1,3,2,0,2,U,2,U,4,5,0,0,0
12,155,28.798499394,155B,B,7,1,9,94,337,3,1,6,1,2,1,7,U,0,5,0,0,0
12,156,33.31382149,156J,J,7,2,10,94,1445,1,3,2,0,4,2,7,U,4,5,0,0,0
12,157,644.08494428,157E,E,7,2,10,94,1545,1,4,1,0,1,2,1,U,4,5,0,0,0
12,158,30.110415034,158B,B,7,1,10,94,200,1,1,6,1,1,U,1,U,0,5,0,0,0
12,159,30.110415034,159B,B,7,1,10,94,1427,2,1,2,1,2,2,2,U,0,5,0,0,0
12,160,4024.6690123,160G,G,7,2,10,94,215,1,5,7,0,1,2,7,U,4,5,0,0,0
12,161,43.539290784,161J,J,7,2,10,94,2253,1,3,2,0,2,2,5,U,4,5,0,0,0
12,162,29.718086305,162K,K,7,2,10,94,500,4,3,3,1,3,2,6,U,4,5,0,0,0
12,163,29.718086305,163K,K,7,1,10,94,730,1,3,2,0,2,1,1,1,0,5,0,0,0
12,164,125.97066366,164C,C,7,2,10,94,1120,1,4,1,0,3,2,7,U,4,5,0,0,0
12,165,2183.3306366,165G,G,7,1,10,94,2145,1,U,7,0,1,2,4,U,0,5,0,0,0
12,166,29.718086305,166K,K,7,2,10,94,6,1,3,3,2,3,1,1,U,4,5,0,0,0
12,167,29.718086305,167K,K,7,3,10,94,2207,2,3,3,1,2,1,6,U,4,5,0,0,0
12,168,548.6185698,168E,E,7,2,10,94,1137,1,4,1,0,3,U,7,U,4,5,0,0,0
12,169,3717.8610658,169H,H,7,3,10,94,1634,2,0,0,0,0,2,2,U,1,5,0,0,0
12,170,52.339688732,170B,B,7,2,10,94,237,1,1,6,2,2,1,1,U,2,5,0,0,0
12,171,75.682547871,171J,J,7,2,10,94,405,1,3,2,0,2,2,7,U,1,5,0,0,0
12,172,75.682547871,172J,J,7,2,11,94,2115,1,3,1,0,1,1,6,1,1,5,0,0,0
12,173,67.513734205,173K,K,7,3,10,94,2322,3,3,1,0,3,1,3,U,1,5,0,0,0
12,174,55.869088826,174B,B,7,2,11,94,2220,5,1,5,1,2,2,3,U,4,5,0,0,0
12,175,100.42272662,175E,E,7,2,11,94,1727,5,3,1,0,2,2,4,U,0,5,0,0,0
12,176,321.0173515,176G,G,7,2,11,94,1707,1,0,0,0,0,2,2,U,5,5,0,0,0
12,178,64.62881369,178J,J,7,2,11,94,240,2,3,3,1,4,1,7,U,4,5,0,0,0
12,179,85.949659443,179J,J,7,2,11,94,246,3,3,3,2,2,1,7,1,2,5,0,0,1
12,180,33.31382149,180J,J,7,2,11,94,1625,1,3,2,0,3,2,5,U,4,5,0,0,0
12,181,3915.668248,181H,H,7,2,11,94,2036,1,U,7,0,1,2,7,U,4,5,0,0,0
12,182,57.653087431,182K,K,7,1,11,94,2300,2,3,1,0,1,2,5,U,0,5,0,0,0
12,183,29.261387275,183A,A,7,3,11,94,931,3,1,4,1,2,U,2,U,4,5,0,0,0
12,184,29.261387275,184B,B,7,2,11,94,2146,1,1,5,1,1,U,4,U,1,5,0,0,0
12,185,1223.5221663,185E,E,7,2,11,94,1635,1,3,3,1,3,2,4,U,4,5,0,0,0
12,186,28.798499394,186A,A,7,1,11,94,142,2,1,5,1,3,1,7,U,0,5,0,0,0
12,187,57.653087431,187K,K,7,2,11,94,1940,1,3,1,0,3,U,3,U,4,5,0,0,0
12,188,29.718086305,188K,K,7,1,11,94,27,1,3,2,0,3,1,2,U,0,5,0,0,0
12,189,29.718086305,189K,K,7,2,11,94,1839,1,3,2,0,1,1,6,1,1,5,0,0,0
12,190,457.70394728,190E,E,7,1,11,94,1745,2,4,3,1,1,2,3,U,0,5,0,0,0
12,191,3101.7537118,191H,H,7,1,11,94,6,1,U,U,0,0,U,1,U,0,5,0,0,0
12,192,57.653087431,192K,K,7,2,12,94,1149,2,3,2,0,2,2,4,U,4,5,0,0,0
12,193,271.61676707,193E,E,7,2,12,94,2319,3,3,2,0,2,1,6,U,2,5,0,0,0
12,194,637.89355075,194F,F,7,2,12,94,200,2,4,1,0,5,2,7,U,4,5,0,0,0
12,195,637.89355075,195F,F,7,2,12,94,1025,1,4,1,0,2,U,4,U,1,5,0,0,0
12,196,868.26655803,196G,G,7,2,12,94,115,1,4,1,0,3,1,4,U,2,5,0,0,0
12,197,1840.6839628,197H,H,7,2,12,94,1905,1,0,1,0,1,2,3,U,1,5,0,0,0
12,198,28.798499394,198B,B,7,2,12,94,1820,4,1,4,1,2,1,1,U,0,5,0,0,0
12,199,209.92948913,199C,C,7,2,12,94,2120,1,4,1,0,2,1,5,1,1,5,0,0,0
12,200,39.361779212,200J,J,7,3,11,94,652,2,3,2,0,1,U,1,U,U,5,0,0,0
12,201,35.113256283,201K,K,7,1,12,94,127,3,3,3,1,3,1,6,U,0,5,0,0,0
12,202,35.113256283,202K,K,7,1,12,94,2130,1,3,3,1,1,1,7,U,0,5,0,0,0
12,203,35.113256283,203K,K,7,2,12,94,956,1,3,2,0,2,2,6,U,1,5,0,0,0
12,204,28.798499394,204B,B,7,3,12,94,344,3,1,5,1,5,1,6,U,4,5,0,0,0
12,205,29.718086305,205K,K,7,1,12,94,1115,2,3,2,0,3,U,7,1,0,5,0,0,0
12,206,350.707672,206E,E,7,2,12,94,1500,1,4,1,0,3,2,7,U,4,5,0,0,0
12,207,350.707672,207E,E,7,2,12,94,1750,1,3,1,0,2,2,4,U,1,5,0,0,0
12,208,823.63899908,208F,F,7,2,12,94,1734,2,4,1,0,1,2,5,U,4,5,0,0,0
12,209,2376.6647193,209H,H,7,1,12,94,600,2,0,0,0,0,1,5,U,0,5,0,0,0
12,210,144.7270803,210K,K,7,1,12,94,123,1,4,2,0,1,1,5,U,0,5,0,0,0
12,211,29.718086305,211K,K,7,1,12,94,216,2,3,3,1,1,1,5,1,0,5,0,0,0
12,212,426.75685061,212E,E,7,2,12,94,1700,1,4,0,0,0,2,6,U,4,5,0,0,0
12,213,1364.1967165,213G,G,7,1,12,94,2005,1,0,0,0,0,2,7,U,0,5,0,0,0
12,214,28.798499394,214A,A,7,1,12,94,2320,2,1,7,1,1,U,3,U,0,5,0,0,0
12,215,57.653087431,215D,D,7,1,12,94,1035,2,4,2,0,1,2,1,U,0,5,0,0,0
12,216,481.78008194,216G,G,7,1,12,94,2400,1,0,1,0,1,2,4,U,0,5,0,0,0
12,217,28.798499394,217A,A,7,1,12,94,1329,2,1,7,1,1,2,7,U,0,5,0,0,0
12,502,0,502H,H,7,1,10,94,230,2,U,U,0,0,2,1,U,0,5,0,0,1
13,1,79.073713122,"  1B",B,7,1,1,94,1441,2,1,5,1,1,2,1,U,0,6,0,0,0
13,2,107.17584758,"  2C",C,7,1,1,94,37,2,4,3,1,2,U,1,U,0,6,0,0,0
13,3,4084.1872851,"  3H",H,7,2,1,94,1300,1,0,1,0,1,2,6,U,4,6,0,0,0
13,4,190.8745597,"  4E",E,7,2,1,94,1603,1,4,1,0,1,2,6,U,4,6,0,0,0
13,5,425.9240779,"  5F",F,7,2,1,94,1302,1,0,2,0,1,2,7,U,1,6,0,0,0
13,6,425.9240779,"  6F",F,7,3,1,94,1358,3,4,1,0,2,2,2,U,4,6,0,0,0
13,7,1340.2574727,"  7H",H,7,1,1,94,10,1,0,0,0,0,U,2,U,0,6,0,0,0
13,8,88.516557301,"  8J",J,7,2,1,94,1500,1,3,1,0,1,2,4,U,5,6,0,0,0
13,9,72.982775096,"  9D",D,7,1,1,94,348,1,4,1,0,1,2,1,U,0,6,0,0,0
13,10,480.45093552," 10F",F,7,2,1,94,1605,1,3,2,0,2,2,7,U,4,6,0,0,0
13,11,480.45093552," 11F",F,7,2,1,94,1354,1,4,1,0,1,2,6,U,1,6,0,0,0
13,12,978.35216191," 12G",G,7,2,1,94,1050,1,0,0,0,0,2,6,U,1,6,0,0,0
13,13,1511.8374143," 13H",H,7,2,1,94,1820,1,U,7,0,1,2,1,U,4,6,0,0,0
13,14,92.362790298," 14E",E,7,1,1,94,1140,1,4,1,0,1,2,4,U,0,6,0,0,0
13,15,206.10151689," 15F",F,7,2,1,94,2015,1,4,1,0,1,1,2,U,1,6,0,0,0
13,16,419.6887751," 16G",G,7,1,1,94,826,4,0,1,0,1,2,7,U,0,6,0,0,0
13,17,648.54069652," 17H",H,7,1,1,94,2110,2,0,1,0,1,2,7,U,0,6,0,0,0
13,18,648.54069652," 18H",H,7,2,1,94,1630,1,0,0,0,0,2,1,U,6,6,0,0,0
13,19,648.54069652," 19H",H,7,2,1,94,958,1,0,0,0,0,2,4,U,1,6,0,0,0
13,20,88.516557301," 20C",C,7,2,2,94,2000,1,4,1,0,4,2,7,U,4,6,0,0,0
13,21,72.982775096," 21D",D,7,2,1,94,2105,1,4,1,0,2,2,2,U,4,6,0,0,0
13,22,72.982775096," 22D",D,7,2,1,94,2110,1,3,2,0,2,2,2,U,2,6,0,0,0
13,23,438.31113162," 23F",F,7,2,2,94,1724,1,4,1,0,2,2,4,U,6,6,0,0,0
13,24,892.54200899," 24G",G,7,1,2,94,1128,2,5,1,0,1,2,7,U,0,6,0,0,0
13,25,1379.2358779," 25H",H,7,1,2,94,915,1,0,0,0,0,2,3,U,0,6,0,0,0
13,26,72.982775096," 26K",K,7,1,2,94,10,1,3,3,1,2,1,2,U,0,6,0,0,0
13,27,72.982775096," 27D",D,7,1,2,94,2003,1,6,2,0,1,1,1,U,0,6,0,0,0
13,28,338.45242163," 28F",F,7,2,2,94,2135,1,4,1,0,3,1,5,U,4,6,0,0,0
13,29,689.19765563," 29G",G,7,1,2,94,1600,1,0,0,0,0,2,2,U,0,6,0,0,0
13,30,689.19765563," 30G",G,7,2,2,94,1715,1,0,0,0,0,2,2,U,4,6,0,0,0
13,31,1065.0099649," 31H",H,7,2,2,94,1520,1,6,1,0,2,2,1,U,6,6,0,0,0
13,32,207.53079232," 32F",F,7,2,2,94,1550,1,4,2,0,2,2,4,U,4,6,0,0,0
13,33,108.62493262," 33F",F,7,2,2,94,800,1,4,1,0,1,U,3,U,4,6,0,0,0
13,34,108.62493262," 34F",F,7,2,2,94,1750,1,4,1,0,2,2,4,U,4,6,0,0,0
13,35,221.19519353," 35G",G,7,2,2,94,1210,1,0,0,0,0,U,2,U,U,6,0,0,0
13,36,221.19519353," 36G",G,7,2,2,94,1730,1,0,0,0,0,2,2,U,4,6,0,0,0
13,37,341.81063062," 37H",H,7,2,2,94,730,2,6,1,0,1,2,7,U,4,6,0,0,0
13,38,74.385566667," 38E",E,7,1,2,94,132,2,5,1,0,1,2,5,U,0,6,0,0,0
13,39,165.98651984," 39F",F,7,1,2,94,1650,2,4,1,0,1,2,2,1,0,6,0,0,0
13,40,338.00177819," 40G",G,7,2,2,94,1740,1,0,0,0,0,2,2,U,4,6,0,0,0
13,41,522.3106303," 41H",H,7,1,2,94,1405,1,0,1,0,1,2,5,U,0,6,0,0,0
13,42,522.3106303," 42H",H,7,2,2,94,136,1,U,1,0,2,2,3,U,4,6,0,0,0
13,43,522.3106303," 43H",H,7,2,2,94,150,1,0,0,0,0,U,1,U,1,6,0,0,0
13,44,88.516557301," 44C",C,7,2,3,94,1740,3,4,2,0,3,2,6,U,4,6,0,0,0
13,45,176.61831573," 45D",D,7,1,3,94,40,2,4,1,0,1,1,7,U,0,6,0,0,0
13,46,124.00441194," 46E",E,7,2,3,94,1705,2,4,1,0,2,2,3,U,1,6,0,0,0
13,47,247.74107439," 47F",F,7,2,3,94,945,1,4,1,0,1,U,4,U,4,6,0,0,0
13,48,504.48026595," 48G",G,7,2,3,94,137,1,0,1,0,2,2,1,U,4,6,0,0,0
13,49,779.56810493," 49H",H,7,3,2,94,1530,2,0,1,0,1,U,6,U,1,6,0,0,0
13,50,176.61831573," 50K",K,7,1,3,94,1305,3,3,2,0,2,2,7,U,0,6,0,0,0
13,51,88.516557301," 51C",C,7,2,3,94,2305,2,4,1,0,3,1,1,U,4,6,0,0,0
13,52,124.00441194," 52E",E,7,1,3,94,750,2,4,1,0,2,2,2,U,0,6,0,0,0
13,53,124.00441194," 53E",E,7,2,3,94,1950,3,4,1,0,1,2,5,U,4,6,0,0,0
13,54,734.89285584," 54H",H,7,1,3,94,1,1,0,1,0,1,1,3,U,0,6,0,0,0
13,55,734.89285584," 55H",H,7,1,3,94,45,3,U,7,0,2,1,3,U,0,6,0,0,0
13,56,88.516557301," 56J",J,7,2,3,94,630,1,3,3,2,2,2,3,U,2,6,0,0,0
13,57,72.982775096," 57D",D,7,2,3,94,900,1,4,2,0,4,1,4,U,2,6,0,0,0
13,58,72.982775096," 58D",D,7,1,3,94,120,1,4,1,0,1,1,6,U,0,6,0,0,0
13,59,131.90414204," 59E",E,7,2,3,94,1654,1,4,1,0,1,2,2,U,1,6,0,0,0
13,60,599.36136212," 60G",G,7,2,3,94,1905,1,0,0,0,0,1,3,U,6,6,0,0,0
13,61,926.18687543," 61H",H,7,1,3,94,700,1,0,0,0,0,2,3,U,0,6,0,0,0
13,62,79.073713122," 62B",B,7,1,3,94,1831,2,1,4,1,1,1,1,U,0,6,0,0,0
13,63,72.982775096," 63K",K,7,1,3,94,258,5,3,5,1,1,1,7,U,0,6,0,0,0
13,64,164.36667436," 64F",F,7,2,3,94,2000,1,4,2,0,3,U,7,U,1,6,0,0,0
13,65,334.70325337," 65G",G,7,1,3,94,1411,1,0,0,0,0,2,2,U,0,6,0,0,0
13,66,517.21345423," 66H",H,7,1,3,94,610,2,0,0,0,0,2,3,U,0,6,0,0,0
13,67,517.21345423," 67H",H,7,2,3,94,857,1,0,0,0,0,2,6,U,4,6,0,0,0
13,68,176.61831573," 68D",D,7,1,3,94,110,3,3,3,1,2,1,3,1,0,6,0,0,0
13,69,207.53079232," 69F",F,7,1,3,94,2055,2,4,0,0,0,2,2,U,0,6,0,0,0
13,70,67.254458955," 70E",E,7,2,3,94,1307,1,4,1,0,5,2,4,U,2,6,0,0,0
13,71,150.07392006," 71F",F,7,2,4,94,1,2,4,1,0,1,1,7,U,6,6,0,0,0
13,73,472.23837126," 73H",H,7,1,3,94,410,2,0,0,0,0,U,5,U,0,6,0,0,0
13,74,72.982775096," 74K",K,7,1,4,94,940,5,3,2,0,3,2,3,U,0,6,0,0,0
13,75,77.86144791," 75E",E,7,2,4,94,1530,1,4,1,0,1,2,2,U,4,6,0,0,0
13,76,173.74272117," 76F",F,7,2,4,94,1617,1,4,1,0,2,2,1,U,4,6,0,0,0
13,77,353.79589113," 77G",G,7,1,4,94,205,2,0,7,0,1,2,4,U,0,6,0,0,0
13,79,546.71710866," 79H",H,7,1,4,94,1440,1,0,0,0,0,2,7,U,0,6,0,0,0
13,80,119.10628577," 80F",F,7,1,4,94,730,2,4,1,0,1,2,6,U,0,6,0,0,0
13,81,119.10628577," 81F",F,7,1,4,94,1050,3,4,0,0,0,2,2,U,0,6,0,0,0
13,82,242.5385894," 82G",G,7,2,4,94,1705,1,6,1,0,2,1,3,U,4,6,0,0,0
13,83,242.5385894," 83G",G,7,1,4,94,1126,1,0,0,0,0,2,4,U,0,6,0,0,0
13,84,374.79235814," 84H",H,7,2,4,94,213,1,0,0,0,0,1,6,U,1,6,0,0,0
13,85,374.79235814," 85H",H,7,2,4,94,1440,1,0,0,0,0,2,3,U,4,6,0,0,0
13,86,176.61831573," 86K",K,7,1,4,94,905,1,3,2,0,1,1,2,U,0,6,0,0,0
13,87,108.62493262," 87F",F,7,2,4,94,1909,1,4,1,0,4,2,1,U,4,6,0,0,0
13,88,108.62493262," 88F",F,7,2,4,94,1515,1,4,0,0,0,2,2,U,4,6,0,0,0
13,89,221.19519353," 89G",G,7,1,4,94,1718,1,0,0,0,0,2,2,U,0,6,0,0,0
13,90,221.19519353," 90G",G,7,1,4,94,1230,1,0,1,0,2,U,1,U,0,6,0,0,0
13,91,341.81063062," 91H",H,7,2,4,94,1023,1,0,0,0,0,2,2,U,5,6,0,0,0
13,92,79.073713122," 92B",B,7,2,4,94,2309,5,1,4,3,7,2,6,U,4,6,0,0,0
13,93,88.516557301," 93J",J,7,2,4,94,15,1,4,1,0,4,2,1,U,4,6,0,0,0
13,94,88.516557301," 94J",J,7,1,4,94,1735,2,3,2,0,1,2,3,U,0,6,0,0,0
