PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTNK1,FUELTNK2,FUELLOC1,FUELLOC2,FUELCAP1,FUELCAP2,FUELDAM1,FUELDAM2,FUELEAK1,FUELEAK2,FUELTYP1,FUELTYP2,FUELGT2
13,140,72.982775096,140K,K,7,2,1,1,11,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,141,72.982775096,141D,D,7,1,1,2,U,9,9,9,9,U,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,229,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
13,141,72.982775096,141D,D,7,2,1,1,11,F,L,E,E,1,2,1,9,L,Z,E,W,1,152,30,16,12,11,12,14,-65,111,0,0,6,7,1,0,-76,0,1,240,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,142,72.982775096,142D,D,7,1,2,50,U,9,9,9,9,U,3,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,275,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,143,72.982775096,143D,D,7,1,3,31,0,T,D,D,O,5,1,63,12,F,D,W,W,1,,,,,,,,,,,,,,,,,0,1,287,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,144,288.55365485,144E,E,7,1,1,2,2,R,Y,E,W,1,,,,,,,,,376,0,0,1,10,4,0,50,,,,,,,,,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,144,288.55365485,144E,E,7,2,1,1,11,F,D,E,W,2,,,,,,,,,154,6,14,32,15,4,5,0,,,,,,,,,0,1,269,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,145,2026.1274881,145H,H,7,2,1,1,12,F,L,E,E,3,,,,,,,,,142,17,14,10,7,6,5,-60,,,,,,,,,0,1,239,0,0,0,1,0,8,0,2,0,1,0,1,0,1,0,0
13,146,79.073713122,146B,B,7,1,1,2,62,R,D,A,W,4,3,31,U,9,9,9,9,U,258,7,35,51,9,48,8,22,,,,,,,,,1,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,146,79.073713122,146B,B,7,2,1,1,U,9,9,9,9,U,4,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,148,402.41249709,148F,F,7,1,1,2,2,R,D,E,W,2,2,52,6,B,Z,A,W,3,290,0,23,24,19,9,0,39,160,0,0,1,2,4,0,40,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,148,402.41249709,148F,F,7,2,1,1,71,F,D,E,W,2,,,,,,,,,160,11,17,22,25,28,45,0,,,,,,,,,0,1,257,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,149,402.41249709,149F,F,7,1,1,2,U,9,9,9,9,U,2,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,286,0,0,0,U,0,U,0,2,0,U,0,U,0,1,0,0
13,149,402.41249709,149F,F,7,2,1,1,2,R,D,A,W,4,4,31,0,T,D,D,O,4,261,11,31,65,51,32,0,59,,,,,,,,,1,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,150,819.44087814,150G,G,7,1,1,76,12,F,D,E,W,1,,,,,,,,,154,5,4,7,7,4,4,0,,,,,,,,,0,1,269,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,151,1266.2734612,151H,H,7,1,1,56,1,F,D,E,W,2,2,56,3,R,Z,E,W,1,150,45,37,31,22,14,4,0,92,1,0,0,0,0,0,-148,0,1,252,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,152,79.073713122,152B,B,7,1,1,2,11,F,D,E,W,1,,,,,,,,,183,8,5,3,2,0,0,-24,,,,,,,,,0,0,334,0,0,0,1,0,5,0,4,0,1,0,1,0,2,0,0
13,152,79.073713122,152B,B,7,2,2,3,92,F,Y,E,W,5,1,1,2,R,B,E,W,1,186,112,62,32,10,0,0,0,130,13,12,9,9,6,0,-242,0,1,353,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,152,79.073713122,152B,B,7,3,2,2,92,F,Y,E,W,5,,,,,,,,,190,130,97,63,31,22,9,0,,,,,,,,,0,1,298,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,153,72.982775096,153D,D,7,1,1,61,0,U,D,D,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,154,168.87274384,154E,E,7,1,1,2,12,F,Z,E,W,3,,,,,,,,,155,0,4,12,20,38,74,44,,,,,,,,,0,1,273,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,154,168.87274384,154E,E,7,2,1,1,6,B,L,E,W,3,2,63,12,R,F,W,N,1,181,54,36,21,17,13,13,-66,,,,,,,,,0,1,255,1,0,0,1,0,1,0,2,0,4,0,U,0,1,0,0
13,155,168.87274384,155E,E,7,1,2,42,12,F,L,E,W,1,1,41,12,F,L,E,E,1,140,22,18,14,9,1,0,-48,,,,,,,,,0,1,265,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,156,767.34358914,156G,G,7,1,1,2,12,F,D,M,W,1,,,,,,,,,150,0,0,0,0,0,0,0,,,,,,,,,0,1,280,0,0,0,1,0,6,0,3,0,1,0,1,0,2,0,0
13,157,1185.7680627,157H,H,7,1,1,76,12,F,D,E,W,1,,,,,,,,,192,7,9,14,14,1,2,0,,,,,,,,,0,1,334,0,0,0,1,1,5,6,4,5,1,1,1,1,1,1,0
13,158,126.5024347,158E,E,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,158,126.5024347,158E,E,7,2,1,1,46,B,D,E,W,6,,,,,,,,,155,88,86,83,75,69,63,0,,,,,,,,,0,1,254,0,0,0,1,0,4,0,3,0,2,0,1,0,1,0,0
13,159,574.81645688,159G,G,7,1,1,2,11,F,Y,E,W,1,,,,,,,,,155,3,2,1,1,2,2,-28,,,,,,,,,0,0,277,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,159,574.81645688,159G,G,7,2,1,1,2,R,F,E,W,1,,,,,,,,,144,0,5,6,2,2,1,167,,,,,,,,,0,1,290,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,161,888.25788879,161H,H,7,1,1,2,2,R,F,E,W,3,,,,,,,,,71,0,28,26,17,16,24,167,,,,,,,,,0,1,278,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,161,888.25788879,161H,H,7,2,1,1,11,F,Y,E,W,1,,,,,,,,,186,0,0,0,2,1,10,-51,,,,,,,,,0,1,290,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,162,80.222666385,162D,D,7,1,1,31,0,T,D,D,O,3,2,43,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,279,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,163,80.222666385,163D,D,7,1,1,31,0,T,D,D,O,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,212,0,0,0,1,0,1,0,8,0,1,0,1,0,1,0,0
13,164,80.222666385,164D,D,7,1,1,31,0,T,D,D,O,3,4,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,281,0,0,0,1,0,6,0,5,0,2,0,1,0,1,0,0
13,165,2471.8305604,165H,H,7,1,1,50,10,L,F,E,N,1,2,50,10,F,Y,E,W,1,,,,,,,,,,,,,,,,,0,1,248,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
13,166,214.21006867,166J,J,7,1,1,2,10,L,B,E,W,3,,,,,,,,,142,0,21,27,7,6,4,-166,,,,,,,,,0,1,255,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,166,214.21006867,166J,J,7,2,1,1,1,F,Y,E,W,2,,,,,,,,,193,35,15,16,12,10,9,-58,,,,,,,,,0,1,338,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,167,72.982775096,167D,D,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,167,72.982775096,167D,D,7,2,1,1,12,F,D,E,W,1,,,,,,,,,182,6,12,26,32,9,7,28,,,,,,,,,0,1,294,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,168,199.88416877,168F,F,7,1,1,2,11,F,D,E,W,2,,,,,,,,,186,16,16,21,27,22,31,0,,,,,,,,,0,1,298,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,168,199.88416877,168F,F,7,2,1,1,2,R,Y,E,W,3,3,50,U,9,9,9,9,U,266,0,10,29,29,27,0,71,,,,,,,,,0,1,255,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
13,169,407.02826073,169G,G,7,1,1,76,12,F,D,E,W,1,,,,,,,,,172,9,10,14,10,5,2,17,,,,,,,,,0,1,302,0,0,0,2,0,5,0,4,0,1,0,1,0,1,0,0
13,171,628.97653542,171H,H,7,1,1,88,12,F,D,A,W,1,,,,,,,,,158,2,1,0,0,0,0,23,,,,,,,,,0,1,254,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,172,268.918172,172F,F,7,1,1,42,2,R,Y,E,W,2,3,31,0,T,Y,D,O,2,187,0,10,21,17,10,0,12,,,,,,,,,1,1,252,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,173,547.60362714,173G,G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,309,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,173,547.60362714,173G,G,7,2,1,1,11,F,L,E,E,1,,,,,,,,,150,2,2,0,0,0,0,-60,,,,,,,,,0,0,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,174,547.60362714,174G,G,7,1,1,76,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,294,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0
13,175,846.2061862,175H,H,7,1,3,42,12,F,Y,E,W,2,1,51,2,R,F,E,W,1,130,34,39,39,19,4,0,-32,98,0,2,1,1,5,0,161,1,1,247,0,0,0,2,0,1,0,3,0,1,0,1,0,1,0,0
13,176,72.982775096,176K,K,7,1,1,2,10,L,F,E,W,3,2,2,9,L,Z,A,W,2,110,0,13,30,16,45,26,147,270,0,13,3,0,0,0,-95,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,176,72.982775096,176K,K,7,2,1,1,81,F,Z,E,W,2,2,1,3,R,Z,A,W,1,140,7,12,19,26,31,36,35,198,6,2,5,6,3,0,-114,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,177,72.982775096,177K,K,7,1,2,42,11,F,D,E,W,3,1,50,U,9,9,9,9,U,160,16,34,64,57,36,23,10,,,,,,,,,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,178,132.49158297,178C,C,7,1,1,2,9,L,Z,E,W,3,2,68,6,B,C,E,W,1,200,0,42,35,12,6,0,-10,,,,,,,,,0,1,260,0,0,0,2,0,5,0,2,0,1,0,1,0,1,0,0
13,178,132.49158297,178C,C,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,179,719.04624403,179E,E,7,1,1,2,2,R,Y,E,W,3,2,2,3,R,B,E,W,1,220,0,16,31,32,8,14,50,93,4,5,10,7,3,0,-194,0,1,274,0,0,0,2,0,5,0,4,0,1,0,1,0,1,0,0
13,180,115.45348787,180E,E,7,2,1,1,70,F,D,E,W,1,2,1,9,L,Z,E,W,1,140,11,11,10,9,8,6,-44,119,3,3,4,0,4,0,-96,0,1,250,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,181,257.62689611,181F,F,7,1,1,31,0,T,D,D,O,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,182,257.62689611,182F,F,7,1,1,2,10,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,277,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,182,257.62689611,182F,F,7,2,1,1,1,R,D,E,W,1,,,,,,,,,398,0,0,4,7,1,1,0,,,,,,,,,0,1,232,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,183,810.67587065,183H,H,7,1,1,2,2,R,D,E,W,2,,,,,,,,,300,0,13,16,15,11,9,254,,,,,,,,,0,1,240,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,184,207.53079232,184F,F,7,1,2,42,12,F,Y,E,W,2,1,2,3,R,D,E,W,2,171,0,3,35,15,1,0,-21,465,0,0,0,6,7,0,25,0,1,302,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,184,207.53079232,184F,F,7,2,1,1,9,L,F,E,W,2,,,,,,,,,140,0,0,3,7,12,15,153,,,,,,,,,0,0,269,0,0,0,2,0,4,0,2,0,1,0,1,0,1,0,0
13,185,172.54212981,185F,F,7,1,1,2,10,L,Y,E,W,5,,,,,,,,,290,0,71,58,34,13,0,184,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,185,172.54212981,185F,F,7,2,1,1,1,F,D,E,W,2,,,,,,,,,149,45,28,22,13,6,1,0,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,186,351.35110215,186G,G,7,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,187,351.35110215,187G,G,7,1,1,2,3,R,F,E,W,1,,,,,,,,,102,0,0,0,3,4,0,142,,,,,,,,,0,0,239,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,187,351.35110215,187G,G,7,2,1,1,9,L,F,E,W,1,,,,,,,,,76,0,3,2,4,1,1,170,,,,,,,,,0,1,262,0,0,0,1,0,4,0,5,0,1,0,1,0,1,0,0
13,188,542.93920169,188H,H,7,1,1,2,6,B,Z,E,W,1,,,,,,,,,190,0,0,0,0,2,4,61,,,,,,,,,0,0,418,0,0,0,1,1,5,6,4,5,1,1,1,1,1,1,1
13,188,542.93920169,188H,H,7,2,1,1,12,F,D,E,W,1,,,,,,,,,165,19,17,16,12,10,11,0,,,,,,,,,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,189,542.93920169,189H,H,7,1,1,76,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,284,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
13,190,72.982775096,190K,K,7,1,1,42,12,F,Y,E,W,4,,,,,,,,,155,105,99,57,41,15,0,-39,,,,,,,,,0,1,258,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,191,72.982775096,191K,K,7,1,1,2,12,F,Y,E,K,4,1,2,11,L,Y,A,W,2,,,,,,,,,,,,,,,,,0,1,243,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,192,88.516557301,192C,C,7,1,1,31,0,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,193,72.982775096,193D,D,7,1,5,42,12,F,Z,E,W,3,6,42,9,L,B,E,E,2,153,0,17,38,66,57,49,42,107,16,6,5,6,2,0,-212,1,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,194,177.29556418,194E,E,7,1,1,51,12,F,R,E,E,3,,,,,,,,,140,6,5,4,6,11,26,63,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,195,395.6234388,195F,F,7,1,1,51,12,F,Z,E,N,1,,,,,,,,,155,0,0,0,4,9,5,44,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,196,79.073713122,196A,A,7,1,1,42,12,F,L,A,E,8,2,31,0,R,D,A,O,3,150,55,20,15,7,0,0,-70,,,,,,,,,1,1,318,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,197,72.982775096,197K,K,7,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,198,226.03990913,198F,F,7,1,2,42,12,F,Y,E,W,2,1,50,12,F,L,E,N,1,155,50,43,30,26,0,0,-38,,,,,,,,,0,1,274,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,199,226.03990913,199F,F,7,1,1,2,1,R,Y,A,W,2,,,,,,,,,126,0,5,17,16,18,17,121,,,,,,,,,0,1,276,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
13,199,226.03990913,199F,F,7,2,1,1,70,F,D,E,W,1,,,,,,,,,150,11,7,13,7,9,3,0,,,,,,,,,0,1,284,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
13,200,711.28093728,200H,H,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,200,711.28093728,200H,H,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
13,201,711.28093728,201H,H,7,1,2,42,12,F,D,E,W,2,1,41,12,F,L,E,N,1,160,0,0,17,42,7,0,5,,,,,,,,,0,1,276,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
13,202,72.982775096,202D,D,7,1,1,2,9,L,F,E,W,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,202,72.982775096,202D,D,7,2,2,60,12,F,D,E,W,4,1,1,U,9,9,9,9,U,184,5,38,77,118,127,128,110,,,,,,,,,0,1,284,0,0,0,1,0,1,0,1,0,4,0,2,0,1,0,0
13,203,263.10102101,203F,F,7,1,3,60,5,R,B,E,W,2,1,51,12,F,Z,E,W,1,161,9,11,4,0,0,0,-212,,,,,,,,,1,1,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,204,263.10102101,204F,F,7,1,3,31,0,R,D,A,O,3,1,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,285,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
13,206,535.75804244,206G,G,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,292,0,0,0,2,0,5,0,4,0,1,0,1,0,1,0,0
13,206,535.75804244,206G,G,7,2,1,1,U,9,9,9,9,U,3,60,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,285,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
13,207,827.90132743,207H,H,7,1,1,31,0,T,D,D,O,2,2,43,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
13,208,72.982775096,208K,K,7,1,2,52,12,F,Z,E,W,4,1,63,12,F,R,W,N,1,160,11,23,41,63,112,68,20,,,,,,,,,0,1,257,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,209,148.1872765,209F,F,7,1,1,2,12,F,D,E,W,2,2,42,U,9,9,9,9,U,156,8,23,52,59,32,5,-27,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,209,148.1872765,209F,F,7,2,1,1,12,F,Y,E,W,2,,,,,,,,,150,20,19,22,18,5,0,-27,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,210,148.1872765,210F,F,7,1,1,42,3,R,Y,A,W,2,4,42,9,L,Y,E,W,1,226,2,0,13,17,13,0,-110,18,0,1,1,0,,,65,0,1,251,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,211,301.75681138,211G,G,7,1,1,2,2,R,Z,E,W,2,,,,,,,,,120,0,10,13,17,13,0,-135,,,,,,,,,0,1,245,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
13,211,301.75681138,211G,G,7,2,1,1,11,F,Z,E,W,1,,,,,,,,,150,0,0,5,10,13,17,29,,,,,,,,,0,1,258,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,212,466.3016603,212H,H,7,1,2,51,12,F,C,E,N,1,4,50,12,F,R,E,N,1,162,0,6,13,22,36,0,28,,,,,,,,,0,1,269,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,213,466.3016603,213H,H,7,1,1,56,12,F,D,E,W,1,5,61,12,U,Y,D,W,2,194,23,17,13,13,8,5,0,,,,,,,,,0,0,334,0,0,0,1,1,5,6,4,5,1,1,1,1,1,1,0
13,214,72.982775096,214D,D,7,1,4,51,1,R,B,E,W,2,1,50,12,F,L,E,S,9,,,,,,,,,,,,,,,,,1,1,339,0,0,0,1,1,5,1,4,2,1,1,1,1,1,1,1
13,215,274.24936935,215F,F,7,1,1,2,10,L,B,E,W,3,2,51,12,F,Y,E,N,1,,,,,,,,,163,0,0,0,9,0,0,19,0,1,257,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
13,215,274.24936935,215F,F,7,2,1,1,1,F,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,216,558.45965441,216G,G,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,217,558.45965441,217G,G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,290,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,217,558.45965441,217G,G,7,2,1,1,6,B,D,E,W,1,,,,,,,,,162,0,0,0,0,0,0,0,,,,,,,,,0,0,272,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
13,218,862.98189216,218H,H,7,1,2,42,9,L,F,E,W,3,1,43,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,232,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
13,219,862.98189216,219H,H,7,2,1,1,6,B,D,E,W,1,,,,,,,,,146,2,3,2,2,4,4,0,,,,,,,,,0,0,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,220,88.516557301,220J,J,7,1,1,2,12,F,D,E,W,1,,,,,,,,,161,14,9,14,16,13,15,0,,,,,,,,,0,1,273,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,220,88.516557301,220J,J,7,2,1,1,6,B,D,E,W,2,,,,,,,,,160,28,31,33,34,34,35,0,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,221,88.516557301,221C,C,7,1,1,2,11,L,D,A,W,2,3,31,0,T,D,D,O,3,397,0,4,17,13,11,0,-88,,,,,,,,,1,1,334,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,223,433.28484636,223F,F,7,2,1,1,6,B,L,E,N,1,,,,,,,,,196,15,14,2,1,2,1,-80,,,,,,,,,0,1,302,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,224,882.30688051,224G,G,7,1,1,2,9,L,P,E,W,2,,,,,,,,,205,0,19,24,25,18,0,-20,,,,,,,,,0,1,262,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
13,225,1363.4196404,225H,H,7,1,3,42,12,F,C,E,N,2,1,63,12,F,L,W,N,1,160,0,1,27,11,0,0,-3,,,,,,,,,0,1,279,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,226,88.516557301,226J,J,7,1,1,42,12,F,D,E,W,4,,,,,,,,,180,7,100,103,104,83,67,-2,,,,,,,,,0,1,297,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
13,227,72.982775096,227K,K,7,1,1,71,32,F,D,E,W,4,,,,,,,,,140,21,36,55,55,65,87,0,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,228,72.982775096,228D,D,7,1,1,51,9,L,P,A,W,2,,,,,,,,,140,0,5,9,19,27,0,18,,,,,,,,,0,1,274,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,229,72.982775096,229D,D,7,1,1,2,10,L,D,E,W,4,,,,,,,,,180,0,50,31,48,25,0,1,,,,,,,,,0,1,334,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
13,229,72.982775096,229D,D,7,2,1,1,1,F,D,E,W,3,,,,,,,,,142,19,20,16,15,10,16,0,,,,,,,,,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,230,416.34793252,230F,F,7,1,1,2,10,L,D,E,W,3,3,50,12,F,C,E,N,1,227,3,22,21,14,10,0,93,163,0,0,0,0,2,3,0,0,1,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
13,230,416.34793252,230F,F,7,2,1,1,1,F,D,E,W,2,2,1,3,R,Y,E,W,1,151,18,27,30,30,27,19,0,192,0,10,6,4,2,0,-5,0,1,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,231,847.8178931,231G,G,7,1,1,76,12,F,Z,E,W,1,,,,,,,,,158,5,4,2,3,5,19,52,,,,,,,,,0,1,275,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,232,88.516557301,232C,C,7,1,1,2,1,F,D,E,W,1,,,,,,,,,140,2,2,6,17,22,15,0,,,,,,,,,0,1,269,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,233,207.53079232,233F,F,7,1,1,2,10,L,Z,E,W,2,2,31,0,T,Y,D,O,4,174,0,10,13,7,2,0,-175,,,,,,,,,0,1,275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
13,233,207.53079232,233F,F,7,2,1,1,1,F,D,E,W,2,,,,,,,,,155,39,35,33,29,24,21,0,,,,,,,,,0,1,264,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
13,234,89.832741605,234E,E,7,1,2,31,0,T,D,D,O,3,3,68,0,F,D,G,W,6,,,,,,,,,,,,,,,,,0,1,275,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
13,235,408.19244596,235G,G,7,1,2,56,12,F,L,E,E,1,1,50,12,F,R,E,E,1,140,6,7,3,1,0,0,-63,,,,,,,,,0,1,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
13,236,630.77553874,236H,H,7,1,1,60,12,F,D,E,W,1,,,,,,,,,167,2,1,1,1,2,3,0,,,,,,,,,0,1,275,0,0,0,1,0,1,0,1,0,2,0,1,0,1,0,0
