PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,RATWGT
49," 60F",60,F,6,1,1,1,F,2,5,R,210.1958921
49," 61G",61,G,6,1,1,18,F,51,0,0,483.15950015
49," 62H",62,H,6,1,1,4,R,56,0,0,697.43387058
49," 63B",63,B,6,1,1,11,F,2,3,L,10.669701649
49," 64K",64,K,6,1,1,15,R,2,4,F,13.071090513
49," 65K",65,K,6,1,1,24,B,2,1,F,13.071090513
49," 66E",66,E,6,1,1,15,F,2,1,L,140.59938809
49," 67F",67,F,6,1,1,4,L,2,5,F,173.76193747
49," 68H",68,H,6,1,1,3,F,43,0,0,576.54533301
49," 68H",68,H,6,2,1,3,F,42,0,0,576.54533301
49," 69B",69,B,6,1,1,3,R,52,0,0,10.669701649
49," 69B",69,B,6,2,1,3,R,52,0,0,10.669701649
49," 69B",69,B,6,3,1,3,F,42,0,0,10.669701649
49," 70J",70,J,6,1,1,2,F,2,15,B,11.635396759
49," 71K",71,K,6,1,1,3,L,2,11,F,13.071090513
49," 72K",72,K,6,1,1,3,R,2,2,F,13.071090513
49," 73F",73,F,6,1,1,2,F,51,0,0,416.18786636
49," 73F",73,F,6,2,1,2,R,42,0,0,416.18786636
49," 73F",73,F,6,3,1,2,L,50,0,0,416.18786636
49," 74H",74,H,6,1,1,1,F,52,0,0,1380.9190637
49," 75B",75,B,6,1,1,2,F,63,0,0,10.669701649
49," 75B",75,B,6,2,1,2,L,52,0,0,10.669701649
49," 75B",75,B,6,3,1,2,R,63,0,0,10.669701649
49," 75B",75,B,6,4,1,2,L,42,0,0,10.669701649
49," 76K",76,K,6,1,1,3,F,42,0,0,13.071090513
49," 77K",77,K,6,1,1,2,F,2,4,R,13.071090513
49," 78K",78,K,6,1,1,4,U,63,0,0,13.071090513
49," 78K",78,K,6,2,1,4,F,64,0,0,13.071090513
49," 79D",79,D,6,1,1,15,R,2,3,F,60.780570887
49," 79D",79,D,6,2,1,15,R,2,3,L,60.780570887
49," 80F",80,F,6,1,1,2,L,2,24,F,434.40484368
49," 80F",80,F,6,2,1,2,F,2,24,R,434.40484368
49," 80F",80,F,6,3,1,2,B,56,0,0,434.40484368
49," 81A",81,A,6,1,1,1,F,71,0,0,10.669701649
49," 82B",82,B,6,1,1,1,F,42,0,0,10.669701649
49," 83K",83,K,6,1,1,2,F,56,0,0,13.071090513
49," 83K",83,K,6,2,1,2,F,60,0,0,13.071090513
49," 83K",83,K,6,3,1,2,B,31,0,N,13.071090513
49," 84D",84,D,6,1,1,1,R,2,1,F,60.432008473
49," 84D",84,D,6,2,2,1,L,31,0,N,60.432008473
49," 85F",85,F,6,1,1,5,B,2,1,F,431.9136331
49," 86H",86,H,6,1,1,15,R,51,0,0,1433.0974496
49," 86H",86,H,6,2,1,15,L,31,0,N,1433.0974496
49," 87A",87,A,6,1,1,15,L,63,0,0,10.669701649
49," 87A",87,A,6,2,1,15,L,63,0,0,10.669701649
49," 87A",87,A,6,3,1,15,T,31,0,N,10.669701649
49," 88B",88,B,6,1,1,1,F,54,0,0,10.669701649
49," 88B",88,B,6,2,1,1,L,52,0,0,10.669701649
49," 88B",88,B,6,3,1,1,T,31,0,N,10.669701649
49," 88B",88,B,6,4,1,1,N,32,0,N,10.669701649
49," 89K",89,K,6,1,1,2,F,54,0,0,13.071090513
49," 89K",89,K,6,2,1,2,F,54,0,0,13.071090513
49," 89K",89,K,6,3,1,2,F,88,0,0,13.071090513
49," 89K",89,K,6,4,1,2,R,88,0,0,13.071090513
49," 89K",89,K,6,5,1,2,T,31,0,N,13.071090513
49," 90K",90,K,6,1,1,1,L,2,15,F,13.071090513
49," 91C",91,C,6,1,1,4,R,2,14,F,46.464017723
49," 91C",91,C,6,2,1,4,R,2,14,L,46.464017723
49," 92F",92,F,6,1,1,19,F,2,2,L,559.58817497
49," 93A",93,A,6,1,1,15,T,31,0,N,10.669701649
49," 94B",94,B,6,1,1,3,F,2,3,L,10.669701649
49," 94B",94,B,6,2,2,3,R,3,15,L,10.669701649
49," 94B",94,B,6,3,2,3,F,3,15,B,10.669701649
49," 94B",94,B,6,4,1,3,F,51,0,0,10.669701649
49," 95C",95,C,6,1,1,5,L,45,0,0,25.772403821
49," 96D",96,D,6,1,1,1,L,2,3,F,43.428698231
49," 97F",97,F,6,1,1,1,R,2,15,F,310.38926734
49," 97F",97,F,6,2,1,1,L,3,2,F,310.38926734
49," 98H",98,H,6,1,1,2,F,2,18,B,1029.8773489
49," 99A",99,A,6,1,1,24,F,2,3,L,10.669701649
49," 99A",99,A,6,2,2,3,R,61,0,0,10.669701649
49," 99A",99,A,6,3,1,24,F,58,0,0,10.669701649
49,100C,100,C,6,1,1,11,R,2,3,F,66.02699814
49,101F,101,F,6,1,1,1,F,2,1,B,795.19441492
49,101F,101,F,6,2,2,1,F,3,2,B,795.19441492
49,102J,102,J,6,1,1,2,F,2,5,L,12.380062151
49,102J,102,J,6,2,1,2,R,2,5,L,12.380062151
49,102J,102,J,6,3,1,2,L,63,0,0,12.380062151
49,102J,102,J,6,4,1,2,L,51,0,0,12.380062151
49,102J,102,J,6,5,1,2,L,51,0,0,12.380062151
49,102J,102,J,6,6,1,2,L,63,0,0,12.380062151
49,103K,103,K,6,1,1,11,T,31,0,N,13.907640306
49,104K,104,K,6,1,1,5,F,2,2,L,13.907640306
49,104K,104,K,6,2,1,5,F,57,0,0,13.907640306
49,104K,104,K,6,3,1,5,F,57,0,0,13.907640306
49,104K,104,K,6,4,1,5,N,32,0,N,13.907640306
49,105J,105,J,6,1,1,1,F,43,0,0,11.635396759
49,105J,105,J,6,2,1,1,F,57,0,0,11.635396759
49,105J,105,J,6,3,1,1,F,42,0,0,11.635396759
49,106K,106,K,6,1,1,13,F,45,0,0,13.071090513
49,106K,106,K,6,2,1,13,F,64,0,0,13.071090513
49,107D,107,D,6,1,1,15,F,60,0,0,34.246257145
49,107D,107,D,6,2,1,15,F,60,0,0,34.246257145
49,107D,107,D,6,3,1,15,F,60,0,0,34.246257145
49,107D,107,D,6,4,1,15,R,57,0,0,34.246257145
49,108F,108,F,6,1,1,1,F,2,1,R,244.7614388
49,109F,109,F,6,1,1,3,F,2,15,B,244.7614388
49,110H,110,H,6,1,1,4,R,56,0,0,812.12299596
49,110H,110,H,6,2,1,4,R,56,0,0,812.12299596
49,110H,110,H,6,3,1,4,R,56,0,0,812.12299596
49,111K,111,K,6,1,1,5,L,2,2,F,13.071090513
49,112D,112,D,6,1,1,2,B,2,5,F,24.390654898
49,113E,113,E,6,1,1,4,F,2,1,B,141.0529345
49,113E,113,E,6,2,2,1,F,3,1,B,141.0529345
49,114F,114,F,6,1,1,3,F,2,5,R,174.32245985
49,114F,114,F,6,2,2,5,B,68,0,0,174.32245985
49,115G,115,G,6,1,1,2,F,52,0,0,400.7002788
49,116H,116,H,6,1,1,1,L,2,2,F,578.40515667
49,117D,117,D,6,1,1,5,F,2,5,L,21.785150855
49,118D,118,D,6,1,1,4,T,31,0,N,21.785150855
49,119F,119,F,6,1,1,1,F,2,5,L,155.70066082
49,120F,120,F,6,1,1,5,L,2,3,F,155.70066082
49,121G,121,G,6,1,1,12,R,2,5,F,357.89592604
49,122H,122,H,6,1,1,3,F,56,0,0,516.61768191
49,122H,122,H,6,2,1,3,B,56,0,0,516.61768191
49,123E,123,E,6,1,1,1,F,2,2,F,615.50027824
49,124J,124,J,6,1,1,2,R,2,11,F,11.842652264
49,125J,125,J,6,1,1,11,F,63,0,0,11.842652264
49,125J,125,J,6,2,1,11,F,50,0,0,11.842652264
49,125J,125,J,6,3,1,11,F,57,0,0,11.842652264
49,125J,125,J,6,4,1,11,F,68,0,0,11.842652264
49,125J,125,J,6,5,1,11,F,43,0,0,11.842652264
49,125J,125,J,6,6,1,11,F,43,0,0,11.842652264
49,125J,125,J,6,7,1,11,F,43,0,0,11.842652264
49,125J,125,J,6,8,1,11,F,43,0,0,11.842652264
49,125J,125,J,6,9,1,11,F,57,0,0,11.842652264
49,125J,125,J,6,10,1,11,F,57,0,0,11.842652264
49,125J,125,J,6,11,1,11,F,88,0,0,11.842652264
49,125J,125,J,6,12,1,11,F,59,0,0,11.842652264
49,125J,125,J,6,13,1,11,L,57,0,0,11.842652264
49,126J,126,J,6,1,1,3,F,2,2,F,11.842652264
49,127B,127,B,6,1,1,3,T,31,0,N,10.669701649
49,128J,128,J,6,1,1,4,L,2,1,F,11.635396759
49,129J,129,J,6,1,1,1,F,2,3,R,11.635396759
49,129J,129,J,6,2,1,1,L,2,3,R,11.635396759
49,130F,130,F,6,1,1,2,F,2,1,B,311.40132163
49,131G,131,G,6,1,1,15,L,2,4,F,715.79185208
49,132H,132,H,6,1,1,9,F,2,2,L,1033.2353638
49,133C,133,C,6,1,1,3,R,2,1,L,16.470550523
49,134D,134,D,6,1,1,3,F,2,15,L,27.75428219
49,134D,134,D,6,2,2,15,R,62,0,0,27.75428219
49,135E,135,E,6,1,1,1,F,2,4,B,160.50503622
49,136F,136,F,6,1,1,2,F,2,21,B,198.36264188
49,136F,136,F,6,2,1,2,F,42,0,0,198.36264188
49,137F,137,F,6,1,1,1,R,2,15,F,198.36264188
49,138H,138,H,6,1,1,2,R,2,3,F,658.17092675
49,139B,139,B,6,1,1,5,L,56,0,0,10.669701649
49,139B,139,B,6,2,1,5,F,51,0,0,10.669701649
49,140J,140,J,6,1,1,2,R,2,2,F,11.635396759
49,140J,140,J,6,2,1,2,L,63,0,0,11.635396759
49,140J,140,J,6,3,1,2,B,52,0,0,11.635396759
49,140J,140,J,6,4,1,2,F,2,2,F,11.635396759
49,141K,141,K,6,1,1,15,F,71,0,0,13.071090513
49,142K,142,K,6,1,1,2,F,51,0,0,13.071090513
49,143C,143,C,6,1,1,4,F,2,5,B,40.297257441
49,143C,143,C,6,2,1,4,R,3,2,F,40.297257441
49,143C,143,C,6,3,1,4,R,3,2,F,40.297257441
49,144F,144,F,6,1,1,2,F,2,3,L,485.31895976
49,144F,144,F,6,2,2,3,R,3,U,9,485.31895976
49,145B,145,B,6,1,1,15,R,2,15,L,10.669701649
49,145B,145,B,6,2,2,15,R,61,0,0,10.669701649
49,145B,145,B,6,3,2,15,T,31,0,N,10.669701649
49,146B,146,B,6,1,1,1,F,64,0,0,10.669701649
49,147E,147,E,6,1,1,24,L,2,2,L,162.8987534
49,147E,147,E,6,2,1,24,L,2,2,R,162.8987534
49,148F,148,F,6,1,1,5,F,64,0,0,201.32095444
49,149G,149,G,6,1,1,1,B,2,15,F,462.75943237
49,150H,150,H,6,1,1,3,F,54,0,0,667.98666271
49,150H,150,H,6,2,1,3,R,54,0,0,667.98666271
49,151B,151,B,6,1,1,1,F,52,0,0,10.669701649
49,151B,151,B,6,2,1,1,T,31,0,N,10.669701649
49,152B,152,B,6,1,1,5,L,2,15,F,10.669701649
49,152B,152,B,6,2,1,5,L,2,15,R,10.669701649
49,152B,152,B,6,3,2,15,L,3,1,F,10.669701649
49,152B,152,B,6,4,2,15,L,3,1,F,10.669701649
49,152B,152,B,6,5,1,5,R,51,0,0,10.669701649
49,153J,153,J,6,1,1,2,F,2,2,L,11.635396759
49,153J,153,J,6,2,1,2,R,2,2,L,11.635396759
49,154F,154,F,6,1,1,1,L,2,24,F,187.1521943
49,155G,155,G,6,1,1,14,F,64,0,0,430.1909031
49,156H,156,H,6,1,1,15,F,2,1,L,620.97445366
49,157A,157,A,6,1,1,2,R,2,14,F,10.669701649
49,157A,157,A,6,2,1,2,R,2,14,L,10.669701649
49,157A,157,A,6,3,2,14,F,52,0,0,10.669701649
49,157A,157,A,6,4,2,14,L,U,U,9,10.669701649
49,158K,158,K,6,1,1,4,F,64,0,0,13.071090513
49,159K,159,K,6,1,1,15,F,2,5,L,13.071090513
49,160F,160,F,6,1,1,3,R,2,15,F,267.8051366
49,160F,160,F,6,2,1,3,R,2,15,L,267.8051366
49,160F,160,F,6,3,1,3,F,57,0,0,267.8051366
49,161G,161,G,6,1,1,2,F,2,2,F,615.58099279
49,162H,162,H,6,1,1,3,R,2,15,F,888.58241289
49,162H,162,H,6,2,1,3,F,51,0,0,888.58241289
49,163B,163,B,6,1,1,12,F,54,0,0,5.3348508246
49,163B,163,B,6,2,1,12,F,57,0,0,5.3348508246
49,163B,163,B,6,3,1,12,L,57,0,0,5.3348508246
49,163B,163,B,6,4,1,12,L,31,0,N,5.3348508246
49,164B,164,B,6,1,1,15,F,2,1,L,10.669701649
49,164B,164,B,6,2,2,1,R,52,0,0,10.669701649
49,164B,164,B,6,3,1,15,T,U,0,0,10.669701649
49,165D,165,D,6,1,1,4,L,52,0,0,28.102844604
49,166E,166,E,6,1,1,4,F,2,14,B,162.52079806
49,167F,167,F,6,1,1,2,F,2,4,R,200.85385245
49,168H,168,H,6,1,1,1,F,63,0,0,666.43680966
49,168H,168,H,6,2,1,1,F,63,0,0,666.43680966
49,168H,168,H,6,3,1,1,F,57,0,0,666.43680966
49,168H,168,H,6,4,1,1,F,59,0,0,666.43680966
49,169J,169,J,6,1,1,24,B,2,3,F,11.635396759
49,170E,170,E,6,1,1,3,F,2,22,B,110.51414268
49,171E,171,E,6,1,1,1,F,2,5,B,110.51414268
49,172F,172,F,6,1,1,15,R,2,2,F,136.58061967
49,173G,173,G,6,1,1,12,F,71,0,0,313.94630632
49,174H,174,H,6,1,1,1,F,2,13,R,453.17703057
49,175B,175,B,6,1,1,13,F,2,5,B,10.669701649
49,175B,175,B,6,2,2,5,F,64,0,0,10.669701649
49,175B,175,B,6,3,1,13,F,64,0,0,10.669701649
49,175B,175,B,6,4,2,5,N,32,0,N,10.669701649
49,176B,176,B,6,1,1,2,F,2,4,B,10.669701649
49,176B,176,B,6,2,2,4,N,32,0,N,10.669701649
49,177F,177,F,6,1,1,1,F,52,0,0,846.62234319
49,178J,178,J,6,1,1,15,F,2,22,B,13.180722891
49,179K,179,K,6,1,1,15,F,51,0,0,14.807094722
49,179K,179,K,6,2,1,15,R,42,0,0,14.807094722
49,179K,179,K,6,3,1,15,F,57,0,0,14.807094722
49,179K,179,K,6,4,1,15,N,32,0,N,14.807094722
49,180K,180,K,6,1,1,3,F,2,1,R,14.807094722
49,181J,181,J,6,1,1,4,L,2,1,F,11.635396759
49,182D,182,D,6,1,1,4,F,2,15,F,27.214010449
49,183F,183,F,6,1,1,1,B,56,0,0,194.50126549
49,184F,184,F,6,1,1,2,F,2,1,B,194.50126549
49,184F,184,F,6,2,2,1,F,3,U,B,194.50126549
49,185G,185,G,6,1,1,15,R,2,15,F,447.08359081
49,186H,186,H,6,1,1,4,F,2,18,B,645.35880825
49,187B,187,B,6,1,1,5,F,71,0,0,10.669701649
49,188D,188,D,6,1,1,5,F,2,2,F,106.29410805
49,188D,188,D,6,2,1,5,F,57,0,0,106.29410805
49,189H,189,H,6,1,1,11,F,2,15,B,2520.6809936
49,190J,190,J,6,1,1,1,F,52,0,0,11.827380805
49,190J,190,J,6,2,1,1,T,31,0,N,11.827380805
49,191J,191,J,6,1,1,2,F,2,2,B,11.827380805
49,191J,191,J,6,2,2,2,F,3,15,B,11.827380805
49,192K,192,K,6,1,1,1,F,64,0,0,13.286763507
49,193J,193,J,6,1,1,4,F,2,2,L,11.635396759
49,193J,193,J,6,2,1,4,R,2,2,L,11.635396759
49,193J,193,J,6,3,1,4,F,3,15,L,11.635396759
49,193J,193,J,6,4,2,2,F,63,0,0,11.635396759
49,193J,193,J,6,5,2,2,F,51,0,0,11.635396759
49,194D,194,D,6,1,1,3,F,2,1,F,23.580247286
49,195E,195,E,6,1,1,15,R,2,2,F,136.36628823
49,196F,196,F,6,1,1,3,F,2,13,R,168.53039527
49,197G,197,G,6,1,1,5,F,2,15,R,387.38655035
49,198H,198,H,6,1,1,4,F,43,0,0,559.1869789
49,198H,198,H,6,2,1,4,F,57,0,0,559.1869789
49,199D,199,D,6,1,1,2,F,2,13,B,14.726761978
49,199D,199,D,6,2,1,2,T,88,0,0,14.726761978
49,199D,199,D,6,3,2,13,B,88,0,0,14.726761978
49,200D,200,D,6,1,1,3,F,2,15,L,14.726761978
49,201F,201,F,6,1,1,2,F,51,0,0,105.25364671
49,202F,202,F,6,1,1,15,B,3,2,F,105.25364671
49,202F,202,F,6,2,1,15,F,2,15,B,105.25364671
49,203G,203,G,6,1,1,11,F,2,2,B,241.937646
49,203G,203,G,6,2,2,2,F,3,15,B,241.937646
49,204H,204,H,6,1,2,2,B,3,15,F,349.23355297
49,204H,204,H,6,2,1,4,B,2,2,F,349.23355297
49,205A,205,A,6,1,1,2,F,2,4,F,17.754383544
49,205A,205,A,6,2,1,2,L,54,0,0,17.754383544
49,206B,206,B,6,1,1,4,F,64,0,0,17.754383544
49,206B,206,B,6,2,1,4,T,31,0,N,17.754383544
49,207K,207,K,6,1,1,5,L,57,0,0,27.187868268
49,207K,207,K,6,2,1,5,F,68,0,0,27.187868268
49,208B,208,B,6,1,1,1,T,31,0,N,13.422484675
49,208B,208,B,6,2,1,1,B,56,0,0,13.422484675
49,209J,209,J,6,1,1,3,F,54,0,0,18.296661403
49,209J,209,J,6,2,1,3,T,31,0,N,18.296661403
49,210J,210,J,6,1,1,15,F,2,13,B,18.296661403
49,210J,210,J,6,2,2,13,L,56,0,0,18.296661403
49,211E,211,E,6,1,1,4,F,2,1,F,735.75307029
49,211E,211,E,6,2,1,4,L,2,1,R,735.75307029
49,212K,212,K,6,1,1,2,L,64,0,0,15.903160124
49,213K,213,K,6,1,1,3,F,45,0,0,15.903160124
49,213K,213,K,6,2,1,3,F,64,0,0,15.903160124
49,214B,214,B,6,1,1,15,F,2,5,F,10.669701649
49,214B,214,B,6,2,1,15,T,31,0,N,10.669701649
49,214B,214,B,6,3,2,5,B,54,0,0,10.669701649
49,215E,215,E,6,1,1,4,F,2,2,L,337.89207783
49,215E,215,E,6,2,2,2,R,63,0,0,337.89207783
49,215E,215,E,6,3,2,2,R,51,0,0,337.89207783
49,216G,216,G,6,1,1,1,B,2,11,F,959.87687365
49,217B,217,B,6,1,1,15,F,50,0,0,19.979016338
49,217B,217,B,6,2,1,15,F,51,0,0,19.979016338
49,218K,218,K,6,1,1,2,R,2,U,F,30.594521233
49,218K,218,K,6,2,1,2,L,3,U,F,30.594521233
49,219F,219,F,6,1,1,1,R,2,4,F,1750.2311282
49,220K,220,K,6,1,1,4,R,63,0,0,30.610860096
49,220K,220,K,6,2,1,4,R,51,0,0,30.610860096
49,220K,220,K,6,3,1,4,B,57,0,0,30.610860096
49,221E,221,E,6,1,1,1,F,2,21,B,207.62346915
49,222F,222,F,6,1,1,1,L,2,1,F,256.59468902
49,222F,222,F,6,2,1,1,L,2,1,R,256.59468902
49,223H,223,H,6,1,1,3,F,57,0,0,851.38593979
49,224C,224,C,6,1,2,2,B,3,2,F,66.787177396
49,224C,224,C,6,2,1,15,F,2,2,F,66.787177396
49,224C,224,C,6,3,1,15,B,54,0,0,66.787177396
49,225G,225,G,6,1,1,13,R,2,1,F,1848.8903539
49,226K,226,K,6,1,1,15,F,50,0,0,14.067761165
49,226K,226,K,6,2,1,15,F,88,0,0,14.067761165
49,226K,226,K,6,3,1,15,R,31,0,N,14.067761165
49,227A,227,A,6,1,1,2,F,2,1,B,18.177615043
49,227A,227,A,6,2,1,2,F,56,0,0,18.177615043
49,227A,227,A,6,3,1,2,F,54,0,0,18.177615043
49,227A,227,A,6,4,1,2,T,31,0,N,18.177615043
49,228E,228,E,6,1,1,13,F,2,15,B,1287.8198432
49,229K,229,K,6,1,1,2,L,50,0,0,27.835976506
49,229K,229,K,6,2,1,2,L,50,0,0,27.835976506
49,229K,229,K,6,3,1,2,L,45,0,0,27.835976506
49,230B,230,B,6,1,1,11,F,51,0,0,10.669701649
49,230B,230,B,6,2,1,11,F,56,0,0,10.669701649
49,230B,230,B,6,3,1,11,T,31,0,N,10.669701649
49,231B,231,B,6,1,1,3,F,2,3,B,10.669701649
49,231B,231,B,6,2,1,3,F,3,3,L,10.669701649
49,231B,231,B,6,3,1,3,F,51,0,0,10.669701649
49,232J,232,J,6,1,1,11,F,42,0,0,11.635396759
49,232J,232,J,6,2,1,11,F,50,0,0,11.635396759
49,233K,233,K,6,1,1,2,T,31,0,N,13.071090513
49,234E,234,E,6,1,1,13,F,2,4,R,238.48982227
49,234E,234,E,6,2,1,13,L,2,4,R,238.48982227
49,235F,235,F,6,1,1,4,F,2,15,B,294.74135092
49,236J,236,J,6,1,1,1,R,31,0,N,11.635396759
49,237K,237,K,6,1,1,15,F,2,1,F,13.071090513
49,238D,238,D,6,1,1,2,L,2,3,F,26.338247384
49,239E,239,E,6,1,1,2,L,2,15,F,152.31600376
49,240F,240,F,6,1,1,15,F,2,22,B,188.24209893
49,240F,240,F,6,2,1,15,F,64,0,0,188.24209893
49,241G,241,G,6,1,1,U,9,2,1,L,432.69617458
49,242K,242,K,6,1,1,3,F,57,0,0,13.071090513
49,242K,242,K,6,2,1,3,F,57,0,0,13.071090513
49,242K,242,K,6,3,1,3,F,57,0,0,13.071090513
49,243C,243,C,6,1,1,2,F,2,4,F,11.635396759
49,243C,243,C,6,2,2,4,B,3,4,F,11.635396759
49,243C,243,C,6,3,1,2,R,4,1,F,11.635396759
49,244C,244,C,6,1,1,2,T,31,0,N,11.635396759
49,245E,245,E,6,1,1,5,F,2,13,F,99.276270443
49,246F,246,F,6,1,1,5,F,64,0,0,122.69212072
49,246F,246,F,6,2,1,5,B,64,0,0,122.69212072
49,247G,247,G,6,1,1,1,R,2,21,F,282.02198972
49,248B,248,B,6,1,1,2,R,2,1,F,10.669701649
49,249B,249,B,6,1,1,4,F,54,0,0,10.669701649
49,250C,250,C,6,1,1,3,L,2,4,F,18.674811798
49,251E,251,E,6,1,1,15,R,2,3,F,181.98549829
49,252F,252,F,6,1,1,5,F,51,0,0,224.90960455
49,253G,253,G,6,1,1,2,R,2,5,F,516.98066516
49,253G,253,G,6,2,1,2,R,2,5,R,516.98066516
49,254D,254,D,6,1,1,3,R,2,2,F,21.022670576
49,254D,254,D,6,2,1,3,R,2,2,L,21.022670576
49,255D,255,D,6,1,1,3,F,2,4,R,21.022670576
49,255D,255,D,6,2,1,3,L,2,4,R,21.022670576
49,255D,255,D,6,3,1,3,F,42,0,0,21.022670576
49,255D,255,D,6,4,2,4,F,42,0,0,21.022670576
49,255D,255,D,6,5,2,4,F,68,0,0,21.022670576
49,256D,256,D,6,1,1,11,T,31,0,N,21.022670576
49,257E,257,E,6,1,1,3,L,2,11,F,121.57563576
49,257E,257,E,6,2,1,3,F,63,0,0,121.57563576
49,257E,257,E,6,3,1,3,L,2,11,R,121.57563576
49,258F,258,F,6,1,1,4,F,2,1,B,150.25113769
49,259G,259,G,6,1,1,3,F,2,2,R,345.36956863
49,260K,260,K,6,1,1,2,F,2,15,F,13.071090513
49,261C,261,C,6,1,1,1,F,2,2,R,21.129880514
49,261C,261,C,6,2,2,2,L,63,0,0,21.129880514
49,262E,262,E,6,1,1,15,F,2,3,B,205.91007159
49,262E,262,E,6,2,2,3,F,3,2,L,205.91007159
49,262E,262,E,6,3,3,2,R,63,0,0,205.91007159
49,263E,263,E,6,1,1,2,F,2,15,R,205.91007159
49,264F,264,F,6,1,1,15,F,2,2,L,254.47716004
49,265G,265,G,6,1,1,2,F,54,0,0,584.94510152
49,265G,265,G,6,2,1,2,R,54,0,0,584.94510152
49,265G,265,G,6,3,1,2,F,54,0,0,584.94510152
49,265G,265,G,6,4,1,2,L,54,0,0,584.94510152
49,266E,266,E,6,1,1,2,L,2,15,F,44.85070086
49,266E,266,E,6,2,1,2,L,2,15,R,44.85070086
49,266E,266,E,6,3,2,15,R,51,0,0,44.85070086
49,267F,267,F,6,1,1,2,F,2,2,F,55.42943525
49,268G,268,G,6,1,1,11,F,57,0,0,127.41094967
49,269G,269,G,6,1,1,23,L,2,1,R,127.41094967
49,269G,269,G,6,2,2,1,F,3,2,R,127.41094967
49,271H,271,H,6,1,1,11,9,31,0,N,183.91589476
49,272B,272,B,6,1,1,15,F,2,3,B,21.198029751
49,272B,272,B,6,2,1,15,R,2,3,F,21.198029751
49,272B,272,B,6,3,2,3,L,63,0,0,21.198029751
49,273H,273,H,6,1,1,15,F,2,15,F,6158.3410772
49,274J,274,J,6,1,1,15,F,2,21,B,28.895780638
49,275K,275,K,6,1,1,1,F,2,1,L,32.461236347
49,276J,276,J,6,1,1,3,F,51,0,0,11.635396759
49,276J,276,J,6,2,1,3,T,31,0,N,11.635396759
49,277K,277,K,6,1,1,5,F,52,0,0,13.071090513
49,277K,277,K,6,2,1,5,T,31,0,N,13.071090513
49,278D,278,D,6,1,1,1,F,2,1,L,82.740002949
49,279F,279,F,6,1,1,9,L,2,5,F,11.210447579
49,280H,280,H,6,1,1,24,F,2,3,B,12.398824366
49,280H,280,H,6,2,2,3,F,54,0,0,12.398824366
72,"  1J",1,J,6,1,1,2,F,2,1,L,10.416341747
72,"  2F",2,F,6,1,1,4,F,71,0,0,248.78767772
72,"  3K",3,K,6,1,1,2,F,2,3,R,9.5669192391
72,"  3K",3,K,6,2,1,2,R,51,0,0,9.5669192391
72,"  3K",3,K,6,3,1,2,R,71,0,0,9.5669192391
72,"  4D",4,D,6,1,1,1,F,2,15,B,36.622166847
72,"  4D",4,D,6,2,2,15,F,3,24,B,36.622166847
72,"  4D",4,D,6,3,1,1,T,31,0,N,36.622166847
72,"  5K",5,K,6,1,1,5,L,2,24,R,4.5777708559
72,"  5K",5,K,6,2,1,5,R,54,0,0,4.5777708559
72,"  5K",5,K,6,3,1,5,R,54,0,0,4.5777708559
72,"  6J",6,J,6,1,1,1,F,2,11,R,10.416341747
72,"  6J",6,J,6,2,2,11,F,71,0,0,10.416341747
72,"  7J",7,J,6,1,1,15,F,54,0,0,4.1665366986
72,"  7J",7,J,6,2,1,15,F,55,0,0,4.1665366986
72,"  7J",7,J,6,3,1,15,L,54,0,0,4.1665366986
72,"  8C",8,C,6,1,1,21,F,2,5,L,10.416341747
72,"  8C",8,C,6,2,1,21,R,2,5,L,10.416341747
72,"  8C",8,C,6,3,2,5,F,59,0,0,10.416341747
72,"  9E",9,E,6,1,1,1,F,2,1,B,56.957702701
72," 10F",10,F,6,1,1,2,F,54,0,0,109.74601363
72," 10F",10,F,6,2,1,2,B,54,0,0,109.74601363
72," 11A",11,A,6,1,1,2,F,54,0,0,3.766391149
72," 11A",11,A,6,2,1,2,T,31,0,N,3.766391149
72," 12K",12,K,6,1,1,24,F,2,1,R,9.5669192391
72," 12K",12,K,6,2,2,1,L,31,0,N,9.5669192391
72," 12K",12,K,6,3,1,24,F,71,0,0,9.5669192391
72," 13D",13,D,6,1,1,3,F,41,0,0,10.954122529
72," 13D",13,D,6,2,1,3,U,43,0,0,10.954122529
72," 13D",13,D,6,3,1,3,F,42,0,0,10.954122529
72," 13D",13,D,6,4,1,3,F,57,0,0,10.954122529
72," 14D",14,D,6,1,1,5,F,71,0,0,10.954122529
72," 15E",15,E,6,1,1,3,F,2,4,B,66.957463648
72," 15E",15,E,6,2,2,4,F,3,1,B,66.957463648
72," 16F",16,F,6,1,1,3,F,71,0,0,129.01353758
72," 17B",17,B,6,1,1,3,F,63,0,0,9.4159778726
72," 17B",17,B,6,2,1,3,T,31,0,N,9.4159778726
72," 17B",17,B,6,3,1,3,R,64,0,0,9.4159778726
72," 18J",18,J,6,1,1,13,F,51,0,0,10.416341747
72," 19E",19,E,6,1,1,2,F,2,22,R,63.975078804
72," 20F",20,F,6,1,1,3,F,2,3,B,123.26708307
72," 20F",20,F,6,2,2,3,F,3,13,B,123.26708307
72," 21F",21,F,6,1,1,2,L,2,2,F,123.26708307
72," 21F",21,F,6,2,1,2,L,2,2,R,123.26708307
