PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
1,041T,41,T,3,5,1,2,1,2,74,30,33,2,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1342434782,1,0,U,U,U,U,0,1,2,0,0,0,0,20,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,35,0,0,1,10,4,193.35,416.86,357.67,95.3,U
1,041T,41,T,3,5,2,3,3,2,75,22,9,2,0,0,4,0,0,0,0,0,0,0,1,2,,,1,31,,,2,12,,,R,L,,,D,F,,,E,E,,,W,W,,,03,01,,,1,2,,,2S87M5N509,1,0,63,3,3,3,0,3,1,0,0,0,0,35,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,20,0,0,1,13,4,193.35,416.86,357.67,108.1,U
1,042M,42,M,3,5,1,1,1,1,81,86,89,75,0,4,98,U,U,U,U,U,1,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,2,2,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,48,0,0,0,0,6,89.77,193.54,172.65,U,U
1,042M,42,M,3,5,2,4,2,1,73,12,6,6,0,0,9,0,0,0,0,0,0,0,1,,,,1,,,,5,,,,R,,,,B,,,,E,,,,S,,,,01,,,,1,,,,3G76A17203,1,0,67,1,1,0,0,3,4,0,0,0,0,48,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,11,6,89.77,193.54,172.65,121.0,U
1,043W,43,W,3,5,1,1,1,3,75,51,34,6,0,0,19,0,0,0,0,0,0,0,1,,,,49,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,VC24515B20,1,0,U,U,U,U,0,U,6,0,0,0,0,31,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,U,998,0,0,0,15,U,290.03,625.30,774.33,U,U
1,044V,44,V,3,5,1,1,1,3,80,22,12,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2E27VA7588,1,0,U,U,U,U,0,1,2,0,0,0,0,28,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,37,0,0,1,13,U,72.51,156.33,138.37,97.0,U
1,044V,44,V,3,5,2,2,2,U,74,9,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,RH41G4A289,1,0,U,0,0,0,0,3,1,0,0,0,0,37,U,U,5,U,U,U,U,,,,,,,,,U,U,U,U,1,0,28,0,0,0,13,6,72.51,156.33,138.37,115.0,117.0
1,045M,45,M,3,5,1,1,1,1,U,U,89,78,0,U,53,0,U,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,U,,,,9999999999,1,0,U,U,U,U,0,1,3,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,8,0,34,0,0,0,0,6,248.60,535.98,478.12,U,U
1,045M,45,M,3,5,2,1,3,1,74,20,8,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,3,,,U,12,,,9,F,,,9,D,,,9,E,,,9,W,,,99,01,,,1,2,,,1X69H4W155,1,0,71,1,1,0,0,4,1,0,0,0,0,34,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,248.60,535.98,478.12,111.0,U
1,045M,45,M,3,5,3,2,2,1,U,U,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,2,,,,9999999999,U,U,U,U,U,U,0,4,1,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,U,0,34,0,0,0,0,6,248.60,535.98,478.12,U,U
1,046T,46,T,3,5,1,1,1,3,79,1,7,2,0,0,19,0,0,0,0,0,0,0,1,,,,58,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,A9A067C156,1,0,U,U,U,U,0,1,6,0,0,0,0,29,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,998,0,0,1,13,U,338.37,729.53,625.94,108.0,U
1,047W,47,W,3,5,1,1,1,U,65,12,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,1,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,33,0,0,1,0,U,942.59,2032.22,2516.56,U,U
1,047W,47,W,3,5,2,1,2,U,73,20,8,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1Y27H3W316,1,0,U,U,U,U,0,1,1,0,0,0,0,33,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,942.59,2032.22,2516.56,111.0,U
1,048C,48,C,3,5,1,2,1,1,81,9,34,3,0,0,19,0,0,0,0,0,0,0,1,,,,71,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,U,7,0,0,0,0,U,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,0,6,563.94,1215.85,683.45,U,U
1,049V,49,V,3,5,1,2,1,U,78,20,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,1,U,U,U,U,0,1,2,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,U,0,0,1,0,U,229.61,495.04,438.18,U,U
1,049V,49,V,3,5,2,1,2,U,78,21,1,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,3,1,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,0,6,229.61,495.04,438.18,U,U
1,050M,50,M,3,5,1,2,1,1,70,20,81,71,0,4,98,0,U,8,8,8,U,3,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,CE630P1201,1,U,U,U,U,U,0,2,4,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,52,0,0,0,12,6,110.49,238.22,212.50,U,U
1,050M,50,M,3,5,2,2,1,U,74,19,3,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,6D47R4Q219,1,0,U,U,U,U,0,2,4,0,0,0,0,52,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,110.49,238.22,212.50,130.0,U
1,051T,51,T,3,5,1,2,1,1,74,20,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1H57H4K471,1,0,U,U,U,U,0,1,2,0,0,0,0,40,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,37,0,0,0,13,6,193.35,416.86,357.67,116.0,U
1,051T,51,T,3,5,2,2,3,4,74,20,1,2,0,0,5,0,0,0,0,0,0,0,1,2,,,1,56,,,10,12,,,L,F,,,B,D,,,E,A,,,W,W,,,02,07,,,1,2,,,9999999999,1,0,U,6,7,3,0,2,1,0,0,0,0,37,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,40,0,0,2,0,3,193.35,416.86,357.67,U,U
1,052W,52,W,3,5,1,2,1,1,75,23,85,32,0,8,19,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9999999999,1,3,U,U,U,U,0,2,4,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,35,0,0,0,0,6,229.61,495.04,613.02,U,U
1,052W,52,W,3,5,2,1,1,1,72,14,4,2,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,R,,,,F,,,,M,,,,S,,,,01,,,,1,,,,2F93H56165,0,0,64,1,1,0,0,3,4,0,0,0,0,35,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,11,6,229.61,495.04,613.02,112.1,U
1,053V,53,V,3,5,1,1,1,1,73,18,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,4N39H3X177,1,0,U,U,U,U,0,1,2,0,0,0,0,44,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,31,0,0,0,13,6,247.73,534.11,472.76,124.0,U
1,053V,53,V,3,5,2,1,2,2,70,12,3,2,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,10,,,,L,,,,D,,,,E,,,,W,,,,03,,,,1,,,,0F01F17510,1,0,98,1,4,2,0,2,1,0,0,0,0,31,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,44,0,0,1,11,4,247.73,534.11,472.76,108.0,U
1,054T,54,T,3,5,1,1,1,2,71,34,31,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2573274,1,0,U,U,U,U,0,1,2,0,0,0,0,21,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,40,0,0,1,7,3,176.09,379.65,325.74,U,U
1,054T,54,T,3,5,2,2,2,2,74,39,32,4,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,UE2N52736B,1,0,U,U,U,U,0,3,1,0,0,0,0,40,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,21,0,0,2,11,3,176.09,379.65,325.74,U,U
1,055W,55,W,3,5,1,1,1,1,U,U,0,U,0,U,U,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9999999999,U,U,U,U,U,U,0,1,2,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,U,25,0,0,0,0,U,145.01,312.64,387.15,U,U
1,055W,55,W,3,5,2,1,2,1,80,20,15,3,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1X087AW160,1,0,U,U,U,U,0,3,1,0,0,0,0,25,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,145.01,312.64,387.15,104.9,U
1,056V,56,V,3,5,1,1,1,1,U,1,7,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,2,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,34,0,0,1,0,U,302.11,651.35,576.54,U,U
1,056V,56,V,3,5,2,2,3,2,80,21,1,2,0,0,19,0,0,0,0,0,0,0,1,2,,,1,31,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,3R47FA2425,1,0,U,U,U,U,0,3,1,0,0,0,0,34,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,U,0,0,1,13,3,302.11,651.35,576.54,108.1,U
1,057W,57,W,3,5,1,3,1,1,U,19,U,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,3,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,U,U,47,0,0,0,16,U,555.89,1198.50,1484.14,U,U
1,057W,57,W,3,5,2,1,2,1,72,18,3,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,D,,,,L,,,,W,,,,01,,,,1,,,,4U37T2H507,1,0,84,1,1,0,0,4,1,0,0,0,0,47,0,0,5,U,U,U,U,,,,,,,,,0,0,0,0,1,0,U,0,0,0,13,6,555.89,1198.50,1484.14,127.0,U
1,058Z,58,Z,3,5,1,1,1,1,U,12,U,2,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,U,U,998,1,0,0,0,U,3452.71,7444.04,6828.49,U,U
1,059W,59,W,3,5,1,2,1,1,80,20,4,2,0,0,2,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,4,0,0,0,0,33,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,U,30,0,0,0,0,U,604.23,1302.72,1613.20,U,U
1,059W,59,W,3,5,2,1,1,3,69,12,3,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,4,4,0,0,0,0,30,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,33,0,0,0,0,6,604.23,1302.72,1613.20,U,U
1,060B,60,B,3,5,1,1,1,1,73,1,2,2,0,0,4,0,0,0,0,0,0,0,1,,,,71,,,,11,,,,L,,,,F,,,,E,,,,U,,,,01,,,,1,,,,A3A197H381,1,0,76,1,1,0,0,2,7,0,0,0,0,36,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,96.68,208.44,294.10,118.0,U
1,061M,61,M,3,5,1,1,1,1,74,86,84,75,0,6,98,U,3,U,U,U,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,R685ST4215,1,0,U,U,U,U,0,2,4,0,1,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,U,0,0,0,11,6,100.13,215.88,192.58,U,U
1,061M,61,M,3,5,2,1,2,1,78,20,71,56,0,4,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,CKL18BF213,1,0,U,U,U,U,0,2,4,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,U,0,0,0,13,6,100.13,215.88,192.58,U,U
1,062T,62,T,3,5,1,1,1,1,74,20,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,31,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1L39H4V137,1,0,U,U,U,U,0,U,U,0,0,0,0,43,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,998,0,0,1,13,U,155.37,334.98,287.42,121.5,125.0
1,063M,63,M,3,5,1,1,1,1,79,12,81,78,6,4,98,0,2,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,3,4,0,1,0,U,U,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,8,0,35,0,0,0,0,6,141.56,305.20,272.25,U,U
1,063M,63,M,3,5,2,1,2,1,78,20,9,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,2,4,0,0,0,0,35,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,0,6,141.56,305.20,272.25,U,U
1,064V,64,V,3,5,1,2,1,2,75,20,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,2,,,,11,,,,F,,,,L,,,,E,,,,W,,,,01,,,,1,,,,CCY245J100,1,0,91,1,1,0,0,1,2,0,0,0,0,38,250,2,5,U,U,U,U,,,,,,,,,U,0,0,0,8,0,38,0,0,0,13,6,223.56,482.00,426.64,U,U
1,064V,64,V,3,5,2,2,2,2,77,20,2,4,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,3,,,,R,,,,F,,,,E,,,,W,,,,02,,,,1,,,,1L69U7J271,1,0,45,1,1,0,0,3,1,0,0,0,0,38,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,38,0,0,0,13,6,223.56,482.00,426.64,116.0,U
1,065D,65,D,3,5,1,1,1,1,76,35,38,4,0,0,19,0,0,0,0,0,0,0,1,,,,71,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JHL7100973,2,0,U,U,U,U,0,U,7,0,0,0,0,24,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,12,6,319.03,687.83,728.71,96.5,U
1,066W,66,W,3,5,1,1,1,1,72,18,15,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,4H37J2H210,1,0,U,U,U,U,0,U,2,0,0,0,0,37,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,27,0,0,0,13,6,217.52,468.97,580.74,112.0,116.0
1,066W,66,W,3,5,2,3,2,1,77,35,39,4,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,U,,,,HLG8100056,2,0,U,U,U,U,0,3,U,0,0,0,0,27,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,37,0,0,0,12,6,217.52,468.97,580.74,104.3,U
1,067B,67,B,3,5,1,1,1,1,73,19,3,4,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,12,,,,R,,,,F,,,,M,,,,S,,,,01,,,,1,,,,6B69R3Q223,1,0,74,1,1,0,0,3,7,0,0,0,0,52,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,522.65,1126.83,1589.92,133.0,U
1,068M,68,M,3,5,1,1,1,1,78,82,84,77,0,U,98,U,U,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,4,1,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,19,0,0,0,0,6,179.54,387.09,345.30,U,U
1,068M,68,M,3,5,2,1,2,1,74,30,32,2,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,F,,,,Z,,,,M,,,,W,,,,01,,,,1,,,,1142071267,1,0,75,1,1,0,0,1,3,0,0,0,0,19,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,10,6,179.54,387.09,345.30,94.5,95.3
1,069W,69,W,3,5,1,1,1,3,71,12,6,6,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1Y74S27660,1,0,U,U,U,U,0,U,U,0,0,0,0,44,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,39,0,0,0,11,6,471.30,1016.12,1258.29,121.0,U
1,069W,69,W,3,5,2,1,2,3,81,19,5,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G6AL5793B,1,0,U,U,U,U,0,U,U,0,0,0,0,39,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,44,0,0,0,17,6,471.30,1016.12,1258.29,U,U
1,070M,70,M,3,5,1,1,1,1,74,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1L39L4J112,1,0,U,U,U,U,0,2,2,0,0,0,0,43,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,145.01,312.64,278.89,121.5,125.0
1,070M,70,M,3,5,2,1,1,1,81,86,81,75,0,4,40,0,3,U,8,8,1,6,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,R686ST3034,1,0,U,U,U,U,0,2,2,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,43,0,0,0,11,6,145.01,312.64,278.89,U,U
1,071W,71,W,3,5,1,1,1,1,79,18,12,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,3,0,0,0,0,29,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,45,0,0,1,0,6,96.68,208.44,258.12,U,U
1,071W,71,W,3,5,2,2,2,1,76,12,6,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,4,1,0,0,0,0,45,U,U,5,U,U,U,U,,,,,,,,,0,0,0,0,1,0,29,0,0,0,0,6,96.68,208.44,258.12,U,U
1,072T,72,T,3,5,1,1,1,1,73,6,10,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,CM43M3C144,1,0,U,U,U,U,0,2,4,0,0,0,0,43,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,49,0,0,0,13,6,172.64,372.21,319.36,124.0,U
1,072T,72,T,3,5,2,4,1,2,75,21,3,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,52,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,3V39T5M106,1,0,U,U,U,U,0,2,4,0,0,0,0,49,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,1,7,43,0,0,4,13,U,172.64,372.21,319.36,127.0,U
1,073Q,73,Q,3,5,1,3,1,2,78,21,1,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,3R47F8M435,1,0,U,U,U,U,0,1,2,0,0,0,0,33,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,2,U,0,0,1,13,4,145.01,312.64,336.19,108.1,U
1,073Q,73,Q,3,5,2,1,2,1,78,7,74,40,0,8,40,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,3,1,0,0,0,U,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,8,0,33,0,0,0,0,6,145.01,312.64,336.19,U,U
1,074W,74,W,3,5,1,5,1,1,75,20,1,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1C37H58602,1,0,U,U,U,U,0,3,4,0,0,0,0,43,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,1,U,40,0,0,0,13,U,253.77,547.13,677.53,112.0,116.0
1,074W,74,W,3,5,2,1,1,3,76,20,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1H57Q6K463,1,0,U,U,U,U,0,2,2,0,0,0,0,40,U,U,4,U,U,U,U,,,,,,,,,0,0,0,0,1,0,43,0,0,0,13,6,253.77,547.13,677.53,116.0,U
1,075M,75,M,3,5,1,1,1,1,U,U,89,75,0,U,98,U,U,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,U,2,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,U,48,0,0,0,0,U,48.34,104.22,92.97,U,U
1,075M,75,M,3,5,2,1,2,1,78,6,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,CS23N8C149,1,0,U,U,U,U,0,2,U,0,0,0,0,48,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,48.34,104.22,92.97,123.9,U
1,076V,76,V,3,5,1,1,1,2,77,22,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2K57Z7P239,1,0,U,U,U,U,0,1,2,0,0,0,0,39,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,24,0,0,0,13,6,72.51,156.33,138.37,116.0,U
1,076V,76,V,3,5,2,1,2,2,74,12,8,4,0,0,19,0,0,0,0,0,0,0,1,2,,,1,U,,,10,U,,,L,9,,,F,9,,,E,9,,,W,9,,,03,99,,,1,2,,,4K92T11671,1,0,U,1,1,0,0,2,1,0,0,0,0,24,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,39,0,0,1,11,4,72.51,156.33,138.37,103.0,109.9
1,077W,77,W,3,5,1,1,1,1,U,U,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,2,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,U,U,45,0,0,0,0,U,882.17,1901.96,2355.26,U,U
1,077W,77,W,3,5,2,3,2,1,76,18,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,10,,,,L,,,,P,,,,E,,,,W,,,,01,,,,1,,,,4P39J6X119,1,0,53,1,1,0,0,2,1,0,0,0,0,45,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,882.17,1901.96,2355.26,124.0,U
1,078Z,78,Z,3,5,1,1,1,1,73,14,10,4,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,U,998,1,0,0,0,U,7171.02,15460.72,14182.27,U,U
1,079V,79,V,3,5,1,2,1,1,80,14,9,3,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,R,,,,E,,,,W,,,,03,,,,1,,,,0X20A62917,1,0,14,1,1,0,0,1,3,0,0,0,0,25,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,45,0,0,1,11,6,151.06,325.69,288.28,94.5,U
