PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,TYPEOP,BMCSREG,DRCLASS,DRTRAIN,FREQDRIV,PRIORLAT,PRIORMID,PRIOREAR,AVOIDMAN,ACC12MO,VIOLSP,VIOLDWI,VIOLRECK,VIOLSUSP,VIOLROW,VIOLCLOS,VIOLSIGN,VIOLOTH,VIOLUNK,DRINKING,ALCTEST,LSOURCE,LCOMPL,LSTATUS,LTYPCOMP,LREST,LRESTADD,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,LANES,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,HPMS,SHOULDLT,SHOULDRT,ALIGNMNT,GRADE,SURTYPE,SURCOND,TRAFCONT,TRCTLFCT,SPLIMIT,DRIRF1,DRIRF2,DRIRF3,ENVRF1,ENVRF2,ENVRF3,PSUWGT,NATWGT,RATWGT
85,008Q,8,Q,4,5,1,1,1,61,U,U,0,0,0,2,2,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,1,1,2,0,0,25,0,0,0,0,0,0,11.13,154.76,166.42
85,008Q,8,Q,4,5,2,1,1,61,U,U,0,0,0,2,1,1,15,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,1,1,2,0,0,25,0,0,0,0,0,0,11.13,154.76,166.42
85,009W,9,W,4,5,1,1,1,61,10,50,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,1,0,0,1,2,0,0,3,0,,0,0,1,3,1,2,0,0,30,0,0,0,0,0,0,22.25,309.39,383.13
85,009W,9,W,4,5,2,1,1,61,400,60,0,0,0,2,1,32,0,0,98,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,3,1,2,20,3,30,0,0,0,0,0,0,22.25,309.39,383.13
85,010D,10,D,4,5,1,1,1,61,980,110,0,0,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,C,1,1,2,2,1,0,0,1,0,0,0,2,0,0,3,0,,0,0,1,2,2,1,0,0,25,20,0,0,0,0,0,7.80,108.46,114.91
85,011R,11,R,4,5,1,5,1,12,30,30,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,1,0,0,0,2,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,19.50,271.15,236.49
85,012H,12,H,4,5,1,1,1,U,U,U,0,0,0,U,U,21,2,0,U,U,0,0,0,0,0,0,1,0,0,0,C,1,1,2,4,1,0,0,0,0,0,0,5,0,0,3,0,,0,0,1,3,1,2,2,3,35,29,0,0,0,0,0,12.47,173.40,165.72
85,012H,12,H,4,5,2,1,1,61,50,150,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,0,1,0,0,0,0,2,0,0,3,3,,0,0,1,2,2,2,2,3,35,0,0,0,0,0,0,12.47,173.40,165.72
85,013V,13,V,4,5,1,2,1,48,250,100,0,0,0,3,4,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,11,1,1,2,2,8,8,4,4,0,2,1,2,0,0,3,0,,0,0,1,1,1,1,1,2,30,0,0,0,0,0,0,15.58,216.64,191.76
85,013V,13,V,4,5,2,1,1,48,66,100,0,0,0,0,1,1,22,0,0,1,0,0,0,0,0,0,1,0,0,0,C,1,0,2,2,0,0,0,0,0,0,1,2,0,0,3,0,,0,0,1,1,1,1,1,2,30,22,0,0,0,0,0,15.58,216.64,191.76
85,014W,14,W,4,5,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,1,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,2,3,2,2,40,3,35,0,0,0,0,0,0,31.17,433.42,536.72
85,015M,15,M,4,5,1,1,1,U,U,U,U,U,U,U,U,9,2,0,0,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,5,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,9.29,129.18,115.23
85,015M,15,M,4,5,2,1,1,61,810,250,0,0,0,8,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,5,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,9.29,129.18,115.23
85,016Z,16,Z,4,5,1,1,1,61,U,U,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,3,2,1,0,0,30,0,0,0,5,0,0,263.74,3667.30,3364.05
85,016Z,16,Z,4,5,2,4,1,61,U,U,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,1,2,0,0,3,0,,0,0,1,3,1,1,0,0,30,0,0,0,5,0,0,263.74,3667.30,3364.05
85,017M,17,M,4,5,1,1,1,61,997,997,1,2,1,8,2,38,2,0,0,1,0,0,0,0,0,0,0,1,0,0,C,1,0,2,4,0,0,0,1,0,0,0,2,0,0,3,0,,0,0,1,1,1,1,0,0,25,20,27,0,0,0,0,6.21,86.35,77.03
85,018W,18,W,4,5,1,1,1,61,650,20,0,0,0,8,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,1,0,0,0,2,0,0,3,0,,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,21.75,302.43,374.51
85,018W,18,W,4,5,2,1,1,61,850,100,0,0,0,0,3,22,21,16,1,0,0,0,0,0,0,0,1,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,21.75,302.43,374.51
85,019D,19,D,4,5,1,5,1,61,997,U,0,0,0,0,3,38,2,0,1,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,,0,0,2,1,2,2,0,0,35,20,0,0,0,0,0,12.53,174.23,184.59
85,020P,20,P,4,5,1,3,1,61,6,65,0,0,0,2,2,5,2,0,8,0,0,0,1,0,0,0,0,0,0,1,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,,3,1,1,3,2,2,0,0,35,11,40,0,0,0,0,7.83,108.88,128.38
85,020P,20,P,4,5,2,2,1,61,260,U,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,,3,1,1,3,2,2,0,0,35,0,0,0,0,0,0,7.83,108.88,128.38
85,021W,21,W,4,5,1,1,1,61,160,100,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,16,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,2,1,2,0,0,30,2,20,0,0,0,0,31.34,435.78,539.64
85,022M,22,M,4,5,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,,0,0,1,2,2,2,0,0,30,U,U,U,0,0,0,9.71,135.02,120.44
85,022M,22,M,4,5,2,2,1,61,997,900,1,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,4,0,0,3,0,,0,0,1,2,2,2,0,0,30,0,0,0,0,0,0,9.71,135.02,120.44
85,023W,23,W,4,5,1,1,1,61,400,100,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,18,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,6,1,2,2,2,0,0,30,20,25,0,0,0,0,34.00,472.77,585.45
85,023W,23,W,4,5,2,3,1,61,100,100,0,0,0,2,5,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,1,0,0,1,2,0,0,3,0,,0,6,1,2,2,2,0,0,30,0,0,0,0,0,0,34.00,472.77,585.45
85,024T,24,T,4,5,1,1,1,61,150,50,0,0,0,2,2,14,2,0,0,0,0,1,0,0,0,0,0,1,0,1,D,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,,0,0,1,1,2,2,0,0,30,2,27,0,0,0,0,3.71,51.59,44.26
85,025W,25,W,4,5,1,1,1,61,400,150,0,0,0,8,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,4,6,1,1,2,1,0,0,25,0,0,0,0,0,0,13.00,180.77,223.85
85,025W,25,W,4,5,2,1,1,61,30,100,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,5,6,1,2,2,1,0,0,25,0,0,0,0,0,0,13.00,180.77,223.85
85,026D,26,D,4,5,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,3,1,10,3,1,,0,0,1,2,2,1,2,3,35,0,0,0,0,0,0,8.07,112.21,118.88
85,027R,27,R,4,5,1,1,1,61,65,U,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,3,2,22,1,2,,2,2,2,1,2,1,0,0,55,0,0,0,0,0,0,20.17,280.46,244.61
85,027R,27,R,4,5,2,2,1,61,U,U,0,0,0,U,2,2,0,0,1,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,4,0,0,0,0,0,0,0,3,2,22,1,2,,2,2,2,1,1,1,0,0,55,98,0,0,0,0,0,20.17,280.46,244.61
85,028W,28,W,4,5,1,4,1,5,U,U,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,2,0,1,2,2,2,0,0,30,0,0,0,0,0,0,20.17,280.46,347.30
85,028W,28,W,4,5,2,2,1,61,430,70,0,0,0,0,3,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,3,1,2,0,0,30,0,0,0,0,0,0,20.17,280.46,347.30
85,029M,29,M,4,5,1,1,1,61,U,U,0,0,0,8,1,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,1,2,0,0,3,0,,0,0,1,3,5,2,0,0,0,20,48,0,0,0,0,5.43,75.50,67.35
85,029M,29,M,4,5,2,1,1,24,30,U,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,1,2,0,0,3,0,,6,6,1,2,2,2,0,0,25,0,0,0,0,0,0,5.43,75.50,67.35
85,030V,30,V,4,5,1,1,1,61,250,U,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,1,0,0,0,4,0,0,3,0,,0,0,1,3,2,2,2,3,30,0,0,0,6,0,0,9.50,132.10,116.93
85,030V,30,V,4,5,2,2,1,61,270,U,0,0,0,0,2,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,4,0,0,3,0,,0,0,1,2,2,2,2,3,30,0,0,0,6,0,0,9.50,132.10,116.93
85,031P,31,P,4,5,1,1,1,61,350,45,0,0,0,2,1,1,14,2,2,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,2,1,0,0,0,4,0,0,3,0,,6,6,1,1,2,2,0,0,35,25,0,0,0,0,0,7.44,103.45,121.98
85,031P,31,P,4,5,2,2,1,61,200,120,0,0,0,2,2,36,54,72,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,,6,6,1,1,2,2,0,0,35,0,0,0,0,0,0,7.44,103.45,121.98
85,032W,32,W,4,5,1,2,1,61,2,U,0,0,0,2,1,16,2,0,2,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,1,5,0,0,3,0,,0,0,1,2,1,1,0,0,30,20,0,0,0,0,0,29.75,413.67,512.26
85,032W,32,W,4,5,2,2,1,61,U,U,0,0,0,0,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,5,0,0,3,0,,0,0,1,2,1,1,0,0,30,0,0,0,0,0,0,29.75,413.67,512.26
85,033P,33,P,4,5,1,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,1,0,0,1,2,0,0,3,0,,6,6,1,1,2,1,0,0,30,0,0,0,0,0,0,4.71,65.49,77.22
85,033P,33,P,4,5,2,2,1,61,5,120,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,6,6,1,1,2,1,20,3,25,20,23,0,0,0,0,4.71,65.49,77.22
85,034T,34,T,4,5,1,2,1,61,100,100,0,0,0,2,U,15,0,0,1,0,1,1,0,0,0,0,0,0,0,1,13,1,0,2,4,0,0,1,0,0,0,0,3,2,12,1,2,,2,2,3,1,1,1,0,0,55,25,27,0,0,0,0,5.38,74.81,64.19
85,035W,35,W,4,5,1,1,1,61,1,U,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,1,2,1,0,0,25,0,0,0,0,0,0,18.84,261.97,324.41
85,035W,35,W,4,5,2,1,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,0,0,0,0,0,8,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,2,2,1,20,3,25,29,0,0,0,0,0,18.84,261.97,324.41
85,035W,35,W,4,5,3,2,1,61,400,200,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,2,2,1,20,3,25,0,0,0,0,0,0,18.84,261.97,324.41
85,036Z,36,Z,4,5,1,U,1,U,U,U,0,0,0,U,U,83,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,25,0,0,0,0,0,0,582.42,8098.55,7428.88
85,037M,37,M,4,5,1,2,1,61,1,150,2,1,1,5,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,4,0,0,0,0,0,0,0,4,0,0,3,3,,0,0,1,2,2,1,0,0,30,0,0,0,0,0,0,5.93,82.46,73.56
85,037M,37,M,4,5,2,2,1,U,U,U,0,0,0,U,U,21,16,9,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,3,,0,0,1,2,2,1,0,0,30,0,0,0,0,0,0,5.93,82.46,73.56
85,038T,38,T,4,5,1,2,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,1,0,0,1,4,0,0,3,0,,0,0,1,2,1,1,1,3,30,37,0,0,0,0,0,5.93,82.46,70.75
85,038T,38,T,4,5,2,1,1,61,U,120,0,0,0,3,1,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,0,4,0,0,3,0,,0,0,1,3,1,1,1,3,30,0,0,0,0,0,0,5.93,82.46,70.75
85,039V,39,V,4,5,1,1,1,36,100,100,0,0,0,2,3,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,1,6,0,0,3,0,,0,0,1,3,2,1,1,3,35,0,0,0,0,0,0,41.50,577.06,510.78
85,039V,39,V,4,5,2,2,1,61,U,U,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,2,U,2,U,U,U,U,U,U,U,U,4,0,0,3,0,,0,0,1,3,2,1,1,3,35,0,0,0,0,0,0,41.50,577.06,510.78
85,040D,40,D,4,5,1,1,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,0,0,0,0,0,8,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,,0,0,1,1,2,2,0,0,30,20,0,0,0,0,0,11.33,157.54,166.90
85,041V,41,V,4,5,1,1,1,38,150,50,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C,1,1,2,2,1,0,0,0,0,0,1,6,0,0,3,0,,0,0,1,1,2,2,2,3,30,10,0,0,0,0,0,14.17,197.03,174.40
85,041V,41,V,4,5,2,1,1,61,500,150,0,0,0,2,1,22,21,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,1,0,0,2,7,0,0,3,0,,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,14.17,197.03,174.40
85,042W,42,W,4,5,1,1,1,61,350,350,0,0,0,2,1,1,14,0,5,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,8,0,0,0,0,0,0,5,0,0,3,0,,0,0,1,2,2,2,2,3,30,0,0,0,0,0,0,28.34,394.07,487.99
85,042W,42,W,4,5,2,1,1,61,630,U,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C,1,0,2,2,0,0,0,0,0,1,0,5,0,0,3,0,,0,0,1,2,2,2,2,3,30,0,0,0,0,0,0,28.34,394.07,487.99
85,043M,43,M,4,5,1,2,1,61,750,200,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,8,1,0,0,0,0,4,0,0,3,0,,0,0,1,1,2,1,0,0,30,26,0,0,0,0,0,5.79,80.51,71.82
85,043M,43,M,4,5,2,3,1,36,90,30,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,4,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,5.79,80.51,71.82
85,044W,44,W,4,5,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,1,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,3,1,2,0,0,25,20,0,0,0,0,0,20.25,281.58,348.69
85,045M,45,M,4,5,1,1,1,61,50,200,2,3,1,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,3,0,0,3,0,,0,0,1,1,1,2,2,3,30,0,0,0,0,0,0,6.29,87.46,78.02
85,045M,45,M,4,5,2,1,1,61,1,260,0,0,0,2,4,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,5,0,0,3,0,,0,0,1,1,2,2,2,3,35,20,0,0,0,0,0,6.29,87.46,78.02
85,046W,46,W,4,5,1,2,1,61,100,60,0,0,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,22.00,305.91,378.82
85,046W,46,W,4,5,2,3,1,61,180,100,0,0,0,2,2,56,22,74,0,0,0,0,0,0,0,0,0,1,0,0,C,1,1,2,2,1,0,1,0,0,0,0,4,0,0,3,0,,0,0,1,1,2,2,0,0,30,28,48,0,0,0,0,22.00,305.91,378.82
85,047M,47,M,4,5,1,1,1,61,400,U,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,4,0,0,1,0,0,0,0,2,2,6,1,2,,0,1,1,3,1,2,0,0,50,0,0,0,0,0,0,9.48,131.82,117.59
85,048V,48,V,4,5,1,1,1,61,70,U,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,1,4,2,14,1,2,,2,1,2,3,1,2,0,0,55,0,0,0,0,0,0,16.58,230.54,204.06
85,049W,49,W,4,5,1,2,1,61,940,28,0,0,0,2,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,4,0,0,3,0,,0,0,1,2,1,1,0,0,35,0,0,0,0,0,0,33.17,461.23,571.16
85,050M,50,M,4,5,1,1,1,61,150,300,8,1,1,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,3,2,0,0,0,4,0,0,3,0,,0,0,1,3,2,1,0,0,35,0,0,0,0,0,0,6.57,91.36,81.50
85,050M,50,M,4,5,2,1,1,61,50,100,0,0,0,2,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C,1,1,2,2,1,0,0,0,0,0,0,4,0,0,3,0,,0,0,1,3,2,1,0,0,35,0,0,0,0,0,0,6.57,91.36,81.50
85,051W,51,W,4,5,1,1,1,61,350,180,0,0,0,2,1,32,22,0,98,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,0,5,0,0,3,0,,0,0,1,2,2,2,0,0,30,0,0,0,0,0,0,23.00,319.82,396.04
85,051W,51,W,4,5,2,1,1,61,360,60,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,1,5,0,0,3,0,,0,0,1,3,2,2,0,0,30,36,0,0,0,0,0,23.00,319.82,396.04
85,052H,52,H,4,5,1,1,1,U,U,U,0,0,0,U,U,8,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,2,8,1,2,,2,2,1,3,1,1,0,0,55,26,0,0,0,0,0,13.40,186.33,178.08
85,052H,52,H,4,5,2,1,1,61,120,120,0,0,0,6,1,2,0,0,98,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,4,2,8,1,2,,2,2,1,3,1,1,0,0,55,0,0,0,0,0,0,13.40,186.33,178.08
85,053Y,53,Y,4,5,1,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,1,0,0,0,0,0,C,1,1,2,2,1,0,1,0,0,0,1,2,0,0,3,0,,0,0,1,1,1,1,0,0,25,0,0,0,0,0,0,318.68,4431.25,8485.10
85,053Y,53,Y,4,5,2,1,1,61,U,110,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,1,1,1,0,0,25,0,0,0,0,0,0,318.68,4431.25,8485.10
85,054M,54,M,4,5,1,1,1,61,500,997,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,2,U,2,U,U,U,2,0,0,0,0,4,2,30,1,2,,2,2,1,1,1,2,0,0,55,0,0,0,1,22,0,7.33,101.92,90.92
85,055W,55,W,4,5,1,2,1,61,4,200,0,0,0,2,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,2,1,0,0,0,5,0,0,3,0,,0,0,1,3,1,2,1,3,35,0,0,0,0,0,0,25.67,356.94,442.01
85,055W,55,W,4,5,2,2,1,61,U,U,0,0,0,3,4,31,2,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,1,2,2,1,8,0,1,0,0,0,5,0,0,3,0,,0,0,1,1,2,2,1,3,35,0,0,0,0,0,0,25.67,356.94,442.01
85,055W,55,W,4,5,3,1,1,61,300,120,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,25.67,356.94,442.01
85,056W,56,W,4,5,1,1,1,61,50,100,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,2,U,2,2,U,U,U,U,U,U,U,3,0,0,3,3,,0,0,1,3,2,2,0,0,30,0,0,0,26,0,0,25.67,356.94,442.01
85,057Q,57,Q,4,5,1,1,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,0,0,1,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,3,2,2,1,3,30,0,0,0,0,0,0,10.13,140.86,151.47
85,057Q,57,Q,4,5,2,1,1,61,300,997,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,0,2,0,0,3,0,,0,0,1,1,1,2,1,3,30,0,0,0,0,0,0,10.13,140.86,151.47
85,058W,58,W,4,5,1,1,1,36,5,100,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,5,1,1,3,2,2,0,0,25,20,0,0,0,0,0,20.25,281.58,348.69
85,058W,58,W,4,5,2,1,1,U,U,U,0,0,0,U,U,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,,5,1,1,3,2,2,0,0,25,0,0,0,0,0,0,20.25,281.58,348.69
85,059B,59,B,4,5,1,1,1,61,440,220,0,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,2,1,0,0,1,4,0,0,3,0,,0,0,1,3,1,2,0,0,30,0,0,0,0,0,0,4.69,65.21,92.01
85,060T,60,T,4,5,1,1,1,U,U,U,0,0,0,U,U,38,0,0,U,U,0,0,0,0,0,0,0,1,0,1,C,1,1,2,2,8,0,0,3,2,1,0,2,0,0,3,0,,0,0,1,3,2,2,1,3,30,20,0,0,0,0,0,5.36,74.53,63.95
85,060T,60,T,4,5,2,1,1,61,850,300,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,,0,0,1,2,2,2,1,3,30,0,0,0,0,0,0,5.36,74.53,63.95
85,061H,61,H,4,5,1,1,1,61,160,U,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,1,3,0,0,3,3,,0,0,1,2,2,1,0,0,30,20,0,0,0,0,0,6.30,87.60,83.72
85,062V,62,V,4,5,1,1,1,61,U,U,0,0,0,U,1,1,0,0,U,U,0,0,0,0,0,0,0,1,0,1,24,0,0,1,1,0,0,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,20,0,0,0,0,0,7.88,109.57,96.98
85,063W,63,W,4,5,1,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,2,0,0,0,0,7,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,15.75,219.00,271.19
85,063W,63,W,4,5,2,1,1,U,U,U,0,0,0,U,U,8,2,0,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,1,0,0,0,0,7,0,0,3,0,,0,0,1,1,2,1,0,0,30,26,0,0,0,0,0,15.75,219.00,271.19
85,064W,64,W,4,5,1,1,1,36,100,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,,0,0,1,1,1,1,0,0,35,2,0,0,0,0,0,15.75,219.00,271.19
