H01,H02,H02A,H02B,H03,H05,H07,H08,H09,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V32
52,024M,24,M,3,3,1,4.60,1376.37,3,1,2,75,20,2,2,0,0,0,49,0,U,F,R,N,01,,,,,,,,8452047860,1,0,70,1,1,0,0,5,6,0,0,0,20,0,0,1,96,96,96,U,0,0,0,0
52,025B,25,B,3,3,1,3.18,950.89,2,1,1,77,6,43,3,0,0,0,71,U,9,9,9,9,99,,,,,,,,3X69K7E181,1,0,22,1,1,0,0,2,7,0,0,0,40,0,2,1,96,96,96,U,0,0,0,0
52,026H,26,H,3,3,1,1.91,570.54,1,1,3,79,6,22,2,0,0,0,2,12,L,P,H,W,03,,,,,,,,9999999999,1,0,2,1,7,2,0,2,3,0,0,0,33,0,0,1,96,96,96,U,0,0,1,0
52,026H,26,H,3,3,2,1.91,570.54,1,2,1,77,84,0,53,2,5,0,1,8,B,R,E,W,0A,,,,,,,,TCL337A509,1,0,69,1,1,0,0,4,2,0,0,0,48,0,0,1,96,96,96,U,0,0,0,0
52,027L,27,L,3,3,1,1.91,570.54,1,1,2,69,1,10,2,0,0,0,33,32,F,Y,E,N,03,,,,,,,,164479S076,1,1,U,1,6,2,0,1,6,0,0,0,38,0,0,2,38,-38,0,1014,0,1,1,0
52,028I,28,I,3,3,1,1.38,411.42,2,1,2,75,1,0,50,0,0,0,2,1,F,D,E,W,02,,,,,,,,CCV1455161,1,0,88,1,1,0,0,1,2,0,0,0,38,0,0,2,17,-16,-6,517,0,0,0,0
52,028I,28,I,3,3,2,1.38,411.42,1,2,2,77,1,7,3,0,0,0,1,10,L,Y,A,W,03,,,,,,,,1L69U7S271,1,0,29,1,1,0,0,2,1,0,0,0,38,0,0,2,18,-6,17,121,0,0,1,0
52,029M,29,M,3,3,1,2.20,658.26,1,1,2,78,1,37,2,0,0,0,2,12,F,Z,E,W,02,,,,,,,,1W27U8K418,1,0,50,1,1,0,0,1,3,0,0,0,33,0,0,2,11,-11,0,155,0,0,0,0
52,029M,29,M,3,3,2,2.20,658.26,1,2,1,77,7,62,3,0,0,0,1,7,B,L,L,E,01,,,,,,,,NL41D7F321,1,0,6,1,1,0,0,4,1,0,0,0,33,0,0,2,11,9,5,4,0,0,0,0
52,030M,30,M,3,3,1,2.20,658.26,1,1,3,74,11,13,2,0,0,0,49,0,U,Y,D,W,01,,,,,,,,A4A167H243,1,0,59,1,1,0,0,5,6,0,0,0,39,0,0,1,96,96,96,U,0,0,0,0
52,031H,31,H,3,3,1,1.00,299.21,1,1,2,78,4,20,2,0,0,0,2,12,F,D,E,W,02,,,,,,,,4J47A8H172,1,0,24,1,1,0,0,1,1,0,0,0,31,0,0,5,19,-19,-1,224,0,0,1,0
52,031H,31,H,3,3,2,1.00,299.21,2,1,2,73,2,0,50,0,0,0,1,12,F,Y,E,W,03,,,,,,,,F10HUS0374,1,0,91,1,1,0,0,1,1,0,0,0,36,0,0,5,17,-16,4,201,0,0,2,0
52,032I,32,I,3,3,1,1.50,448.82,1,1,2,76,7,0,50,0,0,0,2,11,F,D,E,W,01,,,,,,,,D14BE6S189,1,0,15,1,1,0,0,1,2,0,0,0,37,0,0,2,15,-13,7,288,0,0,0,0
52,032I,32,I,3,3,2,1.50,448.82,1,2,1,74,1,13,3,0,0,0,1,2,R,Z,H,W,01,,,,,,,,1N69R4T245,1,0,84,1,1,0,0,3,1,0,0,0,44,0,0,2,12,-6,-11,94,0,0,1,0
52,033J,33,J,3,3,1,6.00,1795.27,2,1,1,68,1,8,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,
52,033J,33,J,3,3,2,6.00,1795.27,2,2,1,74,1,54,43,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,034K,34,K,3,3,1,1.00,299.21,1,1,2,73,1,35,2,0,0,0,3,12,F,D,E,W,03,2,U,9,9,9,9,99,1D37F32482,1,0,78,2,2,3,0,1,1,0,0,0,37,0,0,3,96,96,96,U,0,1,1,0
52,034K,34,K,3,3,2,1.00,299.21,2,1,2,74,7,4,3,0,0,0,1,12,F,L,A,E,05,,,,,,,,LH41C4R185,1,0,15,5,8,3,0,1,1,0,0,0,31,0,2,3,96,96,96,U,1,1,2,0
52,034K,34,K,3,3,3,1.00,299.21,1,1,2,77,9,42,2,0,0,0,1,12,F,D,E,W,03,,,,,,,,7A93H57239,1,0,64,1,1,0,0,1,1,0,0,0,42,0,2,3,96,96,96,U,1,1,1,0
52,035N,35,N,3,3,1,12.00,3590.53,4,1,1,72,5,11,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,035N,35,N,3,3,2,12.00,3590.53,2,2,1,68,4,2,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,036I,36,I,3,3,1,3.06,916.33,1,1,1,78,86,0,57,2,2,0,2,U,9,9,9,9,99,2,U,9,9,9,9,99,1645905,1,0,U,U,U,U,0,3,3,0,1,0,U,0,0,0,U,U,U,U,0,0,0,0
52,036I,36,I,3,3,2,3.06,916.33,1,2,1,59,1,18,3,0,0,0,1,7,B,L,E,E,02,1,7,L,Y,E,W,02,C59S231789,1,0,145,1,1,0,0,4,2,0,0,0,37,0,0,1,96,96,96,U,0,0,0,0
52,037M,37,M,3,3,1,4.90,1466.13,1,1,1,77,2,29,2,0,0,0,2,U,9,9,9,9,99,,,,,,,,7G87S12326,1,0,U,U,U,U,0,1,3,0,0,0,40,U,U,0,U,U,U,U,0,0,0,0
52,037M,37,M,3,3,2,4.90,1466.13,1,2,3,67,6,14,3,0,0,0,1,6,B,R,E,W,01,,,,,,,,336697M231,1,0,159,1,1,0,0,4,1,0,0,0,34,0,0,1,96,96,96,U,0,0,0,0
52,038I,38,I,3,3,1,2.00,598.42,1,1,2,77,2,0,50,0,0,0,2,U,9,9,9,9,99,3,U,9,9,9,9,99,F15SN06293,1,0,44,1,1,0,0,1,3,0,0,0,40,3,2,1,96,96,96,U,0,0,0,1
52,038I,38,I,3,3,2,2.00,598.42,1,3,2,70,1,8,3,0,0,0,1,6,B,Z,E,W,04,3,12,F,Z,E,W,02,164390D140,1,0,14,1,1,0,0,4,1,0,0,0,39,0,0,1,96,96,96,U,0,0,0,0
52,038I,38,I,3,3,3,2.00,598.42,1,3,2,72,2,33,2,0,0,0,2,6,B,D,E,W,03,4,12,F,Y,E,W,01,2K93L21687,1,0,16,1,1,0,0,4,1,0,0,0,27,0,0,2,26,26,0,67,0,0,0,1
52,038I,38,I,3,3,4,2.00,598.42,2,2,1,76,2,4,2,0,0,0,3,6,B,R,E,W,01,,,,,,,,6F02Z21027,1,0,100,1,1,0,0,4,1,0,0,0,28,0,0,2,8,8,0,9,0,0,0,0
52,039L,39,L,3,3,1,1.00,299.21,1,1,2,77,1,35,3,0,0,0,38,0,U,Z,L,W,02,38,12,F,D,L,W,01,1C29U7D461,1,0,44,1,1,0,0,5,6,0,0,0,38,0,0,1,96,96,96,U,0,0,1,0
52,040L,40,L,3,3,1,1.00,299.21,1,1,2,74,3,1,2,0,0,0,2,11,F,D,E,W,03,,,,,,,,2D37M4A171,1,0,88,1,1,0,0,1,2,0,0,0,38,0,0,2,27,-23,14,1061,0,0,1,0
52,040L,40,L,3,3,2,1.00,299.21,2,2,2,75,2,49,2,0,0,0,1,2,R,Y,A,W,03,,,,,,,,5G21A18117,1,0,67,1,3,2,0,3,1,0,0,0,44,0,0,2,23,-12,-20,402,0,1,1,0
52,041N,41,N,3,3,1,16.00,4787.38,1,1,1,77,7,0,51,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,042H,42,H,3,3,1,1.00,299.21,1,1,2,79,15,0,50,0,0,0,2,12,F,Y,E,W,04,,,,,,,,HL62041250,1,0,11,3,6,3,0,1,1,0,0,0,24,0,0,1,96,96,96,U,0,0,1,0
52,042H,42,H,3,3,2,1.00,299.21,4,1,2,77,16,9,6,0,0,0,1,12,F,L,E,E,08,,,,,,,,RT11904743,1,0,49,5,7,3,0,1,1,0,0,0,28,0,0,1,96,96,96,U,0,0,4,0
52,043I,43,I,3,3,1,4.38,1309.05,1,1,2,72,4,8,6,0,0,0,2,12,F,L,M,W,01,,,,,,,,4R45T29220,1,0,71,1,1,0,0,1,3,0,0,0,51,0,0,2,4,-4,0,42,0,0,0,0
52,043I,43,I,3,3,2,4.38,1309.05,1,2,1,72,1,0,50,0,0,0,1,6,B,R,E,W,01,,,,,,,,CCS142A137,1,0,86,1,1,0,0,4,1,0,0,0,36,1,2,2,6,6,1,9,0,0,0,0
52,044H,44,H,3,3,1,1.92,574.49,1,1,3,65,8,4,2,0,0,0,2,11,F,L,E,W,01,2,U,9,9,9,9,99,115762112,1,0,139,3,1,0,0,1,2,0,0,0,17,0,0,3,96,96,96,U,0,0,1,0
52,044H,44,H,3,3,2,1.92,574.49,1,2,1,72,7,0,57,2,10,0,1,4,R,F,W,U,01,1,U,9,9,9,9,99,R91H6ZT500,1,0,13,1,1,0,0,3,1,0,1,0,U,0,0,3,96,96,96,U,0,0,0,0
52,045I,45,I,3,3,1,6.00,1795.27,1,1,2,80,15,6,4,0,0,0,2,12,F,D,E,W,01,,,,,,,,HS13020485,0,0,1,1,1,0,0,1,2,0,0,0,28,0,0,1,96,96,96,U,0,0,0,0
52,045I,45,I,3,3,2,6.00,1795.27,1,2,1,69,2,0,50,0,0,0,1,U,9,9,9,9,99,,,,,,,,F35ALF1583,2,0,U,U,U,U,0,3,1,0,0,0,U,U,U,0,U,U,U,U,0,0,0,0
52,046L,46,L,3,3,1,1.92,574.49,1,1,2,68,3,12,2,0,0,0,2,12,F,Y,E,W,04,40,0,U,F,D,W,01,252878R168,1,0,107,1,6,1,0,1,1,0,0,0,40,0,0,3,96,96,96,U,0,0,1,0
52,046L,46,L,3,3,2,1.92,574.49,1,1,2,77,9,38,4,0,0,0,1,11,F,L,A,W,03,,,,,,,,7T20Y51982,1,0,61,6,8,3,0,1,1,0,0,0,25,0,0,3,96,96,96,U,0,1,1,0
52,047M,47,M,3,3,1,9.60,2872.43,4,1,2,66,2,3,2,0,0,0,2,10,F,D,E,S,01,,,,,,,,6T07C18335,1,0,121,1,1,0,0,1,4,0,0,0,29,0,0,1,96,96,96,U,0,0,0,0
52,047M,47,M,3,3,2,9.60,2872.43,2,1,1,74,4,16,3,0,0,0,1,1,R,D,M,S,01,,,,,,,,4V69T4Y138,1,0,73,1,1,0,0,3,4,0,0,0,48,0,0,1,96,96,96,U,0,0,0,0
52,048H,48,H,3,3,1,2.56,765.98,1,1,1,65,1,0,54,2,5,0,2,2,F,Z,E,W,01,,,,,,,,9999999999,1,0,53,1,1,0,0,1,2,0,0,0,55,3,2,1,96,96,96,U,0,0,0,0
52,048H,48,H,3,3,2,2.56,765.98,2,3,2,72,15,17,3,0,0,0,1,10,L,Y,A,W,03,34,1,F,C,E,N,01,PL51029740,1,0,87,3,4,3,0,2,1,0,0,0,20,0,0,1,96,96,96,U,0,1,1,1
52,049L,49,L,3,3,1,2.00,598.42,1,1,2,70,1,2,2,0,0,0,2,12,F,D,E,W,01,,,,,,,,113270W167,1,0,91,1,1,0,0,1,3,0,0,0,30,0,0,1,96,96,96,U,0,0,1,0
52,049L,49,L,3,3,2,2.00,598.42,1,2,1,80,3,18,3,0,0,0,1,U,9,9,9,9,99,,,,,,,,2N69WAP118,1,0,4,1,1,0,0,4,1,0,0,0,36,0,0,1,96,96,96,U,0,0,1,0
52,050N,50,N,3,3,1,64.00,19149.50,3,1,1,73,8,8,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,
52,051I,51,I,3,3,1,7.13,2131.88,1,1,2,76,1,0,50,0,0,0,34,0,R,B,M,W,03,46,0,F,R,L,N,01,CCL146A148,1,0,78,1,1,0,0,3,6,0,0,0,38,2,2,1,96,96,96,U,0,0,0,1
52,052L,52,L,3,3,1,2.28,682.20,1,1,2,69,1,1,2,0,0,0,2,U,9,9,9,9,99,,,,,,,,113279W339,1,0,105,1,1,0,0,1,1,0,0,0,30,0,0,0,U,U,U,U,0,0,0,0
52,052L,52,L,3,3,2,2.28,682.20,2,1,1,71,8,4,2,0,0,0,1,U,9,9,9,9,99,,,,,,,,1112869916,1,0,90,1,1,0,0,1,1,0,0,0,18,0,0,0,U,U,U,U,0,0,1,0
52,053M,53,M,3,3,1,11.40,3411.01,3,1,1,68,1,8,3,0,0,0,1,1,F,L,E,W,01,,,,,,,,164398D162,1,0,122,1,1,0,0,1,1,0,0,0,37,0,0,1,96,96,96,U,0,0,0,0
52,053M,53,M,3,3,2,11.40,3411.01,1,1,2,73,16,11,3,0,0,0,2,11,F,L,E,W,02,,,,,,,,RT8504530,1,0,100,1,1,0,0,1,1,0,0,0,22,0,0,1,96,96,96,U,0,0,0,0
52,054G,54,G,3,3,1,1.83,546.60,3,1,2,74,2,8,4,0,0,0,2,62,R,D,A,W,07,,,,,,,,4F05Z41962,1,0,69,2,3,3,0,3,1,0,0,0,29,0,2,3,96,96,96,U,1,2,3,0
52,054G,54,G,3,3,2,1.83,546.60,1,2,2,78,2,0,55,2,3,0,1,11,F,D,E,W,02,,,,,,,,K70BVBC531,1,0,88,1,1,0,0,1,2,0,0,0,U,6,2,3,96,96,96,U,0,0,0,0
52,055I,55,I,3,3,1,5.71,1708.12,2,1,1,74,2,0,54,2,10,0,2,12,F,D,E,W,01,,,,,,,,F75FVT2824,1,0,127,1,1,0,0,1,3,0,0,0,62,3,2,1,96,96,96,U,0,0,0,0
52,055I,55,I,3,3,2,5.71,1708.12,1,3,2,74,1,0,50,0,0,0,3,12,F,Z,E,W,01,1,6,B,D,E,W,01,CCQ144A123,1,0,71,1,1,0,0,1,3,0,0,0,38,0,0,1,96,96,96,U,0,0,0,0
52,055I,55,I,3,3,3,5.71,1708.12,1,2,1,76,26,0,56,2,1,0,2,6,B,D,L,U,0A,,,,,,,,3440331231,2,0,103,1,1,0,0,4,1,0,0,0,130,40,2,1,96,96,96,U,0,0,0,0
52,056M,56,M,3,3,1,9.13,2732.99,2,1,2,76,11,39,6,0,0,0,43,11,F,D,E,W,02,,,,,,,,A6A087A276,1,0,46,1,1,0,0,1,6,0,0,0,31,0,0,2,18,-14,12,399,0,0,0,0
52,057J,57,J,3,3,1,21.75,6507.84,2,1,1,79,1,49,4,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,057J,57,J,3,3,2,21.75,6507.84,1,2,1,76,5,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,058L,58,L,3,3,1,1.74,520.63,1,1,2,79,1,49,4,0,0,0,2,12,F,D,E,W,02,,,,,,,,1B68E9A119,1,0,5,1,1,0,0,1,3,0,0,0,21,0,0,2,18,-18,-2,158,0,0,1,0
52,058L,58,L,3,3,2,1.74,520.63,1,2,2,79,1,37,2,0,0,0,1,6,B,Y,E,W,02,,,,,,,,1W27J9B579,1,0,1,1,1,0,0,4,1,0,0,0,32,0,0,2,12,12,1,61,0,0,0,0
52,059L,59,L,3,3,1,1.74,520.63,4,1,2,78,1,6,2,0,0,0,2,71,F,D,E,W,02,,,,,,,,1Z37U8K427,1,0,30,1,1,0,0,1,2,0,0,0,32,0,0,2,30,-26,15,931,0,0,2,0
52,059L,59,L,3,3,2,1.74,520.63,1,2,2,77,16,19,4,0,0,0,1,2,R,Y,A,W,04,,,,,,,,RA29144807,1,0,34,1,3,3,0,3,1,0,0,0,26,0,0,2,38,-19,-33,677,0,1,1,0
52,060M,60,M,3,3,1,8.70,2603.14,1,1,3,79,25,5,43,0,0,0,2,U,9,9,9,9,99,,,,,,,,J9A93AH825,1,1,4,1,1,0,0,1,3,0,0,0,28,0,0,0,U,U,U,U,0,0,0,0
52,060M,60,M,3,3,2,8.70,2603.14,2,2,2,73,11,36,4,0,0,0,1,6,B,L,E,W,03,,,,,,,,A3C037A126,1,0,81,1,5,2,0,4,1,0,0,0,29,0,0,1,96,96,96,U,0,0,0,0
52,061I,61,I,3,3,1,8.17,2443.43,1,1,2,78,1,2,3,0,0,0,43,U,9,9,9,9,99,2,U,9,9,9,9,99,1Y69D8T256,1,0,22,U,U,U,0,1,6,0,0,0,33,0,0,0,U,U,U,U,0,0,0,0
52,061I,61,I,3,3,2,8.17,2443.43,3,2,1,78,7,0,50,0,0,1,1,,,,,,,,,,,,,,D31BE8S307,1,0,43,1,1,0,0,5,1,0,1,0,U,U,U,1,96,96,96,U,0,0,0,0
52,062L,62,L,3,3,1,2.61,781.90,1,1,2,80,16,7,4,0,0,0,40,32,F,D,L,W,01,46,0,T,P,D,O,03,TE72041910,1,0,2,2,7,3,0,1,6,1,0,0,22,0,0,3,96,96,96,U,0,0,1,1
52,063L,63,L,3,3,1,2.61,781.90,7,1,2,79,2,55,6,0,0,0,33,52,F,L,E,E,03,46,0,U,F,D,W,02,9X94T10080,1,0,17,3,6,3,0,1,6,0,0,0,29,0,0,3,96,96,96,U,0,0,6,1
52,064F,64,F,3,3,1,3.50,1047.24,2,1,1,78,66,0,15,0,0,0,2,,,,,,,,,,,,,,GS550E1133,1,0,U,0,0,0,0,3,4,0,0,0,5,0,0,1,96,96,96,U,0,0,0,0
52,064F,64,F,3,3,2,3.50,1047.24,1,1,1,79,4,2,3,0,0,0,1,U,9,9,9,9,99,,,,,,,,4P69X9H483,1,0,U,U,U,U,0,2,8,0,0,0,37,0,0,0,U,U,U,U,0,0,0,0
52,065I,65,I,3,3,1,5.25,1570.86,2,0,1,78,97,0,41,0,0,1,0,,,,,,,,,,,,,,9999999999,1,0,U,U,U,U,0,0,0,0,1,0,U,29,2,0,U,U,U,U,0,0,0,0
52,066M,66,M,3,3,1,8.40,2513.37,2,1,2,79,1,23,2,0,0,0,32,U,9,9,9,9,99,32,U,9,9,9,9,99,1Q87G9L6Y1,1,0,15,1,1,0,0,1,6,0,0,0,35,0,0,0,U,U,U,U,0,0,0,0
52,067I,67,I,3,3,1,5.67,1695.40,1,0,3,77,88,0,57,2,1,0,U,U,9,9,9,9,99,U,U,9,9,9,9,99,98046N,2,0,U,U,U,U,0,U,U,0,2,0,120,0,0,0,U,U,U,U,0,0,1,0
52,068L,68,L,3,3,1,1.81,542.53,2,1,2,71,5,8,2,0,0,0,33,12,F,R,E,E,03,,,,,,,,VL29C1B353,1,0,47,1,1,0,0,1,6,0,0,0,29,0,0,5,23,-23,0,345,0,0,2,0
52,069M,69,M,3,3,1,9.07,2712.65,1,1,2,78,21,4,4,0,0,0,37,12,F,L,E,S,03,,,,,,,,SJE3014880,1,0,48,1,1,0,0,1,6,0,0,0,20,0,0,3,96,96,96,U,0,0,0,0
52,070G,70,G,3,3,1,1.00,299.21,2,1,2,78,84,0,57,1,6,0,44,0,F,R,H,W,09,46,U,9,9,9,9,99,TDK928V555,2,0,275,8,7,3,0,1,6,1,2,0,U,400,2,1,96,96,96,U,1,2,2,1
52,071I,71,I,3,3,1,1.50,448.82,1,0,2,79,82,0,57,1,1,0,1,U,9,9,9,9,99,59,U,9,9,9,9,99,CA213HL161,2,0,U,U,U,U,0,4,2,0,2,0,U,0,0,0,U,U,U,U,0,0,0,0
52,072I,72,I,3,3,1,1.50,448.82,2,1,2,73,1,0,57,2,17,0,2,12,F,D,E,W,04,2,12,R,B,H,S,0A,CCE663V127,1,0,U,2,2,3,2,1,3,0,2,0,U,U,U,1,96,96,96,U,0,0,2,0
52,072I,72,I,3,3,2,1.50,448.82,3,2,2,76,85,0,55,2,14,0,46,0,T,D,D,O,03,1,6,B,D,E,W,0A,D0532FCA25,1,0,37,5,7,3,0,5,6,1,0,0,U,U,U,1,96,96,96,U,0,0,3,1
52,073M,73,M,3,3,1,2.40,718.11,1,1,3,79,3,28,2,0,0,0,49,U,9,9,9,9,99,,,,,,,,2W87W9N168,1,0,29,1,1,0,0,5,6,0,0,0,35,0,0,0,U,U,U,U,0,0,0,0
52,074N,74,N,3,3,1,12.00,3590.53,1,1,1,U,U,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,074N,74,N,3,3,2,12.00,3590.53,2,2,1,76,1,6,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,075J,75,J,3,3,1,38.75,11594.43,1,1,1,78,2,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,075J,75,J,3,3,2,38.75,11594.43,1,2,1,78,1,7,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,076L,76,L,3,3,1,3.10,927.55,1,1,2,75,15,19,3,0,0,0,38,12,F,L,E,S,09,,,,,,,,JHL7100452,1,0,61,1,1,0,0,1,6,0,0,0,25,0,0,3,96,96,96,U,0,0,1,0
52,077H,77,H,3,3,1,1.00,299.21,1,1,1,75,87,0,57,2,11,0,2,12,F,Y,L,W,01,49,0,U,F,D,U,01,RD685S2006,1,0,127,1,1,0,0,1,3,0,1,0,U,0,0,3,96,96,96,U,0,0,0,0
52,077H,77,H,3,3,2,1.00,299.21,2,2,1,70,1,0,50,0,0,0,1,7,B,L,E,W,01,32,8,L,B,E,W,03,C E140A112,1,0,82,1,1,0,0,4,1,0,0,0,38,0,0,3,96,96,96,U,0,0,2,0
52,078I,78,I,3,3,1,3.69,1103.34,1,1,1,75,84,0,57,1,U,0,2,U,9,9,9,9,99,,,,,,,,TDC925U594,2,0,U,U,U,U,0,1,2,0,1,0,U,430,2,0,U,U,U,U,0,0,0,0
52,078I,78,I,3,3,2,3.69,1103.34,3,2,2,71,1,0,51,0,0,0,1,U,9,9,9,9,99,,,,,,,,9999999999,2,0,U,U,U,U,0,2,1,0,0,0,U,2,2,0,U,U,U,U,0,0,1,0
52,079L,79,L,3,3,1,1.00,299.21,1,1,2,70,9,4,3,0,0,0,46,0,T,Y,D,O,04,44,1,R,Y,E,W,03,0H06F55277,2,0,79,3,7,3,0,5,6,1,0,0,34,0,2,1,96,96,96,U,1,1,1,1
52,080M,80,M,3,3,1,5.90,1765.34,1,1,2,79,1,20,2,0,0,0,33,2,R,Z,E,W,02,37,2,R,F,E,N,01,1Q87G9L640,1,0,12,1,1,0,0,3,6,0,0,0,35,0,0,1,96,96,96,U,0,0,0,0
52,081G,81,G,3,3,1,2.20,658.26,4,1,2,71,2,0,50,0,0,0,46,0,T,Y,D,O,03,39,12,F,R,L,W,01,F10YDB1266,1,0,75,2,7,2,0,5,6,1,0,0,32,1,2,1,96,96,96,U,1,2,4,0
52,082L,82,L,3,3,1,2.20,658.26,1,1,2,71,16,6,2,0,0,0,2,12,F,Z,E,W,02,,,,,,,,KE20306431,1,0,81,1,1,0,0,1,2,0,0,0,16,0,0,1,96,96,96,U,0,0,1,0
52,082L,82,L,3,3,2,2.20,658.26,1,2,2,75,1,6,2,0,0,0,1,U,9,9,9,9,99,,,,,,,,1H57H5D482,1,0,70,1,1,0,0,2,1,0,0,0,40,0,0,0,U,U,U,U,0,0,0,0
52,083F,83,F,3,3,1,1.00,299.21,1,1,1,80,21,0,15,0,0,0,46,,,,,,,2,,,,,,,PC01410046,1,0,2,0,0,0,0,3,6,0,0,0,5,0,0,1,96,96,96,U,0,0,1,0
52,083F,83,F,3,3,2,1.00,299.21,2,2,1,79,15,4,4,0,0,0,1,U,9,9,9,9,99,,,,,,,,HLS3045131,1,0,25,1,1,0,0,3,8,0,0,0,28,0,0,0,U,U,U,U,0,0,0,0
52,084I,84,I,3,3,1,1.96,586.08,1,0,3,79,7,0,50,0,0,0,46,0,U,F,C,U,01,,,,,,,,9JL4U91110,1,0,32,1,1,0,0,5,6,0,0,0,25,0,0,1,96,96,96,U,0,0,0,0
52,085M,85,M,3,3,1,3.13,937.73,2,1,2,78,16,2,4,0,0,0,2,U,9,9,9,9,99,,,,,,,,TE51670773,2,0,U,U,U,U,0,1,3,0,0,0,22,1,2,0,U,U,U,U,0,0,0,0
52,085M,85,M,3,3,2,3.13,937.73,1,2,1,72,8,4,2,0,0,0,1,6,B,R,E,E,06,,,,,,,,1122058495,1,0,86,1,1,0,0,4,1,0,0,0,18,0,0,1,96,96,96,U,0,0,0,0
52,086N,86,N,3,3,1,15.67,4688.64,3,1,1,68,1,2,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,086N,86,N,3,3,2,15.67,4688.64,1,2,1,73,97,0,41,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
52,087H,87,H,3,3,1,2.62,783.93,1,0,2,73,84,0,50,0,0,0,46,0,T,Y,D,O,04,,,,,,,,TCY143F718,1,0,67,2,7,3,0,5,6,2,0,0,38,5,2,3,96,96,96,U,0,0,1,0
52,088H,88,H,3,3,1,2.00,598.42,2,1,2,77,2,29,2,0,0,0,2,12,F,D,E,W,02,,,,,,,,7G87H14896,1,0,45,1,1,0,0,1,2,0,0,0,43,0,0,2,30,-30,5,1078,0,0,2,0
52,088H,88,H,3,3,2,2.00,598.42,2,2,2,78,7,0,50,0,0,0,1,3,R,D,E,W,03,,,,,,,,D14AE8S319,1,0,34,1,3,2,0,3,1,0,0,0,35,3,2,2,34,-6,-33,522,0,0,1,0
52,089N,89,N,3,3,1,65.50,19598.32,2,1,1,79,7,61,2,0,U,0,0,,,,,,,0,,,,,,,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,0,U,U,U,U,0,0,0,0
52,089N,89,N,3,3,2,65.50,19598.32,1,2,3,75,9,4,2,0,U,0,0,,,,,,,0,,,,,,,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,0,U,U,U,U,0,0,0,0
52,090F,90,F,3,3,1,5.75,1720.46,2,1,1,79,68,0,15,0,0,0,2,,,,,,,46,,,,,,,2L0105313,1,0,U,0,0,0,0,1,2,0,0,0,U,0,0,0,U,U,U,U,0,0,0,0
52,090F,90,F,3,3,2,5.75,1720.46,1,2,1,68,1,26,2,0,0,0,1,8,L,Y,E,W,01,,,,,,,,194378S419,1,0,63,1,1,0,0,2,8,0,0,0,32,0,0,1,96,96,96,U,0,0,0,0
52,091L,91,L,3,3,1,2.76,825.82,2,2,3,77,3,33,2,0,0,0,53,9,L,B,E,E,02,50,3,R,B,M,U,01,2M27V7U525,1,0,41,1,1,0,0,2,6,0,0,0,27,0,0,1,96,96,96,U,0,0,1,0
52,092M,92,M,3,3,1,13.80,4129.11,1,1,1,72,1,7,3,0,0,0,2,12,F,L,L,E,01,,,,,,,,1M69H2D112,1,0,73,1,1,0,0,1,2,0,0,0,42,0,0,1,96,96,96,U,0,0,0,0
52,092M,92,M,3,3,2,13.80,4129.11,1,2,2,70,8,4,2,0,0,0,1,U,9,9,9,9,99,,,,,,,,1102885693,1,0,104,1,1,0,0,3,1,0,0,0,18,0,0,0,U,U,U,U,0,0,0,0
52,093I,93,I,3,3,1,3.25,972.44,1,0,3,73,2,0,57,2,10,0,49,U,9,9,9,9,99,46,U,9,9,9,9,99,U91BVS0925,1,0,257,1,1,0,0,1,6,0,1,0,U,0,0,0,U,U,U,U,0,0,0,0
