PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTANK,PSUSTRAT
2,150,99.339260916,150F,F,5,1,1,51,12,F,R,E,E,3,,,,,,,,,66,2,3,4,6,8,11,29,,,,,,,,,0,1,1049,0,0,0,1,3
2,151,138.32887659,151F,F,5,1,2,42,12,F,C,E,N,2,1,42,12,F,R,E,S,9,61,0,15,10,5,1,0,-7,,,,,,,,,0,1,942,0,0,0,1,3
2,152,249.08410314,152G,G,5,1,1,50,12,R,P,E,S,1,3,60,0,U,Y,Y,W,1,,,,,,,,,,,,,,,,,0,1,1024,0,0,0,1,3
2,154,33.216248929,154K,K,5,2,1,1,12,F,Y,E,W,1,,,,,,,,,72,8,7,7,4,1,0,-23,,,,,,,,,0,1,1272,0,0,0,1,3
2,155,121.0847285,155E,E,5,1,1,51,12,F,L,E,N,2,,,,,,,,,60,10,14,8,5,1,0,-17,,,,,,,,,0,1,969,0,0,0,1,3
2,158,33.216248929,158D,D,5,1,1,56,12,F,C,E,N,3,,,,,,,,,59,12,20,23,12,2,0,-8,,,,,,,,,0,1,921,0,0,0,1,3
2,159,65.333172034,159F,F,5,1,1,2,12,F,L,E,E,1,,,,,,,,,58,9,0,1,2,1,0,-25,,,,,,,,,0,1,1055,0,0,0,1,3
2,160,238.88333985,160H,H,5,1,1,71,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1160,0,0,0,1,3
2,161,38.073608798,161J,J,5,1,2,51,12,F,C,E,N,3,1,56,12,F,R,A,E,9,56,0,4,13,20,9,0,-1,,,,,,,,,0,1,999,0,0,0,1,3
2,162,92.009009533,162D,D,5,1,2,42,U,9,9,9,9,U,1,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1010,0,0,0,1,3
2,163,368.55925945,163E,E,5,1,3,44,12,F,D,E,W,2,2,50,12,L,P,M,S,1,58,24,22,20,16,11,7,0,,,,,,,,,0,1,1095,0,0,0,1,3
2,164,800.00502348,164G,G,5,1,1,76,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1181,0,0,0,1,3
2,166,60.196189441,166G,G,5,1,1,56,5,B,R,E,E,9,,,,,,,,,58,14,5,3,1,0,0,24,,,,,,,,,0,1,906,0,0,0,1,3
2,169,104.76624932,169E,E,5,1,3,42,U,9,9,9,9,U,2,88,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1310,0,0,0,1,3
2,170,104.76624932,170E,E,5,1,2,2,10,L,B,E,W,2,1,2,11,F,L,E,S,1,66,0,2,4,7,3,0,-51,53,1,0,0,0,0,0,-25,0,1,1034,0,0,0,1,3
2,170,104.76624932,170E,E,5,2,1,1,12,F,L,E,S,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1173,0,0,0,1,3
2,171,126.29135487,171F,F,5,1,1,51,1,R,Y,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1034,0,0,0,1,3
2,172,227.40854721,172G,G,5,1,2,56,5,B,R,E,E,5,1,56,3,R,P,A,N,3,56,0,0,0,0,1,6,25,,,,,,,,,0,1,957,0,0,0,1,3
2,173,78.904013797,173E,E,5,1,1,2,12,F,L,E,S,9,2,63,12,F,D,W,W,3,56,1,0,0,0,0,1,-27,,,,,,,,,0,1,900,0,0,0,1,3
2,173,78.904013797,173E,E,5,2,1,1,2,F,Y,E,W,1,,,,,,,,,54,1,1,0,0,0,0,-16,,,,,,,,,0,1,992,0,0,0,1,3
2,174,95.115505912,174F,F,5,1,1,2,10,L,Z,E,W,3,2,44,U,9,9,9,9,U,106,0,9,14,10,7,1,-30,,,,,,,,,0,1,942,0,0,0,1,3
2,174,95.115505912,174F,F,5,2,1,1,1,F,D,E,W,1,,,,,,,,,60,7,6,5,4,5,5,0,,,,,,,,,0,1,1060,0,0,0,1,3
2,175,171.27125636,175G,G,5,1,1,76,12,F,D,E,W,1,,,,,,,,,58,2,2,1,0,0,0,-9,,,,,,,,,0,1,957,0,0,0,1,3
2,176,347.77906868,176H,H,5,1,1,51,12,F,L,E,E,2,2,51,10,L,F,E,N,2,72,12,0,0,0,0,4,-30,,,,,,,,,0,1,1168,0,0,0,1,3
2,177,58.392504805,177D,D,5,1,2,31,0,L,D,A,O,1,1,44,12,F,R,L,W,1,,,,,,,,,,,,,,,,,0,0,1005,0,0,0,1,3
2,178,315.0694175,178E,E,5,1,1,76,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1031,0,0,0,1,3
2,181,33.216248929,181K,K,5,1,1,88,0,T,P,C,N,1,2,56,12,R,F,L,N,1,,,,,,,,,,,,,,,,,0,0,1143,0,0,0,1,3
2,182,112.33099839,182F,F,5,1,1,64,12,F,L,E,W,2,2,63,12,F,L,W,N,3,61,18,9,5,3,0,0,-22,,,,,,,,,0,1,1003,0,0,0,1,3
2,183,202.27060812,183G,G,5,1,2,42,12,F,R,E,E,1,1,51,12,F,R,E,E,1,54,0,0,2,4,7,5,18,,,,,,,,,0,1,1034,0,0,0,1,3
2,185,81.126342919,185F,F,5,1,2,31,0,T,Y,D,O,2,1,44,12,F,Y,L,W,1,,,,,,,,,56,3,2,1,1,0,0,-23,0,1,942,0,0,0,1,3
2,186,146.08144637,186G,G,5,1,1,51,12,F,L,E,N,2,,,,,,,,,54,12,20,11,6,1,0,-15,,,,,,,,,0,1,999,0,0,0,1,3
2,188,296.62927948,188H,H,5,1,3,31,0,T,D,D,O,1,2,60,12,F,Y,E,W,1,,,,,,,,,58,4,2,2,3,0,0,-17,1,1,1030,0,0,0,1,3
2,190,202.85933693,190E,E,5,2,1,1,12,F,Y,E,W,1,,,,,,,,,68,5,5,0,0,0,0,-24,,,,,,,,,0,1,1143,0,0,0,1,3
2,193,67.428985326,193D,D,5,1,1,2,2,F,R,E,E,1,,,,,,,,,50,0,0,0,0,1,3,22,,,,,,,,,0,0,957,0,0,0,1,3
2,193,67.428985326,193D,D,5,2,1,1,11,F,Y,E,W,2,,,,,,,,,62,2,10,10,7,4,0,-12,,,,,,,,,0,1,1003,0,0,0,1,3
2,194,247.03025431,194F,F,5,1,1,71,12,F,D,E,W,1,,,,,,,,,62,0,3,7,12,4,0,0,,,,,,,,,0,1,1108,0,0,0,1,3
2,196,206.25267252,196E,E,5,1,3,41,12,F,L,E,S,5,2,58,12,R,F,E,S,4,,,,,,,,,,,,,,,,,1,1,965,0,0,0,1,3
2,198,134.20403301,198E,E,5,1,2,56,9,L,P,E,N,2,1,56,12,F,D,E,W,1,,,,,,,,,56,6,4,3,3,5,4,0,0,1,1086,0,0,0,1,3
3,1,11.724890073,1C,C,5,1,2,52,1,F,Z,E,W,3,1,63,12,U,F,L,N,1,68,0,0,6,4,24,21,24,,,,,,,,,0,1,1011,0,0,0,1,1
3,9,100.71890314,9H,H,5,1,1,2,6,B,Y,E,W,2,,,,,,,,,59,7,2,0,0,0,0,-17,,,,,,,,,0,1,1012,0,0,0,1,1
3,11,29.833380199,11C,C,5,2,1,1,U,9,9,9,9,U,2,71,U,9,9,9,9,U,68,8,8,9,8,9,10,0,,,,,,,,,0,1,1108,0,0,0,1,1
3,14,55.287101119,14F,F,5,2,1,1,10,L,F,E,W,1,2,1,9,L,B,E,W,2,,,,,,,,,,,,,,,,,0,1,972,0,0,0,1,1
3,15,78.560645756,15G,G,5,1,1,2,11,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1127,0,0,0,1,1
3,15,78.560645756,15G,G,5,2,1,1,U,9,9,9,9,U,2,56,10,L,B,L,E,1,,,,,,,,,,,,,,,,,1,1,1003,0,0,0,1,1
3,16,24.776088466,16D,D,5,1,1,2,11,F,D,E,W,1,,,,,,,,,60,1,5,5,7,9,9,1,,,,,,,,,0,1,1030,0,0,0,1,1
3,17,24.776088466,17D,D,5,1,1,2,2,F,D,E,W,2,,,,,,,,,70,9,10,11,13,11,16,0,,,,,,,,,0,1,1080,0,0,0,1,1
3,21,196.98654474,21G,G,5,1,1,2,2,R,Y,E,W,2,,,,,,,,,53,1,5,3,1,0,5,51,,,,,,,,,0,1,970,0,0,0,1,1
3,24,344.91334365,24F,F,5,1,1,2,1,F,Z,E,W,1,,,,,,,,,60,2,2,2,3,3,5,12,,,,,,,,,0,1,994,0,0,0,1,1
3,31,40.442906721,31C,C,5,1,1,2,1,F,D,E,W,1,,,,,,,,,61,5,4,4,3,2,0,-7,,,,,,,,,0,1,1012,0,0,0,1,1
3,31,40.442906721,31C,C,5,2,1,1,10,L,P,E,W,2,,,,,,,,,109,0,3,8,7,0,1,-10,,,,,,,,,0,1,1075,0,0,0,1,1
3,32,27.756344925,32C,C,5,1,1,2,2,R,Y,E,W,2,,,,,,,,,122,2,4,5,7,9,4,24,,,,,,,,,0,1,1003,0,0,0,1,1
3,32,27.756344925,32C,C,5,2,1,1,11,F,D,E,W,2,2,57,12,F,D,E,W,1,62,0,1,4,8,14,20,7,,,,,,,,,0,1,1080,0,0,0,1,1
3,33,180.90592532,33E,E,5,1,1,2,2,F,R,E,E,2,2,2,3,R,P,E,W,1,62,0,2,5,9,16,17,25,,,,,,,,,0,1,1024,0,0,0,1,1
3,34,38.298406722,34C,C,5,2,1,1,11,F,Y,E,W,2,,,,,,,,,72,18,7,2,0,0,0,-18,,,,,,,,,0,1,1215,0,0,0,1,1
3,36,266.76410794,36F,F,5,1,1,2,1,F,D,E,W,2,,,,,,,,,63,3,4,6,8,13,17,2,,,,,,,,,0,1,1058,0,0,0,1,1
3,39,806.30095082,39H,H,5,1,1,71,12,F,R,E,S,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1024,0,0,0,1,1
3,40,288.92988273,40G,G,5,1,1,2,10,L,Z,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1190,0,0,0,1,1
3,40,288.92988273,40G,G,5,2,1,1,1,F,D,E,W,2,,,,,,,,,60,11,9,8,7,6,5,-1,,,,,,,,,0,1,957,0,0,0,1,1
3,41,207.16818955,41G,G,5,1,2,52,12,F,D,E,W,2,3,52,12,F,L,A,S,9,57,0,5,6,10,13,17,2,,,,,,,,,0,1,938,0,0,0,1,1
3,42,45.506444111,42D,D,5,2,3,42,12,F,Y,E,W,3,1,1,10,L,Y,E,W,1,65,16,18,28,25,6,0,-8,114,0,1,0,1,4,0,20,0,1,1049,0,0,0,1,1
3,44,78.783581196,44E,E,5,1,1,2,10,L,Y,E,W,2,,,,,,,,,90,0,5,7,5,3,0,16,,,,,,,,,0,1,1160,0,0,0,1,1
3,45,149.36935739,45G,G,5,2,2,1,12,F,L,E,W,1,,,,,,,,,72,1,0,0,0,0,0,-14,,,,,,,,,0,1,1160,0,0,0,1,1
3,46,12.035866525,46C,C,5,1,1,2,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1173,0,0,0,1,1
3,46,12.035866525,46C,C,5,2,1,1,12,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,0,0,0,1,1
3,48,269.51216728,48H,H,5,1,1,71,12,F,Z,E,W,1,,,,,,,,,64,1,0,1,1,3,8,17,,,,,,,,,0,1,1085,0,0,0,1,1
3,50,45.354658022,50C,C,5,2,1,1,12,F,L,E,W,3,,,,,,,,,76,12,8,6,5,6,4,-18,,,,,,,,,0,1,1380,1,0,0,1,1
3,53,19.969159243,53C,C,5,1,1,2,11,F,D,E,W,1,,,,,,,,,65,0,0,2,5,7,10,19,,,,,,,,,0,1,1004,0,0,0,1,1
3,53,19.969159243,53C,C,5,2,1,1,2,R,D,E,W,3,,,,,,,,,194,0,0,3,3,0,0,-3,,,,,,,,,0,1,1276,0,0,0,1,1
3,54,169.59252441,54E,E,5,1,1,2,3,R,D,E,W,2,2,3,12,F,Y,L,N,1,176,0,0,0,1,4,0,3,,,,,,,,,0,1,1096,0,0,0,1,1
3,54,169.59252441,54E,E,5,2,1,1,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1123,0,0,0,1,1
3,55,51.844329273,55E,E,5,1,1,2,1,F,Z,E,W,1,,,,,,,,,63,7,5,2,0,0,0,-19,,,,,,,,,0,1,1034,0,0,0,1,1
3,56,69.174468198,56F,F,5,1,1,2,2,F,Z,E,W,1,2,3,12,F,L,E,E,6,65,1,0,0,0,0,0,17,65,2,1,1,1,1,0,-22,0,1,945,0,0,0,1,1
3,57,140.10674674,57H,H,5,2,1,1,6,B,Y,E,W,1,2,71,12,R,Y,M,S,1,66,5,4,2,1,0,0,-20,,,,,,,,,0,1,1048,0,0,0,1,1
3,58,55.77706678,58E,E,5,1,2,56,U,9,9,9,9,U,1,63,12,F,R,E,E,9,,,,,,,,,,,,,,,,,0,1,1043,0,0,0,1,1
3,60,105.75026542,60G,G,5,1,1,2,6,B,L,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1210,0,0,0,1,1
3,60,105.75026542,60G,G,5,2,1,1,12,F,R,E,E,1,3,3,6,B,D,L,W,2,,,,,,,,,,,,,,,,,0,1,939,0,0,0,1,1
3,62,20.244606935,62C,C,5,2,1,1,12,F,Z,E,W,2,2,57,12,F,L,E,E,2,,,,,,,,,,,,,,,,,0,1,1110,0,0,0,1,1
3,73,5.987993296,73C,C,5,1,3,56,11,F,Y,L,W,1,5,63,0,R,D,A,O,1,58,1,2,1,1,1,0,-14,,,,,,,,,1,1,937,0,0,0,1,1
3,79,21.511280255,79B,B,5,1,1,2,U,9,9,9,9,U,3,71,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1315,0,0,0,1,1
3,79,21.511280255,79B,B,5,2,1,1,U,9,9,9,9,U,2,68,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,921,0,0,0,1,1
3,80,116.68554847,80F,F,5,1,2,56,U,9,9,9,9,U,3,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,999,0,0,0,1,1
3,81,116.68554847,81F,F,5,2,1,1,12,F,L,E,E,5,2,71,12,F,R,A,A,6,,,,,,,,,,,,,,,,,0,1,1189,0,0,0,1,1
3,82,29.13607419,82D,D,5,2,1,1,10,L,Y,E,W,2,,,,,,,,,115,0,5,11,8,3,0,11,,,,,,,,,0,1,1060,0,0,0,1,1
3,85,24.817437815,85C,C,5,1,1,2,11,F,Y,E,W,1,2,2,9,L,Z,E,W,2,61,6,6,4,2,1,2,-5,,,,,,,,,0,1,1024,0,0,0,1,1
3,86,27.428602092,86C,C,5,1,1,71,1,R,Z,E,W,2,2,51,9,L,P,E,N,2,117,2,4,4,6,3,1,-52,41,0,0,1,4,8,3,-26,0,1,1040,0,0,0,1,1
3,87,232.94350118,87E,E,5,1,1,2,12,F,Y,E,W,2,2,2,9,L,Z,E,W,2,56,11,5,3,0,0,0,-13,,,,,,,,,0,1,937,0,0,0,1,1
3,89,143.19368237,89F,F,5,3,2,2,12,F,Y,E,W,3,,,,,,,,,66,7,10,9,7,3,3,-8,,,,,,,,,0,1,1060,0,0,0,1,1
3,90,175.3065224,90F,F,5,1,1,2,1,R,B,E,W,2,,,,,,,,,55,0,4,9,0,0,0,-68,,,,,,,,,0,1,1005,0,0,0,1,1
3,90,175.3065224,90F,F,5,2,1,1,11,F,Y,E,W,1,,,,,,,,,63,0,0,1,2,5,7,12,,,,,,,,,0,1,1060,0,0,0,1,1
3,91,249.10319634,91G,G,5,1,2,31,0,L,D,A,O,2,1,2,2,R,Z,E,W,1,,,,,,,,,,,,,,,,,0,1,934,0,0,0,1,1
3,91,249.10319634,91G,G,5,2,1,1,11,F,Y,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,0,0,0,1,1
3,92,37.668010693,92D,D,5,2,1,1,11,F,Y,E,W,1,2,1,9,L,P,M,N,1,58,8,7,6,3,3,4,-13,,,,,,,,,0,1,945,0,0,0,1,1
3,93,37.668010693,93D,D,5,1,1,2,82,F,Z,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1159,0,0,0,1,1
3,93,37.668010693,93D,D,5,2,2,52,12,F,Y,E,W,3,1,1,10,L,Y,E,W,1,53,22,21,14,6,6,0,-17,,,,,,,,,0,1,1022,0,0,0,1,1
3,94,66.917562856,94E,E,5,2,1,1,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,0,0,0,1,1
3,99,79.049426612,99F,F,5,1,1,2,12,F,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1160,0,0,0,1,1
3,99,79.049426612,99F,F,5,2,1,1,2,R,Z,E,W,2,,,,,,,,,52,5,9,7,3,0,0,-59,,,,,,,,,0,1,937,0,0,0,1,1
3,100,160.1075987,100H,H,5,2,1,1,2,F,D,E,W,1,,,,,,,,,60,7,5,5,4,3,3,0,,,,,,,,,0,1,966,0,0,0,1,1
3,101,117.79226892,101E,E,5,1,1,2,1,R,F,E,W,2,,,,,,,,,51,0,5,4,3,2,0,79,,,,,,,,,0,1,1087,0,0,0,1,1
3,102,223.32769401,102G,G,5,1,1,2,11,F,Y,E,W,1,,,,,,,,,67,5,3,4,1,0,0,-15,,,,,,,,,0,1,1049,0,0,0,1,1
3,103,57.404406438,103E,E,5,1,1,2,2,R,Z,E,W,1,,,,,,,,,75,0,1,3,2,2,0,-57,,,,,,,,,0,1,957,0,0,0,1,1
3,105,23.809059744,105C,C,5,1,1,2,12,F,D,E,W,2,2,63,U,9,9,9,9,U,61,4,3,6,7,10,11,0,,,,,,,,,0,1,957,0,0,0,1,1
3,106,202.2037331,106E,E,5,1,1,2,11,F,Y,E,W,3,2,2,9,L,P,E,N,1,63,9,10,8,6,5,7,-16,,,,,,,,,0,1,1033,0,0,0,1,1
3,108,322.7795042,108F,F,5,1,2,2,12,F,Z,E,W,1,1,6,6,L,D,E,S,1,64,0,1,2,3,7,9,13,177,0,0,0,3,0,0,0,0,1,1070,0,0,0,1,1
3,108,322.7795042,108F,F,5,2,2,1,9,L,F,E,E,3,3,3,3,R,F,E,W,2,48,0,1,3,4,18,10,74,55,0,1,3,4,8,9,70,0,1,1085,0,0,0,1,1
3,108,322.7795042,108F,F,5,4,4,3,9,L,F,E,W,1,5,5,3,R,F,E,W,1,,,,,,,,,,,,,,,,,0,0,1024,0,0,0,1,1
3,108,322.7795042,108F,F,5,5,5,4,9,L,P,M,W,1,,,,,,,,,59,0,4,4,5,3,0,22,,,,,,,,,0,0,1081,0,0,0,1,1
3,109,60.177082817,109F,F,5,1,1,2,1,R,D,E,S,2,,,,,,,,,170,5,1,2,0,1,2,0,,,,,,,,,0,1,1014,0,0,0,1,1
3,110,121.88334108,110H,H,5,1,1,2,12,F,Y,E,W,1,,,,,,,,,68,6,6,5,5,4,1,-10,,,,,,,,,0,0,1081,0,0,0,1,1
3,111,101.86180191,111F,F,5,2,1,1,1,F,Y,E,W,2,,,,,,,,,68,21,21,25,25,23,10,-6,,,,,,,,,0,1,1081,0,0,0,1,1
3,112,65.490650385,112H,H,5,1,1,2,8,L,Y,E,W,1,,,,,,,,,82,0,0,0,3,0,0,-16,,,,,,,,,0,0,1173,0,0,0,1,1
4,1,1044.3985464,1H,H,5,1,1,63,12,F,L,W,N,1,2,52,1,R,B,E,S,1,,,,,,,,,,,,,,,,,1,0,1049,0,0,0,1,3
4,3,21.379915152,3J,J,5,1,3,42,12,F,D,E,W,1,1,50,12,F,C,E,N,1,,,,,,,,,,,,,,,,,1,1,1043,0,0,0,1,3
4,4,473.22273852,4G,G,5,1,1,2,11,F,L,E,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,991,0,0,0,1,3
4,4,473.22273852,4G,G,5,2,1,1,11,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,972,0,0,0,1,3
4,5,71.502988236,5C,C,5,1,1,52,12,F,Y,E,W,3,,,,,,,,,60,19,17,16,8,3,0,-12,,,,,,,,,0,1,1043,0,0,0,1,3
4,6,608.61600012,6F,F,5,1,1,2,10,L,Z,E,W,3,4,59,11,F,D,E,W,2,,,,,,,,,,,,,,,,,1,1,973,0,0,0,1,3
4,7,18.652305526,7K,K,5,2,1,3,6,B,D,E,W,2,2,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,0,1,991,0,0,0,1,3
4,7,18.652305526,7K,K,5,3,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1081,0,0,0,1,3
4,8,422.92297102,8F,F,5,1,1,2,11,F,Y,E,W,2,2,2,8,L,B,E,W,1,,,,,,,,,,,,,,,,,1,1,1173,0,0,0,1,3
4,8,422.92297102,8F,F,5,2,1,1,12,F,D,E,W,1,2,1,4,R,B,E,W,1,,,,,,,,,,,,,,,,,0,1,1080,0,0,0,1,3
4,9,38.754659533,9C,C,5,1,1,2,12,F,D,E,W,1,,,,,,,,,52,2,5,8,11,11,11,6,,,,,,,,,0,1,972,0,0,0,1,3
4,9,38.754659533,9C,C,5,2,1,1,9,L,P,E,W,3,2,44,12,F,C,E,W,1,73,0,2,5,6,4,2,12,,,,,,,,,0,1,1075,0,0,0,1,3
4,10,329.87021176,10F,F,5,1,1,2,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,991,0,0,0,1,3
4,11,52.058584724,11D,D,5,1,1,2,12,F,D,E,W,3,,,,,,,,,57,24,15,11,7,4,3,0,,,,,,,,,0,1,943,0,0,0,1,3
4,11,52.058584724,11D,D,5,2,1,1,10,L,Y,E,W,3,,,,,,,,,63,11,16,16,13,5,2,16,,,,,,,,,0,1,955,0,0,0,1,3
4,14,224.37002411,14H,H,5,2,1,1,10,L,Z,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1160,0,0,0,U,3
4,15,18.652305526,15K,K,5,1,1,2,11,F,D,E,W,2,2,2,9,L,B,E,W,1,56,13,10,8,4,1,0,0,,,,,,,,,0,1,866,0,0,0,1,3
4,16,1367.6316278,16G,G,5,1,2,41,1,R,P,A,W,3,3,41,1,F,R,E,E,2,,,,,,,,,,,,,,,,,1,1,1189,0,0,0,1,3
4,17,21.379915152,17J,J,5,1,1,4,12,R,P,E,S,2,2,2,12,F,R,E,E,1,,,,,,,,,,,,,,,,,0,0,1120,0,0,0,1,3
4,17,21.379915152,17J,J,5,2,4,52,12,F,L,E,E,1,2,1,6,B,D,E,W,1,,,,,,,,,,,,,,,,,0,0,1049,0,0,0,1,3
4,19,42.182038098,19J,J,5,1,1,2,12,F,D,E,W,2,,,,,,,,,57,10,10,12,14,13,11,10,,,,,,,,,0,1,1049,0,0,0,1,3
4,19,42.182038098,19J,J,5,2,1,1,9,L,Y,E,W,3,4,57,12,F,D,E,W,1,100,0,8,6,1,3,1,31,,,,,,,,,1,1,1075,0,0,0,1,3
4,21,23.266158167,21J,J,5,1,1,2,11,F,Y,E,W,2,2,2,9,L,B,E,W,1,,,,,,,,,,,,,,,,,0,1,1140,0,0,0,1,3
4,21,23.266158167,21J,J,5,2,1,1,2,F,Z,E,W,2,2,1,2,R,B,E,W,1,,,,,,,,,,,,,,,,,0,1,1034,0,0,0,1,3
4,22,20.297905181,22K,K,5,1,1,2,11,F,Y,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1024,0,0,0,1,3
4,22,20.297905181,22K,K,5,2,1,1,1,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1295,0,0,0,1,3
4,23,20.0731449,23K,K,5,1,1,2,1,R,F,E,W,2,3,42,12,F,R,E,N,3,,,,,,,,,54,0,1,3,6,10,18,23,1,1,1040,0,0,0,1,3
4,23,20.0731449,23K,K,5,2,4,42,9,L,Z,E,W,4,1,1,11,F,L,E,N,4,,,,,,,,,68,20,9,3,2,3,4,-31,1,1,1276,0,0,0,1,3
4,24,20.0731449,24K,K,5,1,1,52,8,L,B,E,N,2,,,,,,,,,12,7,10,10,5,,,-19,,,,,,,,,0,1,937,0,0,0,1,3
4,25,18.652305526,25K,K,5,1,1,2,10,L,Y,E,W,2,3,68,0,T,P,Y,N,4,77,0,4,5,4,6,0,-5,,,,,,,,,1,0,1018,0,0,0,1,3
4,25,18.652305526,25K,K,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,0,0,0,1,3
4,26,309.97907788,26E,E,5,1,1,2,10,L,F,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1075,0,0,0,1,3
4,26,309.97907788,26E,E,5,2,1,1,1,F,Z,E,W,2,,,,,,,,,55,0,3,8,18,12,7,20,,,,,,,,,0,1,1108,0,0,0,1,3
4,27,28.754560552,27C,C,5,2,1,1,12,F,Y,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,947,0,0,0,1,3
4,28,203.03629601,28E,E,5,2,1,1,11,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,937,0,0,0,1,3
4,29,393.83033521,29F,F,5,1,1,52,12,F,Z,E,N,1,,,,,,,,,59,1,2,4,7,5,3,23,,,,,,,,,0,0,1122,0,0,0,1,3
4,30,1439.995991,30H,H,5,1,1,88,0,U,B,R,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1120,0,0,0,1,3
4,31,21.379915152,31J,J,5,1,1,2,1,F,R,E,N,1,2,2,2,R,B,E,W,1,,,,,,,,,,,,,,,,,1,0,957,0,0,0,1,3
4,31,21.379915152,31J,J,5,2,1,1,11,F,D,E,W,1,2,1,10,L,P,E,N,1,,,,,,,,,,,,,,,,,0,1,1049,0,0,0,1,3
4,32,82.634797392,32C,C,5,1,1,2,12,F,D,E,W,1,,,,,,,,,60,4,3,2,1,2,3,-8,,,,,,,,,0,1,1049,0,0,0,1,3
4,32,82.634797392,32C,C,5,2,1,1,3,R,F,E,W,2,,,,,,,,,52,0,5,7,9,6,9,63,,,,,,,,,0,1,1061,0,0,0,1,3
4,33,251.28572528,33D,D,5,2,1,1,11,F,D,E,W,1,,,,,,,,,71,6,3,4,4,5,5,-5,,,,,,,,,0,1,1368,1,0,0,1,3
4,34,31.41071566,34K,K,5,1,2,42,12,F,Y,E,N,4,1,63,12,F,L,W,N,3,32,23,31,38,41,23,10,11,,,,,,,,,0,1,1034,0,0,0,1,3
4,35,18.652305526,35K,K,5,1,1,42,12,F,R,E,E,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,0,0,0,1,3
4,36,132.61416183,36D,D,5,1,1,71,12,F,Y,E,W,2,2,42,12,F,R,E,S,9,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,3
4,37,1099.7453092,37F,F,5,1,1,52,10,L,Y,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,3
4,38,24.225581859,38J,J,5,1,1,2,12,F,D,E,W,1,,,,,,,,,60,1,1,4,2,5,6,9,,,,,,,,,0,1,1075,0,0,0,1,3
4,38,24.225581859,38J,J,5,2,1,1,12,F,Y,E,W,2,,,,,,,,,50,13,9,7,7,3,3,-13,,,,,,,,,0,1,1034,0,0,0,1,3
4,39,14.73674638,39B,B,5,1,1,42,11,L,D,A,W,3,2,43,12,F,L,E,E,1,107,1,9,12,5,4,1,20,,,,,,,,,0,1,1049,0,0,0,1,3
