PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,PSUWGT,NATWGT,RATWGT,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
81,219B,219,B,4,8,1.750,106.998,106.170,1,C,1,1,1,61,10,140,1,3,1,0,0,0,3,7,98,0,0,6,3,0,2,1,0,0,U,3,3,14,5,133,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,25
81,220B,220,B,4,8,1.750,106.998,106.170,0,C,1,6,1,61,100,100,0,0,1,0,0,0,88,1,1,0,0,5,3,0,0,0,0,0,U,3,6,14,2,128,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,220B,220,B,4,8,1.750,106.998,106.170,0,C,2,1,1,U,U,U,U,U,U,0,0,0,89,10,1,5,98,U,U,U,U,U,U,U,U,3,4,15,2,139,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,221D,221,D,4,8,12.000,733.704,727.467,0,C,1,1,1,61,13,80,0,0,2,0,0,0,82,1,19,98,0,5,3,1,0,0,0,0,U,5,4,6,2,133,0,0,3,0,2,2,1,2,98,0,0,1,2,1,25,0,92,6,0,0
81,221D,221,D,4,8,12.000,733.704,727.467,0,C,2,1,1,U,U,U,U,U,U,0,0,0,83,U,1,0,0,5,3,8,0,1,0,0,0,5,4,6,2,113,0,0,3,0,1,1,3,2,0,50,0,1,2,1,25,0,20,6,0,0
81,222B,222,B,4,8,1.750,106.998,106.170,0,C,1,1,1,U,U,U,U,U,U,0,0,0,68,U,1,5,98,U,U,U,U,U,U,U,U,3,6,15,4,151,0,0,3,0,1,1,1,2,98,0,0,1,2,1,35,0,0,0,0,6
81,222B,222,B,4,8,1.750,106.998,106.170,0,C,2,4,1,61,450,200,0,0,1,0,0,0,69,9,1,0,0,5,3,0,1,0,0,0,0,3,6,15,4,165,0,0,3,0,1,1,1,2,98,0,0,1,2,1,35,0,0,0,0,6
81,223C,223,C,4,8,4.000,244.568,241.044,0,C,1,1,1,61,40,140,0,0,1,0,0,0,15,1,98,98,0,5,3,0,0,1,0,0,U,3,6,14,2,205,0,0,3,0,0,0,1,2,98,0,1,1,2,1,35,0,0,0,0,0
81,224B,224,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,50,200,0,0,1,0,0,0,89,2,1,5,98,5,3,1,0,0,0,0,U,5,6,16,2,203,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,224B,224,B,4,8,1.750,106.998,106.170,0,C,2,2,1,61,30,30,5,2,1,0,0,0,88,3,1,98,0,6,3,1,1,0,0,0,U,3,6,15,4,197,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,225C,225,C,4,8,4.000,244.568,241.044,0,C,1,3,1,61,260,200,0,0,4,0,0,0,7,8,98,1,0,U,U,U,0,0,0,0,U,4,4,4,2,116,0,0,3,0,4,4,3,3,1,36,1,1,2,1,50,0,92,6,0,0
81,226C,226,C,4,8,4.000,244.568,241.044,0,C,1,1,1,U,U,U,U,U,U,0,0,0,20,8,98,0,0,5,3,0,0,0,0,0,U,2,3,3,5,122,0,0,3,0,1,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,226C,226,C,4,8,4.000,244.568,241.044,0,C,2,1,1,61,200,120,0,0,2,0,0,0,21,1,1,0,0,5,3,1,0,0,0,0,U,2,3,3,4,122,0,0,3,0,1,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,227D,227,D,4,8,12.000,733.704,727.467,0,C,1,1,1,61,1,U,U,U,1,0,0,0,98,U,37,0,0,2,2,0,0,0,2,2,0,4,4,4,2,118,0,0,3,0,3,3,1,2,98,0,0,1,2,1,50,0,0,0,0,0
81,228B,228,B,4,8,1.750,106.998,106.170,0,C,1,4,1,1,50,3,0,0,4,0,0,0,68,1,1,5,98,0,0,0,0,0,0,0,0,5,4,6,5,100,0,0,3,0,4,3,1,2,98,0,0,1,2,1,40,0,1,3,0,0
81,228B,228,B,4,8,1.750,106.998,106.170,0,C,2,1,1,61,30,120,0,0,2,0,0,0,69,7,1,0,0,5,3,0,0,0,0,0,U,5,4,6,5,111,0,0,3,0,4,4,1,2,98,0,0,1,2,1,40,0,1,3,0,0
81,229B,229,B,4,8,1.750,106.998,106.170,0,C,1,4,1,61,700,80,0,0,2,0,0,0,68,1,1,5,0,5,3,1,0,0,0,0,U,3,6,14,3,130,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,229B,229,B,4,8,1.750,106.998,106.170,0,C,2,1,1,61,30,80,1,2,1,0,0,0,69,3,1,0,0,5,3,0,0,0,0,0,U,3,6,14,3,141,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,230B,230,B,4,8,1.750,106.998,106.170,0,C,1,1,1,12,5,100,1,2,1,U,U,U,82,1,1,5,0,5,3,0,0,0,0,0,U,3,6,15,2,107,0,0,3,0,0,3,1,2,98,0,0,1,2,1,45,0,20,6,0,0
81,230B,230,B,4,8,1.750,106.998,106.170,0,C,2,2,1,61,4,190,8,2,2,0,0,0,83,9,1,0,0,5,3,0,0,0,0,0,U,4,U,4,2,108,0,0,3,0,4,4,1,2,98,0,0,1,2,1,45,0,0,0,0,0
81,231C,231,C,4,8,4.000,244.568,241.044,0,C,1,2,1,U,U,U,U,U,U,0,0,0,82,1,9,0,0,5,2,1,0,0,1,0,U,5,8,6,2,191,0,0,3,0,0,0,1,1,98,0,0,1,2,1,0,0,20,6,0,0
81,231C,231,C,4,8,4.000,244.568,241.044,U,C,2,1,1,U,U,U,U,U,U,U,U,U,83,U,U,0,0,U,U,U,U,U,U,U,U,2,3,3,2,157,4,9,3,1,2,0,1,2,98,0,0,1,2,1,45,0,0,0,0,0
81,232E,232,E,4,8,36.000,2201.112,2153.955,0,C,1,1,1,61,40,150,1,3,2,0,0,0,21,1,1,0,0,5,3,0,1,3,0,0,0,5,6,16,2,205,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,232E,232,E,4,8,36.000,2201.112,2153.955,0,C,2,1,1,61,100,120,1,4,1,0,0,0,20,0,1,1,0,5,3,1,0,0,0,0,U,5,6,16,2,205,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,233B,233,B,4,8,1.750,106.998,106.170,0,C,1,1,1,U,U,U,U,U,U,0,0,0,21,1,1,98,0,6,3,0,0,0,0,0,0,3,6,14,4,113,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,233B,233,B,4,8,1.750,106.998,106.170,0,C,2,1,1,61,U,U,2,4,1,0,0,0,20,3,98,98,0,6,3,0,0,1,0,0,0,3,6,14,4,113,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,234B,234,B,4,8,1.750,106.998,106.170,0,C,1,2,1,61,8,250,U,U,1,0,0,0,51,3,1,0,0,5,3,1,0,0,0,0,U,4,4,4,2,109,0,0,3,0,4,4,1,2,98,0,4,2,2,1,45,0,0,0,0,3
81,234B,234,B,4,8,1.750,106.998,106.170,U,D,2,2,1,48,20,200,1,2,1,0,0,0,50,7,1,0,0,5,3,0,U,U,U,1,0,4,4,4,2,109,0,0,3,0,4,4,1,2,98,0,4,2,2,1,45,0,92,6,0,3
81,234B,234,B,4,8,1.750,106.998,106.170,U,C,3,2,1,61,1,100,0,0,4,0,0,0,98,6,1,0,0,6,3,0,1,0,0,0,U,4,4,4,2,91,0,0,3,0,4,4,1,2,98,0,3,2,2,1,45,0,0,0,0,0
81,235A,235,A,4,8,1.000,61.142,66.118,0,C,1,3,1,U,U,U,U,U,U,0,0,0,7,8,1,0,0,6,3,1,0,2,0,0,1,1,1,1,2,132,4,97,1,1,2,2,1,2,98,0,0,1,2,1,55,0,93,6,1,0
81,236B,236,B,4,8,1.750,106.998,106.170,0,C,1,3,1,61,1,1,0,0,4,0,0,0,13,1,1,4,0,1,2,0,0,0,0,0,U,5,6,16,2,202,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,0,0,0,8
81,237C,237,C,4,8,4.000,244.568,241.044,0,C,1,2,1,61,5,120,0,0,4,0,0,0,1,1,98,1,0,5,3,5,1,0,0,0,U,1,1,1,2,129,4,75,1,1,1,2,1,2,98,0,0,1,2,1,55,0,93,6,1,0
81,238D,238,D,4,8,12.000,733.704,727.467,0,C,1,2,1,U,U,U,U,U,U,0,0,0,68,1,98,5,0,5,3,0,0,0,0,0,U,5,4,6,4,139,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,238D,238,D,4,8,12.000,733.704,727.467,0,C,2,1,1,61,2,170,1,4,2,0,0,0,69,3,1,0,0,6,3,0,0,0,0,0,U,5,4,6,4,131,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,239E,239,E,4,8,36.000,2201.112,2153.955,1,23,1,1,1,61,3,170,1,3,1,8,1,1,20,1,98,2,0,1,2,0,0,0,0,1,U,2,3,14,6,123,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,1,0
81,239E,239,E,4,8,36.000,2201.112,2153.955,0,C,2,3,1,61,1,200,1,3,4,0,0,0,21,1,1,0,0,6,3,0,0,0,0,0,0,2,3,14,6,123,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,1,0
81,240E,240,E,4,8,36.000,2201.112,2153.955,0,C,1,4,1,61,60,140,0,0,1,0,0,0,22,1,1,0,0,U,U,U,U,U,U,U,U,2,2,3,2,143,0,0,3,0,2,1,1,2,98,0,0,1,2,1,35,0,0,0,1,0
81,240E,240,E,4,8,36.000,2201.112,2153.955,0,C,2,1,1,1,U,120,0,0,1,0,0,0,20,3,1,1,98,5,3,0,0,1,0,0,U,2,2,3,2,143,0,0,3,0,2,1,1,2,98,0,0,1,2,1,35,0,0,0,1,0
81,241A,241,A,4,8,1.000,61.142,66.118,0,C,1,2,1,U,U,U,U,U,U,8,U,U,1,U,U,0,0,6,3,0,1,3,0,0,U,1,1,1,2,128,4,97,1,1,1,2,1,2,98,0,0,1,2,1,55,0,93,6,1,0
81,242B,242,B,4,8,1.750,106.998,106.170,0,C,1,2,1,61,30,170,0,0,4,0,0,0,7,1,4,0,0,5,3,1,0,1,0,0,U,1,1,1,2,123,4,97,1,1,2,2,1,2,98,0,0,1,2,1,55,0,93,6,1,0
81,243D,243,D,4,8,12.000,733.704,727.467,0,C,1,4,1,1,9,25,1,2,4,0,0,0,98,0,0,0,0,5,3,0,0,0,0,0,0,1,1,1,2,129,4,78,1,1,1,2,1,2,98,0,0,1,2,1,55,0,0,0,1,0
81,244B,244,B,4,8,1.750,106.998,106.170,0,C,1,1,1,U,U,U,U,U,U,0,0,0,83,7,1,7,98,5,3,0,0,0,0,1,U,3,6,14,5,121,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,244B,244,B,4,8,1.750,106.998,106.170,0,C,2,1,1,20,10,120,1,2,1,0,0,0,65,10,1,0,0,5,3,0,0,0,0,0,U,3,6,14,5,118,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,245B,245,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,570,997,0,0,1,U,U,U,24,9,4,0,0,6,3,5,0,0,0,0,U,4,4,5,2,208,0,0,3,0,4,4,1,2,98,0,0,1,2,1,55,0,91,6,0,0
81,245B,245,B,4,8,1.750,106.998,106.170,0,C,2,2,1,61,70,170,0,0,1,1,1,1,26,1,1,0,0,6,3,0,0,0,0,0,U,4,4,5,2,208,0,0,3,0,4,4,1,2,98,0,0,1,2,1,55,0,0,0,0,0
81,246B,246,B,4,8,1.750,106.998,106.170,0,C,1,3,1,18,30,50,0,0,1,0,0,0,13,8,3,0,0,5,3,0,1,0,0,0,U,3,3,14,5,145,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,247B,247,B,4,8,1.750,106.998,106.170,0,C,1,4,1,61,250,250,1,4,5,0,0,0,1,3,38,1,0,5,3,1,0,0,0,0,U,2,3,3,2,119,0,0,3,0,3,3,3,3,2,126,8,2,2,1,30,0,41,3,0,0
81,248D,248,D,4,8,12.000,733.704,727.467,0,C,1,9,1,61,180,180,0,0,5,0,0,0,98,1,1,0,0,U,U,U,0,0,0,0,0,1,1,1,2,125,4,97,1,1,2,2,1,2,98,0,0,1,2,1,55,0,0,0,1,0
81,249B,249,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,100,300,U,U,1,0,0,0,87,3,1,5,0,5,3,0,0,0,0,0,U,5,6,6,2,158,0,0,3,0,4,4,1,2,98,0,0,1,2,1,40,0,20,6,0,0
81,249B,249,B,4,8,1.750,106.998,106.170,0,C,2,1,1,61,120,300,0,0,1,0,0,0,86,8,1,0,0,5,2,0,0,0,0,0,U,5,6,6,2,104,0,0,3,0,4,4,1,2,98,0,0,1,4,5,40,3,0,0,0,0
81,250B,250,B,4,8,1.750,106.998,106.170,1,D,1,2,1,61,20,120,8,2,2,0,0,0,6,9,4,0,0,3,2,0,0,0,0,0,U,5,4,6,2,140,0,0,3,0,0,0,2,3,1,145,0,3,2,1,25,0,92,6,0,0
81,251C,251,C,4,8,4.000,244.568,241.044,1,D,1,1,1,U,U,U,U,U,U,0,0,0,50,U,14,1,2,5,3,0,0,0,0,0,0,5,4,2,2,111,0,0,3,0,4,3,2,3,1,33,0,1,2,1,55,0,92,6,0,0
81,251C,251,C,4,8,4.000,244.568,241.044,0,C,2,1,1,U,U,U,U,U,U,U,U,U,51,1,1,0,0,6,3,0,0,0,0,0,U,5,4,2,2,105,0,0,3,0,3,4,3,2,0,33,0,1,2,1,55,0,0,0,0,0
81,252E,252,E,4,8,36.000,2201.112,2153.955,U,C,1,3,1,U,U,U,U,U,U,0,0,0,83,U,9,0,0,U,U,U,U,U,U,U,U,5,6,6,2,183,0,0,3,0,1,1,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,252E,252,E,4,8,36.000,2201.112,2153.955,0,C,2,1,1,61,680,200,0,0,1,0,0,0,82,1,1,0,0,5,3,0,0,0,0,0,U,3,6,14,2,208,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,253B,253,B,4,8,1.750,106.998,106.170,0,C,1,2,1,61,450,100,0,0,2,0,0,0,56,7,1,0,0,U,U,U,U,U,U,U,U,3,6,14,5,129,0,0,3,0,0,0,1,2,98,0,0,1,2,5,35,0,90,6,0,22
81,253B,253,B,4,8,1.750,106.998,106.170,0,C,2,1,1,61,200,300,1,3,1,0,0,0,57,7,1,0,0,6,3,0,0,0,0,0,U,3,6,14,5,107,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,254B,254,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,997,170,0,0,1,0,0,0,21,1,1,0,0,5,3,1,1,0,0,0,U,3,6,15,3,133,0,0,3,0,1,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,254B,254,B,4,8,1.750,106.998,106.170,1,C,2,1,1,61,1,1,0,0,1,0,0,0,20,2,4,98,0,1,2,0,0,0,0,1,U,3,6,15,3,133,0,0,3,0,1,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,255B,255,B,4,8,1.750,106.998,106.170,0,C,1,1,1,1,5,150,0,0,2,0,0,0,1,8,3,0,0,5,2,0,0,0,0,0,U,5,4,6,2,163,0,0,3,0,3,3,3,4,-2,115,-3,2,2,1,25,0,0,0,0,34
81,256C,256,C,4,8,4.000,244.568,241.044,0,C,1,1,1,U,U,U,U,U,U,0,0,0,6,U,4,0,0,6,3,0,0,1,1,1,0,4,4,4,2,123,0,0,3,0,4,4,3,3,2,92,1,1,2,1,50,0,92,6,0,0
81,257D,257,D,4,8,12.000,733.704,727.467,U,C,1,1,1,61,55,100,8,4,1,0,0,0,44,3,98,0,0,3,2,0,0,0,0,0,U,4,4,4,2,122,0,0,3,0,4,4,1,2,98,0,0,1,2,1,35,0,92,6,0,1
81,257D,257,D,4,8,12.000,733.704,727.467,U,C,2,2,1,61,160,220,1,4,4,0,0,0,45,1,20,0,0,U,U,U,U,U,U,U,U,4,4,4,2,122,0,0,3,0,4,4,1,2,98,0,0,1,2,1,35,0,92,6,0,0
81,258B,258,B,4,8,1.750,106.998,106.170,0,C,1,4,1,U,U,U,U,U,U,0,0,0,0,0,0,98,0,5,3,0,1,1,0,0,0,3,6,3,4,132,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,259B,259,B,4,8,1.750,106.998,106.170,0,C,1,1,1,26,10,10,1,2,3,0,0,0,86,2,9,1,0,5,3,0,0,0,0,0,U,3,3,14,5,150,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,1,0,0
81,259B,259,B,4,8,1.750,106.998,106.170,0,C,2,1,1,12,15,35,0,0,1,0,0,0,87,1,1,0,0,5,3,0,0,0,0,0,U,3,6,14,3,133,4,4,3,1,0,0,1,2,98,0,0,1,2,1,35,0,2,1,0,0
81,260B,260,B,4,8,1.750,106.998,106.170,0,C,1,5,1,U,U,U,U,U,U,0,0,0,98,9,98,U,U,1,2,0,0,3,0,0,0,1,1,1,2,130,4,78,1,1,1,2,1,2,98,0,0,1,2,1,55,0,93,6,1,0
81,261C,261,C,4,8,4.000,244.568,241.044,1,25,1,2,1,U,U,U,U,U,U,0,0,0,1,U,4,U,U,3,2,0,0,0,1,0,0,2,3,3,2,119,0,0,3,0,3,3,3,3,5,157,-3,2,2,1,30,0,93,6,0,0
81,262E,262,E,4,8,36.000,2201.112,2153.955,0,C,1,1,1,16,20,40,0,0,2,0,0,0,11,1,98,98,0,5,3,0,0,0,0,0,U,3,6,14,2,81,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,263B,263,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,17,50,8,4,1,0,0,0,87,1,98,4,5,2,2,0,0,1,2,1,U,5,6,16,2,180,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,263B,263,B,4,8,1.750,106.998,106.170,0,C,2,3,1,61,997,150,0,0,1,0,0,0,86,1,1,0,0,5,3,1,0,1,0,0,U,3,6,14,4,134,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,6
81,263B,263,B,4,8,1.750,106.998,106.170,0,C,3,2,1,5,3,3,1,1,1,0,0,0,98,1,1,0,0,5,3,0,0,0,0,0,U,5,6,16,2,104,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,264B,264,B,4,8,1.750,106.998,106.170,U,C,1,1,1,14,1,50,0,0,4,0,0,0,98,1,4,0,0,5,3,0,0,0,0,0,U,5,8,6,2,79,0,0,3,0,0,0,1,1,98,0,0,1,4,1,0,0,0,0,0,0
81,265B,265,B,4,8,1.750,106.998,106.170,1,C,1,5,1,61,U,U,1,2,3,0,0,0,0,U,4,0,0,5,3,0,2,2,0,0,U,4,4,4,2,122,0,0,3,0,4,4,1,2,98,0,2,2,2,1,50,0,0,0,0,0
81,266D,266,D,4,8,12.000,733.704,727.467,1,C,1,2,1,61,100,120,0,0,3,0,0,0,6,2,11,1,98,6,3,0,1,0,0,0,U,5,4,6,2,131,0,0,3,0,4,4,1,2,98,0,0,1,2,1,50,0,20,6,0,0
81,267B,267,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,50,50,0,0,2,0,0,0,13,3,1,98,0,0,0,0,0,0,1,1,U,5,6,16,2,132,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,268B,268,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,30,150,1,4,2,0,0,0,68,6,1,5,0,6,3,0,0,0,0,0,0,3,6,14,4,107,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,268B,268,B,4,8,1.750,106.998,106.170,0,C,2,2,1,48,2,140,1,2,1,0,0,0,69,1,1,0,0,5,3,0,0,0,0,0,U,3,6,14,4,96,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,269E,269,E,4,8,36.000,2201.112,2153.955,0,C,1,4,1,U,U,U,U,U,U,0,0,0,23,U,1,0,0,6,3,0,0,0,0,0,U,5,6,16,3,158,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,2,3,0,0
81,269E,269,E,4,8,36.000,2201.112,2153.955,0,C,2,2,1,U,U,U,U,U,U,0,0,0,20,U,7,1,0,5,3,0,0,0,0,0,U,5,6,16,3,158,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,2,3,0,0
81,270B,270,B,4,8,1.750,106.998,106.170,0,C,1,2,1,61,130,200,0,0,2,0,0,0,20,3,98,1,0,5,3,1,1,0,0,0,U,1,1,1,1,180,0,0,1,3,1,2,1,2,98,0,3,2,2,1,55,0,1,3,1,0
81,270B,270,B,4,8,1.750,106.998,106.170,0,C,2,2,1,61,700,100,0,0,2,0,0,0,21,1,1,0,0,5,3,1,0,0,0,0,U,1,1,1,1,180,0,0,1,3,1,2,1,2,98,0,3,2,2,1,55,0,1,3,1,0
81,271B,271,B,4,8,1.750,106.998,106.170,0,C,1,2,1,24,25,50,0,0,3,0,0,0,1,6,98,0,0,0,0,0,U,U,U,U,U,5,4,6,2,115,0,0,3,0,0,0,1,1,98,0,0,1,4,1,0,0,0,0,0,0
81,272B,272,B,4,8,1.750,106.998,106.170,0,C,1,1,1,61,U,170,0,0,2,0,0,0,88,3,1,0,0,6,3,0,3,3,0,0,U,5,4,6,2,136,0,0,3,0,4,4,1,2,98,0,0,1,2,1,50,0,0,0,0,0
81,272B,272,B,4,8,1.750,106.998,106.170,0,C,2,1,1,U,U,U,U,U,U,0,0,0,89,U,11,0,0,3,2,0,0,0,0,0,U,5,4,6,2,133,0,0,3,0,4,4,1,2,98,0,0,1,4,1,50,0,20,6,0,0
81,273C,273,C,4,8,4.000,244.568,241.044,U,C,1,3,1,U,U,U,U,U,U,0,0,0,45,U,21,0,0,6,3,0,0,0,0,0,0,5,4,5,2,113,0,0,3,0,4,4,1,2,98,0,0,1,2,1,50,0,91,6,0,0
81,273C,273,C,4,8,4.000,244.568,241.044,0,C,2,3,1,U,U,U,U,U,U,0,0,0,44,U,1,0,0,U,U,U,U,U,U,U,U,5,4,5,2,113,0,0,3,0,4,4,1,2,98,0,0,1,2,1,50,0,0,0,0,0
81,274C,274,C,4,8,5.000,305.710,301.305,0,C,1,1,1,48,130,200,1,2,1,0,0,0,1,1,98,1,0,6,3,0,0,0,0,0,U,3,6,14,5,104,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
81,275E,275,E,4,8,36.000,2201.112,2153.955,0,C,1,1,1,61,210,130,0,0,1,0,0,0,68,10,98,5,0,6,3,1,0,0,0,0,U,3,6,15,4,127,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,275E,275,E,4,8,36.000,2201.112,2153.955,0,C,2,1,1,61,300,80,1,4,1,0,0,0,69,3,1,0,0,5,3,0,1,0,0,0,U,3,6,15,2,138,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,276B,276,B,4,8,2.500,152.855,151.672,0,C,1,1,1,61,135,150,0,0,1,0,0,0,30,1,1,0,0,5,3,0,0,0,0,0,U,3,6,14,3,149,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,276B,276,B,4,8,2.500,152.855,151.672,0,C,2,1,1,61,70,250,0,0,1,0,0,0,28,7,1,1,0,5,3,0,0,0,0,0,U,3,6,14,3,149,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,277C,277,C,4,8,5.000,305.710,301.305,0,C,1,3,1,61,30,30,0,0,4,0,0,0,24,3,25,1,0,5,3,1,0,0,0,0,U,5,4,5,2,118,0,0,3,0,4,3,1,2,98,0,0,1,2,1,50,0,0,0,0,2
81,277C,277,C,4,8,5.000,305.710,301.305,0,C,2,5,1,61,20,250,0,0,1,0,0,0,25,2,31,98,0,5,3,0,0,0,0,0,U,5,4,5,2,118,0,0,3,0,4,3,1,2,98,0,0,1,2,1,50,0,0,0,0,0
81,278C,278,C,4,8,5.000,305.710,301.305,0,C,1,2,1,12,20,20,0,0,1,0,0,0,20,3,4,0,0,5,3,0,1,0,0,0,U,2,3,3,4,130,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,278C,278,C,4,8,5.000,305.710,301.305,0,C,2,1,1,U,20,20,0,0,1,0,0,0,22,1,1,0,0,6,3,0,1,0,0,0,U,2,3,3,4,130,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,279D,279,D,4,8,9.500,580.849,575.911,0,C,1,1,1,U,U,U,U,U,U,0,0,0,89,3,1,0,0,5,3,1,0,0,0,0,U,5,6,16,2,219,0,0,3,0,0,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,279D,279,D,4,8,9.500,580.849,575.911,0,C,2,2,1,U,U,U,U,U,U,0,0,0,88,U,1,7,0,5,3,U,U,U,U,U,U,5,6,16,2,189,0,0,3,0,4,4,1,2,98,0,0,1,2,1,25,0,20,6,0,0
81,280E,280,E,4,8,36.000,2201.112,2153.955,0,C,1,1,1,U,U,U,U,U,U,U,U,U,0,0,0,0,0,6,3,0,0,4,0,0,0,2,3,3,2,137,0,0,3,0,1,1,3,3,2,382,-2,4,2,1,55,0,0,0,0,0
81,281B,281,B,4,8,2.500,152.855,151.672,0,C,1,1,1,24,1,100,0,0,1,0,0,0,98,8,1,98,98,0,0,0,0,0,0,0,U,3,6,14,3,210,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,26
81,282B,282,B,4,8,2.500,152.855,151.672,0,C,1,1,1,U,U,U,U,U,U,0,0,0,1,1,98,0,0,6,3,0,0,0,0,0,U,5,4,5,2,110,0,0,3,0,3,3,1,2,98,0,0,1,2,1,50,0,0,0,0,0
81,283C,283,C,4,8,5.000,305.710,301.305,1,20,1,1,1,U,U,U,U,U,U,0,0,0,87,1,1,2,7,3,2,0,1,0,0,0,U,5,6,16,2,133,0,0,3,0,0,0,1,2,98,0,-4,2,2,1,25,0,20,6,0,0
81,283C,283,C,4,8,5.000,305.710,301.305,1,C,2,2,1,61,200,80,0,0,1,0,0,0,86,3,1,98,0,5,3,0,0,0,0,0,U,3,3,14,5,145,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,0,0,0,0
81,284C,284,C,4,8,5.000,305.710,301.305,0,C,1,2,1,61,435,170,0,0,1,0,0,0,13,1,1,0,0,5,3,0,0,0,0,0,U,5,6,16,2,116,4,10,3,1,2,0,1,2,98,0,0,1,2,1,25,0,0,0,0,0
81,285D,285,D,4,8,9.500,580.849,575.911,1,18,1,1,1,U,U,U,U,U,U,U,U,U,1,1,1,2,0,6,3,0,1,0,1,0,0,5,4,5,2,125,0,0,3,0,4,4,1,2,98,0,0,1,2,1,55,0,0,0,0,0
