ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
3,158F,158,0,14,R,0,56,2785.3356331,12,F,1,9
1,159J,159,2,14,F,L,2,28.315850414,12,J,1,9
1,160E,160,0,31,F,0,54,227.68753731,12,E,1,9
2,160E,160,0,31,R,0,54,227.68753731,12,E,1,9
1,161F,161,3,1,F,R,2,568.82844566,12,F,1,9
2,161F,161,3,1,L,R,2,568.82844566,12,F,1,9
3,161F,161,0,3,R,0,88,568.82844566,12,F,2,9
1,163G,163,0,3,L,0,63,707.65667907,12,G,1,9
2,163G,163,0,3,F,0,58,707.65667907,12,G,1,9
3,163G,163,0,3,L,0,63,707.65667907,12,G,1,9
4,163G,163,0,3,L,0,58,707.65667907,12,G,1,9
5,163G,163,0,3,R,0,68,707.65667907,12,G,1,9
1,164H,164,0,3,R,0,63,1756.0842038,12,H,1,9
2,164H,164,0,3,R,0,63,1756.0842038,12,H,1,9
1,165C,165,0,2,F,0,60,28.855474647,12,C,1,9
1,166E,166,31,3,L,F,2,219.87777084,12,E,1,9
1,167F,167,21,1,R,F,2,549.31742027,12,F,1,9
1,168G,168,0,31,T,N,31,683.3837941,12,G,1,9
1,169G,169,0,21,N,N,34,683.3837941,12,G,1,9
2,169G,169,0,21,L,0,56,683.3837941,12,G,1,9
3,169G,169,0,21,F,0,56,683.3837941,12,G,1,9
4,169G,169,0,21,R,0,56,683.3837941,12,G,1,9
1,170H,170,0,14,F,0,64,1695.8498683,12,H,1,9
2,170H,170,0,14,B,0,64,1695.8498683,12,H,1,9
1,171A,171,67,14,F,L,2,40.934576536,12,A,1,9
1,172J,172,1,68,F,B,2,31.015766751,12,J,1,9
2,172J,172,60,1,F,B,3,31.015766751,12,J,2,9
1,173J,173,3,2,F,R,2,31.015766751,12,J,1,9
1,174K,174,1,2,R,F,2,47.267582349,12,K,1,9
1,175J,175,0,4,F,0,42,28.315850414,12,J,1,9
1,176K,176,2,4,F,F,2,32.364711519,12,K,1,9
1,177E,177,4,14,F,R,2,561.09887579,12,E,1,9
1,178G,178,0,3,F,0,56,1743.9047028,12,G,1,9
2,178G,178,0,3,F,0,57,1743.9047028,12,G,1,9
1,179K,179,0,2,L,0,42,32.364711519,12,K,1,9
2,179K,179,0,2,T,N,31,32.364711519,12,K,1,9
1,180D,180,3,3,R,F,2,74.195453863,12,D,1,9
1,181E,181,2,4,R,F,2,261.44470544,12,E,1,9
1,182F,182,0,3,F,0,51,653.16348528,12,F,1,9
1,183G,183,2,3,B,F,2,812.57452297,12,G,1,9
1,184H,184,0,20,R,0,54,2016.4428973,12,H,1,9
2,184H,184,0,20,B,0,54,2016.4428973,12,H,1,9
1,186G,186,0,15,F,0,60,679.79201206,12,G,1,9
1,187G,187,0,31,T,N,31,679.79201206,12,G,1,9
2,187G,187,0,31,T,0,56,679.79201206,12,G,1,9
1,188H,188,2,31,F,B,2,1686.9366878,12,H,1,9
2,188H,188,0,2,R,0,56,1686.9366878,12,H,2,9
1,189K,189,0,4,F,0,41,32.364711519,12,K,1,9
1,190F,190,0,3,L,0,52,136.75952372,12,F,1,9
2,190F,190,0,3,T,0,52,136.75952372,12,F,1,9
3,190F,190,0,3,L,0,63,136.75952372,12,F,1,9
1,191H,191,3,2,F,B,2,422.2032867,12,H,1,9
1,"  1B",1,0,1,L,0,50,81.541524739,13,B,1,9
2,"  1B",1,0,1,L,N,31,81.541524739,13,B,1,9
1,"  2F",2,21,3,F,R,2,710.63981725,13,F,1,9
1,"  3H",3,0,2,T,N,31,1845.0269873,13,H,1,9
1,"  4J",4,3,3,L,F,2,84.431200384,13,J,1,9
1,"  5C",5,31,2,L,F,2,92.813257139,13,C,1,9
1,"  6F",6,0,3,F,0,60,736.49551072,13,F,1,9
2,"  6F",6,0,3,F,0,41,736.49551072,13,F,1,9
3,"  6F",6,0,3,F,0,42,736.49551072,13,F,1,9
4,"  6F",6,0,3,R,0,42,736.49551072,13,F,1,9
5,"  6F",6,0,3,F,0,42,736.49551072,13,F,1,9
1,"  7H",7,3,2,F,F,2,1912.1558633,13,H,1,9
1,"  8A",8,2,20,F,B,2,81.541524739,13,A,1,9
2,"  8A",8,1,2,F,B,3,81.541524739,13,A,2,9
1,"  9B",9,3,14,L,F,2,81.541524739,13,B,1,9
1," 10E",10,0,30,F,0,54,355.14510356,13,E,1,9
1," 11G",11,1,30,F,F,2,1046.5700313,13,G,1,9
1," 12H",12,4,21,F,R,2,2522.4183729,13,H,1,9
1," 13H",13,5,20,F,B,2,2522.4183729,13,H,1,9
1," 14B",14,0,1,F,0,68,81.541524739,13,B,1,9
1," 15K",15,0,2,L,0,42,84.755291796,13,K,1,9
1," 16K",16,3,20,L,F,2,84.755291796,13,K,1,9
2," 16K",16,3,20,L,L,2,84.755291796,13,K,1,9
1," 17D",17,0,2,L,0,52,128.53205833,13,D,1,9
1," 18G",18,0,31,T,N,31,1243.5052522,13,G,1,9
1," 19H",19,0,14,L,N,31,2997.0669914,13,H,1,9
1," 20C",20,0,14,T,N,31,92.813257139,13,C,1,9
1," 21D",21,0,2,R,0,42,113.75959552,13,D,1,9
1," 22D",22,60,3,F,B,2,113.75959552,13,D,1,9
1," 23F",23,0,1,F,0,42,1021.6916447,13,F,1,9
1," 24G",24,0,2,R,0,60,1100.586549,13,G,1,9
2," 24G",24,0,2,R,0,51,1100.586549,13,G,1,9
1," 25H",25,0,3,F,0,56,2652.6077082,13,H,1,9
1," 26B",26,31,3,L,F,2,81.541524739,13,B,1,9
1," 27K",27,2,2,F,R,2,84.755291796,13,K,1,9
1," 28C",28,3,30,R,F,2,92.813257139,13,C,1,9
2," 28C",28,3,30,R,L,2,92.813257139,13,C,1,9
1," 29D",29,2,5,F,F,2,169.24357002,13,D,1,9
1," 30G",30,0,30,F,0,60,1637.3756941,13,G,1,9
1," 31H",31,0,31,R,0,42,3946.3642285,13,H,1,9
1," 32E",32,3,20,R,F,2,117.18833726,13,E,1,9
1," 33G",33,4,20,L,R,2,345.33997671,13,G,1,9
1," 34G",34,0,30,T,N,31,345.33997671,13,G,1,9
1," 35G",35,0,30,T,N,31,345.33997671,13,G,1,9
1," 36H",36,0,30,T,N,31,832.3302561,13,H,1,9
1," 37H",37,0,30,R,0,51,832.3302561,13,H,1,9
2," 37H",37,0,30,T,N,31,832.3302561,13,H,1,9
1," 38D",38,3,2,F,F,2,205.01154101,13,D,1,9
1," 39K",39,30,2,F,F,2,84.755291796,13,K,1,9
1," 40D",40,0,30,F,0,70,87.23895362,13,D,1,9
2," 40D",40,0,30,T,N,31,87.23895362,13,D,1,9
1," 41E",41,4,31,F,L,2,95.946459428,13,E,1,9
1," 42F",42,5,3,F,B,2,262.47446392,13,F,1,9
1," 43H",43,5,1,R,F,2,681.45980235,13,H,1,9
1," 44H",44,3,21,L,F,2,681.45980235,13,H,1,9
2," 44H",44,3,21,L,R,2,681.45980235,13,H,1,9
1," 45C",45,20,30,F,L,2,92.813257139,13,C,1,9
1," 46K",46,31,3,R,F,2,84.755291796,13,K,1,9
1," 47D",47,1,2,R,F,2,87.23895362,13,D,1,9
1," 48E",48,30,3,L,F,2,215.76019732,13,E,1,9
2," 48E",48,30,3,F,L,2,215.76019732,13,E,1,9
3," 48E",48,0,30,F,0,44,215.76019732,13,E,2,9
4," 48E",48,0,30,N,N,35,215.76019732,13,E,2,9
1," 49G",49,0,3,T,N,31,635.81942759,13,G,1,9
2," 49G",49,0,3,T,0,42,635.81942759,13,G,1,9
1," 50H",50,0,3,F,0,70,1532.4369685,13,H,1,9
1," 51K",51,30,15,F,F,2,84.755291796,13,K,1,9
1," 52K",52,1,1,F,L,2,84.755291796,13,K,1,9
1," 53D",53,60,1,R,F,2,87.23895362,13,D,1,9
1," 54E",54,3,15,F,F,2,143.20367079,13,E,1,9
1," 55G",55,14,20,R,F,2,422.00404486,13,G,1,9
1," 56H",56,0,31,F,0,51,1017.1041826,13,H,1,9
2," 56H",56,0,31,L,0,51,1017.1041826,13,H,1,9
1," 57H",57,0,30,R,0,42,1017.1041826,13,H,1,9
2," 57H",57,0,30,R,N,31,1017.1041826,13,H,1,9
1," 58K",58,2,4,R,F,2,84.755291796,13,K,1,9
2," 58K",58,2,4,R,L,2,84.755291796,13,K,1,9
1," 59D",59,2,3,F,L,2,87.23895362,13,D,1,9
2," 59D",59,0,3,T,N,31,87.23895362,13,D,1,9
1," 60D",60,0,2,F,0,51,87.23895362,13,D,1,9
1," 61F",61,0,2,F,0,62,250.72187599,13,F,1,9
2," 61F",61,0,2,F,0,51,250.72187599,13,F,1,9
3," 61F",61,0,2,T,N,31,250.72187599,13,F,1,9
4," 61F",61,0,2,F,0,52,250.72187599,13,F,1,9
1," 62H",62,0,3,F,0,70,650.94667687,13,H,1,9
1," 63H",63,4,2,B,F,2,650.94667687,13,H,1,9
1," 64D",64,3,1,F,B,2,87.23895362,13,D,1,9
1," 65F",65,0,2,T,N,31,209.97957114,13,F,1,9
1," 66F",66,0,16,F,0,51,209.97957114,13,F,1,9
1," 67G",67,31,2,F,B,2,226.19416805,13,G,1,9
1," 68G",68,2,20,F,L,2,226.19416805,13,G,1,9
1," 70D",70,14,31,F,F,2,87.23895362,13,D,1,9
1," 71F",71,0,30,F,0,60,227.21670011,13,F,1,9
1," 72G",72,0,14,F,0,56,244.76234602,13,G,1,9
2," 72G",72,0,14,T,N,31,244.76234602,13,G,1,9
1," 73G",73,20,31,L,F,2,244.76234602,13,G,1,9
1," 74H",74,1,2,L,F,2,589.92042591,13,H,1,9
1," 75H",75,0,3,F,0,60,589.92042591,13,H,1,9
1," 76H",76,0,2,R,0,50,589.92042591,13,H,1,9
2," 76H",76,0,2,R,0,50,589.92042591,13,H,1,9
3," 76H",76,0,2,R,0,50,589.92042591,13,H,1,9
1," 77K",77,3,5,F,R,2,84.755291796,13,K,1,9
2," 77K",77,3,5,L,R,2,84.755291796,13,K,1,9
3," 77K",77,0,5,F,0,50,84.755291796,13,K,1,9
4," 77K",77,0,3,F,0,51,84.755291796,13,K,2,9
1," 78D",78,0,3,R,N,31,87.23895362,13,D,1,9
2," 78D",78,0,3,T,0,41,87.23895362,13,D,1,9
3," 78D",78,0,3,T,0,41,87.23895362,13,D,1,9
4," 78D",78,0,3,T,0,41,87.23895362,13,D,1,9
1," 79F",79,2,3,L,F,2,191.9589363,13,F,1,9
1," 80G",80,1,20,R,F,2,206.78198198,13,G,1,9
2," 80G",80,1,20,R,L,2,206.78198198,13,G,1,9
1," 81H",81,2,2,F,R,2,498.38104948,13,H,1,9
1," 82H",82,0,31,N,N,38,498.38104948,13,H,1,9
2," 82H",82,0,20,F,0,79,498.38104948,13,H,2,9
1," 83K",83,0,14,F,0,43,84.755291796,13,K,1,9
2," 83K",83,0,14,T,N,31,84.755291796,13,K,1,9
3," 83K",83,0,14,T,0,41,84.755291796,13,K,1,9
4," 83K",83,0,14,T,0,57,84.755291796,13,K,1,9
5," 83K",83,0,14,T,0,57,84.755291796,13,K,1,9
6," 83K",83,0,14,9,0,41,84.755291796,13,K,1,9
1," 84K",84,1,80,F,L,2,84.755291796,13,K,1,9
1," 85F",85,0,1,F,0,52,348.6601088,13,F,1,9
1," 86F",86,1,3,R,F,2,348.6601088,13,F,1,9
2," 86F",86,0,3,F,0,51,348.6601088,13,F,1,9
1," 87G",87,0,3,9,0,43,375.58359993,13,G,1,9
2," 87G",87,0,3,F,0,43,375.58359993,13,G,1,9
3," 87G",87,0,3,F,0,43,375.58359993,13,G,1,9
4," 87G",87,0,3,F,0,42,375.58359993,13,G,1,9
1," 88H",88,0,1,F,0,76,905.22272252,13,H,1,9
1," 89D",89,2,2,R,F,2,205.01154101,13,D,1,9
2," 89D",89,0,2,9,0,50,205.01154101,13,D,1,9
3," 89D",89,0,2,9,0,59,205.01154101,13,D,2,9
1," 90D",90,4,20,L,L,2,87.23895362,13,D,1,9
2," 90D",90,0,20,F,0,63,87.23895362,13,D,1,9
1," 91E",91,3,68,L,F,2,85.922202473,13,E,1,9
1," 92F",92,3,31,F,R,2,235.05175874,13,F,1,9
2," 92F",92,31,3,F,L,3,235.05175874,13,F,2,9
1," 93H",93,2,20,L,F,2,610.26250957,13,H,1,9
2," 93H",93,0,20,L,0,43,610.26250957,13,H,1,9
3," 93H",93,0,20,T,N,31,610.26250957,13,H,1,9
1," 94H",94,31,2,F,L,2,610.26250957,13,H,1,9
2," 94H",94,31,2,R,L,2,610.26250957,13,H,1,9
1," 95J",95,5,20,L,F,2,84.431200384,13,J,1,9
2," 95J",95,0,5,F,0,51,84.431200384,13,J,2,9
3," 95J",95,0,5,F,0,59,84.431200384,13,J,2,9
1," 96D",96,0,3,T,N,31,87.23895362,13,D,1,9
1," 97D",97,0,2,L,0,88,87.23895362,13,D,1,9
2," 97D",97,0,2,L,0,88,87.23895362,13,D,1,9
3," 97D",97,0,2,L,0,42,87.23895362,13,D,1,9
4," 97D",97,0,2,F,0,42,87.23895362,13,D,1,9
1," 98D",98,20,3,F,L,2,87.23895362,13,D,1,9
2," 98D",98,20,3,R,L,2,87.23895362,13,D,1,9
1," 99G",99,0,14,F,0,68,641.44614819,13,G,1,9
2," 99G",99,0,14,F,0,51,641.44614819,13,G,1,9
3," 99G",99,0,14,L,N,31,641.44614819,13,G,1,9
1,100H,100,0,20,F,0,76,1545.9983576,13,H,1,9
1,101A,101,14,5,F,R,2,81.541524739,13,A,1,9
2,101A,101,0,14,R,0,52,81.541524739,13,A,2,9
1,102K,102,0,4,F,0,70,84.755291796,13,K,1,9
2,102K,102,0,4,T,N,31,84.755291796,13,K,1,9
1,103K,103,0,1,F,0,42,84.755291796,13,K,1,9
1,104E,104,1,2,B,F,2,103.10664297,13,E,1,9
2,104E,104,0,1,R,0,50,103.10664297,13,E,2,9
1,105F,105,0,31,U,0,63,282.06211049,13,F,1,9
2,105F,105,0,31,F,0,41,282.06211049,13,F,1,9
1,106H,106,0,30,F,0,56,732.31501148,13,H,1,9
2,106H,106,0,30,L,0,56,732.31501148,13,H,1,9
3,106H,106,0,30,R,0,64,732.31501148,13,H,1,9
1,107B,107,3,3,R,F,2,81.541524739,13,B,1,9
1,108C,108,0,2,F,0,43,92.813257139,13,C,1,9
2,108C,108,0,2,F,0,43,92.813257139,13,C,1,9
3,108C,108,0,2,F,0,43,92.813257139,13,C,1,9
4,108C,108,0,2,F,0,68,92.813257139,13,C,1,9
5,108C,108,0,2,F,0,41,92.813257139,13,C,1,9
6,108C,108,0,2,F,0,41,92.813257139,13,C,1,9
7,108C,108,0,2,F,0,42,92.813257139,13,C,1,9
8,108C,108,0,2,F,0,42,92.813257139,13,C,1,9
9,108C,108,0,2,F,0,41,92.813257139,13,C,1,9
10,108C,108,0,2,F,0,41,92.813257139,13,C,1,9
11,108C,108,0,2,F,0,41,92.813257139,13,C,1,9
12,108C,108,0,2,F,0,43,92.813257139,13,C,1,9
13,108C,108,0,2,F,0,42,92.813257139,13,C,1,9
1,109D,109,2,21,L,F,2,132.28333334,13,D,1,9
1,110F,110,0,4,F,0,63,1188.0560561,13,F,1,9
2,110F,110,0,4,F,0,57,1188.0560561,13,F,1,9
3,110F,110,0,4,F,0,42,1188.0560561,13,F,1,9
1,111H,111,0,14,L,N,31,3084.5379511,13,H,1,9
1,112B,112,31,5,R,F,2,81.541524739,13,B,1,9
2,112B,112,0,5,L,0,51,81.541524739,13,B,1,9
1,113B,113,0,1,T,0,68,81.541524739,13,B,1,9
2,113B,113,0,1,F,0,56,81.541524739,13,B,1,9
3,113B,113,0,1,R,0,42,81.541524739,13,B,1,9
4,113B,113,0,1,F,0,42,81.541524739,13,B,1,9
1,114C,114,31,2,R,F,2,106.3361487,13,C,1,9
2,114C,114,31,2,R,L,2,106.3361487,13,C,1,9
1,115D,115,0,2,F,0,76,249.87417291,13,D,1,9
2,115D,115,0,2,F,0,60,249.87417291,13,D,1,9
1,116D,116,90,1,F,B,2,249.87417291,13,D,1,9
1,117F,117,3,5,F,R,2,2244.1566666,13,F,1,9
2,117F,117,3,5,L,R,2,2244.1566666,13,F,1,9
1,118B,118,4,1,R,F,2,81.541524739,13,B,1,9
2,118B,118,60,1,B,F,3,81.541524739,13,B,1,9
1,119J,119,3,3,L,F,2,84.431200384,13,J,1,9
2,119J,119,0,3,R,0,50,84.431200384,13,J,1,9
3,119J,119,0,3,R,0,68,84.431200384,13,J,1,9
4,119J,119,0,3,R,0,53,84.431200384,13,J,1,9
1,120D,120,0,3,F,0,51,87.23895362,13,D,1,9
1,121F,121,5,5,F,R,2,412.6464209,13,F,1,9
1,122F,122,0,3,F,0,43,412.6464209,13,F,1,9
2,122F,122,0,3,L,0,68,412.6464209,13,F,1,9
1,123H,123,5,3,F,L,2,1071.349739,13,H,1,9
1,124C,124,0,1,T,N,31,92.813257139,13,C,1,9
2,124C,124,0,1,9,0,50,92.813257139,13,C,1,9
1,125D,125,0,3,F,0,60,87.23895362,13,D,1,9
2,125D,125,0,3,F,0,42,87.23895362,13,D,1,9
3,125D,125,0,3,T,N,31,87.23895362,13,D,1,9
4,125D,125,0,3,L,0,41,87.23895362,13,D,1,9
5,125D,125,0,3,L,0,41,87.23895362,13,D,1,9
6,125D,125,0,3,L,0,41,87.23895362,13,D,1,9
7,125D,125,0,3,L,0,41,87.23895362,13,D,1,9
8,125D,125,0,3,L,0,41,87.23895362,13,D,1,9
1,126F,126,0,3,F,0,50,261.4950816,13,F,1,9
2,126F,126,0,3,F,0,42,261.4950816,13,F,1,9
3,126F,126,0,3,T,N,31,261.4950816,13,F,1,9
1,127G,127,30,1,L,F,2,281.68769994,13,G,1,9
2,127G,127,0,1,F,0,71,281.68769994,13,G,1,9
1,128G,128,3,31,R,F,2,281.68769994,13,G,1,9
1,129H,129,0,2,F,0,63,678.91704189,13,H,1,9
1,130B,130,31,2,L,F,2,81.541524739,13,B,1,9
2,130B,130,0,2,L,0,42,81.541524739,13,B,1,9
3,130B,130,0,31,B,0,50,81.541524739,13,B,2,9
4,130B,130,0,31,B,0,51,81.541524739,13,B,2,9
5,130B,130,31,2,T,U,2,81.541524739,13,B,1,9
1,131E,131,1,3,L,F,2,120.29108346,13,E,1,9
1,132G,132,31,30,R,F,2,413.56396396,13,G,1,9
1,133G,133,3,20,R,F,2,413.56396396,13,G,1,9
2,133G,133,0,20,L,0,63,413.56396396,13,G,1,9
1,134H,134,0,31,F,0,76,797.40967917,13,H,1,9
1,135H,135,0,3,9,N,31,797.40967917,13,H,1,9
1,136D,136,2,31,F,L,2,87.23895362,13,D,1,9
1,137F,137,4,2,R,F,2,169.23726629,13,F,1,9
2,137F,137,4,2,R,L,2,169.23726629,13,F,1,9
1,138G,138,3,1,F,L,2,227.88218422,13,G,1,9
2,138G,138,0,3,R,0,51,227.88218422,13,G,2,9
1,139G,139,3,1,F,L,2,227.88218422,13,G,1,9
2,139G,139,3,1,R,L,2,227.88218422,13,G,1,9
1,140H,140,0,30,F,0,76,439.38900689,13,H,1,9
2,140H,140,0,30,L,0,76,439.38900689,13,H,1,9
1,141H,141,21,1,R,F,2,439.38900689,13,H,1,9
2,141H,141,21,1,R,L,2,439.38900689,13,H,1,9
1,142D,142,2,2,F,L,2,87.23895362,13,D,1,9
2,142D,142,0,2,T,N,31,87.23895362,13,D,1,9
1,143D,143,0,2,R,0,42,87.23895362,13,D,1,9
2,143D,143,0,2,F,0,43,87.23895362,13,D,1,9
3,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
4,143D,143,0,2,F,0,41,87.23895362,13,D,1,9
5,143D,143,0,2,F,0,50,87.23895362,13,D,1,9
6,143D,143,0,2,F,0,43,87.23895362,13,D,1,9
7,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
8,143D,143,0,2,F,0,51,87.23895362,13,D,1,9
9,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
10,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
11,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
12,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
13,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
14,143D,143,0,2,F,0,50,87.23895362,13,D,1,9
15,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
16,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
17,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
18,143D,143,0,2,F,0,43,87.23895362,13,D,1,9
19,143D,143,0,2,F,0,42,87.23895362,13,D,1,9
1,144F,144,31,3,R,F,2,383.91787261,13,F,1,9
1,145G,145,5,20,F,B,2,516.95495495,13,G,1,9
1,146H,146,0,20,U,0,63,996.76209896,13,H,1,9
1,147H,147,90,4,F,B,2,996.76209896,13,H,1,9
1,148C,148,14,30,F,L,2,92.813257139,13,C,1,9
2,148C,148,0,14,T,N,31,92.813257139,13,C,2,9
1,149D,149,0,20,F,0,51,87.23895362,13,D,1,9
2,149D,149,0,20,L,N,31,87.23895362,13,D,1,9
1,150D,150,1,3,F,L,2,87.23895362,13,D,1,9
2,150D,150,0,3,F,0,41,87.23895362,13,D,1,9
3,150D,150,0,3,F,0,41,87.23895362,13,D,1,9
4,150D,150,0,3,F,0,41,87.23895362,13,D,1,9
5,150D,150,0,3,F,0,57,87.23895362,13,D,1,9
6,150D,150,0,3,F,0,41,87.23895362,13,D,1,9
7,150D,150,0,3,F,0,41,87.23895362,13,D,1,9
8,150D,150,0,3,F,0,43,87.23895362,13,D,1,9
1,151E,151,14,1,R,F,2,220.94280636,13,E,1,9
1,152F,152,0,1,F,0,70,564.12422097,13,F,1,9
2,152F,152,0,1,F,0,42,564.12422097,13,F,1,9
1,153H,153,20,60,9,F,2,1464.630023,13,H,1,9
1,154B,154,3,14,R,F,2,81.541524739,13,B,1,9
2,154B,154,3,14,R,L,2,81.541524739,13,B,1,9
3,154B,154,0,14,T,N,31,81.541524739,13,B,1,9
4,154B,154,0,14,T,0,63,81.541524739,13,B,1,9
5,154B,154,0,3,L,0,50,81.541524739,13,B,2,9
6,154B,154,0,14,T,0,51,81.541524739,13,B,1,9
7,154B,154,0,3,F,0,57,81.541524739,13,B,2,9
8,154B,154,0,14,R,0,50,81.541524739,13,B,1,9
9,154B,154,0,14,R,0,57,81.541524739,13,B,1,9
10,154B,154,0,14,B,0,51,81.541524739,13,B,1,9
1,155E,155,31,45,L,F,2,276.99681464,13,E,1,9
2,155E,155,0,45,U,0,62,276.99681464,13,E,1,9
1,156E,156,0,5,F,0,50,276.99681464,13,E,1,9
2,156E,156,0,5,F,0,50,276.99681464,13,E,1,9
3,156E,156,0,5,F,0,42,276.99681464,13,E,1,9
4,156E,156,0,5,L,N,31,276.99681464,13,E,1,9
1,157H,157,78,21,R,F,2,1836.2120844,13,H,1,9
1,158C,158,30,5,F,R,2,92.813257139,13,C,1,9
1,159C,159,0,14,F,0,50,92.813257139,13,C,1,9
2,159C,159,0,14,R,0,42,92.813257139,13,C,1,9
3,159C,159,0,14,R,0,42,92.813257139,13,C,1,9
1,160D,160,3,31,F,R,2,97.707628055,13,D,1,9
2,160D,160,3,31,L,R,2,97.707628055,13,D,1,9
1,161D,161,60,2,F,F,2,97.707628055,13,D,1,9
2,161D,161,0,60,F,0,52,97.707628055,13,D,2,9
1,162F,162,4,2,F,L,2,877.52656596,13,F,1,9
2,162F,162,0,2,F,0,42,877.52656596,13,F,1,9
1,163H,163,0,2,F,0,70,2278.313369,13,H,1,9
1,164K,164,0,2,F,0,70,84.755291796,13,K,1,9
1,165E,165,0,2,F,0,60,135.14334989,13,E,1,9
2,165E,165,0,2,F,0,60,135.14334989,13,E,1,9
1,166G,166,20,31,F,B,2,464.62645339,13,G,1,9
2,166G,166,0,20,F,0,42,464.62645339,13,G,2,9
1,167G,167,14,2,B,F,2,464.62645339,13,G,1,9
1,168H,168,0,1,F,0,76,895.86536404,13,H,1,9
1,169H,169,1,1,L,F,2,895.86536404,13,H,1,9
1,170J,170,2,3,R,F,2,84.431200384,13,J,1,9
2,170J,170,2,3,R,L,2,84.431200384,13,J,1,9
1,171K,171,3,20,L,F,2,84.755291796,13,K,1,9
2,171K,171,0,20,T,N,31,84.755291796,13,K,1,9
3,171K,171,U,20,R,9,U,84.755291796,13,K,1,9
1,172E,172,0,20,T,N,31,190.25630547,13,E,1,9
1,173F,173,14,3,R,F,2,485.77363473,13,F,1,9
1,175H,175,0,2,T,N,31,1261.2091864,13,H,1,9
1,176B,176,20,3,L,F,2,81.541524739,13,B,1,9
2,176B,176,0,20,R,0,50,81.541524739,13,B,2,9
1,177K,177,31,3,L,F,2,84.755291796,13,K,1,9
2,177K,177,31,3,L,R,2,84.755291796,13,K,1,9
1,178K,178,0,1,R,0,42,84.755291796,13,K,1,9
1,179D,179,5,1,L,F,2,99.685044337,13,D,1,9
1,180D,180,1,3,R,F,2,99.685044337,13,D,1,9
1,181H,181,3,4,F,F,2,2324.422092,13,H,1,9
1,182B,182,0,3,F,0,41,81.541524739,13,B,1,9
2,182B,182,0,3,F,0,41,81.541524739,13,B,1,9
3,182B,182,0,3,F,0,41,81.541524739,13,B,1,9
4,182B,182,0,3,F,0,41,81.541524739,13,B,1,9
5,182B,182,0,3,F,0,42,81.541524739,13,B,1,9
1,183K,183,1,68,R,F,2,112.25367536,13,K,1,9
1,184K,184,3,2,F,F,2,112.25367536,13,K,1,9
1,185K,185,80,2,L,F,2,112.25367536,13,K,1,9
2,185K,185,0,2,R,N,31,112.25367536,13,K,1,9
1,186K,186,60,2,F,L,2,84.755291796,13,K,1,9
1,187D,187,1,5,R,F,2,87.23895362,13,D,1,9
2,187D,187,1,5,R,L,2,87.23895362,13,D,1,9
1,188D,188,0,31,F,0,60,87.23895362,13,D,1,9
2,188D,188,0,31,L,N,31,87.23895362,13,D,1,9
1,189D,189,4,1,F,F,2,87.23895362,13,D,1,9
1,190G,190,1,2,R,F,2,738.50707851,13,G,1,9
2,190G,190,1,2,R,L,2,738.50707851,13,G,1,9
3,190G,190,0,2,L,0,50,738.50707851,13,G,1,9
1,191H,191,2,1,F,L,2,1423.9458557,13,H,1,9
1,192C,192,0,14,T,N,31,92.813257139,13,C,1,9
1,193J,193,2,31,L,F,2,84.431200384,13,J,1,9
2,193J,193,0,31,R,N,31,84.431200384,13,J,1,9
1,194D,194,5,3,L,F,2,92.560529792,13,D,1,9
2,194D,194,0,3,L,0,63,92.560529792,13,D,1,9
3,194D,194,0,3,L,0,68,92.560529792,13,D,1,9
1,195D,195,30,4,F,F,2,92.560529792,13,D,1,9
1,196F,196,0,1,F,0,42,831.29972008,13,F,1,9
1,197H,197,0,2,F,0,41,2158.2950755,13,H,1,9
2,197H,197,0,2,F,0,41,2158.2950755,13,H,1,9
3,197H,197,0,2,F,0,41,2158.2950755,13,H,1,9
1,198B,198,0,30,L,0,42,81.541524739,13,B,1,9
1,199J,199,0,2,T,N,31,84.431200384,13,J,1,9
1,200K,200,0,2,F,0,60,84.755291796,13,K,1,9
1,201K,201,0,2,F,0,50,84.755291796,13,K,1,9
2,201K,201,0,2,F,0,50,84.755291796,13,K,1,9
3,201K,201,0,2,L,0,51,84.755291796,13,K,1,9
4,201K,201,0,2,L,0,60,84.755291796,13,K,1,9
5,201K,201,0,2,T,N,32,84.755291796,13,K,1,9
6,201K,201,0,2,T,0,68,84.755291796,13,K,1,9
1,202K,202,0,1,R,0,50,84.755291796,13,K,1,9
2,202K,202,0,1,T,N,31,84.755291796,13,K,1,9
1,203E,203,3,20,F,F,2,478.70941378,13,E,1,9
1,204C,204,3,3,L,F,2,92.813257139,13,C,1,9
1,205K,205,0,2,F,0,43,84.755291796,13,K,1,9
2,205K,205,0,2,L,0,51,84.755291796,13,K,1,9
3,205K,205,0,2,T,N,31,84.755291796,13,K,1,9
