PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,TYPEOP,BMCSREG,DRCLASS,DRTRAIN,FREQDRIV,PRIORLAT,PRIORMID,PRIOREAR,AVOIDMAN,ACC12MO,VIOLSP,VIOLDWI,VIOLRECK,VIOLSUSP,VIOLROW,VIOLCLOS,VIOLSIGN,VIOLOTH,VIOLUNK,DRINKING,ALCTEST,LSOURCE,LCOMPL,LSTATUS,LTYPCOMP,LREST,LRESTADD,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,LANES,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,GRADE,SURTYPE,SURCOND,TRAFCONT,TRCTLFCT,SPLIMIT,DRIRF1,DRIRF2,DRIRF3,ENVRF1,ENVRF2,ENVRF3,PSUWGT,NATWGT,RATWGT
5,015W,15,W,4,6,1,1,1,61,997,U,0,0,0,2,1,18,2,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,2,2,2,0,0,45,0,0,0,0,0,0,21.750,566.261,546.622
5,016W,16,W,4,6,1,2,1,36,20,50,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,3,5,1,3,2,4,0,0,55,0,0,0,0,0,0,25.000,650.875,628.301
5,017M,17,M,4,6,1,3,1,6,70,300,3,2,1,0,5,20,64,17,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,5,1,1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,3,1,4,0,0,55,0,0,0,0,0,0,13.214,344.034,350.882
5,018W,18,W,4,6,1,1,1,40,35,90,0,0,0,2,1,31,16,2,7,0,1,0,0,0,0,0,0,0,0,0,C,1,3,2,4,1,0,0,0,0,0,0,3,3,63,2,1,1,2,1,1,1,3,0,0,55,0,0,0,22,0,0,46.250,1204.119,1162.357
5,019Q,19,Q,4,6,1,1,1,14,15,40,0,0,0,2,1,19,3,8,0,0,1,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,2,0,0,3,0,5,5,1,1,2,1,0,0,55,0,0,0,0,0,0,6.250,162.719,178.345
5,019Q,19,Q,4,6,2,1,1,13,3,40,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,0,2,0,0,3,0,5,5,1,1,2,1,0,0,55,0,0,0,0,0,0,6.250,162.719,178.345
5,020W,20,W,4,6,1,1,1,61,10,100,0,0,0,2,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,2,2,1,1,2,3,0,0,40,0,0,0,26,0,0,12.500,325.437,314.151
5,021R,21,R,4,6,1,2,1,61,150,10,0,0,0,2,5,17,16,2,2,0,1,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,6,6,3,3,2,3,40,3,55,0,0,0,0,0,0,11.500,299.402,304.816
5,022W,22,W,4,6,1,1,1,61,25,80,0,0,0,2,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,2,0,0,3,0,3,3,1,1,4,3,0,0,55,98,0,0,0,0,0,11.500,299.402,289.019
5,023T,23,T,4,6,1,1,1,61,9,75,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,6,6,1,1,2,1,5,3,25,0,0,0,0,0,0,3.143,81.824,76.374
5,023T,23,T,4,6,2,1,1,61,1,100,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,4,0,0,3,3,0,0,2,1,1,1,5,3,45,0,0,0,0,0,0,3.143,81.824,76.374
5,024D,24,D,4,6,1,2,1,16,38,25,0,0,0,2,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,5,5,1,1,2,2,0,0,40,0,0,0,0,0,0,9.000,234.315,270.415
5,025Y,25,Y,4,6,1,U,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,25,0,0,0,0,0,0,280.000,7289.797,8762.406
5,026W,26,W,4,6,1,2,1,61,400,30,0,0,0,0,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,2,0,0,40,0,0,0,0,0,0,5.000,130.175,125.660
5,026W,26,W,4,6,2,2,1,61,200,60,0,0,0,0,2,32,16,2,0,0,0,1,0,0,0,0,0,0,0,1,18,1,0,2,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,2,0,0,40,0,0,0,0,0,0,5.000,130.175,125.660
5,027W,27,W,4,6,1,1,1,61,100,185,0,0,0,0,3,23,22,16,1,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,3,2,2,20,3,0,0,0,0,0,0,0,5.000,130.175,125.660
5,027W,27,W,4,6,2,1,1,61,1,10,0,0,0,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,1,0,0,U,U,U,U,U,5,3,4,3,1,0,0,3,2,2,2,0,0,40,0,0,0,0,0,0,5.000,130.175,125.660
5,028G,28,G,4,6,1,1,1,42,20,80,0,0,0,2,2,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,1,2,0,0,3,0,3,3,1,1,2,1,0,0,50,0,0,0,0,0,0,3.333,86.783,104.968
5,028G,28,G,4,6,2,1,1,61,110,150,0,0,0,0,3,2,0,0,98,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,3,3,1,1,2,1,0,0,50,0,0,0,0,0,0,3.333,86.783,104.968
5,029M,29,M,4,6,1,3,1,61,997,997,1,2,3,0,2,2,33,22,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,2,1,1,1,2,1,20,3,55,29,0,0,0,0,0,2.857,74.386,75.866
5,029M,29,M,4,6,2,2,1,61,1,150,0,0,0,8,1,16,54,64,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,2,2,2,1,2,1,0,0,55,98,0,0,0,0,0,2.857,74.386,75.866
5,030W,30,W,4,6,1,1,1,61,1,60,0,0,0,0,1,2,23,22,0,0,0,0,0,0,0,0,0,0,0,8,C,1,0,2,2,0,0,0,1,0,0,2,2,3,30,3,1,1,2,3,2,1,1,0,0,45,0,0,0,0,0,0,9.000,234.315,226.188
5,030W,30,W,4,6,2,2,1,61,90,120,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,C,1,0,2,2,0,0,1,0,0,0,0,2,3,30,3,1,1,2,2,1,1,1,0,0,45,0,0,0,0,0,0,9.000,234.315,226.188
5,031L,31,L,4,6,1,1,1,48,140,100,0,0,0,3,1,14,17,2,0,0,1,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,1,3,4,3,1,1,1,1,3,2,2,0,0,40,0,0,0,0,0,0,8.500,221.297,207.507
5,031L,31,L,4,6,2,1,1,33,300,180,3,1,1,0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,1,1,3,4,3,1,1,1,1,2,2,2,0,0,40,0,0,0,0,0,0,8.500,221.297,207.507
5,032T,32,T,4,6,1,1,1,61,860,120,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,3,3,1,1,2,1,0,0,55,0,0,0,0,0,0,9.714,252.911,236.065
5,032T,32,T,4,6,2,1,1,6,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,3,3,1,1,2,1,20,3,55,0,0,0,0,0,0,9.714,252.911,236.065
5,033M,33,M,4,6,1,2,1,61,500,997,3,1,1,0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,3,3,37,1,1,1,2,1,2,2,4,0,0,55,0,0,0,0,0,0,7.857,204.561,208.632
5,033M,33,M,4,6,2,1,1,61,20,250,0,0,0,0,4,19,4,2,8,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,3,3,37,1,1,1,2,1,2,2,4,0,0,55,98,0,0,22,0,0,7.857,204.561,208.632
5,034W,34,W,4,6,1,4,1,7,10,11,0,0,0,2,2,19,14,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,5,5,1,1,2,2,0,0,55,98,0,0,0,0,0,27.500,715.962,691.131
5,035W,35,W,4,6,1,1,1,61,350,100,0,0,0,2,1,19,2,0,8,0,1,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,1,4,2,1,0,0,1,1,1,4,0,0,55,0,0,0,0,0,0,31.000,807.085,779.094
5,036F,36,F,4,6,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,1,D,1,0,2,2,0,0,1,0,0,0,0,2,0,0,3,0,1,1,1,1,2,1,0,0,40,0,0,0,0,0,0,5.000,130.175,128.781
5,037V,37,V,4,6,1,1,1,61,100,80,0,0,0,0,2,19,2,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,5,6,1,4,2,4,40,3,40,0,0,0,0,0,0,8.500,221.297,191.405
5,038R,38,R,4,6,1,2,1,61,3,80,0,0,0,2,1,64,15,2,6,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,1,1,1,1,2,1,0,0,55,0,0,0,0,0,0,19.000,494.665,503.609
5,038R,38,R,4,6,2,3,1,61,270,80,0,0,0,2,1,68,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,1,1,1,1,2,1,0,0,55,0,0,0,0,0,0,19.000,494.665,503.609
5,039W,39,W,4,6,1,1,1,61,U,U,0,0,0,2,1,17,2,0,8,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,1,0,0,1,2,0,0,3,0,3,6,2,2,2,2,40,3,55,0,0,0,0,0,0,19.000,494.665,477.509
5,039W,39,W,4,6,2,1,1,56,90,90,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,6,3,3,3,2,2,40,3,55,0,0,0,0,0,0,19.000,494.665,477.509
5,040W,40,W,4,6,1,2,1,61,400,120,0,0,0,2,1,2,0,0,7,1,0,0,0,0,0,0,0,0,0,8,C,1,3,2,4,1,0,0,0,0,0,1,5,0,0,3,0,0,0,1,3,2,1,0,0,40,0,0,0,0,0,0,53.000,1379.855,1331.999
5,040W,40,W,4,6,2,1,1,61,200,250,0,0,0,2,1,32,22,2,0,0,0,0,0,0,0,0,0,0,0,8,C,1,0,2,2,0,0,0,0,0,0,0,3,0,0,3,0,5,5,1,1,2,1,20,3,45,0,0,0,6,0,0,53.000,1379.855,1331.999
5,041Z,41,Z,4,6,1,1,1,61,U,U,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,0,5,0,0,3,0,0,0,1,1,1,3,0,0,40,0,0,0,0,0,0,528.000,13746.477,12138.848
5,041Z,41,Z,4,6,2,2,1,61,15,200,0,0,0,2,2,32,22,21,9,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,1,5,0,0,3,0,0,0,1,1,1,3,0,0,40,0,0,0,0,0,0,528.000,13746.477,12138.848
5,042M,42,M,4,6,1,1,1,61,100,90,3,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,1,3,0,0,0,0,0,0,0,3,3,40,1,1,1,2,1,1,2,1,0,0,55,0,0,0,0,0,0,4.929,128.315,130.869
5,043R,43,R,4,6,1,1,1,30,200,U,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,2,0,0,0,1,5,0,0,3,0,0,0,1,1,1,1,0,0,40,0,0,0,0,0,0,17.250,449.104,457.224
5,043R,43,R,4,6,2,1,1,U,U,U,0,0,0,U,U,16,2,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,1,1,0,0,40,0,0,0,0,0,0,17.250,449.104,457.224
5,043R,43,R,4,6,3,1,1,10,30,120,0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,1,20,3,20,0,0,0,0,0,0,17.250,449.104,457.224
5,044M,44,M,4,6,1,1,1,U,U,U,U,U,U,U,U,2,0,0,U,U,0,0,0,0,0,1,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,U,3,3,40,1,1,1,2,1,1,1,1,0,0,55,0,0,0,0,0,0,9.714,252.911,257.946
5,044M,44,M,4,6,2,1,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,3,0,0,0,3,3,40,1,1,1,2,1,1,1,1,0,0,55,0,0,0,0,0,0,9.714,252.911,257.946
5,045M,45,M,4,6,1,3,1,61,15,U,0,0,0,0,2,22,16,2,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,1,1,3,40,0,0,0,0,0,0,6.429,167.368,170.699
5,045M,45,M,4,6,2,1,1,61,900,100,4,2,1,0,2,31,2,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,1,5,0,0,3,0,0,0,1,1,1,1,1,3,45,0,0,0,0,0,0,6.429,167.368,170.699
5,046V,46,V,4,6,1,3,1,61,300,U,0,0,0,0,1,23,22,21,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,6,6,1,1,2,1,20,3,25,0,0,0,0,0,0,11.250,292.894,253.330
5,046V,46,V,4,6,2,1,1,61,265,200,0,0,0,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,1,1,1,0,0,35,0,0,0,0,0,0,11.250,292.894,253.330
5,047M,47,M,4,6,1,1,1,61,116,U,0,0,0,0,1,38,16,2,1,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,2,2,1,1,2,1,0,0,55,0,0,0,0,0,0,3.571,92.982,94.833
5,047M,47,M,4,6,2,2,1,U,U,U,U,U,U,U,U,12,32,2,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,1,3,0,0,3,0,0,1,0,2,0,0,3,0,6,5,1,2,2,1,20,3,55,0,0,0,0,0,0,3.571,92.982,94.833
5,048V,48,V,4,6,1,1,1,61,100,200,0,0,0,2,5,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,2,3,1,1,2,2,20,3,35,0,0,0,0,0,0,6.250,162.719,140.739
5,049W,49,W,4,6,1,2,1,33,3,80,0,0,0,2,3,18,14,2,8,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,2,0,0,3,0,5,3,2,5,2,1,0,0,55,98,0,0,25,0,0,21.000,546.735,527.773
5,050Q,50,Q,4,6,1,1,1,61,200,20,0,0,0,0,2,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,1,0,0,0,0,4,0,0,3,0,0,0,1,1,2,1,0,0,40,98,0,0,0,0,0,5.000,130.175,142.676
5,050Q,50,Q,4,6,2,1,1,61,200,120,0,0,0,0,1,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,2,4,0,0,3,0,0,0,1,1,2,1,0,0,40,0,0,0,0,0,0,5.000,130.175,142.676
5,051W,51,W,4,6,1,1,1,61,1,50,0,0,0,2,4,15,16,2,1,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,2,1,1,1,2,2,0,0,3,0,3,6,2,2,2,1,40,3,35,0,0,0,0,0,0,2.000,52.070,50.264
5,052R,52,R,4,6,1,1,1,61,900,60,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,5,5,1,1,2,2,0,0,55,0,0,0,23,0,0,11.500,299.402,304.816
5,053W,53,W,4,6,1,2,1,16,5,12,0,0,0,2,2,16,2,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,1,0,3,0,0,3,0,1,1,1,1,2,1,0,0,45,0,0,0,0,0,0,11.500,299.402,289.019
5,053W,53,W,4,6,2,1,1,61,130,120,0,0,0,2,1,31,2,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,0,3,0,0,3,0,1,1,1,1,2,1,0,0,45,0,0,0,0,0,0,11.500,299.402,289.019
5,053W,53,W,4,6,3,1,1,13,1,10,0,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,3,0,0,3,0,1,1,1,1,2,1,0,0,45,0,0,0,0,0,0,11.500,299.402,289.019
5,054Z,54,Z,4,6,1,1,1,2,1,6,0,0,0,0,1,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,1,1,0,0,40,0,0,0,26,0,0,248.000,6456.680,5701.578
5,054Z,54,Z,4,6,2,2,1,61,45,60,0,0,0,2,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,1,1,0,0,40,0,0,0,0,0,0,248.000,6456.680,5701.578
5,055Q,55,Q,4,6,1,1,1,1,1,1,0,0,0,2,4,32,2,0,0,0,0,0,0,0,1,0,0,1,0,0,C,0,0,1,1,0,0,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,1,3,45,0,0,0,0,0,0,12.000,312.420,342.422
5,055Q,55,Q,4,6,2,7,1,61,260,270,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,1,3,0,0,3,0,0,0,1,1,2,1,1,3,45,0,0,0,0,0,0,12.000,312.420,342.422
5,056K,56,K,4,6,1,2,1,61,1,150,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,2,4,0,0,1,1,0,0,1,2,0,0,3,0,4,4,1,1,2,2,0,0,40,0,0,0,0,0,0,3.500,91.122,64.941
5,056K,56,K,4,6,2,1,1,61,700,130,3,2,1,0,1,68,84,21,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,1,0,0,0,2,0,0,3,0,4,4,1,1,2,2,0,0,40,0,0,0,0,0,0,3.500,91.122,64.941
5,057W,57,W,4,6,1,4,1,58,U,110,0,0,0,2,1,12,19,2,8,0,0,0,0,0,0,0,0,1,0,1,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,3,3,2,1,2,1,40,3,55,0,0,0,0,0,0,14.000,364.490,351.849
5,058F,58,F,4,6,1,1,1,61,10,300,0,0,0,0,1,2,0,0,98,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,2,0,0,0,1,2,0,0,3,0,1,1,1,1,2,1,0,0,40,0,0,0,0,0,0,14.500,377.507,373.465
5,058F,58,F,4,6,2,1,1,61,570,60,0,0,0,0,1,16,32,21,1,0,0,0,0,0,1,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,5,5,1,1,2,1,20,3,25,0,0,0,0,0,0,14.500,377.507,373.465
5,059M,59,M,4,6,1,1,1,61,300,60,0,0,0,0,1,16,15,2,8,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,2,2,2,1,2,1,0,0,55,98,0,0,26,0,0,3.643,94.842,96.730
5,059M,59,M,4,6,2,1,1,U,U,U,U,U,U,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,4,1,0,1,0,0,0,0,2,0,0,3,0,2,2,3,1,2,1,0,0,55,0,0,0,0,0,0,3.643,94.842,96.730
5,060W,60,W,4,6,1,3,1,31,150,200,0,0,0,2,3,19,15,12,8,0,1,0,0,0,0,0,0,0,0,1,C,1,0,2,2,0,0,2,1,0,1,0,2,0,0,3,0,4,4,2,1,2,1,40,3,55,0,0,0,0,0,0,12.750,331.946,320.434
5,061P,61,P,4,6,1,1,1,61,800,150,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,1,5,3,45,0,0,0,0,0,0,2.250,58.579,58.644
5,061P,61,P,4,6,2,2,1,61,120,35,0,0,0,2,1,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,2,1,0,0,1,2,0,0,3,0,3,3,1,1,2,1,5,3,55,0,0,0,0,0,0,2.250,58.579,58.644
5,062V,62,V,4,6,1,1,1,61,1,250,0,0,0,2,2,63,14,2,2,0,0,0,1,0,0,0,0,0,0,1,C,1,0,2,4,0,0,0,1,0,0,0,2,0,0,3,0,5,6,1,1,2,1,0,0,55,0,0,0,0,0,0,4.500,117.157,101.332
5,063F,63,F,4,6,1,2,1,61,4,450,0,0,0,0,1,64,15,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,1,3,0,0,0,0,0,0,1,2,0,0,3,0,1,1,3,1,2,1,0,0,55,0,0,0,26,0,0,8.125,211.534,209.269
5,064M,64,M,4,6,1,1,1,61,100,150,1,2,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,3,2,4,1,0,5,0,0,0,0,2,0,0,3,0,4,4,1,1,2,1,0,0,55,0,0,0,0,0,0,9.286,241.754,246.566
5,065T,65,T,4,6,1,1,1,8,U,U,0,0,0,2,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,19,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,6,5,1,1,2,2,0,0,55,0,0,0,0,0,0,6.857,178.526,166.634
5,066H,66,H,4,6,1,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,4,1,0,0,0,0,0,U,2,0,0,3,0,1,2,1,3,2,1,0,0,45,0,0,0,26,0,0,5.600,145.796,165.139
5,067W,67,W,4,6,1,1,1,3,U,U,0,0,0,2,1,12,2,0,6,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,4,4,2,2,2,1,0,0,55,0,0,0,0,0,0,14.000,364.490,351.849
5,067W,67,W,4,6,2,1,1,61,60,250,0,0,0,2,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,4,1,0,0,0,0,0,0,2,0,0,3,0,4,4,3,3,2,1,0,0,55,0,0,0,0,0,0,14.000,364.490,351.849
5,068T,68,T,4,6,1,2,1,61,580,70,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,0,2,0,0,3,0,6,6,1,1,2,1,0,0,25,0,0,0,0,0,0,18.000,468.630,437.415
5,068T,68,T,4,6,2,1,1,48,150,180,0,0,0,2,4,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,6,6,1,1,2,1,21,3,25,0,0,0,0,0,0,18.000,468.630,437.415
5,069Z,69,Z,4,6,1,1,1,61,40,40,0,0,0,2,1,57,23,22,0,0,0,0,0,0,1,0,0,0,0,0,C,1,3,2,2,2,0,1,0,0,0,1,2,0,0,3,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,192.000,4998.719,4414.125
5,069Z,69,Z,4,6,2,2,1,61,450,30,0,0,0,2,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,3,0,0,3,0,6,3,1,1,2,1,0,0,35,0,0,0,0,0,0,192.000,4998.719,4414.125
5,070A,70,A,4,6,1,2,1,61,500,50,0,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,1,3,2,2,1,0,0,1,0,0,0,3,0,0,3,0,2,2,1,2,1,1,0,0,55,0,0,0,0,0,0,3.875,100.886,72.072
5,071E,71,E,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,8,C,1,0,1,3,0,0,1,0,0,0,1,2,0,0,3,0,5,5,1,1,2,1,0,0,25,0,0,0,0,0,0,3.875,100.886,84.404
5,072M,72,M,4,6,1,1,1,61,U,U,0,0,0,0,1,33,16,2,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,2,2,0,0,3,0,4,4,1,2,2,1,0,0,55,0,0,0,0,0,0,3.714,96.701,98.626
5,072M,72,M,4,6,2,1,1,61,640,100,0,0,0,2,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,4,4,1,3,2,1,0,0,55,0,0,0,0,0,0,3.714,96.701,98.626
5,073T,73,T,4,6,1,3,1,61,50,U,0,0,0,0,3,33,16,2,1,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,1,0,0,0,0,0,1,2,0,0,3,0,4,4,1,2,2,1,0,0,55,98,0,0,0,0,0,5.143,133.894,124.976
5,073T,73,T,4,6,2,2,1,61,3,21,0,0,0,2,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,4,4,1,3,2,1,0,0,55,0,0,0,0,0,0,5.143,133.894,124.976
5,074W,74,W,4,6,1,1,1,61,6,70,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,0,5,0,0,3,0,0,4,3,1,2,2,1,3,40,2,0,0,0,0,0,18.000,468.630,452.377
5,075W,75,W,4,6,1,2,1,24,100,200,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,0,3,0,0,3,0,1,0,1,1,2,1,0,0,45,0,0,0,0,0,0,8.500,221.297,213.622
