PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,OTBDYTYP,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
1,038V,38,V,3,6,1,1,1,1,75,20,2,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,2,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,1N47H5J200,1,0,U,1,1,0,0,1,1,0,0,0,0,43,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,38,4,0,0,0,13,6,111.000,143.634,138.699,121.5,U
1,038V,38,V,3,6,2,3,1,2,77,20,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1L69U7J297,1,0,U,U,U,U,0,1,1,0,0,0,0,38,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,7,43,2,0,0,2,13,U,111.000,143.634,138.699,116.0,U
1,039C,39,C,3,6,1,1,1,1,77,12,6,6,0,0,6,0,0,0,0,0,0,0,1,,,,81,,,,12,,,,F,,,,L,,,,L,,,,N,,,,01,,,,1,,,,7B74S,1,0,65,1,1,0,0,1,7,0,0,0,0,47,0,0,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,5,6,90.000,116.460,120.443,U,U
1,040W,40,W,3,6,1,3,1,1,77,18,2,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,4P37R7H621,1,0,U,U,U,U,0,1,3,0,0,0,0,37,U,U,3,12,-12,0,152,U,U,U,U,U,U,U,U,U,0,0,0,1,0,20,3,0,0,0,13,6,135.000,174.690,175.487,115.9,U
1,040W,40,W,3,6,2,3,2,1,81,35,33,3,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,R,,,,L,,,,N,,,,01,,,,1,,,,JN1PB04S8B,1,0,15,1,1,0,0,4,1,0,0,0,0,20,0,2,3,20,20,0,135,149,0,1,1,2,5,1,0,U,0,0,0,1,0,37,2,0,0,0,17,6,135.000,174.690,175.487,U,U
1,041Z,41,Z,3,6,1,1,1,1,U,U,U,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,U,N,98,1,0,0,N,U,2640.000,3416.160,3374.756,N,N
1,042M,42,M,3,6,1,1,1,1,71,95,88,78,0,U,32,U,U,U,U,U,U,U,1,,,,31,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,719602,1,0,U,U,U,U,0,4,7,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,6,6,45.429,58.785,64.029,U,U
1,043W,43,W,3,6,1,0,1,2,77,1,7,6,0,0,19,0,0,0,0,0,0,0,2,1,,,54,2,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,1,,,A7A087C739,1,0,U,U,U,U,0,1,6,0,0,0,0,30,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,13,,159.000,205.746,206.684,108.0,U
1,043W,43,W,3,6,2,1,2,1,77,21,1,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,3M57F7M409,1,0,U,U,U,U,0,2,1,0,0,0,0,38,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,30,6,0,0,0,13,6,159.000,205.746,206.684,112.0,116.0
1,044M,44,M,3,6,1,1,1,1,77,12,81,77,0,4,98,U,3,U,U,U,1,6,1,,,,31,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,W90UV03082,1,0,U,U,U,U,0,U,6,0,0,0,U,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,11,6,221.143,286.159,311.687,U,U
1,045B,45,B,3,6,1,2,2,1,78,12,12,6,0,0,6,0,0,0,0,0,0,0,1,,,,81,,,,1,,,,R,,,,Y,,,,H,,,,S,,,,02,,,,1,,,,8X94T14833,1,0,36,1,1,0,0,3,7,0,0,0,0,29,0,0,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,11,6,45.000,58.230,65.050,105.5,U
1,046M,46,M,3,6,1,5,1,1,79,20,73,53,5,4,53,0,0,0,0,0,0,0,1,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,CCL339V132,1,0,17,1,1,0,0,3,6,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,13,6,51.429,66.549,72.485,U,U
1,047M,47,M,3,6,1,2,1,1,76,22,2,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2R47Z6P311,1,0,U,U,U,U,0,3,2,0,0,0,0,44,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,77,0,0,0,13,6,38.571,49.911,54.364,123.4,U
1,047M,47,M,3,6,2,2,1,1,70,23,83,77,0,1,98,U,U,U,U,U,U,6,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,DH92AA1242,1,0,U,U,U,U,0,2,2,0,0,0,U,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,44,2,0,0,0,12,6,38.571,49.911,54.364,U,U
1,049W,49,W,3,6,1,3,1,2,78,12,12,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,8X92T14983,1,0,U,U,U,U,0,2,2,0,0,0,0,28,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,36,2,0,0,0,11,6,498.000,644.412,647.351,105.5,U
1,049W,49,W,3,6,2,2,1,1,82,12,6,2,0,0,6,0,0,0,0,0,0,0,1,2,,,1,35,,,6,12,,,R,F,,,Z,R,,,E,L,,,S,N,,,02,01,,,1,2,,,2FABP32D2C,1,0,4,1,1,0,0,3,2,0,0,0,0,36,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,28,4,0,0,0,17,6,498.000,644.412,647.351,U,U
1,050M,50,M,3,6,1,1,1,1,82,20,74,40,0,8,2,0,0,0,0,0,0,0,1,,,,2,,,,11,,,,F,,,,R,,,,E,,,,E,,,,06,,,,1,,,,1GCEG25H5C,1,0,16,1,1,0,0,1,2,0,0,0,0,39,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,U,71,0,0,0,17,6,33.720,43.634,47.526,U,U
1,050M,50,M,3,6,2,1,2,1,76,12,81,71,0,4,20,1,2,8,8,8,2,4,1,,,,1,,,,1,,,,R,,,,B,,,,L,,,,U,,,,01,,,,1,,,,F61DUA7629,1,0,63,1,1,0,0,3,1,0,0,0,0,U,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,39,40,0,0,0,11,6,33.720,43.634,47.526,U,U
1,051T,51,T,3,6,1,1,1,2,74,7,2,2,0,0,19,0,0,0,0,0,0,0,2,1,,,59,60,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,1,,,WP29G4A240,1,0,U,U,U,U,0,1,6,0,0,0,0,37,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,98,0,0,1,13,3,33.720,43.634,46.721,115.0,U
1,052W,52,W,3,6,1,1,1,2,68,18,3,2,0,0,6,0,0,0,0,0,0,0,1,,,,31,,,,12,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,484578H216,1,0,73,1,1,0,0,1,6,0,0,0,0,44,0,2,2,29,-29,-2,996,180,16,25,44,55,56,45,0,U,0,0,0,1,0,998,98,0,0,0,13,6,118.020,152.718,153.414,126.0,U
1,053M,53,M,3,6,1,1,1,1,U,95,88,78,0,U,51,1,U,8,8,8,U,U,1,,,,31,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,7,U,U,U,U,0,2,6,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,0,6,81.429,105.369,114.769,U,U
1,054W,54,W,3,6,1,1,1,1,U,1,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,0,U,U,U,U,0,1,2,0,0,0,0,U,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,U,U,22,5,0,0,0,0,U,285.000,368.790,370.472,U,U
1,054W,54,W,3,6,2,2,3,2,82,7,8,5,0,0,19,0,0,0,0,0,0,0,1,2,,,1,31,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,1B3BZ18A9C,1,0,U,U,U,U,0,3,1,0,0,0,0,22,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,2,0,U,9,0,0,0,17,6,285.000,368.790,370.472,U,U
1,055D,55,D,3,6,1,2,1,1,70,22,1,2,0,0,6,0,0,0,0,0,0,0,1,,,,81,,,,12,,,,F,,,,L,,,,L,,,,U,,,,01,,,,1,,,,233370P286,1,0,57,1,1,0,0,1,7,0,0,0,0,36,0,0,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,13,6,118.800,153.727,179.063,112.0,116.0
1,056V,56,V,3,6,1,2,1,1,77,18,3,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,C,,,,E,,,,N,,,,01,,,,1,,,,4X69K7H416,1,0,94,1,1,0,0,1,3,0,0,0,0,39,0,0,3,22,-22,0,172,188,4,5,,,,,0,U,0,0,0,1,1,37,2,0,0,2,13,5,148.500,192.159,185.556,118.9,U
1,056V,56,V,3,6,2,1,2,2,83,19,5,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G6AL5782D,1,0,3,1,1,0,0,4,1,0,0,0,0,37,0,0,3,24,21,12,568,U,U,U,U,U,U,U,U,U,0,0,0,2,1,39,4,0,0,1,17,5,148.500,192.159,185.556,U,U
1,057T,57,T,3,6,1,1,1,1,71,20,8,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,11,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,114691W298,1,0,U,1,1,0,0,1,2,0,0,0,0,32,U,U,1,20,-19,7,292,168,14,5,,,,,0,U,0,0,0,1,0,43,2,0,0,0,13,6,35.143,45.475,48.692,111.0,U
1,057T,57,T,3,6,2,1,2,1,73,12,6,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,2,,,,R,,,,Z,,,,E,,,,W,,,,03,,,,1,,,,3G62S26415,1,0,45,1,3,3,0,3,1,0,0,0,0,43,0,0,1,15,-8,-13,239,279,0,5,12,19,12,1,-71,U,0,0,0,1,1,32,4,0,0,1,11,6,35.143,45.475,48.692,121.0,U
1,058W,58,W,3,6,1,1,1,1,75,84,85,30,0,8,12,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,D0832EHA44,1,2,62,1,1,0,0,3,2,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,43,4,0,0,0,13,6,123.000,159.162,159.888,U,U
1,058W,58,W,3,6,2,1,2,1,74,9,3,4,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,L,,,,P,,,,E,,,,S,,,,01,,,,1,,,,PH41K4D132,1,0,91,1,1,0,0,2,2,0,0,0,0,43,U,U,6,U,U,U,U,,,,,,,,,0,0,0,0,1,0,U,30,0,0,0,13,6,123.000,159.162,159.888,120.0,U
1,059W,59,W,3,6,1,1,1,1,U,U,0,U,0,U,U,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9999999999,U,U,U,U,U,U,0,1,3,0,0,0,U,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,U,40,4,0,0,0,0,U,576.000,745.344,748.743,U,U
1,059W,59,W,3,6,2,2,2,1,77,21,3,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,3X69R7M199,1,0,U,U,U,U,0,4,1,0,0,0,0,40,U,U,6,U,U,U,U,,,,,,,,,0,0,0,0,1,0,U,U,0,0,0,13,6,576.000,745.344,748.743,119.0,U
1,060W,60,W,3,6,1,1,1,1,82,19,U,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,1,0,0,0,0,U,U,U,3,15,-15,0,164,U,U,U,U,U,U,U,U,U,0,0,0,U,U,43,2,0,0,0,0,U,348.000,450.312,452.366,U,U
1,060W,60,W,3,6,2,1,1,1,73,12,6,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,3G68S24650,1,0,82,1,1,0,0,1,1,0,0,0,0,43,0,0,3,14,-14,0,164,196,1,3,2,4,5,5,0,U,0,0,0,1,1,U,2,0,0,1,11,5,348.000,450.312,452.366,121.0,U
1,061Z,61,Z,3,6,1,1,1,1,U,U,0,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,U,N,98,1,0,0,N,U,3168.000,4099.391,4049.707,N,N
1,062T,62,T,3,6,1,1,1,1,73,12,6,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,3G63H24227,1,0,U,U,U,U,0,1,3,0,0,0,0,43,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,2,0,0,0,11,6,36.000,46.584,49.880,121.0,U
1,062T,62,T,3,6,2,1,2,1,U,51,32,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,4,1,0,0,0,0,U,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,2,43,4,0,0,1,0,3,36.000,46.584,49.880,U,U
1,063V,63,V,3,6,1,1,1,1,80,21,3,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,3X37YAM107,1,0,U,U,U,U,0,1,3,0,0,0,0,39,U,U,3,14,-14,0,75,U,U,U,U,U,U,U,U,U,0,0,0,1,7,40,2,0,0,1,13,U,63.000,81.522,78.721,119.0,U
1,063V,63,V,3,6,2,2,2,1,76,20,10,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,1H57V6K460,1,0,78,1,1,0,0,4,1,0,0,0,0,40,0,0,3,13,13,0,216,86,1,3,3,6,7,8,48,0,0,0,0,1,0,39,2,0,0,0,13,6,63.000,81.522,78.721,116.0,U
1,064M,64,M,3,6,1,2,1,U,77,23,84,75,0,U,98,U,U,U,U,U,U,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,TDC927U581,U,0,U,U,U,U,0,1,3,0,1,0,U,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,33,2,0,0,0,13,6,59.143,76.531,83.358,U,U
1,064M,64,M,3,6,2,1,2,U,81,22,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G2AJ37A4B,1,0,U,U,U,U,0,4,1,0,0,0,0,33,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,75,0,0,0,17,6,59.143,76.531,83.358,U,U
1,065W,65,W,3,6,1,1,1,1,74,21,1,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,3J29K4R133,1,0,U,U,U,U,0,1,2,0,0,0,0,41,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,41,4,0,0,0,13,6,207.000,267.858,269.080,112.0,116.0
1,065W,65,W,3,6,2,1,3,2,71,6,10,4,0,0,19,0,0,0,0,0,0,0,1,2,,,1,31,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,CE41L1C166,1,0,U,U,U,U,0,3,1,0,0,0,0,41,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,41,4,0,0,0,13,6,207.000,267.858,269.080,124.0,U
1,066C,66,C,3,6,1,1,1,1,82,95,88,32,0,8,19,0,0,0,0,0,0,0,1,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,13M783006C,1,3,U,U,U,U,0,1,7,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,17,6,82.000,106.108,109.737,U,U
1,067T,67,T,3,6,1,4,1,2,78,20,10,2,0,0,4,0,0,0,0,0,0,0,1,2,,,33,33,,,22,U,,,F,9,,,C,9,,,E,9,,,N,9,,,02,99,,,1,2,,,1Z37U8D402,1,0,63,3,U,U,0,1,6,0,0,0,0,32,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,98,0,0,4,13,4,35.143,45.475,48.692,108.1,U
1,068C,68,C,3,6,1,1,2,1,82,9,11,2,0,0,19,0,0,0,0,0,0,0,1,,,,81,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1P3BP21B1C,1,0,U,U,U,U,0,3,7,0,0,0,0,22,U,U,7,U,U,U,U,,,,,,,,,U,0,0,0,2,0,998,98,0,0,0,17,6,80.000,103.520,107.061,U,U
1,069V,69,V,3,6,1,1,1,1,75,18,3,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,4X37T5H512,1,0,U,U,U,U,0,1,2,0,0,0,0,48,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,39,4,0,0,0,13,6,60.000,77.640,74.972,127.0,U
1,069V,69,V,3,6,2,4,2,1,77,29,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,A111191707,1,1,U,U,U,U,0,2,1,0,0,0,0,39,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,1,48,2,0,0,4,12,4,60.000,77.640,74.972,U,U
1,070L,70,L,3,6,1,1,U,U,71,30,32,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1112553716,2,0,U,U,U,U,0,2,2,0,0,0,0,19,U,U,6,U,U,U,U,,,,,,,,,U,1,0,0,1,0,U,75,0,0,0,10,6,82.500,106.755,135.754,94.5,95.3
1,070L,70,L,3,6,2,1,U,U,81,84,83,75,0,1,98,U,3,U,U,U,1,6,1,2,,,1,3,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,1HTE23273B,1,0,U,U,U,U,0,U,2,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,19,2,0,0,0,17,6,82.500,106.755,135.754,U,U
1,070L,70,L,3,6,3,2,2,1,57,21,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,2,,,,84F3096,2,0,U,U,U,U,0,3,2,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,75,0,0,0,7,4,82.500,106.755,135.754,U,U
1,071D,71,D,3,6,1,1,1,1,69,12,74,40,0,8,40,0,0,0,0,0,0,0,1,,,,81,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,E15AMF5052,1,0,U,U,U,U,0,4,7,0,0,0,0,32,0,0,7,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,11,6,116.400,150.622,175.446,U,U
1,072V,72,V,3,6,1,1,1,1,78,13,2,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,8Y89A94619,1,0,U,U,U,U,0,1,1,0,0,0,0,48,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,19,3,0,0,0,11,6,145.500,188.277,181.808,120.4,U
1,072V,72,V,3,6,2,1,2,1,83,35,43,3,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JN1PB14S3D,0,0,U,1,1,0,0,1,1,0,0,0,0,19,U,U,8,U,U,U,U,,,,,,,,,0,U,U,U,1,7,48,2,0,0,1,17,U,145.500,188.277,181.808,U,U
1,073C,73,C,3,6,1,1,1,1,77,20,2,2,0,0,19,0,0,0,0,0,0,0,1,,,,81,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1L47L7J353,U,0,U,U,U,U,0,1,7,0,0,0,0,38,U,U,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,13,6,53.320,68.996,71.356,116.0,U
1,074V,74,V,3,6,1,1,1,1,74,21,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,3L57K4M288,1,0,71,1,1,0,0,1,2,0,0,0,0,45,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,25,2,0,0,0,13,6,39.990,51.747,49.969,124.0,U
1,074V,74,V,3,6,2,3,3,2,65,20,6,2,0,0,19,0,0,0,0,0,0,0,1,2,,,1,35,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,105375W199,1,0,U,U,U,U,0,2,1,0,0,0,0,25,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,7,45,2,0,0,3,13,U,39.990,51.747,49.969,U,U
1,075W,75,W,3,6,1,1,1,1,U,U,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,U,U,U,U,U,0,1,3,0,0,0,0,U,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,U,U,46,4,0,0,0,0,U,79.980,103.494,103.966,U,U
1,075W,75,W,3,6,2,1,2,1,77,14,6,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,7Z63S53620,1,0,U,U,U,U,0,4,1,0,0,0,0,46,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,9,0,0,0,11,6,79.980,103.494,103.966,124.0,U
1,076L,76,L,3,6,1,1,1,1,75,12,89,78,0,U,32,1,U,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,U81DVW3037,1,0,U,U,U,U,0,1,2,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,35,2,0,0,0,11,6,41.250,53.377,67.877,U,U
1,076L,76,L,3,6,2,2,2,U,78,18,2,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,4P37A8H607,1,0,72,1,1,0,0,3,1,0,0,0,0,35,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,1,1,U,78,0,0,1,13,4,41.250,53.377,67.877,115.9,U
1,077W,77,W,3,6,1,2,1,1,76,18,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,3,,,,F,,,,L,,,,L,,,,U,,,,01,,,,1,,,,4P57J6H562,1,0,62,1,1,0,0,1,2,0,0,0,0,45,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,9,0,0,0,13,6,165.000,213.510,214.484,124.0,U
1,077W,77,W,3,6,2,1,2,1,U,12,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,2,1,0,0,0,0,U,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,U,U,45,2,0,0,0,0,U,165.000,213.510,214.484,U,U
1,078M,78,M,3,6,1,1,1,1,66,86,81,77,0,4,98,U,3,U,U,U,U,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,R410S1028,1,0,U,U,U,U,0,1,3,0,1,0,U,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,42,2,0,0,0,9,6,101.143,130.879,142.555,U,U
1,078M,78,M,3,6,2,1,2,1,79,14,4,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,L,,,,M,,,,N,,,,01,,,,1,,,,9H93F75573,1,0,U,1,1,0,0,4,1,0,0,0,0,42,0,0,6,U,U,U,U,,,,,,,,,0,0,0,0,1,0,U,77,0,0,0,11,6,101.143,130.879,142.555,113.9,U
1,079V,79,V,3,6,1,1,1,1,U,U,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,3,0,0,0,0,U,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,U,U,21,4,0,0,0,0,U,81.000,104.814,101.213,U,U
1,079V,79,V,3,6,2,2,2,3,82,22,13,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G2AL68C2C,1,0,U,U,U,U,0,4,1,0,0,0,0,21,U,U,8,U,U,U,U,,,,,,,,,0,0,0,0,1,7,U,9,0,0,1,17,U,81.000,104.814,101.213,U,U
