PSUWGT,NATWGT,RATWGT,PSU,AOPSVEH,CASEID,CASENO,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKING,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,CARGOWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,DRUGS,OBSTEST,SPECTEST,OBSNARC,SPECNARC,OBSDEPR,SPECDEPR,OBSSTIM,SPECSTIM,OBSHLUC,SPECHLUC,OBSCNAB,SPECCNAB,OBSPCP,SPECPCP,OBSINHL,SPECINHL,OBSOTH,SPECOTH
17.188,690.0609375,1011.4121846,11,0,186F,186,F,4,1,84,14,15,4,2MEBP76R1E,1,U,0,C,55,1,7,1,2,2,24,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,2,4,998,98,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.375,1380.121875,2014.2016668,11,1,187G,187,G,4,1,90,20,32,4,1Y1SK5463L,1,U,1,C,50,U,1,1,1,1,23,0,0,0,0,0,0,0,998,998,6,U,U,U,U,0,0,17,0,0,2,0,N,N,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.292,92.008125,122.23340795,11,0,188K,188,K,4,1,83,37,32,4,1HGSZ7423D,1,U,0,C,50,U,20,1,1,1,22,0,0,0,0,0,0,0,270,270,1,22,-22,0,209,1,1,17,0,1,2,3,27,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.292,92.008125,122.23340795,11,0,188K,188,K,4,2,86,21,17,4,1G3AJ19R7G,1,U,0,C,50,1,22,1,1,1,27,0,0,0,0,0,0,0,270,270,1,17,17,0,459,1,1,17,0,0,2,0,22,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.650,226.84185,301.36091124,11,0,190K,190,K,4,1,83,7,11,6,1B3BD49C1D,1,U,0,C,55,1,52,1,1,1,26,11,0,0,0,0,U,0,25,195,3,25,-25,0,1154,1,1,17,1,1,2,3,23,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.650,226.84185,301.36091124,11,0,190K,190,K,4,2,83,7,8,3,1B3BZ44C1D,1,U,0,C,55,U,52,1,1,1,23,1,0,0,0,0,U,0,195,25,3,38,-37,-8,1000,2,0,17,0,1,2,6,N,N,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.000,120.447,218.06358194,11,0,191H,191,H,4,1,66,20,473,31,C1446A1400,1,U,0,C,55,U,2,1,2,2,U,0,0,0,1,0,0,0,998,998,6,U,U,U,U,0,0,12,0,2,8,0,N,N,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000,0,0,11,1,501A,501,A,4,1,88,12,13,3,1FAPP2197J,1,U,1,17,55,U,8,1,1,1,22,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,2,1,998,98,7,7,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
3.493,74.724018518,64.715749111,12,1,1C,1,C,4,1,87,12,13,6,1FAPP289XH,1,U,0,C,40,U,68,1,2,2,23,0,0,0,0,0,0,0,192,90,1,20,-10,-17,155,1,1,17,1,2,2,3,27,30,3,7,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
3.493,74.724018518,64.715749111,12,0,1C,1,C,4,2,88,12,477,30,1FTBR10C0J,1,U,0,C,40,2,69,1,1,1,27,0,0,0,0,0,0,0,90,192,1,17,-16,-6,454,1,1,17,0,1,8,4,23,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.452,480.36869048,504.95752263,12,0,3E,3,E,4,1,83,18,3,4,1G4AW6947D,1,U,0,C,45,U,50,1,1,1,39,0,0,0,0,0,U,0,88,255,6,U,U,U,U,0,1,17,0,1,1,4,26,4,1,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
22.452,480.36869048,504.95752263,12,1,3E,3,E,4,2,91,20,19,4,1G1LT53TXM,1,U,0,C,45,9,51,1,2,2,26,0,0,0,0,0,U,0,255,88,6,U,U,U,U,0,0,17,0,2,2,4,N,N,2,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
157.167,3362.5808333,4833.1545742,12,0,6H,6,H,4,1,85,7,8,3,1B3BZ44C4F,1,U,1,13,25,6,2,1,1,1,23,1,0,0,0,0,0,0,998,998,6,U,U,U,U,0,2,17,0,0,2,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.916,40.991393666,54.222486358,12,0,7D,7,D,4,1,79,20,2,2,1N47G9J100,1,U,0,C,45,U,2,1,3,3,37,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,13,1,2,1,3,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.211,175.67740143,184.66987371,12,1,9E,9,E,4,1,88,22,18,2,1G2NE14U7J,1,U,0,C,0,1,42,1,1,1,25,0,0,0,0,0,0,0,199,0,6,U,U,U,U,0,2,17,0,0,2,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.211,175.67740143,184.66987371,12,1,9E,9,E,4,2,89,12,15,2,1FAPP31X0K,1,U,0,C,65,1,42,1,1,1,26,0,0,0,0,0,0,0,0,199,6,U,U,U,U,0,2,17,1,1,U,3,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.369,307.4354525,412.21832095,12,0,10F,10,F,4,1,85,21,17,4,1G3AJ19R8F,1,U,0,C,35,U,2,1,1,1,27,0,0,0,7,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,0,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.739,614.870905,703.51121869,12,0,11G,11,G,4,1,84,20,10,2,1G1AZ37G5E,0,U,0,C,35,U,20,1,1,0,33,0,0,0,0,0,0,0,89,87,6,U,U,U,U,0,2,17,N,N,1,N,27,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.739,614.870905,703.51121869,12,0,11G,11,G,4,2,87,20,17,4,1G1AW51R4H,1,U,0,C,35,1,21,1,5,5,27,0,0,0,0,0,0,0,87,89,6,U,U,U,U,0,2,17,0,0,2,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.478,1229.74181,1767.5507441,12,0,12H,12,H,4,1,77,20,2,4,1L69U7J200,1,U,0,C,35,2,24,1,1,1,38,0,0,0,0,0,U,0,177,211,6,U,U,U,U,0,0,13,0,1,1,6,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.478,1229.74181,1767.5507441,12,0,12H,12,H,4,2,87,20,473,31,1GCDR14Z2H,0,U,0,C,35,1,27,1,1,0,36,0,0,0,0,0,0,U,211,177,6,U,U,U,U,0,2,17,N,N,8,N,38,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,21.395,18.529429756,12,0,13C,13,C,4,1,88,20,470,14,1GNCT18Z4J,1,U,0,C,55,1,89,1,1,1,33,0,0,0,0,0,0,0,180,270,6,U,U,U,U,0,0,17,0,1,8,3,N,N,2,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
1.000,21.395,18.529429756,12,0,13C,13,C,4,2,88,20,473,31,1GCDC14K3J,1,U,0,C,55,U,88,1,1,1,37,0,0,0,0,0,0,0,270,180,6,U,U,U,U,0,2,17,1,1,8,3,33,14,3,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
1.000,21.395,18.529429756,12,,13C,13,C,4,3,90,20,898,61,1GCKP32N8L,0,U,0,C,55,1,98,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
6.336,135.55872,142.49762064,12,0,14E,14,E,4,1,76,20,474,21,CGD1564100,1,U,0,C,35,4,20,1,2,2,U,2,0,0,0,0,U,0,80,90,6,U,U,U,U,0,0,13,0,2,8,4,N,N,1,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
6.336,135.55872,142.49762064,12,1,14E,14,E,4,2,87,12,13,3,2FAPP2093H,1,U,0,C,35,1,21,1,1,1,22,0,0,0,0,0,0,U,90,80,6,U,U,U,U,0,1,17,0,1,2,4,U,21,1,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
6.336,135.55872,142.49762064,12,0,15E,15,E,4,1,84,18,10,2,1G4AM47AXE,1,U,0,C,35,U,98,1,2,2,32,U,0,0,0,0,0,0,160,0,6,U,U,U,U,0,0,17,0,0,1,0,N,N,0,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
6.336,135.55872,142.49762064,12,0,15E,15,E,4,2,89,7,17,5,1B3BP48K0K,1,U,0,C,35,U,98,1,2,2,26,0,0,0,0,0,0,0,0,160,6,U,U,U,U,0,1,17,0,2,2,4,32,2,1,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
6.336,135.55872,142.49762064,12,0,15E,15,E,4,3,86,12,473,31,2FTHF26H5G,0,U,0,C,35,1,98,1,2,0,42,0,0,0,0,0,0,U,0,12,6,U,U,U,U,0,1,17,N,N,8,N,26,5,N,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
6.336,135.55872,142.49762064,12,0,15E,15,E,4,4,83,20,16,3,1G1AC27P1D,0,U,0,C,35,U,98,1,1,0,24,U,0,0,0,0,U,0,0,0,6,U,U,U,U,0,0,17,N,N,2,N,N,N,N,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
11.088,237.22776,318.0818221,12,0,16F,16,F,4,1,82,22,9,2,1G2AW87H0C,0,U,7,C,45,1,68,1,1,0,31,0,0,0,0,0,0,0,196,91,6,U,U,U,U,0,2,17,N,N,1,N,21,3,N,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
11.088,237.22776,318.0818221,12,0,16F,16,F,4,2,85,20,13,3,1G1TB08C6F,1,U,0,C,45,9,69,1,2,2,21,1,0,0,0,0,0,0,91,196,6,U,U,U,U,0,2,17,0,2,1,4,31,2,1,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
11.088,237.22776,318.0818221,12,0,17F,17,F,4,1,84,18,15,2,1G4AB37R7E,1,U,0,C,45,9,2,1,1,1,25,0,0,1,1,0,0,0,998,998,1,15,-15,0,330,1,1,17,0,1,2,4,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.352,948.91104,1363.9028951,12,0,18H,18,H,4,1,81,18,10,2,1G4AJ47N9B,1,U,0,C,65,1,98,1,2,2,33,0,0,0,0,0,0,0,180,190,6,U,U,U,U,0,2,17,0,0,1,0,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.352,948.91104,1363.9028951,12,0,18H,18,H,4,2,87,20,477,30,1GCBS14E9H,0,U,0,C,65,2,98,1,1,0,26,0,0,0,0,0,0,0,190,180,6,U,U,U,U,0,2,17,N,N,8,N,33,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.390,265.08405,229.57963468,12,0,19C,19,C,4,1,86,20,16,3,1G1JD77P0G,1,U,0,C,25,9,86,1,1,1,24,0,0,0,0,0,0,0,0,109,6,U,U,U,U,0,1,17,0,0,2,0,29,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.390,265.08405,229.57963468,12,0,19C,19,C,4,2,88,7,472,20,1B4FK4031J,1,U,0,C,25,1,87,1,2,2,29,0,0,0,0,0,0,0,109,0,6,U,U,U,U,0,2,17,0,2,8,4,24,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.390,265.08405,229.57963468,12,1,19C,19,C,4,3,89,22,18,4,1G2NE54U3K,1,U,0,C,25,U,98,1,1,1,26,U,0,0,0,0,0,0,289,92,6,U,U,U,U,0,0,17,0,1,2,4,N,N,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.957,170.23084571,178.94452289,12,1,20E,20,E,4,1,90,14,4,2,1MEPM6041L,1,U,0,C,35,1,2,1,1,1,36,0,0,1,1,0,0,0,998,998,1,10,-8,7,145,1,1,17,0,1,1,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.957,170.23084571,178.94452289,12,1,21E,21,E,4,1,90,18,18,2,1G4NM14N7L,1,U,0,C,35,2,88,1,2,2,26,0,0,0,0,0,0,0,180,81,6,U,U,U,U,0,2,17,0,2,2,4,38,31,1,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
7.957,170.23084571,178.94452289,12,0,21E,21,E,4,2,88,20,473,31,1GCDC14H0J,0,U,0,C,35,U,89,1,1,0,38,0,0,0,0,0,0,0,81,180,6,U,U,U,U,0,2,17,N,N,8,N,26,2,N,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
13.924,297.90398,399.43824774,12,0,22F,22,F,4,1,91,12,470,14,1FMDU34X6M,1,U,0,C,45,4,68,1,1,1,45,0,0,0,0,0,U,0,55,270,6,U,U,U,U,0,2,17,0,0,8,0,36,4,0,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.924,297.90398,399.43824774,12,0,22F,22,F,4,2,84,20,2,4,2G1AL69H7E,1,U,0,C,45,1,69,1,2,2,36,0,0,0,0,0,U,0,270,55,6,U,U,U,U,0,0,17,0,2,1,4,N,N,2,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.848,595.80796,681.70014329,12,0,23G,23,G,4,1,70,20,473,31,CE240F1300,1,U,0,C,25,1,87,1,2,2,39,0,0,0,0,0,0,0,358,270,6,U,U,U,U,0,2,12,0,0,8,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.848,595.80796,681.70014329,12,1,23G,23,G,4,2,87,21,20,4,1G3NF54U1H,1,U,0,C,35,7,86,1,1,1,27,0,0,0,0,0,0,0,270,358,6,U,U,U,U,0,2,17,0,0,2,0,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.696,1191.61592,1712.7510742,12,,24H,24,H,4,1,U,U,U,U,9999999999,0,U,7,C,25,U,20,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
55.696,1191.61592,1712.7510742,12,0,24H,24,H,4,2,80,21,5,2,3Z57YAE300,1,0,8,E,25,97,21,0,0,0,37,0,0,0,0,0,0,0,0,6,6,U,U,U,U,0,2,13,N,N,2,N,N,U,N,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2.580,55.1991,47.805928771,12,0,25C,25,C,4,1,89,20,473,31,1GCDK14K4K,1,U,0,C,45,1,68,1,2,2,41,2,0,0,0,0,0,0,155,0,5,U,U,U,U,0,1,17,1,1,8,4,28,3,3,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
2.580,55.1991,47.805928771,12,0,25C,25,C,4,2,89,12,3,3,1FABP41A0K,1,U,0,C,45,U,69,1,4,4,28,0,0,0,0,2,0,0,0,155,5,U,U,U,U,0,1,17,1,4,1,3,41,31,3,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
4.870,104.19365,137.82499838,12,0,26D,26,D,4,1,81,2,402,13,1JCBM85A2B,1,U,1,18,35,1,1,1,2,2,27,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,0,17,0,2,U,3,N,N,2,7,U,2,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
1.403,30.021939444,26.000907599,12,0,27C,27,C,4,1,75,12,3,2,5R02Z14000,1,U,0,C,35,1,88,1,1,1,29,0,0,0,0,0,0,0,270,180,1,15,-8,-13,532,1,1,11,0,1,1,4,24,2,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.403,30.021939444,26.000907599,12,0,27C,27,C,4,2,89,22,16,2,1G2JB11K8K,1,U,0,C,45,U,89,1,1,1,24,0,0,1,0,0,0,0,180,270,1,18,-9,16,518,1,1,17,1,1,2,3,29,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.105,45.032909167,59.568511449,12,0,28D,28,D,4,1,78,6,9,2,SS22K8R100,1,U,1,C,35,9,2,1,1,1,42,0,0,1,1,0,0,0,998,998,6,U,U,U,U,0,1,13,1,1,1,3,998,98,3,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
31.572,675.4936375,772.87337597,12,1,29G,29,G,4,1,90,18,2,4,1G4HP54C2L,0,U,0,C,45,3,20,1,1,1,33,0,0,0,0,0,0,0,270,270,6,U,U,U,U,0,2,17,0,1,1,0,28,4,1,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
31.572,675.4936375,772.87337597,12,1,29G,29,G,4,2,90,22,17,4,1G2AF54T2L,1,U,0,C,45,1,21,1,1,1,28,0,0,0,0,0,0,0,270,270,6,U,U,U,U,0,2,17,0,0,2,0,33,4,0,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
63.145,1350.987275,1941.8210748,12,0,30H,30,H,4,1,85,18,12,4,1G4JT6900F,1,U,0,C,35,1,68,1,1,1,24,0,0,0,0,0,0,0,61,180,6,U,U,U,U,0,2,17,0,0,2,0,33,4,0,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
63.145,1350.987275,1941.8210748,12,1,30H,30,H,4,2,90,18,2,4,1G4HR54C2L,0,U,0,C,35,2,69,1,1,1,33,0,0,0,0,0,0,0,180,61,6,U,U,U,U,0,2,17,0,0,1,0,24,4,0,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
2.580,55.1991,47.805928771,12,0,31C,31,C,4,1,79,18,5,2,4Z57R9E100,1,U,0,C,45,2,20,1,1,1,39,0,0,0,0,0,0,0,0,0,1,27,-27,0,478,1,1,13,0,1,2,4,29,4,1,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
2.580,55.1991,47.805928771,12,1,31C,31,C,4,2,90,9,19,4,1P3XA46K7L,1,U,0,C,45,1,21,1,1,1,29,1,0,0,0,0,0,0,0,0,1,36,36,0,1922,2,1,17,0,1,2,4,39,2,1,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
4.870,104.19365,90.238322912,12,0,32C,32,C,4,1,86,9,472,20,2P4FH41G9G,1,U,0,C,35,U,69,1,1,1,34,U,0,0,0,0,0,0,320,180,6,U,U,U,U,0,0,17,0,1,8,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.870,104.19365,90.238322912,12,0,32C,32,C,4,2,91,20,477,30,1GCCS19Z9M,1,U,0,C,35,2,68,1,1,1,32,1,0,0,0,0,0,0,180,320,6,U,U,U,U,0,1,17,0,1,8,4,34,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.018,107.35705357,112.85238377,12,0,33E,33,E,4,1,79,20,2,6,1L35L9J200,1,U,1,29,40,U,68,1,1,1,42,0,0,0,0,0,0,0,280,180,6,U,U,U,U,0,2,13,0,1,1,U,28,30,7,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
5.018,107.35705357,112.85238377,12,0,33E,33,E,4,2,88,12,477,30,1FTBR10A6J,1,U,0,C,40,2,69,1,3,3,28,2,0,0,0,0,0,0,180,280,6,U,U,U,U,0,1,17,0,3,8,6,42,6,2,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
8.781,187.87484375,251.90800869,12,0,34F,34,F,4,1,76,22,2,4,2R49Z6P300,1,U,0,C,35,1,7,1,2,2,44,0,0,0,7,0,0,0,998,998,5,U,U,U,U,0,1,13,0,1,1,4,998,98,2,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
8.781,187.87484375,251.90800869,12,0,35F,35,F,4,1,82,20,17,2,2G1AW27R4C,1,U,0,C,35,1,68,1,1,1,30,1,0,0,0,0,0,0,350,90,6,U,U,U,U,0,1,17,0,1,2,0,22,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.781,187.87484375,251.90800869,12,0,35F,35,F,4,2,80,9,8,5,ML44AAD100,1,U,0,C,35,8,69,1,4,4,22,0,0,0,0,0,0,0,90,350,6,U,U,U,U,0,2,13,0,3,2,4,30,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.563,375.7496875,429.91808268,12,0,36G,36,G,4,1,86,20,16,2,1G1JC27P5G,1,U,0,C,40,U,68,1,1,1,24,U,0,0,0,0,U,0,149,0,6,U,U,U,U,0,0,17,0,0,2,0,N,N,0,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
17.563,375.7496875,429.91808268,12,0,36G,36,G,4,2,91,69,53,3,XTA210830M,1,U,0,C,40,U,69,1,1,1,21,U,0,0,0,0,U,0,0,149,6,U,U,U,U,0,0,17,0,1,1,U,N,N,7,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
2.164,46.297591389,61.241404425,12,0,37D,37,D,4,1,85,20,477,30,1GCCS14E0F,1,U,0,C,40,1,68,1,2,2,29,1,0,0,0,0,0,0,198,90,3,16,-3,-16,246,1,1,17,0,1,8,3,29,14,2,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
2.164,46.297591389,61.241404425,12,0,37D,37,D,4,2,87,20,470,14,1GNCS18R6H,1,U,0,C,40,1,69,1,2,2,29,0,0,0,0,0,0,0,90,198,3,18,-18,-3,376,1,2,17,0,0,8,0,29,30,0,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
9.274,198.41824881,208.57476632,12,0,38E,38,E,4,1,79,20,474,21,1GL2597100,1,0,8,E,35,97,98,0,0,0,40,0,0,0,0,0,0,0,270,180,6,U,U,U,U,0,2,13,N,N,8,N,26,30,N,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9.274,198.41824881,208.57476632,12,0,38E,38,E,4,2,89,20,477,30,1GCBS14E2K,1,U,0,C,35,1,98,1,1,1,26,0,0,0,0,0,0,0,180,270,6,U,U,U,U,0,1,17,0,1,8,4,40,21,1,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
16.230,347.23193542,465.57859295,12,0,39F,39,F,4,1,77,22,10,2,2J57P7P300,1,U,U,U,25,U,87,1,U,1,39,0,0,1,0,0,0,0,0,270,6,U,U,U,U,0,1,13,0,0,1,U,27,4,U,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.230,347.23193542,465.57859295,12,0,39F,39,F,4,2,86,18,7,4,1G4AL19R0G,1,U,0,C,30,1,86,1,1,1,27,0,0,0,0,0,0,0,270,0,6,U,U,U,U,0,0,17,0,1,2,4,N,N,1,7,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
16.230,347.23193542,465.57859295,12,0,40F,40,F,4,1,86,21,3,4,1G3CW69B8G,1,U,0,C,35,98,2,1,1,1,33,0,0,0,1,0,0,0,998,998,1,9,-5,8,237,1,1,17,0,1,1,4,998,98,1,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
32.459,694.46387083,794.57837431,12,0,41G,41,G,4,1,85,12,13,3,1FABP3190F,0,U,0,C,65,U,48,1,1,0,21,0,0,0,0,0,0,0,188,332,6,U,U,U,U,0,2,17,N,N,2,N,25,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.459,694.46387083,794.57837431,12,1,41G,41,G,4,2,90,22,18,2,1G2NE14U5L,1,U,0,C,65,1,48,1,1,1,25,0,0,0,0,0,0,0,332,188,6,U,U,U,U,0,1,17,0,0,2,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.918,1388.9277417,1996.3542293,12,0,42H,42,H,4,1,86,20,9,3,1G1FP87S1G,1,U,0,C,55,1,3,1,1,1,30,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,0,1,0,998,98,0,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
1.313,28.095597037,24.332572646,12,1,43C,43,C,4,1,90,13,1,4,1LNLM82F3L,1,U,0,C,55,1,78,1,1,1,40,0,0,0,0,0,0,0,135,171,6,U,U,U,U,0,2,17,0,1,1,3,U,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.313,28.095597037,24.332572646,12,0,43C,43,C,4,2,89,20,473,31,2GCEK19K0K,1,U,0,C,55,U,79,1,1,1,U,U,0,0,0,0,0,0,171,135,6,U,U,U,U,0,0,17,0,0,8,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.313,28.095597037,24.332572646,12,0,44C,44,C,4,1,74,12,473,31,F10GUT6100,1,U,1,13,35,1,87,1,2,2,37,0,0,0,0,0,0,0,180,90,1,12,-9,-8,430,1,1,11,0,2,8,3,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.313,28.095597037,24.332572646,12,1,44C,44,C,4,2,90,20,16,2,1G1JF14T3L,1,U,0,C,35,1,86,1,2,2,25,0,0,0,0,0,0,0,90,180,1,18,-11,13,484,1,1,17,0,2,2,3,37,31,2,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
1.970,42.143395555,55.746328343,12,1,45D,45,D,4,1,89,7,7,4,1B3XM26S9K,0,0,8,E,65,97,98,0,0,0,36,1,0,0,0,0,0,0,270,255,6,U,U,U,U,0,2,17,N,N,1,N,21,3,N,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1.970,42.143395555,55.746328343,12,0,45D,45,D,4,2,85,20,13,3,1G1TB08C1F,1,U,0,C,65,U,98,1,1,1,21,U,0,0,0,0,U,0,253,90,6,U,U,U,U,0,0,17,0,1,1,4,N,N,1,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
1.970,42.143395555,55.746328343,12,0,45D,45,D,4,3,77,1,2,4,17A857A200,1,0,0,C,65,1,98,1,1,1,38,0,0,0,0,0,U,0,90,253,6,U,U,U,U,0,1,13,0,1,1,6,21,3,1,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
8.442,180.61455238,189.85974467,12,0,46E,46,E,4,1,74,20,10,2,1H57H41600,1,U,1,6,35,U,50,1,3,3,U,U,0,0,0,0,U,0,75,269,5,U,U,U,U,0,0,13,0,3,1,0,N,N,1,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
