H01,H02,H02A,H02B,H03,H05,H06,H07,H08,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
1,041L,41,L,3,2,1,11.56,455.04,1,4,2,77,152,14,5,1,46,0,T,D,H,9,1,A,A,8,8,8,8,A,2,13,J7F83AH,2,1,25,A,1,A,1,A,1,2,2,26,0,1,U,U,U,U,U
1,042N,42,N,3,2,1,289.00,11375.91,1,1,1,U,U,U,U,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,042N,42,N,3,2,2,289.00,11375.91,0,2,U,U,U,U,U,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,043I,43,I,3,2,1,26.59,1046.81,1,1,2,72,951,9,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,9972200,2,U,U,U,U,U,1,U,2,2,2,24,U,U,U,U,U,U,U
1,043I,43,I,3,2,2,26.59,1046.81,1,2,1,76,121,12,11,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,F106LC8,2,U,U,U,U,U,1,U,2,2,2,36,U,U,U,U,U,U,U
1,044J,44,J,3,2,1,106.38,4187.24,1,1,U,77,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,045M,45,M,3,2,1,42.55,1674.90,1,1,2,68,121,6,1,1,2,12,F,R,E,W,1,A,A,8,8,8,8,A,2,11,8R01T13,2,1,112,1,1,A,1,2,2,2,2,28,0,1,U,U,U,U,U
1,045M,45,M,3,2,2,42.55,1674.90,2,2,1,75,121,6,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,5W82L20,2,1,U,U,U,U,U,3,2,2,2,32,U,U,U,U,U,U,U
1,046N,46,N,3,2,1,212.75,8374.48,1,1,1,78,861,9,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,047J,47,J,3,2,1,111.17,4375.79,2,1,1,69,113,8,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,047J,47,J,3,2,2,111.17,4375.79,1,2,1,65,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,048L,48,L,3,2,1,8.89,350.06,1,1,2,78,113,1,1,1,43,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1W27U8R,2,U,U,U,U,U,U,U,U,U,2,33,U,U,U,U,U,U,U
1,049N,49,N,3,2,1,222.33,8751.58,2,1,1,70,131,2,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,051J,51,J,3,2,1,117.13,4610.39,1,1,1,75,113,34,14,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,051J,51,J,3,2,2,117.13,4610.39,0,2,3,78,121,14,5,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,052M,52,M,3,2,1,46.85,1844.16,1,1,2,79,115,18,1,1,44,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,2M27V97,2,1,U,U,U,U,U,U,U,U,2,27,U,U,U,U,U,U,U
1,053N,53,N,3,2,1,234.25,9220.78,1,1,1,76,121,6,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,053N,53,N,3,2,2,234.25,9220.78,1,2,1,65,111,2,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,054I,54,I,3,2,1,29.75,1171.05,1,1,2,70,121,16,11,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,11,F10YKJ5,2,1,101,1,1,A,1,4,2,2,2,40,2,3,U,U,U,U,U
1,054I,54,I,3,2,2,29.75,1171.05,1,2,2,74,134,2,2,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,PH41K4D,2,U,U,U,U,U,1,6,2,2,2,43,U,U,U,U,U,U,U
1,055L,55,L,3,2,1,9.52,374.74,1,1,2,71,121,2,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,1C54S14,2,1,63,1,1,A,1,1,2,2,2,41,0,1,U,U,U,U,U
1,055L,55,L,3,2,2,9.52,374.74,2,3,2,70,121,2,2,1,1,1,F,R,E,W,1,1,3,R,P,M,W,1,1,11,0G64Y19,2,1,66,1,1,A,1,1,2,2,2,37,0,1,U,U,U,U,U
1,055L,55,L,3,2,3,9.52,374.74,2,2,1,75,121,2,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,5P64517,2,U,U,U,U,U,1,U,2,2,2,45,U,U,U,U,U,U,U
1,056N,56,N,3,2,1,238.00,9368.39,1,1,1,78,113,6,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,056N,56,N,3,2,2,238.00,9368.39,1,2,1,76,113,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,057I,57,I,3,2,1,19.59,771.27,1,1,2,72,113,12,11,1,49,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,CCE142S,2,1,110,1,1,A,1,8,2,2,2,36,1,3,U,U,U,U,U
1,058L,58,L,3,2,1,6.27,246.81,1,1,2,71,121,8,1,1,46,0,T,D,H,O,4,37,12,F,R,E,N,1,2,11,1K91T24,2,1,42,5,7,3,1,12,1,2,2,26,0,1,U,U,U,U,U
1,059M,59,M,3,2,1,31.35,1234.03,1,1,2,77,111,1,2,1,2,12,F,Y,E,W,2,A,A,8,8,8,8,A,2,13,4P69H7H,2,1,31,1,1,A,1,2,2,2,2,36,0,1,U,U,U,U,U
1,059M,59,M,3,2,2,31.35,1234.03,1,2,1,69,111,2,2,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,452699D,2,1,U,U,U,U,U,3,2,2,2,41,U,U,U,U,U,U,U
1,060N,60,N,3,2,1,156.75,6170.15,1,1,1,74,121,4,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,061H,61,H,3,2,1,10.73,422.49,1,1,2,73,121,12,11,1,38,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,F10YK5,2,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U
1,062I,62,I,3,2,1,33.54,1320.28,1,1,2,73,166,38,21,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,6,47244N8,2,U,U,U,U,U,U,12,U,U,2,U,U,U,U,U,U,U,U
1,062I,62,I,3,2,2,33.54,1320.28,1,2,1,78,153,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,D2127HG,2,U,U,U,U,U,U,3,U,U,2,U,U,U,U,U,U,U,U
1,063M,63,M,3,2,1,53.67,2112.45,2,1,2,70,111,1,2,1,37,U,9,9,9,9,U,A,A,8,8,8,8,A,U,13,433690K,2,U,U,U,U,U,U,8,U,U,U,37,U,U,U,U,U,U,U
1,064I,64,I,3,2,1,24.34,958.24,1,3,2,78,113,6,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1Z37U8R,2,1,U,U,U,U,U,U,U,U,2,31,U,U,U,U,U,U,U
1,064I,64,I,3,2,2,24.34,958.24,1,2,1,73,121,12,11,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,43A4801,2,1,U,U,U,U,U,U,U,U,2,U,U,U,U,U,U,U,U
1,064I,64,I,3,2,3,24.34,958.24,1,1,2,70,115,2,1,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,252370X,2,1,92,1,1,A,1,2,2,2,2,42,0,1,U,U,U,U,U
1,065J,65,J,3,2,1,97.38,3832.97,1,1,1,75,113,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,066M,66,M,3,2,1,38.95,1533.19,1,1,2,74,141,18,1,1,34,U,9,9,9,9,U,46,U,9,9,9,9,U,2,13,A4C465H,2,1,U,U,U,U,U,U,U,U,2,30,U,U,U,U,U,U,U
1,067N,67,N,3,2,1,194.75,7665.94,1,1,1,72,122,3,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,068I,68,I,3,2,1,23.38,920.11,1,1,2,74,121,12,11,1,37,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,F25SPEA,2,1,U,U,U,U,U,U,U,U,2,U,U,U,U,U,U,U,U
1,069M,69,M,3,2,1,37.40,1472.18,1,1,1,73,132,2,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,DM23K3D,2,1,U,U,U,U,U,U,U,U,2,40,U,U,U,U,U,U,U
1,069M,69,M,3,2,2,37.40,1472.18,1,2,2,70,114,2,2,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,354390E,2,1,U,U,U,U,U,U,U,U,2,41,U,U,U,U,U,U,U
1,070N,70,N,3,2,1,187.00,7360.88,1,1,1,77,111,1,3,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,070N,70,N,3,2,2,187.00,7360.88,1,2,1,71,662,19,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,071F,71,F,3,2,1,15.44,607.67,1,1,2,77,155,56,41,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,9,3A50760,2,1,U,A,A,A,U,U,2,U,2,U,U,U,U,U,U,U,U
1,071F,71,F,3,2,2,15.44,607.67,1,2,1,78,113,1,2,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1L69U8S,2,1,U,U,U,U,U,U,U,U,2,38,U,U,U,U,U,U,U
1,072I,72,I,3,2,1,23.16,911.50,1,1,1,68,661,9,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,8,1180905,2,1,U,U,U,U,U,2,2,2,2,18,U,U,U,U,U,U,U
1,072I,72,I,3,2,2,23.16,911.50,1,2,2,74,113,12,11,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,CCZ144S,2,1,U,U,U,U,U,3,2,2,2,U,U,U,U,U,U,U,U
1,073L,73,L,3,2,1,7.41,291.68,1,1,2,78,871,9,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,10,TE31279,2,1,U,U,U,U,U,U,U,U,2,26,U,U,U,U,U,U,U
1,073L,73,L,3,2,2,7.41,291.68,1,2,2,74,112,3,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,6D47R4Q,2,1,U,U,U,U,U,U,U,U,2,52,U,U,U,U,U,U,U
1,074M,74,M,3,2,1,37.05,1458.40,1,1,2,78,121,8,3,1,38,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,8K94T18,2,1,U,U,U,U,U,U,U,U,2,29,U,U,U,U,U,U,U
1,075F,75,F,3,2,1,15.06,592.64,1,1,1,75,132,2,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,12,DP29M5D,2,1,U,U,U,U,U,U,U,U,2,44,U,U,U,U,U,U,U
1,075F,75,F,3,2,2,15.06,592.64,1,3,1,76,116,14,5,1,1,U,9,9,9,9,U,3,U,9,9,9,9,U,2,13,TXL186F,2,1,U,U,U,U,U,U,U,U,2,U,U,U,U,U,U,U,U
1,075F,75,F,3,2,3,15.06,592.64,1,2,1,70,881,53,41,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,12,CLI7550,2,1,U,A,A,A,U,U,2,U,2,U,U,U,U,U,U,U,U
1,076J,76,J,3,2,1,90.34,3555.86,1,1,1,72,121,2,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,076J,76,J,3,2,2,90.34,3555.86,1,2,1,77,821,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,077M,77,M,3,2,1,36.13,1422.34,1,1,2,76,622,9,1,1,32,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,GAECRY2,2,1,U,U,U,U,U,U,U,U,U,26,U,U,U,U,U,U,U
1,078H,78,H,3,2,1,11.33,445.98,1,1,2,77,114,4,1,1,2,U,9,9,9,9,U,1,U,9,9,9,9,U,2,13,3D07U72,2,1,U,U,U,U,U,U,U,U,U,28,U,U,U,U,U,U,U
1,078H,78,H,3,2,2,11.33,445.98,1,2,1,76,111,1,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,4J57H62,2,1,U,U,U,U,U,U,U,U,U,37,U,U,U,U,U,U,U
1,078H,78,H,3,2,3,11.33,445.98,1,3,2,78,116,12,11,1,1,U,9,9,9,9,U,4,U,9,9,9,9,U,2,13,TCL248F,2,1,U,U,U,U,U,U,U,U,U,37,U,U,U,U,U,U,U
1,078H,78,H,3,2,4,11.33,445.98,1,3,2,76,121,12,11,1,5,U,9,9,9,9,U,3,U,9,9,9,9,U,2,11,F14SLDJ,2,U,U,U,U,U,U,U,U,U,U,37,U,U,U,U,U,U,U
1,078H,78,H,3,2,5,11.33,445.98,1,1,2,77,114,8,2,1,4,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,3G29R7O,2,1,U,U,U,U,U,U,U,U,U,32,U,U,U,U,U,U,U
1,079J,79,J,3,2,1,141.63,5574.78,1,3,1,70,111,5,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,079J,79,J,3,2,2,141.63,5574.78,1,2,1,77,167,38,21,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,079J,79,J,3,2,3,141.63,5574.78,1,1,1,U,121,20,9,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,080L,80,L,3,2,1,11.33,445.98,1,3,2,79,618,9,1,1,2,U,9,9,9,9,U,3,U,9,9,9,9,U,2,13,OL77ND9,2,1,U,U,U,U,U,U,U,U,2,22,U,U,U,U,U,U,U
1,080L,80,L,3,2,2,11.33,445.98,1,2,1,72,121,2,2,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,2P63H19,2,1,U,U,U,U,U,U,U,U,2,43,U,U,U,U,U,U,U
1,080L,80,L,3,2,3,11.33,445.98,1,3,1,75,121,4,1,1,1,U,9,9,9,9,U,4,U,9,9,9,9,U,2,11,5F05Z26,2,1,U,U,U,U,U,U,U,U,2,29,U,U,U,U,U,U,U
1,080L,80,L,3,2,4,11.33,445.98,1,1,1,78,121,7,1,1,3,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,8F82F13,2,1,U,U,U,U,U,U,U,U,2,40,U,U,U,U,U,U,U
1,081M,81,M,3,2,1,56.65,2229.91,2,1,2,74,131,2,2,1,31,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,CH41T4C,3,1,U,U,U,U,U,U,2,2,2,47,U,U,U,U,U,U,U
1,082H,82,H,3,2,1,10.37,408.32,1,1,2,67,121,12,11,1,31,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,F10BKA7,2,1,U,U,U,U,U,U,U,2,2,U,U,U,U,U,U,U,U
1,083L,83,L,3,2,1,10.37,408.32,2,1,2,73,113,7,1,1,34,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1H57K3R,2,1,U,U,U,U,U,U,2,2,2,38,U,U,U,U,U,U,U
1,084M,84,M,3,2,1,51.87,2041.60,1,1,2,70,111,3,2,1,39,11,F,Z,E,W,4,A,A,8,8,8,8,A,2,13,484390H,2,1,118,1,6,3,1,8,2,2,2,45,0,1,51,-41,-30,2783,U
1,085B,85,B,3,2,1,9.78,385.10,1,1,1,74,134,8,1,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,VL29B4G,2,1,U,U,U,U,1,11,2,2,2,31,U,U,U,U,U,U,U
1,085B,85,B,3,2,2,9.78,385.10,1,1,1,75,871,9,1,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,10,TE51589,2,1,U,U,U,U,1,11,2,2,2,22,U,U,U,U,U,U,U
1,086I,86,I,3,2,1,18.34,722.07,2,1,2,76,113,7,1,U,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1H57U5R,2,1,U,U,U,U,1,2,2,2,2,40,U,U,U,U,U,U,U
1,086I,86,I,3,2,2,18.34,722.07,1,2,1,77,113,34,14,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,2,U,U,U,U,U,1,3,2,2,2,U,U,U,U,U,U,U,U
1,087L,87,L,3,2,1,5.87,231.06,2,1,2,70,112,3,2,1,1,1,F,D,E,W,1,A,A,8,8,8,8,A,2,U,9999999,2,1,108,1,1,A,1,4,2,2,2,48,0,1,U,U,U,U,U
1,087L,87,L,3,2,2,5.87,231.06,2,2,2,72,121,2,3,U,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,2G76S16,2,1,U,U,U,U,U,5,2,2,2,45,U,U,U,U,U,U,U
1,089B,89,B,3,2,1,10.93,430.37,1,1,1,77,141,8,3,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,A7A087H,2,U,U,U,U,U,U,11,U,U,2,31,U,U,U,U,U,U,U
1,090I,90,I,3,2,1,20.50,806.94,1,1,1,71,121,38,21,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,11,K9D2VL5,2,1,U,1,1,A,1,4,2,2,2,U,300,4,U,U,U,U,U
1,090I,90,I,3,2,2,20.50,806.94,1,2,2,76,114,4,1,1,1,3,R,D,A,W,4,A,A,8,8,8,8,A,2,13,3D07C6C,2,1,37,2,8,3,1,6,2,2,2,30,0,1,U,U,U,U,U
1,091M,91,M,3,2,1,32.80,1291.11,2,1,2,68,115,1,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,U,U,9999999,U,1,U,U,U,U,U,U,U,U,U,35,U,U,U,U,U,U,U
1,091M,91,M,3,2,2,32.80,1291.11,1,2,1,78,861,9,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,U,U,9999999,U,1,U,U,U,U,U,U,U,U,U,20,U,U,U,U,U,U,U
1,092C,92,C,3,2,1,56.33,2217.48,1,1,1,77,132,11,12,1,71,3,R,F,M,N,1,A,A,8,8,8,8,A,2,13,B363B7X,2,1,23,1,1,A,1,11,2,2,2,36,0,1,U,U,U,U,U
1,093I,93,I,3,2,1,35.21,1385.92,3,1,2,76,113,12,11,1,2,10,F,D,E,W,2,A,A,8,8,8,8,A,2,13,CCL146F,2,1,65,1,1,A,1,4,2,2,2,37,0,1,U,U,U,U,U
1,093I,93,I,3,2,2,35.21,1385.92,1,2,3,72,121,34,14,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,11,F60DVN2,2,1,87,1,1,A,1,6,2,2,2,U,U,U,U,U,U,U,U
1,094M,94,M,3,2,1,56.33,2217.48,1,1,2,77,861,9,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,12,HLB2103,2,1,27,1,1,A,1,2,2,2,2,20,0,1,U,U,U,U,U
1,094M,94,M,3,2,2,56.33,2217.48,1,2,1,74,112,3,1,1,1,5,B,C,E,W,1,A,A,8,8,8,8,A,2,13,6D47R4Q,2,1,72,1,1,A,1,3,2,2,2,52,0,1,U,U,U,U,0
1,095J,95,J,3,2,1,115.00,4526.75,1,1,1,75,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,095J,95,J,3,2,2,115.00,4526.75,2,2,1,78,134,8,3,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,096M,96,M,3,2,1,46.00,1810.70,1,1,1,77,113,8,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1Y69U7L,2,1,U,U,U,U,1,4,2,2,2,34,U,U,U,U,U,U,U
1,096M,96,M,3,2,2,46.00,1810.70,1,2,2,75,134,8,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,VL29C5B,2,1,U,1,U,U,1,6,2,2,2,30,U,U,U,U,U,U,U
1,097N,97,N,3,2,1,230.00,9053.49,1,1,1,71,121,2,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,097N,97,N,3,2,2,230.00,9053.49,1,3,1,66,121,2,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,098H,98,H,3,2,1,11.42,449.53,1,1,1,74,121,34,16,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,11,U912VU1,2,1,113,1,1,A,1,2,2,2,2,U,570,4,U,U,U,U,U
1,098H,98,H,3,2,2,11.42,449.53,1,3,2,73,132,11,12,1,1,6,B,D,A,W,1,3,12,F,D,E,W,1,2,13,B11AE3X,2,1,100,1,1,A,1,3,2,2,2,U,0,1,U,U,U,U,0
1,098H,98,H,3,2,3,11.42,449.53,1,3,1,79,121,4,1,1,2,U,9,9,9,9,U,4,U,9,9,9,9,U,2,11,9R04Y10,2,1,8,1,1,A,1,3,2,2,2,25,0,1,U,U,U,U,0
1,098H,98,H,3,2,4,11.42,449.53,1,3,1,72,113,17,6,1,3,U,9,9,9,9,U,5,U,9,9,9,9,U,2,13,1D80J2L,2,1,102,1,1,A,1,3,2,2,2,33,0,1,U,U,U,U,0
1,098H,98,H,3,2,5,11.42,449.53,1,2,1,72,121,12,11,1,4,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,F10GKP0,2,1,U,1,1,A,1,3,2,2,2,39,U,U,U,U,U,U,0
1,099J,99,J,3,2,1,142.75,5619.07,3,1,1,72,111,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,099J,99,J,3,2,2,142.75,5619.07,3,2,1,79,113,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,100M,100,M,3,2,1,57.10,2247.63,2,1,1,78,141,8,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,A8A067E,2,1,20,1,A,A,1,4,2,2,2,31,0,1,U,U,U,U,U
1,100M,100,M,3,2,2,57.10,2247.63,1,2,2,71,113,2,2,1,1,11,L,F,E,W,3,A,A,8,8,8,8,A,2,13,154691C,2,1,122,1,1,A,1,5,2,2,2,40,0,1,U,U,U,U,U
1,101N,101,N,3,2,1,285.50,11238.14,1,1,1,70,114,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,101N,101,N,3,2,2,285.50,11238.14,1,2,1,71,113,6,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,102F,102,F,3,2,1,21.31,838.66,1,1,1,79,883,52,41,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,12,TS10021,2,1,U,A,A,A,1,4,2,2,2,U,U,U,U,U,U,U,U
1,102F,102,F,3,2,2,21.31,838.66,1,2,1,75,115,2,2,1,1,11,L,P,E,W,1,A,A,8,8,8,8,A,2,13,2L69R5X,2,1,119,1,1,A,1,5,2,2,2,45,0,1,U,U,U,U,U
1,103I,103,I,3,2,1,31.96,1257.99,1,1,2,64,113,12,11,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,12,4C144S1,2,1,51,1,1,A,1,2,2,2,2,U,0,1,U,U,U,U,U
1,103I,103,I,3,2,2,31.96,1257.99,1,2,1,74,116,34,16,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,TCE614V,2,1,58,1,1,A,1,3,2,2,2,U,U,U,U,U,U,U,0
1,104M,104,M,3,2,1,51.13,2012.79,2,1,2,78,113,1,3,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1L35L8S,2,1,13,U,U,U,U,2,2,2,2,42,0,1,U,U,U,U,U
1,104M,104,M,3,2,2,51.13,2012.79,2,2,1,70,122,2,3,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,0276K62,2,U,U,U,U,U,U,3,U,2,2,43,U,U,U,U,U,U,0
1,105F,105,F,3,2,1,12.39,487.64,1,1,2,75,881,52,41,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,12,XL10011,2,1,5,A,A,A,1,4,2,2,2,4,0,1,U,U,U,U,U
1,105F,105,F,3,2,2,12.39,487.64,1,2,1,71,111,2,2,1,1,5,R,P,E,W,1,A,A,8,8,8,8,A,2,13,454391X,2,1,55,1,1,A,1,6,2,2,2,43,0,1,U,U,U,U,U
1,106J,106,J,3,2,1,74.33,2925.85,1,1,1,78,122,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,106J,106,J,3,2,2,74.33,2925.85,1,2,1,73,132,34,16,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,107M,107,M,3,2,1,29.73,1170.42,2,1,2,73,121,18,1,1,38,12,F,R,L,W,3,A,A,8,8,8,8,A,2,11,3R11X18,2,1,97,5,8,3,1,8,2,2,2,22,0,1,U,U,U,U,U
1,108I,108,I,3,2,1,30.88,1215.33,1,1,2,66,113,12,11,1,31,U,9,9,9,9,U,A,A,8,8,8,8,A,2,12,C154621,2,U,U,U,U,U,1,8,2,2,2,38,U,U,U,U,U,U,U
1,109L,109,L,3,2,1,9.88,388.91,1,1,2,64,121,2,2,1,33,12,F,Z,E,N,3,49,U,9,9,9,9,U,2,11,4J62X17,2,1,173,1,6,2,1,8,2,2,2,36,0,1,33,-33,0,711,U
