PSU,CASE_ID,CASE_NO,STRATIF,REC_NO,VERSION,VEH_NO,PSUWGT,NATWT,OCUPANTS,DR_PRES,DRIV_EXP,MILEAGE,TYPE_OP,BMCS_REG,DR_CLASS,RD_FREQ,DR_TRAIN,SP_VIOL,DWI_VIOL,RD_VIOL,W_SUSPEN,OTH_VIOL,UNK_VIOL,DDRINKNG,DTEST_RS,L_SOURCE,L_STATUS,L_RESTRI,ADD_REST,PREV_SPD,PREV_OTH,PREV_DWI,PREV_SUS,PREV_ACC,D_LANES,D_MEDIAN,D_ACCESS,D_DIRECT,D_SHOU_L,D_SHOU_R,D_ALIGNM,D_GRADE,D_PAVE_T,D_SUR_CO,D_TRA_CO,D_SP_LIM
80,252I,252,I,4,4,1,96.38,2295.48,4,1,61,1,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,35
80,252I,252,I,4,4,2,96.38,2295.48,2,1,U,U,0,0,0,U,U,0,0,0,0,1,0,0,C,1,7,0,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,3,35
80,253F,253,F,4,4,1,22.33,531.83,1,1,61,250,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,3,3,1,1,2,1,1,2,1,0,45
80,254L,254,L,4,4,1,10.72,255.32,3,1,3,3,0,0,0,5,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,3,1,3,2,0,0,1,3,2,1,2,30
80,254L,254,L,4,4,2,10.72,255.32,1,1,61,997,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,1,0,1,2,0,0,U,3,1,3,2,0,0,2,1,2,1,2,30
80,255J,255,J,4,4,1,134.50,3203.39,1,1,U,U,0,0,0,U,U,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,4,1,3,2,2,2,1,2,2,1,0,35
80,255J,255,J,4,4,2,134.50,3203.39,2,1,61,U,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,4,1,3,2,2,2,1,2,2,1,0,35
80,257E,257,E,4,4,1,15.58,371.07,1,1,61,U,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,4,1,0,0,U,2,1,3,2,0,0,1,2,2,1,0,30
80,257E,257,E,4,4,2,15.58,371.07,1,1,61,500,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,3,2,1,0,30
80,258J,258,J,4,4,1,140.25,3340.33,1,1,48,200,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,3,3,3,1,0,0,1,1,2,3,0,40
80,258J,258,J,4,4,2,140.25,3340.33,2,1,18,1,0,0,0,5,0,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,0,0,1,2,2,3,3,30
80,259I,259,I,4,4,1,11.56,275.32,2,1,U,U,4,3,1,U,U,0,0,0,0,1,0,0,C,1,3,0,0,1,0,1,0,U,2,1,3,2,1,1,1,1,2,1,3,40
80,259I,259,I,4,4,2,11.56,275.32,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,3,4,3,1,1,1,1,2,2,1,0,55
80,260M,260,M,4,4,1,18.50,440.61,3,1,61,550,0,0,0,2,2,0,1,0,0,0,0,1,U,1,3,1,0,1,0,0,0,U,3,3,3,1,0,1,1,1,2,1,0,40
80,260M,260,M,4,4,2,18.50,440.61,1,1,48,470,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,2,2,0,1,U,3,3,3,1,0,1,1,1,2,1,0,40
80,261J,261,J,4,4,1,182.75,4352.56,1,1,27,20,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,1,2,1,2,0,1,1,1,2,1,0,35
80,261J,261,J,4,4,2,182.75,4352.56,4,1,1,2,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,1,2,3,1,0,1,1,1,2,1,0,35
80,262N,262,N,4,4,1,364.50,8681.30,2,1,61,860,0,0,0,3,0,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,4,2,3,1,0,0,1,2,2,1,2,45
80,262N,262,N,4,4,2,364.50,8681.30,2,1,61,30,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,3,1,3,2,0,1,1,2,2,1,2,35
80,263H,263,H,4,4,1,10.52,250.55,1,1,61,3,0,0,0,3,2,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,2,2,1,2,3,0,30
80,263H,263,H,4,4,2,10.52,250.55,1,1,42,50,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,2,1,3,1,2,3,0,30
80,263H,263,H,4,4,3,10.52,250.55,2,1,2,1,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,2,2,2,1,2,3,0,30
80,264L,264,L,4,4,1,10.52,250.55,2,1,48,3,0,0,0,4,6,0,0,0,0,0,0,0,U,1,3,1,0,1,4,0,1,U,2,1,3,2,1,1,3,3,2,4,0,40
80,264L,264,L,4,4,2,10.52,250.55,3,1,61,250,0,0,0,5,0,0,0,0,0,0,0,0,U,1,3,0,0,1,3,0,1,0,2,1,3,2,1,1,1,2,2,4,0,40
80,265B,265,B,4,4,1,13.29,316.53,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,1,1,3,1,0,0,1,1,2,3,0,U
80,266I,266,I,4,4,1,24.92,593.52,U,1,U,U,U,U,U,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,3,4,1,1,1,2,3,3,2,4,0,55
80,266I,266,I,4,4,2,24.92,593.52,2,1,61,270,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,3,4,1,1,1,2,3,3,2,4,0,55
80,266I,266,I,4,4,3,24.92,593.52,0,2,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,1,2,3,3,2,4,0,55
80,268C,268,C,4,4,1,86.80,2067.32,1,1,61,250,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,1,1,1,2,1,0,20
80,269H,269,H,4,4,1,8.74,208.16,4,1,61,50,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,3,3,3,1,0,0,1,1,2,1,2,35
80,269H,269,H,4,4,2,8.74,208.16,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,9,C,U,U,U,U,U,U,U,U,U,3,3,3,1,0,0,1,1,2,1,2,35
80,270L,270,L,4,4,1,8.74,208.16,2,1,61,420,0,0,0,5,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,2,2,3,3,2,1,0,20
80,271I,271,I,4,4,1,27.75,660.92,1,1,61,120,0,0,0,2,2,0,1,0,0,0,0,1,U,1,3,0,0,0,5,0,2,U,2,1,3,2,1,2,1,2,2,1,0,35
80,272N,272,N,4,4,1,222.00,5287.37,1,1,61,400,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,2,0,0,U,2,3,3,1,1,0,1,2,2,1,2,35
80,272N,272,N,4,4,2,222.00,5287.37,1,1,61,500,0,0,0,2,0,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,4,3,3,1,0,0,1,1,2,1,2,35
80,273H,273,H,4,4,1,12.27,292.23,2,1,48,200,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,2,2,0,2,U,4,3,3,1,0,1,1,1,2,1,2,40
80,273H,273,H,4,4,2,12.27,292.23,1,1,U,U,0,0,0,U,U,0,0,0,0,1,0,0,C,U,U,U,U,U,U,U,U,U,4,3,3,1,0,1,1,1,2,1,2,40
80,274J,274,J,4,4,1,153.34,3652.10,2,1,4,20,0,0,0,3,0,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,1,2,1,1,1,2,1,0,30
80,274J,274,J,4,4,2,153.34,3652.10,1,1,61,2,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,1,2,1,1,1,2,1,0,30
80,275M,275,M,4,4,1,61.33,1460.70,1,1,61,100,0,0,0,3,0,0,0,0,0,1,0,0,C,U,U,U,U,U,U,U,U,U,2,4,1,1,1,1,2,3,2,3,4,55
80,276H,276,H,4,4,1,18.20,433.47,3,1,24,1,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,3,1,3,2,0,0,1,1,2,1,2,30
80,276H,276,H,4,4,2,18.20,433.47,1,1,61,200,0,0,0,4,2,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,U,6,1,3,2,0,0,1,1,2,1,2,40
80,277I,277,I,4,4,1,49.56,1180.37,2,1,61,40,8,1,1,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,5,1,3,2,0,0,1,1,2,2,2,35
80,277I,277,I,4,4,2,49.56,1180.37,2,1,61,300,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,5,1,3,2,0,0,1,1,2,2,2,40
80,277I,277,I,4,4,3,49.56,1180.37,1,1,61,200,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,5,1,3,2,0,0,1,1,2,2,2,40
80,278N,278,N,4,4,1,396.50,9443.44,2,1,61,400,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,1,0,2,1,0,0,U,5,1,3,2,0,0,1,3,2,4,0,35
80,278N,278,N,4,4,2,396.50,9443.44,3,1,61,1,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,2,0,0,U,5,1,3,2,0,0,1,3,2,4,0,35
80,279I,279,I,4,4,1,39.06,930.29,U,1,U,U,U,U,U,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,3,4,1,1,1,2,1,3,1,3,0,55
80,279I,279,I,4,4,2,39.06,930.29,2,1,61,63,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,0,0,0,1,0,0,U,3,4,1,1,1,2,1,3,1,3,0,55
80,280M,280,M,4,4,1,62.50,1488.56,1,1,61,200,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,1,1,0,0,U,5,1,3,2,0,0,1,1,2,4,2,30
80,280M,280,M,4,4,2,62.50,1488.56,1,1,61,320,0,0,0,1,3,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,5,1,3,2,0,0,1,1,2,4,2,30
80,281C,281,C,4,4,1,19.13,455.62,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,1,1,1,3,2,4,3,30
80,281C,281,C,4,4,2,19.13,455.62,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,1,1,3,2,4,3,30
80,281C,281,C,4,4,3,19.13,455.62,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,1,1,3,2,4,3,30
80,282H,282,H,4,4,1,3.83,91.22,1,1,61,18,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,3,3,3,3,2,3,0,35
80,283M,283,M,4,4,1,19.13,455.62,1,1,61,350,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,3,2,1,0,35
80,283M,283,M,4,4,2,19.13,455.62,1,1,61,900,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,35
80,284C,284,C,4,4,1,39.10,931.24,3,1,24,65,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,2,0,0,0,U,2,1,3,2,2,2,1,2,2,4,0,35
80,285M,285,M,4,4,1,39.10,931.24,1,1,61,300,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,6,1,3,2,0,0,3,3,2,4,0,40
80,285M,285,M,4,4,2,39.10,931.24,5,1,61,300,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,6,1,3,2,0,0,3,3,2,4,0,40
81,001M,1,M,4,4,1,28.83,2937.89,3,1,U,U,0,0,0,U,U,1,0,0,0,0,0,0,C,1,3,0,0,5,1,0,0,2,2,1,3,2,2,2,1,1,2,1,0,55
81,002M,2,M,4,4,1,30.44,3101.96,9,1,24,120,0,0,0,3,0,0,0,0,0,1,0,0,C,1,2,1,0,0,0,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,002M,2,M,4,4,2,30.44,3101.96,2,1,5,1,0,0,0,4,2,0,0,0,0,1,0,1,C,1,3,0,0,0,0,0,0,0,4,1,3,2,0,0,1,1,2,1,0,35
81,003F,3,F,4,4,1,4.23,431.05,5,1,48,3,0,0,0,3,0,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,3,25
81,003F,3,F,4,4,2,4.23,431.05,1,1,48,5,0,0,0,1,2,0,0,0,0,1,0,0,C,1,2,0,0,0,1,1,0,U,2,1,3,2,2,2,1,1,2,1,0,25
81,004I,4,I,4,4,1,23.06,2349.91,2,1,36,400,0,0,0,4,6,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,0,5,1,3,2,0,0,1,1,2,1,2,40
81,004I,4,I,4,4,2,23.06,2349.91,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,1,B,1,3,0,0,0,0,0,2,0,5,1,3,2,0,0,1,1,2,1,2,45
81,005E,5,E,4,4,1,12.88,1312.52,2,1,61,10,0,0,0,1,0,1,0,0,0,1,0,0,C,1,2,1,0,6,1,0,1,U,2,1,3,2,1,1,1,1,2,1,0,55
81,005E,5,E,4,4,2,12.88,1312.52,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,1,1,1,2,1,0,55
81,006G,6,G,4,4,1,4.80,489.14,1,1,55,6,3,2,1,2,5,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,50
81,006G,6,G,4,4,2,4.80,489.14,2,1,61,800,0,0,0,1,0,0,0,0,0,0,0,0,D,1,3,1,0,0,0,0,0,U,2,1,3,2,4,4,1,1,2,1,3,50
81,006G,6,G,4,4,3,4.80,489.14,2,1,61,601,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,8,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,2,0,50
81,007H,7,H,4,4,1,5.26,536.02,3,1,24,50,0,0,0,2,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,U,5,1,3,2,0,0,1,1,2,1,2,35
81,007H,7,H,4,4,2,5.26,536.02,4,1,12,20,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,5,1,3,2,0,0,1,1,2,1,2,35
81,008N,8,N,4,4,1,131.44,13394.26,1,1,U,U,0,0,0,U,U,0,1,0,0,1,0,1,18,1,6,1,0,1,0,0,0,U,2,1,3,2,1,2,1,1,2,1,0,45
81,008N,8,N,4,4,2,131.44,13394.26,1,1,61,50,0,0,0,1,6,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,1,2,1,1,2,1,0,45
81,009L,9,L,4,4,1,3.32,338.32,1,1,U,U,0,0,0,U,U,1,0,0,0,0,0,1,C,1,3,1,0,0,0,0,0,U,2,4,1,1,1,2,1,1,2,1,0,55
81,010M,10,M,4,4,1,12.45,1268.70,2,1,12,25,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,0,25
81,010M,10,M,4,4,2,12.45,1268.70,1,1,61,25,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,3,25
81,011E,11,E,4,4,1,7.65,779.57,2,1,2,50,0,0,0,3,0,0,0,0,0,0,0,0,C,1,3,1,0,1,3,0,0,0,2,1,3,2,4,4,1,1,2,1,0,50
81,012L,12,L,4,4,1,5.51,561.49,2,1,3,40,0,0,0,5,2,1,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,4,1,1,2,2,1,1,2,1,0,55
81,013H,13,H,4,4,1,6.18,629.77,1,1,61,997,0,0,0,1,5,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,013H,13,H,4,4,2,6.18,629.77,1,1,61,500,0,0,0,1,6,0,0,0,0,0,0,0,C,1,3,1,0,0,1,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,014F,14,F,4,4,1,6.58,670.53,1,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,C,1,2,0,0,0,0,0,0,U,2,3,2,1,0,0,2,1,2,1,0,35
81,015L,15,L,4,4,1,3.16,322.02,1,1,61,100,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,5,1,3,2,0,0,1,1,2,1,0,35
81,015L,15,L,4,4,2,3.16,322.02,1,1,61,U,0,0,0,1,0,0,0,0,0,1,0,0,C,0,1,0,0,U,U,U,U,U,5,1,3,2,0,0,1,1,2,1,0,35
81,016F,16,F,4,4,1,3.70,377.04,2,1,36,1,0,0,0,2,0,1,1,0,0,1,0,1,11,0,1,0,0,U,U,U,U,U,2,3,3,1,0,0,1,1,2,1,0,35
81,017I,17,I,4,4,1,5.55,565.57,2,1,8,50,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,3,1,0,0,U,2,1,3,2,2,2,1,1,2,1,0,50
81,018A,18,A,4,4,1,3.41,347.49,1,1,61,770,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,1,2,1,1,2,1,0,50
81,019H,19,H,4,4,1,3.41,347.49,2,1,1,20,0,0,0,4,U,1,0,0,0,0,0,0,C,1,3,U,U,0,0,0,0,0,2,4,1,1,2,2,1,3,2,1,0,55
81,020J,20,J,4,4,1,41.51,4230.04,1,1,61,50,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,1,0,0,1,0,0,U,6,1,3,2,0,0,1,1,2,1,0,35
81,020J,20,J,4,4,2,41.51,4230.04,1,1,48,500,0,0,0,1,2,0,0,0,0,0,0,0,C,1,6,0,0,2,0,0,0,1,6,1,3,2,0,0,1,1,2,1,0,35
81,021H,21,H,4,4,1,3.27,333.23,4,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,4,1,1,1,2,1,1,2,1,0,55
81,022I,22,I,4,4,1,10.23,1042.48,1,1,U,U,1,2,1,U,U,1,0,0,0,0,0,0,C,1,3,1,U,0,0,0,0,0,2,4,1,1,2,2,1,1,2,1,0,55
81,022I,22,I,4,4,2,10.23,1042.48,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,4,1,1,2,2,1,1,2,1,0,55
81,023E,23,E,4,4,1,2.75,280.24,3,1,U,U,0,0,0,U,U,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,023E,23,E,4,4,2,2.75,280.24,1,1,61,50,0,0,0,1,2,0,0,0,0,0,0,0,C,1,2,0,0,1,1,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,024I,24,I,4,4,1,6.20,631.80,1,1,U,80,4,1,1,3,0,0,0,0,0,0,0,0,C,1,2,0,0,0,0,0,0,U,2,1,3,2,1,1,3,2,2,1,0,40
81,025I,25,I,4,4,1,17.44,1777.21,2,1,U,U,0,0,0,U,U,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,U,1,1,1,1,1,0,0,2,2,2,1,2,55
81,026L,26,L,4,4,1,5.58,568.62,5,1,U,U,0,0,0,U,U,1,0,0,0,0,0,0,C,1,3,0,0,1,2,0,0,0,2,4,1,1,1,2,1,1,2,1,0,55
81,027E,27,E,4,4,1,4.74,483.02,1,1,61,26,0,0,0,4,0,0,0,0,0,1,0,0,C,1,3,0,0,1,2,0,0,U,5,1,3,2,0,0,1,1,2,1,0,30
81,027E,27,E,4,4,2,4.74,483.02,1,1,61,50,0,0,0,2,8,0,0,0,0,0,0,0,C,1,3,1,0,1,0,0,0,U,5,1,3,2,0,0,1,1,2,1,0,30
81,028E,28,E,4,4,1,2.35,239.47,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,1,8,1,0,0,0,U,5,1,3,2,0,0,1,3,2,1,0,35
81,028E,28,E,4,4,2,2.35,239.47,1,1,61,314,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,0,5,1,3,2,0,0,1,2,2,1,0,35
81,029I,29,I,4,4,1,5.29,539.07,4,1,48,U,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,U,5,1,3,2,0,0,1,1,2,1,2,35
81,029I,29,I,4,4,2,5.29,539.07,1,1,36,170,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,1,0,0,U,5,1,3,2,0,0,1,1,2,1,2,35
81,030J,30,J,4,4,1,21.14,2154.25,1,1,U,U,0,0,0,U,U,1,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,4,1,1,2,2,1,1,2,1,0,55
81,031C,31,C,4,4,1,19.60,1997.32,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,2,1,3,2,2,1,1,1,2,1,3,25
81,032H,32,H,4,4,1,1.71,174.26,3,1,30,150,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,0,25
81,032H,32,H,4,4,2,1.71,174.26,1,1,U,U,0,0,0,U,U,0,0,0,0,1,0,1,C,1,3,0,0,1,0,1,0,U,2,1,3,2,0,0,1,1,2,1,3,25
81,033M,33,M,4,4,1,8.53,869.24,2,1,U,U,0,0,0,U,U,0,0,0,0,1,0,1,C,0,1,0,0,U,U,U,U,U,2,1,3,2,0,0,1,1,2,1,0,25
81,034D,34,D,4,4,1,4.61,469.78,1,1,9,33,0,0,0,2,U,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,U,2,1,3,2,1,1,3,2,2,1,0,40
81,035H,35,H,4,4,1,2.28,232.34,U,1,61,32,0,0,0,2,2,0,1,0,0,1,0,1,16,1,3,0,0,0,0,1,1,U,4,1,3,2,0,0,1,1,2,1,0,35
81,035H,35,H,4,4,2,2.28,232.34,1,1,61,14,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,036H,36,H,4,4,1,2.28,232.34,5,1,61,80,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,45
81,036H,36,H,4,4,2,2.28,232.34,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,45
81,037J,37,J,4,4,1,28.44,2898.15,1,1,3,151,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,0,0,1,1,2,1,0,25
81,038B,38,B,4,4,1,4.84,493.22,1,1,U,U,0,0,0,U,U,1,1,1,0,0,0,1,13,1,3,0,0,U,U,U,U,U,2,1,3,2,0,0,1,1,2,1,0,25
81,039I,39,I,4,4,1,12.11,1234.06,1,1,36,240,0,0,0,5,2,0,0,0,0,1,0,0,C,1,3,U,U,0,0,0,0,0,2,1,3,2,0,0,1,1,2,1,3,25
81,039I,39,I,4,4,2,12.11,1234.06,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,040N,40,N,4,4,1,96.85,9869.40,1,1,U,U,0,0,0,U,U,1,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,4,1,3,2,0,0,1,1,2,1,0,35
81,041N,41,N,4,4,1,125.68,12807.29,1,1,61,U,0,0,0,1,4,0,0,0,0,1,0,0,C,1,6,1,0,0,0,0,0,U,2,1,3,2,2,0,1,1,2,1,0,25
81,041N,41,N,4,4,2,125.68,12807.29,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,0,1,1,2,1,0,25
81,042H,42,H,4,4,1,3.74,381.12,2,1,61,997,3,2,3,4,0,1,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,4,1,1,2,2,1,1,2,1,0,55
81,043F,43,F,4,4,1,12.68,1292.14,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,U,U,U,U,U,U,1,2,3,2,1,0,0,3,1,2,1,0,35
81,044F,44,F,4,4,1,8.84,900.83,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,5,1,3,2,0,0,1,1,2,1,0,35
81,044F,44,F,4,4,2,8.84,900.83,1,1,U,U,0,0,0,U,U,0,0,0,1,1,0,0,C,1,5,0,0,1,0,0,1,U,5,1,3,2,0,0,1,1,2,1,0,35
81,045N,45,N,4,4,1,259.43,26436.95,1,1,61,100,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,3,25
81,045N,45,N,4,4,2,259.43,26436.95,1,1,U,U,0,0,0,U,U,0,0,0,0,1,0,0,C,1,3,0,0,0,1,0,0,0,2,1,3,2,1,1,1,1,2,1,0,25
81,046F,46,F,4,4,1,10.76,1096.49,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,3,0,1,1,U,5,1,3,2,0,0,1,1,2,1,0,35
81,046F,46,F,4,4,2,10.76,1096.49,U,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,5,1,3,2,0,0,1,1,2,1,0,35
81,047M,47,M,4,4,1,15.45,1574.42,1,1,61,2,0,0,0,2,0,0,0,0,0,1,0,0,C,0,1,0,0,U,U,U,U,U,5,1,3,2,0,0,1,1,2,1,0,35
81,047M,47,M,4,4,2,15.45,1574.42,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,2,3,U,U,0,0,0,0,0,5,1,3,2,0,0,1,1,2,1,0,35
81,047M,47,M,4,4,3,15.45,1574.42,2,1,61,110,0,0,0,1,8,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,98,U
81,048J,48,J,4,4,1,43.81,4464.41,2,1,1,1,0,0,0,5,2,0,0,0,0,1,0,0,C,1,7,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,55
81,049M,49,M,4,4,1,28.36,2890.00,2,1,61,1,0,0,0,5,4,0,0,0,0,0,0,0,C,1,3,1,0,2,2,0,0,U,2,1,3,2,2,2,1,1,2,1,3,25
81,049M,49,M,4,4,2,28.36,2890.00,2,1,61,950,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,25
81,050L,50,L,4,4,1,9.55,973.18,2,1,U,U,0,0,0,U,U,1,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,4,1,1,2,2,1,1,2,1,0,55
