PSU,CASE_ID,CASE_NO,STRATIF,REC_NO,VERSION,VEH_NO,PSUWGT,NATWT,OCCFORMS,VEH_ROLE,TOWAWAY,MOD_YEAR,MAKE,MODEL,BODY_TYP,TOW_VEH,GVWR,CAB_CONF,TRAC_DRO,BODY_CON,AXLES_P,AXLES_T1,AXLES_T2,AXLES_T3,BRAKE_TY,OBJ_CNPR,CLOCK_PR,INCRE_PR,DFORCEPR,DEFLOCPR,LONGITPR,VERTICPR,DISTRIPR,EXTENTPR,OBJ_CNSE,CLOCK_SE,INCRE_SE,DFORCESE,DEFLOCSE,LONGITSE,VERTICSE,DISTRISE,EXTENTSE,MORE_CDC,VIN,REGISTRA,SPEC_USE,ODOMETER,PC_INTEG,PC_INTRU,MAG_INTR,FIRE,IMP_TYPE,OTH_ROLE,ROLLOVER,J_KNIFE,SAFETY_B,HAZCARGO,CURB_WT,CARGO_WT,WT_SOURC,DV_SOURC,DV_TOTAL,DV_LONG,DV_LAT,ENERGY,DV_L,DV_C1,DV_C2,DV_C3,DV_C4,DV_C5,DV_C6,DV_D,VDEATHS,VINJ_SER,VINJURY
1,034N,34,N,3,4,2,3216.44,10401.97,1,2,1,74,9,3,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,035M,35,M,3,4,1,218.06,705.21,1,1,1,73,19,3,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,L,E,E,01,,,,,,,,,,0,6D49R3Q245,U,0,76,1,1,0,0,1,2,0,0,0,0,50,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,035M,35,M,3,4,2,218.06,705.21,2,2,2,77,19,3,2,0,0,0,0,0,0,0,0,0,0,1,11,0,11,L,D,E,W,02,,,,,,,,,,0,6D47S7Q248,1,0,30,1,4,U,0,2,1,0,0,0,0,45,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,036C,36,C,3,4,1,795.93,2574.04,6,1,1,74,21,2,3,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,1,0,U,U,U,U,0,1,7,0,0,0,0,45,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,037C,37,C,3,4,1,310.74,1004.93,1,1,1,79,35,4,4,0,0,0,0,0,0,0,0,0,0,71,12,0,12,L,F,E,U,01,,,,,,,,,,0,HS13011669,1,0,28,1,1,0,0,2,7,0,0,0,0,27,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,038M,38,M,3,4,1,310.74,1004.93,1,1,2,80,49,3,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,RA42,1,0,U,U,U,U,0,1,2,0,0,0,0,25,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,038M,38,M,3,4,2,310.74,1004.93,1,3,2,80,32,4,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,81A,1,0,U,U,U,U,0,2,1,0,0,0,0,22,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,039J,39,J,3,4,1,4224.99,13663.62,1,1,1,73,3,1,43,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,039J,39,J,3,4,2,4224.99,13663.62,2,2,1,73,18,3,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,040N,40,N,3,4,1,2943.86,9520.44,1,1,1,73,21,15,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
1,040N,40,N,3,4,2,2943.86,9520.44,2,2,1,81,22,15,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
1,041L,41,L,3,4,1,87.23,282.10,1,1,2,71,12,6,3,0,0,0,0,0,0,0,0,0,0,31,12,0,12,F,R,E,E,04,,,,,,,,,,0,1W54H10884,1,0,128,1,1,0,0,1,6,0,0,0,0,41,U,U,0,U,U,U,U,,,,,,,,,0,0,1
1,042B,42,B,3,4,1,94.49,305.58,1,1,1,79,19,3,2,0,0,0,0,0,0,0,0,0,0,71,,,,,,,,,,,,,,,,,,0,6D47S99114,1,0,U,U,U,U,0,3,7,0,0,0,0,44,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,043M,43,M,3,4,1,294.39,952.06,1,1,2,71,1,8,2,0,0,0,0,0,0,0,0,0,0,31,12,0,12,F,R,E,W,01,,,,,,,,,,0,A1A465E257,1,0,79,1,1,0,0,1,6,0,0,0,0,26,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,044C,44,C,3,4,1,872.26,2820.89,5,1,1,U,7,2,2,0,0,0,0,0,0,0,0,0,0,31,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,U,0,U,U,U,U,0,1,7,0,0,0,U,U,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,045B,45,B,3,4,1,250.77,810.99,1,1,1,71,12,8,2,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,41,U,U,U,9,9,9,9,99,0,1K91T06331,1,0,U,U,U,U,0,U,U,0,0,0,0,26,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,046C,46,C,3,4,1,185.35,599.42,1,1,1,73,20,10,2,0,0,0,0,0,0,0,0,0,0,71,12,0,12,R,F,M,N,01,,,,,,,,,,0,1H57H3K576,1,0,111,1,1,0,0,3,7,0,0,0,0,38,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,047C,47,C,3,4,1,250.77,810.99,2,1,1,76,1,7,2,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,Z,E,N,01,71,0,0,0,F,Y,M,N,04,0,A6A067E123,1,0,25,1,1,0,0,1,7,0,0,0,0,29,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,048L,48,L,3,4,1,54.52,176.32,1,3,2,72,6,10,3,0,0,0,0,0,0,0,0,0,0,2,2,80,82,F,D,E,W,02,2,4,0,4,R,F,E,W,02,0,CH43T2C306,1,0,20,1,1,0,0,1,2,0,0,0,0,45,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,048L,48,L,3,4,2,54.52,176.32,1,3,2,79,20,2,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,1,U,U,U,9,9,9,9,99,0,9999999999,1,5,U,U,U,U,0,2,1,0,0,0,U,42,U,U,0,U,U,U,U,,,,,,,,,0,0,1
1,049L,49,L,3,4,1,159.19,514.82,1,1,2,79,12,12,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,9X91H26052,1,0,U,U,U,U,0,1,2,0,0,0,0,30,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,049L,49,L,3,4,2,159.19,514.82,1,3,2,77,12,9,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,R,Y,E,W,03,3,U,U,U,9,9,9,9,99,0,7X10Y15713,1,0,17,1,1,0,0,3,1,0,0,0,0,24,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,049L,49,L,3,4,3,159.19,514.82,1,2,1,77,22,10,2,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,L,E,E,01,,,,,,,,,,0,2J57P7A122,1,0,81,1,1,0,0,1,1,0,0,0,0,39,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,050B,50,B,3,4,1,159.91,517.15,1,2,1,78,20,10,2,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,1Z37U8K615,1,0,U,U,U,U,0,3,7,0,0,0,0,33,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,051L,51,L,3,4,1,198.44,641.75,1,2,2,66,20,8,2,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,D,E,W,02,,,,,,,,,,0,9999999999,1,0,39,1,1,0,0,1,2,0,0,0,0,27,U,U,0,U,U,U,U,,,,,,,,,0,0,1
1,051L,51,L,3,4,2,198.44,641.75,1,1,2,67,13,1,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,7Y82G82935,0,0,U,U,U,U,0,3,1,0,0,0,0,52,U,U,0,U,U,U,U,,,,,,,,,0,0,1
1,052J,52,J,3,4,1,245.32,793.36,1,1,1,79,20,74,51,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,053F,53,F,3,4,1,481.56,1557.37,1,1,1,78,63,63,15,0,0,0,0,0,0,0,0,0,0,31,,,,,,,,,,,,,,,,,,0,9999999999,1,0,U,0,0,0,0,1,6,0,0,0,0,3,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,054B,54,B,3,4,1,130.84,423.14,1,1,1,76,20,2,3,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,1N69V6J129,1,0,U,U,U,U,0,1,7,0,0,0,0,44,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,055N,55,N,3,4,1,654.19,2115.65,1,1,1,75,43,3,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,055N,55,N,3,4,2,654.19,2115.65,1,2,1,70,21,1,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
1,056B,56,B,3,4,1,247.14,799.25,2,0,1,70,7,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,LH23C0R,1,0,89,1,1,0,0,0,0,0,0,0,0,30,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
1,057L,57,L,3,4,1,82.86,267.97,1,1,2,74,18,1,3,0,0,0,0,0,0,0,0,0,0,31,12,0,12,F,R,E,W,03,,,,,,,,,,0,4J29R4H144,1,0,57,1,1,0,0,1,6,0,0,0,0,41,0,0,0,U,U,U,U,,,,,,,,,0,0,1
1,058C,58,C,3,4,1,190.81,617.08,3,1,1,71,12,6,6,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,1U72H19033,1,0,U,U,U,U,0,1,7,0,0,0,0,43,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,059M,59,M,3,4,1,190.81,617.08,1,1,2,72,6,10,3,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,CS43T2C268,1,0,U,U,U,U,0,1,2,0,0,0,U,45,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,059M,59,M,3,4,2,190.81,617.08,1,3,U,72,7,2,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,3,U,U,U,9,9,9,9,99,0,9999999999,1,0,U,U,U,U,0,3,1,0,0,0,U,35,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,059M,59,M,3,4,3,190.81,617.08,1,2,U,77,21,5,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,3Z57K7E729,1,0,U,U,U,U,0,1,1,0,0,0,U,47,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,060N,60,N,3,4,1,1199.35,3878.70,2,1,U,U,21,1,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,060N,60,N,3,4,2,1199.35,3878.70,1,1,1,80,20,15,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
1,061F,61,F,3,4,1,113.58,367.32,1,1,1,80,67,63,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,0,3Y6006653,1,0,7,0,0,0,0,1,2,0,0,0,0,3,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
1,061F,61,F,3,4,2,113.58,367.32,1,2,1,68,18,3,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,484578H203,1,0,U,U,U,U,0,2,1,0,0,0,0,44,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,062I,62,I,3,4,1,408.87,1322.29,1,1,2,66,23,79,52,0,0,0,0,0,0,0,0,0,0,2,1,0,1,F,R,E,W,01,,,,,,,,,,0,1101P02451,1,0,U,1,1,0,0,1,2,0,0,0,0,U,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,062I,62,I,3,4,2,408.87,1322.29,1,2,1,77,20,2,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,1L69U7C112,1,0,70,U,U,U,0,2,1,0,0,0,0,38,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,063N,63,N,3,4,1,1199.35,3878.70,1,3,1,72,9,2,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,063N,63,N,3,4,2,1199.35,3878.70,2,2,1,80,49,2,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,063N,63,N,3,4,3,1199.35,3878.70,2,1,1,71,14,31,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,2
1,064L,64,L,3,4,1,104.67,338.50,2,1,2,70,30,3,2,0,0,0,0,0,0,0,0,0,0,44,12,0,12,F,Z,E,W,01,,,,,,,,,,0,1102686794,1,0,58,1,1,0,0,1,6,0,0,0,0,18,0,0,1,17,-17,-3,118,155,0,0,13,8,3,0,0,0,0,2
1,065E,65,E,3,4,1,96.92,313.44,2,0,1,78,37,66,15,0,0,0,0,0,0,0,0,0,0,46,,,,,,,,,,,,,,,,,,0,CB750K2811,1,0,U,0,0,0,0,3,6,0,0,0,0,5,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
1,066L,66,L,3,4,1,91.59,296.20,1,2,3,79,20,2,6,0,0,0,0,0,0,0,0,0,0,53,3,0,3,R,F,E,W,03,53,3,0,3,R,P,H,W,04,0,1N35G9J260,1,0,28,1,8,1,0,3,6,0,0,0,0,42,U,U,0,96,96,96,9996,,,,,,,,,0,0,1
1,067M,67,M,3,4,1,501.55,1622.01,1,1,3,75,20,1,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,M,W,01,,,,,,,,,,0,1D37H5BJ76,1,0,67,1,1,0,0,1,3,0,0,0,0,39,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,067M,67,M,3,4,2,501.55,1622.01,2,2,1,75,9,3,3,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,L,E,W,01,,,,,,,,,,0,RL41L5A224,1,0,37,1,1,0,0,4,1,0,0,0,0,38,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,068L,68,L,3,4,1,124.30,401.99,1,1,1,76,22,10,2,0,0,0,0,0,0,0,0,0,0,31,U,U,U,9,9,9,9,99,,,,,,,,,,0,2K57Z6P313,1,0,U,U,U,U,0,1,6,0,0,0,0,42,U,U,0,U,U,U,U,,,,,,,,,0,0,1
1,069L,69,L,3,4,1,157.01,507.77,2,1,2,72,20,2,3,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,D,E,W,02,,,,,,,,,,0,1N69R2J171,1,0,77,3,1,0,0,1,2,0,0,0,0,42,0,0,0,U,U,U,U,,,,,,,,,0,0,2
1,069L,69,L,3,4,2,157.01,507.77,2,2,2,74,1,7,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,A4A057E145,1,0,U,U,U,U,0,3,1,0,0,0,0,28,0,2,0,U,U,U,U,,,,,,,,,0,0,1
1,070N,70,N,3,4,1,3925.15,12693.94,1,1,1,73,20,8,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,071C,71,C,3,4,1,327.10,1057.84,1,1,1,80,21,15,2,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,3E375AW121,1,0,U,1,1,0,0,1,7,0,0,0,0,25,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,072C,72,C,3,4,1,523.35,1692.51,1,1,2,78,19,3,2,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,6D47S8Q126,1,0,U,U,U,U,0,3,7,0,0,0,0,43,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,073N,73,N,3,4,1,272.58,881.52,4,1,1,74,21,3,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,073N,73,N,3,4,2,272.58,881.52,2,1,1,79,18,1,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,074M,74,M,3,4,1,152.64,493.64,1,1,3,73,22,10,2,0,0,0,0,0,0,0,0,0,0,31,12,0,12,F,L,E,N,01,,,,,,,,,,0,2K57T3P144,1,0,92,1,1,0,0,1,6,0,0,0,0,41,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,075L,75,L,3,4,1,81.77,264.44,1,1,2,77,21,1,2,0,0,0,0,0,0,0,0,0,0,34,12,0,12,F,D,E,E,03,50,0,0,0,T,P,R,N,02,0,3G37C7M128,1,0,55,1,7,1,0,1,6,0,0,0,0,37,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
1,076M,76,M,3,4,1,408.87,1322.29,2,1,2,73,19,3,3,0,0,0,0,0,0,0,0,0,0,31,12,0,12,F,R,E,E,01,,,,,,,,,,0,6D49R3Q310,1,0,82,1,1,0,0,1,6,0,0,0,0,50,0,0,0,U,U,U,U,,,,,,,,,0,0,0
1,077L,77,L,3,4,1,115.57,373.75,1,1,2,81,18,15,3,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,1,0,U,U,U,U,0,1,3,0,0,0,0,25,0,0,0,U,U,U,U,,,,,,,,,0,0,1
1,077L,77,L,3,4,2,115.57,373.75,1,2,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,9999999999,U,U,U,U,U,U,0,4,1,0,0,0,U,U,U,U,0,U,U,U,U,,,,,,,,,0,0,1
1,078N,78,N,3,4,1,599.68,1939.37,1,1,1,U,U,0,U,0,U,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,079I,79,I,3,4,1,129.48,418.74,1,1,2,U,20,74,51,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,2G8EG25LXB,1,0,U,U,U,U,0,1,2,0,0,0,0,U,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,079I,79,I,3,4,2,129.48,418.74,1,2,1,75,12,6,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,1,0,U,U,U,U,0,2,1,0,0,0,0,U,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,080L,80,L,3,4,1,80.68,260.92,1,1,2,76,18,12,2,0,0,0,0,0,0,0,0,0,0,2,10,0,10,F,D,E,W,01,,,,,,,,,,0,4T07C6C102,1,0,17,1,1,0,0,1,2,0,0,0,0,30,0,0,1,21,-15,15,113,157,10,0,3,3,8,10,0,0,0,0
1,080L,80,L,3,4,2,80.68,260.92,1,2,1,79,21,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,R,P,E,W,03,,,,,,,,,,0,3N37R9X188,1,0,16,3,3,2,0,3,1,0,0,0,0,37,0,0,1,18,-14,-10,661,196,0,30,36,28,17,0,-20,0,0,1
1,081I,81,I,3,4,1,735.97,2380.13,1,1,U,72,12,84,60,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,1,0,U,U,U,U,0,1,3,0,1,0,U,U,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,081I,81,I,3,4,2,735.97,2380.13,1,2,2,79,12,74,51,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,1,0,U,U,U,U,0,4,1,0,0,0,U,U,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,082B,82,B,3,4,1,239.87,775.74,1,1,1,77,12,3,2,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,R,L,N,01,,,,,,,,,,0,7F02F10540,1,0,44,1,1,0,0,1,7,0,0,0,0,30,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,083B,83,B,3,4,1,105.40,340.86,1,1,1,U,30,U,2,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,U,0,U,U,U,U,0,1,7,0,1,0,0,U,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,084L,84,L,3,4,1,128.66,416.09,2,1,2,78,37,1,4,0,0,0,0,0,0,0,0,0,0,2,10,0,10,F,L,E,E,01,,,,,,,,,,0,SGE4009515,1,0,52,1,1,0,0,1,2,0,0,0,0,18,1,2,0,U,U,U,U,,,,,,,,,0,0,0
1,084L,84,L,3,4,2,128.66,416.09,2,2,2,81,35,2,2,0,0,0,0,0,0,0,0,0,0,31,9,0,9,L,Y,A,W,03,1,1,0,1,R,Z,E,W,02,0,KPS1100371,1,0,1,1,4,3,0,2,6,0,0,0,0,26,0,0,0,U,U,U,U,,,,,,,,,0,0,2
1,085J,85,J,3,4,1,245.32,793.36,1,1,1,79,22,U,9,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,086C,86,C,3,4,1,507.00,1639.64,1,1,1,73,18,1,2,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,R,E,U,01,,,,,,,,,,0,4J57J3H188,1,0,92,1,1,0,0,1,7,0,0,0,0,39,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,087L,87,L,3,4,1,101.40,327.93,1,1,2,80,18,2,2,0,0,0,0,0,0,0,0,0,0,44,U,U,U,9,9,9,9,99,,,,,,,,,,0,4N37XAH000,1,U,U,U,U,U,0,1,6,0,0,0,0,36,U,U,0,U,U,U,U,,,,,,,,,0,0,1
1,088C,88,C,3,4,1,283.48,916.77,1,1,1,74,21,1,2,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,R,E,N,01,,,,,,,,,,0,3J57K4M299,1,0,78,1,1,0,0,1,7,0,0,0,0,40,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,089N,89,N,3,4,1,1144.84,3702.41,1,1,1,U,20,1,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,090C,90,C,3,4,1,370.71,1198.88,1,1,1,77,18,3,3,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,R,E,N,01,,,,,,,,,,0,4X69J7H477,1,0,53,1,1,0,0,1,7,0,0,0,0,39,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
1,091C,91,C,3,4,1,403.42,1304.66,1,1,1,U,U,0,51,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,U,U,U,U,U,U,0,1,7,0,0,0,U,U,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
1,092N,92,N,3,4,1,2235.16,7228.51,1,1,1,70,13,1,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,092N,92,N,3,4,2,2235.16,7228.51,1,2,1,80,9,34,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,093K,93,K,3,4,1,170.09,550.07,3,1,2,77,21,1,2,0,0,0,0,0,0,0,0,0,0,2,2,80,82,F,D,E,W,02,,,,,,,,,,0,3J57R7M139,1,0,57,1,1,0,0,1,2,0,0,0,0,38,0,0,1,34,-21,-26,2116,188,53,48,41,43,38,32,0,0,0,3
1,093K,93,K,3,4,2,170.09,550.07,2,2,2,78,20,12,6,0,0,0,0,0,0,0,0,0,0,1,10,80,90,L,Y,A,W,04,46,0,80,80,T,D,D,O,03,0,1M15V8U141,1,0,37,7,4,3,0,2,1,1,0,0,0,27,0,0,1,48,-16,45,1128,282,6,42,48,38,24,6,0,1,1,2
1,094M,94,M,3,4,1,272.58,881.52,1,1,3,70,14,31,2,0,0,0,0,0,0,0,0,0,0,31,12,0,12,F,R,E,N,01,,,,,,,,,,0,9999999999,1,0,100,1,1,0,0,1,6,0,0,0,0,U,U,U,0,U,U,U,U,,,,,,,,,0,0,0
1,095J,95,J,3,4,1,1199.35,3878.70,1,1,1,77,18,2,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
1,095J,95,J,3,4,2,1199.35,3878.70,1,2,1,79,42,81,55,0,6,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
